hdp.1	hdp.2	hdp.3
1	0.0103158923821485	0.00638681930473546	0.00763572124497082
2	0.00436264370946599	0.00509990738762919	0.0147559852320451
3	0.00972268661484021	0.00474779922966434	0.00550131400751773
4	0.00698022993514559	0.00337559637611642	0.0103194049043108
5	0.0120551187855083	0.00395848067405503	0.00216347651886045
6	0.00797834023842292	0.00182101810205778	0.00225334429732897
7	0.00261047515198853	0.00281903527648227	0.00333479756380422
8	0.00485828554573295	0.000585903446131226	0.00243953969457875
9	0.00657475651328128	0.00175072855819823	0.0043127033899722
10	0.00801617115045937	0.0118857259956962	0.0063374833374119
11	0.0224641662330097	0.0111963223755866	0.00424753500093478
12	0.00719996211219937	0.00623633363700932	0.00302358525697245
13	0.0142187340667505	0.00638115840187429	0.000973345938888391
14	0.00661216076089626	0.00362467610200796	0.00640873157615544
15	0.00836532486869047	0.00607763966013449	0.00726105050683147
16	0.0134369426251553	0.00163147220458956	0.00459788634024967
17	0.00896336616610871	0.00752003770916093	0.00266772405386139
18	0.00740234326944697	0.00601055796122961	0.00104668412596841
19	0.00346778619618286	0.00574789206847126	0.00408888892266583
20	0.00683231960237151	0.0297310618268715	0.00845878089893618
21	0.00134399292761055	0.0191213976844643	0.00925980109771686
22	0.00500562699261174	0.0149166677359483	0.00304619469806706
23	0.00400296560217212	0.0206073846855217	0.00508389432613226
24	0.00400652113901765	0.0167399501991506	0.00374974730624659
25	0.00182967926071002	0.0129907342341968	0.00317976139629828
26	0.00400438781691033	0.0141442375405415	0.00118519070208584
27	0.00164635578095447	0.0156333380381726	0.00122508971578223
28	0.00208354459148091	0.00793092490850094	0.00170805777681176
29	0.00521696810271007	0.0653071002062833	0.005564582443522
30	0.00868489652036676	0.0611980395161211	0.00464652513789859
31	0.00224439707837271	0.0321408138264911	0.00408793894614925
32	0.00662837400891188	0.0450236135128016	0.00540004651085025
33	0.0043492748909268	0.0468640673813494	0.00909830508989818
34	0.00137926385311821	0.0286998340223281	0.00241845021591066
35	0.00717222892480424	0.0230805387971865	0.0021085678762021
36	0.000940368384905921	0.0193804783387439	0.00372105801544586
37	0.0013704461217413	0.0229304305229844	0.00138107585980475
38	0.00133801962571006	0.0617839429622523	0.00329280860177136
39	2.24709928637531e-05	0.0390782502828564	0.000172705730714337
40	0.0186234753324676	0.0176433359474125	0.0124935211601569
41	0.0056628324231396	0.00398150167902379	0.00729752960506816
42	0.00245673373878779	0.003943856674997	0.0140461627788561
43	0.00404022762831328	0.00515557293243071	0.0197608415119978
44	0.00264460830570563	0.00148428873019911	0.00150191287271379
45	0.00338785772789533	0.00319501357484506	0.00305683443505277
46	0.00557479733084427	0.00242937646287165	0.00417324683733818
47	0.00586763134544216	0.00103603957197536	0.00372162800135581
48	0.00352481700718517	0.00247277671814063	0.000747251527942229
49	0.00583961371509938	0.0109234668576781	0.00508256435900905
50	0.00131142421010549	0.018346891824675	0.00123078957488171
51	0.00881602471922992	0.0241742252299647	0.00250565806013275
52	0.00286348715391649	0.0101847190342953	0.0294582017932517
53	0.00344161744499976	0.00904867017843921	0.0312616372123281
54	0.0105543977937467	0.00793149099878706	0.0319486602291191
55	0.00413921377409285	0.00733379400502839	0.0119600143484453
56	0.00413039604271594	0.00167826900157524	0.0171016672467857
57	0.00519421266689868	0.00488045305337779	0.0136296930739872
58	0.00403667209146775	0.00420303167765762	0.0177425214048709
59	0.00525750122274912	0.00281205349628683	0.0154601078261345
60	0.00361171432768994	0.00771826365768294	0.01749438753874
61	0.0126119158555183	0.00602376673457234	0.0407262532470197
62	0.00813890828236708	0.00734473841722666	0.0388017908197309
63	0.00382632653168616	0.0114778579445488	0.0306152731904467
64	0.00523431912251626	0.00740332876183978	0.0248202264440023
65	0.00553540198259579	0.00702848264404922	0.0209245627448089
66	0.0050804354878417	0.00320926018037901	0.0224335054437454
67	0.00475033944710264	0.00291366670264485	0.0247499281817753
68	0.00327592942799803	0.00252948009513336	0.0199749662188351
69	0.00251717786516181	0.00376884042820579	0.027319234668519
70	0.0335588634058032	0.00730124381357666	0.00774610851619748
71	0.115776101871535	0.00616538365448264	0.0136616122849443
72	0.0191834012749017	0.00362109086352922	0.0289780836617719
73	0.0199319128916228	0.00673053045678957	0.00830545468916008
74	0.0133267209829438	0.00119841313570996	0.0275705984548062
75	0.00769659949878308	0.00130078112911614	0.0131501449284174
76	0.0379892045368081	0.0182243332777307	0.0185640610964097
77	0.183747015304595	0.0155344609348641	0.0195600164763927
78	0.003104125887622	0.00202547104372708	0.0119507045785828
79	0.00196365188904962	0.00221605477338651	0.00746890536865929
80	0.0114644730047287	0.0074826757502772	0.0113875584995539
81	0.00416211143137807	0.0096532546040123	0.0628551962195495
82	0.0304773507325188	0.00351192978668963	0.0153812597752584
83	0.0144505550690791	0.00248306069167176	0.0166093894158936
84	0.00260051964882105	0.00103726610092861	0.00705205567318376
85	0.0570392020692656	0.00303641394635125	0.0127980836313726
86	0.0262968927310178	0.00309991040677738	0.0129101808603291
87	0.0109163514446217	0.00278252245302772	0.00511828347603247
88	0.00865744777591926	0.00615877926781128	0.0147339457768604
89	0	0	0
