hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13	hdp.14	hdp.15	hdp.16	hdp.17	hdp.18	hdp.19	hdp.20	hdp.21	hdp.22
1	0.00105991249128543	0.00176546471545395	0.0118652686002426	0.00592389764919253	0.0255947640560606	0.00810317328621066	0.0510388462822995	0.00675694204973138	0.0167746324275231	0.00340291056729123	0.160974401751159	0.0117353453256602	0.00716783087799571	0.00314399707094967	0.00549782757325674	0.000965665784100386	0.0306431870582796	0.0215038167368209	0.0073644303743026	0.0044092783555919	0.00165177210110466	0.00302807683043636
2	0.000797562385815262	0.00114802212121915	0.00720856302183934	0.00591335380484583	0.0223080349611568	0.0201695447701711	0.0265679437141142	0.0200777173363336	0.0192678372669356	0.000942150955250707	0.15647027541351	0.0114045628016817	0.0166506368169778	0.0150522869972061	0.0160305572280315	0.00110060282996384	0.121116245233582	0.0310293351675601	0.00872190466395014	0.00564522733040442	0.00295095662382312	0.00230974797238093
3	0.000513459110055582	0.0001429153895847	0.0081802233332422	0.00262065410935941	0.0177876023224769	0.00363349516107436	0.0959194211693198	0.00594274608961017	0.0114281065099908	0.00370302170655399	0.0281887683673249	0.0106326065481394	0.00310147635255748	0.00268883933172417	0.00102470895057524	0.0015036203047597	0.0127491449126401	0.013502500878485	0.00224288826910013	0.00451814738267645	0.00224207881096588	0.00205921776083477
4	0.000466111970784794	0.000199469752966205	0.00767044732657743	0.00426349114653742	0.0220426558381352	0.0063717143191919	0.0521417975776891	0.00772035459995479	0.0127176170975744	0.000567320081555119	0.037903854030119	0.00780711813818911	0.00477436789622181	0.00114330811853029	0.00479049473090173	0.00196259696622246	0.0519753693670675	0.0214315442145846	0.0043534319902292	0.00323819148642553	0.00115587451057883	0.00168467760489603
5	0.000931713911535507	0.000285840745244779	0.00147920627405645	0.00371185539682559	0.0129477233059848	0.00490996400400103	0.089739007766956	0.00094711336047235	0.00772210745450603	0.000623054248078322	0.00886645797079989	0.00499619851965857	0.00376286789839331	0.0013903364598192	0.00156905951587376	0.00262084544079343	0.011864344518952	0.00227234778534562	0.00192539265484392	0.00146331806891091	0.000719228028238591	0.0042324041750182
6	0.000443001964870266	0.00048163363927557	0.00230716737109538	0.00248957052497108	0.0103132716685842	0.00250137803656259	0.0389105721716462	0.00108162144297225	0.00523535257088888	0.000576351393956009	0.0093378793260173	0.00341466148228148	0.000934843461859397	0.00170674126708696	0.000920408881704984	0.00131305394124902	0.0114536582202511	0.00320042665709679	0.00190600894243122	0.00210491498346916	0.00143845605647718	0.000667494822145515
7	0.00672698565416039	0.00577240131320583	0.00653017157934513	0.000963960685360275	0.00767672201662863	0.00377149089382324	0.0511064636174781	0.000837833496851923	0.00549050170035458	0.0028524933914495	0.0111249112661677	0.00570984916317375	0.00174598996055773	0.000358912930931116	0.000924719620893446	0.0139029122594641	0.0144364221665088	0.00461846338649102	0.00153818974306186	0.00602894823706038	0.019233214540358	0.00449033983870925
8	0.00440060824118384	0.00687908913678748	0.000985052629761921	0.00152858138506581	0.00659928900810659	0.00203454735309267	0.0256424981935162	0.00155290875000952	0.0043537682189883	0.000473972359264911	0.00447988792662397	0.00317499654977718	0.00448223585505081	0.000321618067717045	0.00275675074350548	0.016768231877469	0.00945282538708123	0.00600609581342724	0.00237540956824822	0.00269348428183249	0.00818002837422855	0.00152753140005847
9	0.00294309619145905	0.00198876958345024	0.00745239723945142	0.00312387369496381	0.00902032287544852	0.0026555647364607	0.0512207065148851	0.00452642391344161	0.00961055084524182	0.00060637845401975	0.0145398358127811	0.00760924158602472	0.00168246707000039	0.00135985893719264	0.00332405888532493	0.00496542557760362	0.0122680060866058	0.00857550858672329	0.00166078772612893	0.00779377682130827	0.0100958256866668	0.00817561916797109
10	0.0145746367473873	0.0441360043498331	0.00564653170777831	0.00331057226942523	0.00258303450625834	0.00121527377214222	0.0202251008200759	0.00273570818219113	0.00434171960544834	0.00369108626426924	0.00935184002119885	0.0104926960344291	0.0050901509641901	0.00616207385104752	0.0102199450618587	0.0904226029839611	0.00830679971391507	0.003096254538839	0.016698794700057	0.011356051249629	0.0350659700081929	0.0027926085554561
