hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13
0.000480954095845228	0.000166759528370988	0.00700281551865866	0.013989921507094	0.00357686694739298	0.0286215382054566	0.000356818180453287	0.025734775285853	0.0131478614627565	0.0127129337450927	0.00430719589707532	0.00526151796106015	0.000341071260518481
0.000253226564879019	0.000377696632267215	0.0286112054702221	0.0205237780354865	0.008131028235682	0.0107839670521232	0.000359307672443707	0.0558880662201159	0.0146839171357406	0.0151074794316104	0.00191369773093787	0.00542916955658773	0.000918808540539603
9.97589461199658e-05	0.000374597067132402	0.00410258553053114	0.00504995418246538	0.00404208467434591	0.0162112092473862	0.000167074420726021	0.0125775020718647	0.00175444476798384	0.0105629663567015	0.00125208114290321	0.00149767699930571	0.00227215286072614
0.000149757332857737	0.000190396636641988	0.00748079523414576	0.0079660468395979	0.00169956171770521	0.0110395552111442	0.000285107096064802	0.0240283477304837	0.0103166589506011	0.0139833977137014	0.00151058577890152	0.000706709441204051	0.000778841534681395
0.00017056341944148	0.000376355924140506	0.00258327180799954	0.00637779662011569	0.00147967891886097	0.0128149429087973	0.000105098954012926	0.00696580878476488	0.00308206192823431	0.00269876054844737	0.0016904879636712	0.00104787099766445	0.00197539240759325
0.00029820728708849	0.000232385509805523	0.00355942341320186	0.00202852686102175	0.00289454761452868	0.00856715526808511	0.000141383611479307	0.00790743418840741	0.00772191369598143	0.00391149926917592	0.00146217428156343	0.000509713081613488	0.000940751846231353
0.00469906947995814	0.00439921864407611	0.0055364878299592	0.00306600086984555	0.00122549474051133	0.00544369199029726	0.00115425358477028	0.0072674484497977	0.00166934110386523	0.00341268088325661	0.0121047774892095	0.00477968505215833	0.00773369406254358
0.00447711743628037	0.00318986190024975	0.00258618272362732	0.00562802460552252	0.000853910508965049	0.00252621245084561	0.00123857629427551	0.00613916510908165	0.00141743425807411	0.00247641664105971	0.00703657923862394	0.00906495582633673	0.005700955657917
0.00182631164645232	0.000939184318497605	0.00507752118363578	0.00541790116114828	0.000386248703374143	0.0104643224561083	0.000224939524202846	0.0145044057195897	0.00672371318022704	0.00651202870017962	0.00455537375622353	0.00655021718478086	0.0019864656907313
0.032040575654369	0.0221924302028446	0.00290133539912541	0.00779419827922588	0.00171051793228925	0.00172459311091935	0.0091272714481824	0.00516260646503685	0.00761429029304988	0.00272288872010079	0.0422964883162739	0.0492305089977258	0.00279517769389361
0.00240831280795544	0.0157556568591562	0.00816530257107176	0.00838975799376621	0.0234538842814729	0.0272410306004868	0.00242176450882426	0.0316795865425239	0.00790757061247405	0.0161582297441018	0.00621901210008448	0.0107049275805456	0.0528818466814426
0.00089177957802914	0.00531651886307471	0.00218735043558905	0.00171304775678841	0.014283364117487	0.0165474736621567	0.000953845323461346	0.0187982329154701	0.00228313491523151	0.00632349228912031	0.00353908915362732	0.00373315512609267	0.0259287508552741
0.00106925611467086	0.00409853012275971	0.00280461193681014	0.00596874035845069	0.0049308022342587	0.0122055778917135	0.000555019563219794	0.0185585992951492	0.00676299179443563	0.00698343986786179	0.00248041610574066	0.0038078845763673	0.0234484326439362
0.00126952108041193	0.00263455726163971	0.00688435230671824	0.00327839183340369	0.00325382717431135	0.0172411704449976	0.000633883261490605	0.0155210708677907	0.00912363650837211	0.00923898554224524	0.00344838653140889	0.00687173910059057	0.011960462564177
0.00152462652618858	0.00194209832787321	0.00139970825256003	0.0087021087613477	0.000752270549054681	0.0210074934129622	0.000804475804036143	0.0157959302098568	0.0129988645861919	0.00743491373091463	0.00659227912635511	0.00547480128230443	0.00606828288348187
0.00092831810094432	0.00135878941068193	0.00791153705298975	0.00597338037455848	0.00102179342782198	0.0137455252413179	0.000412517966188863	0.0197338258914137	0.00706727012583821	0.00774226735936029	0.00307118343521843	0.00512808133698062	0.00624333443368009
0.000593248917398792	0.0113533503464175	0.00396603042525861	0.00380815150051507	0.0046987833207983	0.00868442912984112	0.000263823809782763	0.0139755628913126	0.00191941494765994	0.00439388735215971	0.00512321672243198	0.00339654615479658	0.0210337941135894
0.000759778229511307	0.00738622570272456	0.00569352988572593	0.00175079775209066	1.43273575329706e-05	0.0110204275424997	0.000203679096361454	0.0105641153470372	0.000612746381654059	0.0035066509936423	0.00622508921902663	0.00187263003091982	0.0146631301799469
0.00079760845505075	0.00490800787477857	0.00773784013818817	0.00415991091169073	0.00112259060199511	0.0116576339439438	0.000449317977589822	0.0139834416074892	0.00359765920407911	0.00452059532335713	0.00703979081215742	0.00157496507302541	0.0135993968427746
0.0531131856363856	0.135554580349189	0.0090885049894752	0.00403393762369658	0.0417100560857052	0.00744444613051301	0.01402379464341	0.0182808334197372	0.00475873504008513	0.0107438224340514	0.0123507169789253	0.0264925871032179	0.175215431253696
0.0193693571963581	0.0362636400859589	0.00229118537532407	0.00139082908164738	0.0242894220613663	0.00657324458265106	0.00933225763174082	0.0115646209010385	0.00268875207129226	0.00795491440706456	0.0315039684235495	0.0450642936192978	0.0436045298795224
0.0358659413310934	0.0581112451296146	0.00628433521706421	0.00323910916309751	0.00977564032331958	0.00410258738273517	0.00732855737802232	0.010363290344913	0.00391031697317951	0.00386043732451402	0.0126291506722375	0.0326967372327955	0.0833452704739548
0.0304112728439496	0.0319865998664374	0.00173041037609509	0.00244810189223426	0.0118390326437885	0.00498148250398525	0.00568741069531933	0.00588774083462184	0.00387391879067955	0.00622050918438153	0.010682439695516	0.0193147660558827	0.0267774610064674
0.0226348521964502	0.0195521168148201	0.00288947065441473	0.000939865706176334	0.00345424162262549	0.00237727167100036	0.00508882502226719	0.00798108464658675	0.00289352458003306	0.00198087730172412	0.0359004720169651	0.0206447738139819	0.018508519963446
0.0291099285822411	0.0203858939878487	0.00347261180283433	0.000887565796110764	0.00269076202326561	0.00168786798712189	0.00475319869433335	0.00689420569598641	0.00117731099654558	0.00322949264978036	0.00410303930343154	0.0155367556139463	0.0194039800490369
0.0153351007214236	0.0418555406906715	0.00334810567743879	0.0016099386205652	0.00394347874308958	0.0032667507689004	0.0028449511326749	0.00681046463147424	0.00441832038361066	0.0031009961077191	0.0446913057146372	0.0070690530824019	0.0309331943525832
0.0104748980573755	0.01666041699789	0.000974751417938322	0.000720966122738504	0.00222807265352438	0.00137081625285656	0.00521258061992785	0.00438822554932749	0.000919643287337203	0.00275732747673402	0.0326231747665219	0.0236269111990736	0.0134844132139564
0.014274140347393	0.0265997705848093	0.00340076008797156	0.00357356824272197	0.0024233461088414	0.00120793352786597	0.00270905354695078	0.00824428129510154	0.00203960750713823	0.00212375255073001	0.02540421707936	0.00553423192894551	0.0230703237699847
0.109934899670239	0.0528473311502901	0.00211866756558689	0.00445888751519684	0.0250251740099712	0.00720896327653393	0.0239280660499713	0.00845477646162798	0.0108890792883344	0.0120496194447252	0.00977899270174781	0.0107099742447199	0.0484913915475005
0.0542768627943068	0.0166991922653148	0.00155733986085897	0.00264325551088519	0.00827902141114021	0.00628441678611896	0.0216326526108411	0.00801152098634068	0.0076491173309815	0.0111978038033153	0.0781167683153119	0.0664958176741167	0.0235730402195518
0.0678741267807532	0.0190536760379026	0.00158125358544663	0.00202040158394613	0.00355369033961905	0.00391250086233906	0.0126386645739889	0.00214140215263344	0.00413865665044547	0.00420827928751473	0.00488193779902237	0.0198681169014936	0.0193531914152026
0.079400414340669	0.0194318536875893	0.000696482622736455	0.00280595001232964	0.0102070623422094	0.00360973112066163	0.0156010145797847	0.00306326678554083	0.00723485887979487	0.00517259954326213	0.0286052151282804	0.00828552854225623	0.00888574854231893
0.0702806811890891	0.0116066433002927	0.000864468247382285	0.00321920538359444	0.00401469413788581	0.00358154968885872	0.0151037188133177	0.00236635686555349	0.00148054189823592	0.00751855572131204	0.131599318636019	0.00937364933356329	0.00954282814956539
0.100782642396098	0.0106824831003448	0.00118503743677003	0.00178103134120925	0.00120585783283379	0.00225736244156444	0.01006189282306	0.00132172318892993	0.00327243227843196	0.00205094719556648	0.00504426824307853	0.00639968189781677	0.00286130808313701
0.0392656435172292	0.0110709170940979	0.00114539002897909	0.00127669728272468	0.00363004672741242	0.0025354362377253	0.00660348140659215	0.00220593084892856	0.00089581426138399	0.0028150351896057	0.0897910435637298	0.0139830712297122	0.00938106807409951
