hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9
1	0.000498386282640977	0.0209242747593345	0.000540766522184372	0.00915789212281388	0.00385277670387211	0.000337534238547734	0.000161349881175039	0.000180529976058873	0.00127761517272531
2	0.000227046703604796	0.0312912953802539	0.000580893801646556	0.0312503903157895	0.00808867520142204	0.000956871857626119	0.00044522131734597	0.000349070290467034	0.00163354159465058
3	7.21247498852431e-05	0.0121320041489414	0.000214037783156284	0.00551401411852111	0.00409282667956224	0.00221400856118286	0.000353556760751592	0.000333817155657758	0.000966992632519963
4	0.000178211227091745	0.0202144387722888	0.00043465632943994	0.00789815480001358	0.00192410181603214	0.000759654655027257	0.000199031829111917	0.000180428861476113	0.000984080476148895
5	0.000162338709234417	0.0054186265258956	0.000143174649741727	0.00186910751732414	0.00155332005739133	0.0018865217153327	0.000369404202167132	0.000348400406356252	0.00152804349833656
6	0.000360781109381433	0.006935087559631	0.000170776953401207	0.00403107126751205	0.00293177455946438	0.00091558722002088	0.000208781757019579	0.000228890553128189	0.000795358252531009
7	0.00529794323748341	0.00678329838162523	0.000786730231877279	0.00386767130216107	0.00137279260364432	0.00718341558058466	0.00435979832944431	0.00458867582448129	0.0188864622314793
8	0.00505012573832851	0.00416967789217844	0.000918849814589613	0.00429262876600552	0.000946988806426806	0.00538044684455043	0.00303499640646602	0.0035381306997137	0.0187844449922009
9	0.00195604172644234	0.0118206774654444	0.000203130322028813	0.00753432538076086	0.000458686361169017	0.00187498948627588	0.000966103598681633	0.00100797082969669	0.00765886996296913
10	0.0297631539027822	0.00499298878558735	0.00766207783801045	0.00158727196557668	0.00209613642213605	0.00206702213525371	0.027291038440599	0.022010953525354	0.0864263927159515
11	0.00268866081730972	0.0246028350405605	0.00274386456157239	0.0100023701811521	0.0222561242505062	0.0517384980693384	0.0121097722750471	0.0150608831252105	0.00508711433664279
12	0.00115204229168792	0.0142038177291618	0.00118422062526235	0.0035767253206908	0.0133084374336269	0.0255659433676112	0.00295094136391833	0.00512887037141583	0.00172868502028821
13	0.00117753173027873	0.0137095599087489	0.000717290880391681	0.00642535097563151	0.00473516179745821	0.0229648070334818	0.0021744129259913	0.00417872191587017	0.00256162949676846
14	0.00148018378478737	0.0115519015491935	0.00078262801785302	0.00529991902003516	0.0033830568996112	0.0118344365636548	0.00179667177375	0.00217037143377746	0.00136674620893795
15	0.00170813800265445	0.0115779894431732	0.0011168170051741	0.00368017278076912	0.000892402298498479	0.00622593741477851	0.00156500815467213	0.00185824588398619	0.00280143945041276
16	0.0012903947451001	0.0150407671654347	0.000471176489673895	0.00993198476442265	0.00112374166122132	0.00625288100788069	0.000804921294392507	0.00139992381471205	0.0024201625444207
17	0.000978527432940022	0.00866268587206385	0.00021233724016122	0.00547698462997035	0.00427553178655108	0.0208281213257067	0.0120841330115024	0.00931667490468238	0.000838042701431263
18	0.00100010874004029	0.00875650195233697	0.000185632872405101	0.00634526735951975	4.42063608089779e-05	0.0144484786004734	0.00757265474891338	0.00543056595199545	0.000355170478225631
19	0.0011230794374646	0.0104805884328879	0.000448033114301653	0.00998223907031297	0.00119466056846331	0.0133736303072869	0.00446104142849484	0.00384672482270209	0.000741545609168704
20	0.0546404593936354	0.0162871330233234	0.0145303834125727	0.00910881335624263	0.0384322406498466	0.178804910029651	0.117066451288728	0.132223191947584	0.0299830652789205
21	0.0214195274140676	0.00980464441067057	0.00891506128770792	0.00775077155788495	0.0226518038445452	0.0452090106081845	0.0308059864740164	0.0356863317753539	0.00901833801628735
22	0.0352924543569815	0.00887588565519987	0.00741332191667285	0.00773548954673702	0.00920225448084819	0.0832542054757263	0.0481465760286962	0.0583151585979829	0.0406905155418245
23	0.0279582970107576	0.00623796105939593	0.00658566794848759	0.00528537172096164	0.0116959577964995	0.0278761136435098	0.0310570242662452	0.0316647040031236	0.0426827260518223
24	0.024116210714939	0.00613256894069735	0.00466101614258428	0.00551901016062716	0.00311861720761267	0.0196822050522757	0.0159500251296775	0.0200409052472106	0.0117117126778245
25	0.0267582161018732	0.00575288231279065	0.0058101711407712	0.00479811067320639	0.00245617509145055	0.0200770910951994	0.0174884228365797	0.0214594948139	0.0487415269039572
26	0.0172846351982899	0.00470795438840184	0.00195780163137671	0.00349223343213252	0.00359291008368141	0.0317087485067264	0.0442432266679541	0.0381252306787013	0.00352943081324617
27	0.0128287890311115	0.00382752512882942	0.00450760133339669	0.00311664861968908	0.00219638105970123	0.0141967679034902	0.0169174579177496	0.0161430543636007	0.00366395363160891
28	0.0154305806862937	0.00479833296127735	0.00212852015744174	0.00202236845604813	0.00231811187591906	0.0238153893550584	0.0260168752056911	0.0251473256533892	0.00581480683801355
29	0.104622082589094	0.00897553620748839	0.0271107575553411	0.00501029552029885	0.0237047717754073	0.0555309000540375	0.0348544650350904	0.0604580293931143	0.0127829200603778
30	0.0521249699736188	0.00891841784132488	0.0237759035634552	0.00383225818017403	0.00783026035005921	0.0271590242974477	0.00607463164581937	0.021506485288373	0.00689721273537296
31	0.0628588014906069	0.00334781632621284	0.0149509987305923	0.00321510003766134	0.00350427959673927	0.0219783126904887	0.00868523197157969	0.0247988392996376	0.0140512177875029
32	0.0692528329812728	0.00443564805914802	0.0166663115412172	0.00113424850048939	0.00978731731848425	0.00820425913802168	0.0161686177516541	0.0256122808392924	0.0593104988291399
33	0.0660892777825818	0.00470814019961252	0.0149062403159573	0.00137332380950562	0.00409979516993607	0.009816024258712	0.00185084481068694	0.0178144051085433	0.00506846186535648
34	0.0871429490490776	0.00199737760922141	0.0118314679232587	0.000858437587752173	0.00121324320946019	0.00203061889717949	0.0018239563376291	0.0200122316794045	0.0785784840878158
35	0.0365421446084601	0.002552061235348	0.00719741753388184	0.000668881872551848	0.00342515819561975	0.0101471118327333	0.00591417296899214	0.0139522906463452	0.00178835183230117
36	0.0253159740297585	0.00170762360728459	0.00877801843314189	0.00113307296117032	0.00282891673800901	0.00784405021090461	0.00118244535839524	0.00777653802592226	0.00245043545257813
37	0.0297821190108096	0.00114846193098057	0.00406496198476111	0.00143386408443781	0.00129134837240019	0.00260084555367577	0.00277874849651161	0.00821460178854052	0.00681110547395886
38	6.05979535309082e-05	0.00236522806300769	0.000436974972149303	0.000561026140027011	0.0220402462258003	0.000190102361710802	5.08329249154548e-05	4.16490966386522e-05	0.000291600887112238
39	1.78772405744827e-06	0.000606153331485379	4.37128728297139e-05	0.000329444894169869	0.00124329482419733	8.54832665655011e-05	7.84183654760781e-06	5.48041038556676e-06	2.83039385211734e-06
40	0.000673015594770351	0.0100487260170219	0.00849290533308703	0.014043727417706	0.00737839730238123	0.00193009547565845	0.00022790075627601	0.000281755784859443	0.00175013272525457
41	0.00480909842902204	0.00467073640290233	0.0296195258917496	0.00383284594983357	0.00252607776051302	0.00983225228275494	0.00164806154446993	0.00302838680937719	0.0131325000712433
42	0.00635525914736204	0.00340917118797989	0.0241172575872655	0.000736475383398475	0.000374701534476098	0.00320397989598387	0.00183929723982131	0.00255539048628007	0.00128918286933831
43	0.00108624642986458	0.00965867112355914	0.00634295464375994	0.00436698162793681	0.0151708390744741	0.00424247444564145	0.0022711276405566	0.00179170743280128	0.00181050274070904
