hdp.1	hdp.2	hdp.3
1	0.00964610551657321	0.0371662308091463	0.0135845168886599
2	0.0151462376324829	0.0511980397046968	0.0230774891456325
3	0.00169313878042336	0.038681033958634	0.00584296121863272
4	0.00388996212677255	0.028105347905412	0.0127897564206343
5	0.00278012976718241	0.0252863048082307	0.00211936124806829
6	0.00127054402395702	0.0164920309681497	0.00104496283758923
7	0.00344241214292006	0.0287219103443563	0.00257561262786077
8	0.00360570740729867	0.0173970528222685	0.00231069247185223
9	0.0045097325386806	0.0250278678919633	0.00150121421738171
10	0.00269222864860104	0.0114864457980586	0.00690264184266686
11	0.00670684947594022	0.0338457308383284	0.00672602840532784
12	0.00555221514341916	0.022465233163826	0.00752078887335345
13	0.00796060009982091	0.0156212625828611	0.00443005371992052
14	0.0081369895188045	0.0178921922202664	0.00214879682095813
15	0.0067719092216905	0.0129915119208737	0.00600485686952682
16	0.00593969642699862	0.0162269288252909	0.00878651850761645
17	0.00551187575232671	0.0114790850695621	0.00403267348590772
18	0.00193329614515135	0.00916601960840113	0.00250202369563618
19	0.00486327471301488	0.0106334706698443	0.00231069247185223
20	0.00991162913596195	0.0149961802455782	0.0126425785561851
21	0.00476591996711782	0.0118719856874981	0.00834498491426889
22	0.00616746425530666	0.00854563190897827	0.00381190668923394
23	0.00236358298347083	0.00830266991010116	0.00813893590404003
24	0.00253644931152932	0.00920664851136221	0.00546029877106483
25	0.0025975162208978	0.00705911250363472	0.00297299286187357
26	0.00286691524030416	0.00618967716366441	0.00319375965854735
27	0.00316009512345498	0.00220532062434974	0.00169254544116565
28	0.00467261677578462	0.0045135755306665	0.00239899919052175
29	0.00620486773729485	0.00552095208183136	0.00821252483626463
30	0.00341405126097296	0.00386142657757365	0.0102435793656634
31	0.00180852000822055	0.000953011485576421	0.00403267348590772
32	0.00172390710783594	0.00104870095603112	0.00760909559202296
33	0.0029269839405772	0.00133745016366609	0.00376775332989918
34	0.000892457649511171	0.0011893662163543	0.00345867981455589
35	0.00173283227151287	0.00148831611859861	0.00223710353962764
36	0.00204392120019964	0.000614360016244606	0.00210464346162337
37	0.00101588326825401	0.000327407521864696	0.00200161895650894
38	0.00262722762103285	0.000929944005721199	0.000397380234012804
39	0.000498634802266522	0.000486735416643604	4.41533593347561e-05
40	0.012171163500778	0.0186129640280039	0.0107881374641254
41	0.00563089750741317	0.00796216376902219	0.0147766575906984
42	0.003726020962391	0.00317247398199821	0.00731473986312459
43	0.00381433310824697	0.0101338105094627	0.0103466038707778
44	0.00136126361527847	0.00580767274224288	0.00704981970711605
45	0.00343959367017997	0.00776469918644244	0.00597542129663699
46	0.00192349020874314	0.00496037754625421	0.00747663551401869
47	0.00196060009982091	0.00550588287388574	0.00487158731326808
48	0.00409019112768269	0.00935368920581623	0.00700566634778129
49	0.00114195120519069	0.00625343150497281	0.00809478254470528
50	0.000668506503038666	0.0034241877131822	0.000941938332474796
51	0.00198455711811162	0.00369694037699797	0.00454779601147987
52	0.0051198731687267	0.0186096603939543	0.0377364044447715
53	0.00938645371539297	0.0171918797602396	0.0482007506071087
54	0.00524752649657967	0.0202644333018599	0.0474795790713077
55	0.00208684419130384	0.00576600058642402	0.0140996394142321
56	0.00527917559672353	0.00849775819450487	0.0203105452939878
57	0.0036732920348786	0.0109445918554293	0.0256236662006034
58	0.00393822847244649	0.00688251297821045	0.0184119508425933
59	0.00477108716714131	0.0104546687217202	0.0236809183898742
60	0.0040066938727577	0.00918074106539416	0.0229008757082935
61	0.00395255570887525	0.00667090652355865	0.0386047538450217
62	0.00284207744928217	0.00929799109490952	0.0324232835381559
63	0.00340154428818884	0.00481600294243673	0.0358966811391567
64	0.00196435806347435	0.00487477285342465	0.0230480535727427
65	0.00223281759196735	0.00638337444425775	0.0184413864154831
66	0.00309391973224509	0.00538851692738618	0.0231363602914122
67	0.00306972784122604	0.00371821114359813	0.0128633453528589
68	0.000953289686151317	0.0043898921085282	0.0160718227978512
69	0.00180264819001204	0.00545453164988643	0.0176466259474575
70	0.0296374739438067	0.0226519754253675	0.0143645595702406
71	0.186586242329937	0.0181229249773107	0.0143351239973508
72	0.0165586447843575	0.0409484860865134	0.0183236441239238
73	0.00240797392912715	0.0100275146349539	0.004886305099713
74	0.019892369572238	0.0149414674290372	0.0302744867171977
75	0.00344159008837086	0.00482185675013868	0.0148943998822577
76	0.00307806582308212	0.00597766499956792	0.00590183236441239
77	0.00306996271395438	0.00263241675262394	0.00234012804474207
78	0.0187665071489387	0.0118534389700266	0.00785929796158658
79	0.0470555180411614	0.00932743400889558	0.00513650746927662
80	0.00950347905228854	0.0114792009865463	0.0094488188976378
81	0.00817738762807903	0.00485083599618795	0.0181323129001398
82	0.0282756818648895	0.0173976903656816	0.0206049010228862
83	0.0122500220193183	0.012687635546801	0.011038339833689
84	0.0071619741052817	0.00503612929542701	0.0100522481418795
85	0.140559877866181	0.0163123596426442	0.0138935904040032
86	0.0841537242006987	0.0119187581906217	0.0112885422032526
87	0.0497247878805672	0.00649024990368748	0.00585767900507764
88	0.0549796541499075	0.00655504749785365	0.00662300390021341
89	0	0	0
