hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13	hdp.14	hdp.15	hdp.16	hdp.17	hdp.18	hdp.19
0.00124696327923328	0.00571352865281716	0.0112206303311507	0.0258588087935913	0.0645639891823	0.0110362876145154	0.00758260717482639	0.0104024120610424	0.0191154733176313	0.00160157310189786	0.108091971341102	0.0212528848365047	0.0140448089271433	0.00447408059104608	0.00211040965671481	0.00306205701175308	0.0223747146379326	0.0175287129518701	0.00107825429604385
0.000753154866466078	0.00491365158052748	0.0131635194135389	0.0313340716197758	0.0265083386437464	0.0137707090762337	0.0202663734181215	0.0321229863869047	0.00758659322980295	0.00911811576739081	0.0180483395653538	0.012683057617897	0.00537980529230787	0.0067115572156634	0.00306870762317378	0.00280843719774251	0.0265198726143731	0.0149471604234911	0.00255909802008503
0.000335898355352502	0.0045026210676633	0.00829681266856406	0.0214156313862848	0.0908993767388365	0.00304925114299852	0.00421081192292523	0.0122749746593587	0.0117531443222507	0.00512002024297177	0.00878216855993387	0.0136570884508947	0.00196620272082131	0.00334672952183302	0.000669472246057673	0.00148632501244776	0.0199362957720756	0.00456286230139111	0.000333788216963959
0.000176521519440302	0.00414236081588578	0.00888302363963175	0.0230084190415975	0.0485811871493185	0.00614340774573601	0.00646938474606439	0.00833191012240881	0.00831913277930068	0.00880344832797741	0.00616552139456818	0.00356477157490942	0.00388168680839465	0.00187781814053766	0.000601238772842971	0.000819704164450995	0.0187879759839284	0.0034221057034384	0.00106437190197498
0.000379543257952028	0.00265142473476617	0.00535049699048777	0.0117249819194455	0.10007367226721	0.00179263546496869	0.00559406339403446	0.00590091900695958	0.00422167496992055	0.00261218319563654	0.00520839296304523	0.00869187090012801	0.00741902624995242	0.00152841339017348	0.000675317164950125	0.00117148918058131	0.011389850241987	0.00564134658505684	0.000597735281365012
0.000378784031141672	0.001471810577144	0.00361380551193433	0.0110077115901026	0.0364800898366465	0.00133803209055921	0.00249411401574514	0.0062817377115995	0.00243379205243331	0.00673896928630402	0.00210488112602267	0.00218182063457234	0.00117700419242919	0.0011321506892501	0.000492606954785928	0.0017453500942627	0.0119391722217149	0.00212595547800278	0.000517874374700078
0.00509514516982702	0.00320533973280162	0.00472768138865731	0.0112778877949012	0.0514507530424781	0.00232543696123605	0.004284727007626	0.00425774028774805	0.00307276673424241	0.00605080960574622	0.00338028910774106	0.014415066134396	0.00310037093056868	0.00215903224179856	0.00208560386979559	0.0107619252886406	0.00908084878093325	0.00605887465805608	0.000742072562861123
0.00503161376245571	0.00275565041872447	0.00322362920841876	0.00730011419572819	0.0260379785200267	0.00115988464092576	0.00224628225911188	0.00428305141375021	0.00133508322750755	0.00734205925358929	0.000511479816725934	0.00760549242939225	0.00157808589952504	0.0022500258287853	0.000792527027505025	0.00797927809236181	0.00787492009862113	0.00381034363651609	0.000921784363369833
0.00163395196376226	0.00320061246783668	0.00588824602451915	0.010933285925863	0.0456714045913054	0.00269837819156241	0.00262670276770285	0.00269824089977914	0.00785804189535287	0.0052233708946284	0.001806637159023	0.00132962269953457	0.00230277115617844	0.00173845842199193	0.000537149267724955	0.00292659397817807	0.00841054469911424	0.00344540654303985	0.000695522799158123
0.0362861929587607	0.00454372349157547	0.00707138912560859	0.00467685121772676	0.0249519342855811	0.00550016973312562	0.00180844588952408	0.00210923170481433	0.00583514131611499	0.00659190728197651	0.00195547291990575	0.00825618128060709	0.00417137421670049	0.0125128181156859	0.0191953060745066	0.0211748695747329	0.00294291617203908	0.00467452583201637	0.01027075967184
0.00348536640782276	0.00857431444816075	0.0165659867475672	0.0359168767062375	0.0160135765243476	0.00971722441453962	0.00917629162976852	0.0100161222370163	0.0163464657805843	0.0188464709779696	0.0280214804349668	0.0457516257209061	0.0122896745471391	0.00864576614892868	0.00502210455795845	0.00674315812958892	0.0245487969135239	0.0129334427925827	0.00159967767755107
0.00123285269705756	0.00406627286698755	0.00872704637424828	0.023729236399084	0.00115171202536564	0.00420174005683929	0.00324497244356118	0.0081580437073906	0.00693063416277433	0.00415040651105485	0.00620645122881094	0.0116734043631775	0.00188737621515985	0.00260026529567765	0.00123866779322745	0.00404552150381078	0.0252909209204639	0.0124104866249078	0.00162638601715088
0.0015455255396765	0.00286870639523508	0.00869297344748354	0.0242096987350396	0.00784384277032593	0.00335170705152456	0.00478804916345402	0.00812697350835041	0.0101214373493264	0.00710721254514012	0.00644830934024542	0.0099877682299851	0.00413061261574661	0.00330783931995189	0.000779282819962411	0.000922043242167162	0.021285967034974	0.00574267241923921	0.000625648632578407
0.00162355871692102	0.0047237234373076	0.00811100825238143	0.0231576075269712	0.0212731780102271	0.00327105954095364	0.00539182012651734	0.00750453289439982	0.0128907463843359	0.00293427161003754	0.00653102767658218	0.04121324488012	0.00403477617991611	0.00456695229022122	0.000948385423760483	0.00220802222598646	0.0164667838553557	0.0102133979499528	0.00131887695756819
0.0019567535981801	0.00298710132660324	0.008676579761089	0.0223641466202581	0.0109360574457172	0.00707721935722571	0.00369016398499377	0.013914179618174	0.0106634301865388	0.00172039920139449	0.0141339590541373	0.0204350446218258	0.0110085363919677	0.00271968667169798	0.00131581827959051	0.0028165945529514	0.0225868870422792	0.0225781853929662	0.00140742055065432
0.00109750759933076	0.00320725008738931	0.00842625958057253	0.0254093786534218	0.0183430345513608	0.00646693315328873	0.00345049798646181	0.0148496546471069	0.0084126976469893	0.00644475477795402	0.00304426375528653	0.0143366546498959	0.008701512753247	0.00318636909427148	0.000602661830420757	0.00164307777877468	0.0216884645237878	0.0201657280421174	0.000800705456716816
0.00124746413042755	0.00324573636068385	0.00594674776048411	0.0159299992654108	0.00302270007305056	0.0034026448245665	0.00456370444308082	0.00726472509309614	0.0136780580636836	0.00167686884811355	0.00965686487773715	0.0245731474812524	0.00217239626457785	0.00282387447107903	0.000748012198510632	0.00634402880300555	0.0144383275499954	0.0030159819146103	0.00133701815980564
0.00105630779520856	0.00299442592095834	0.00430777480239439	0.0123689103031376	0.000599480874741603	0.004874822562992	0.00359979359998227	0.00927939281862597	0.0123695569065344	0.00545423561649885	0.00210316379032018	0.00914294771956428	0.0038245375917901	0.000763794079530197	0.000778626259062789	0.00687431623578634	0.0140080129668523	0.00688662878037662	0.00266112783903831
0.0014945163474582	0.00240231637865405	0.00599077182728263	0.0165709826868421	0.00578346725936057	0.00266255687248732	0.00451335226231929	0.0109343776375655	0.00354973651088066	0.00324857705067105	0.00654390769435088	0.0086665768728699	0.00380327517907878	0.00177879989238227	0.000864067735390847	0.0050413468987752	0.0166833850789882	0.0112767038697936	0.00220373514313532
0.048593081380681	0.009414810866191	0.00917612502058713	0.0121071251765567	0.00395145246273644	0.00527360524058209	0.00477853375927046	0.00747524800800143	0.00918247219485291	0.00227145184407156	0.00467945356667728	0.0910100179102791	0.00404711875119731	0.0435264640994302	0.0157731060629762	0.00993009265274385	0.0104618071409004	0.0122546827713756	0.0117514548328055
0.021309072746214	0.00781518533333264	0.00641366983033181	0.00896864861984619	0.00267788588569919	0.00381722566301445	0.00278053047679542	0.00374115143623651	0.00336954122864038	0.00462399141483694	0.000514628265513838	0.0431950319157928	0.00400895012740334	0.0257470969033421	0.0098106658232638	0.0286221219437071	0.00567589717833988	0.0223043184824393	0.00821489430999954
0.0319038584136118	0.0045591914036804	0.00594033312525693	0.00763509333177149	0.00245469310993332	0.00382085614855027	0.00313423358320753	0.00406694219799803	0.00190993934262992	0.00531604258227848	0.0115287607934549	0.0268873401918088	0.00169321408542532	0.020463322309131	0.00717093371550186	0.0102996562029608	0.00590931193498311	0.0175786784846775	0.00500654263531649
0.0253026623541168	0.00392399693483763	0.00492637418122423	0.00772543761795159	0.00561688866783755	0.00698694868193756	0.000835630576711158	0.00563899636518985	0.00124192035710223	0.00219534160060114	0.00346758700595114	0.0626802858140767	0.00482345611287624	0.0150015918423609	0.0034538554082071	0.00816856384519476	0.00373556067939001	0.00107717156030791	0.00363901952397782
0.022994553926964	0.00377758974325917	0.00358460225706206	0.0076054028828098	0.00367863970531093	0.00218157302676076	0.000635252056887582	0.0034419675919107	0.00869891971270058	0.00256267986248752	0.0034521309846287	0.0420260262893472	0.00308450191034999	0.013747724306638	0.00724644127273005	0.0361188105062828	0.00367961829969866	0.0102023218466211	0.0109933539647829
0.0244398156981524	0.00202461512275903	0.00257636016991727	0.00587548182128466	0.00380449649512737	0.0029579737610225	0.00176192702307905	0.00328961131468954	0.002737350250987	0.00205642456882099	0.00199726142199976	0.0205170394268542	0.00636918165744552	0.0131333824273124	0.003551142464673	0.00415654708921074	0.00235204547529906	0.00621689373225465	0.00385562448827242
0.0168924684752322	0.00350648878285428	0.00304535423097477	0.0063883180998509	0.00147395048104571	0.00336465155562936	0.000755765868748316	0.00478147038982676	0.00371113842012656	0.00619063163447608	0.00186445412767361	0.0309491394023401	0.00305732750971407	0.00863897459172212	0.00374874286528631	0.0395217356735275	0.00348673637110766	0.00891585295594943	0.00913136341666286
0.0129257141563174	0.00238560940240768	0.00364566032449586	0.00602970701781479	0.000890245418797308	0.00325809918320021	0.00123646747707324	0.000890611849966587	0.00428006507532022	0.00217959465367622	0.000434772155347898	0.0259714856215048	0.00315762386625963	0.00590025069193257	0.00434761496511901	0.0337494165568521	0.00332322390649256	0.00805437825237468	0.0136095827409587
0.0148949869299374	0.0018356217671699	0.003579878708163	0.00551044411599705	0.00198817979763441	0.0020413395778213	0.00215893060912463	0.00274353600922327	0.00692646344096007	0.00284757290225553	0.00182180695772835	0.0149580445862034	0.00169881491609074	0.0101960813625518	0.0048917512623246	0.0264181573775866	0.000968301981554196	0.00434568863088041	0.012426343871457
0.0910726479882596	0.00689167475469706	0.00778768075559996	0.00055360818014736	0.00278143894061145	0.00573685678031817	0.000915706915568557	0.00833320591384237	0.00217706653738434	0.00125948425490832	0.00674426352630844	0.000211626694726174	0.00765747642957832	0.0810911361338048	0.03711356760776	0.0127738693232495	0.00647194320153411	0.0114141295963162	0.022886438929706
0.0553381760568277	0.00548582003233267	0.00694752608214572	0.00130743250951546	0.00176203391411119	0.00700450659779313	0.00140167933107867	0.00680425840834022	0.00113493883008339	0.00253028097168799	0.0118038207284709	0.000999746427376737	0.00465263077758095	0.0538852013599961	0.0273046485418663	0.0633979162692614	0.00454844306456031	0.00208690195810739	0.0222502918397819
0.0563049523753156	0.00346880241172699	0.00459774685272703	0.000185690879751879	0.000747447116057135	0.00476475068056741	0.00123202722132329	0.00426928722918931	0.00104433869235912	0.00189397761634844	0.0974553664450922	0.000215631582375375	0.00760924705440388	0.0322226664769078	0.0167926871184288	0.00923077067633314	0.00193587343621587	0.00833415241801181	0.011898862417865
0.0684833582026372	0.00553351302272881	0.00656229825842916	0.000675005304372446	0.00257849049565582	0.00767849276191763	0.00115485781248924	0.00694063325788084	0.00112544164426537	0.000870335566533973	0.0149182090249426	0.000152818081351072	0.00188810224876463	0.0442743511378495	0.0176604377024007	0.0132399067658066	0.00517004154871701	0.00414566240923133	0.0105168626601549
0.0674757248661386	0.00292001619817573	0.00561216222588519	0.00122361805788106	0.00145665925799282	0.00355457826619346	0.00029339628753491	0.0027659963940716	0.00132412880153756	0.00180438291832737	0.0310036338823465	0.000120778980157468	0.00807173046064654	0.0468118798981024	0.0224243977834858	0.138137130333679	0.00267972103004292	0.018425795276526	0.0223464286567344
0.0782611533910604	0.0026755315902775	0.00337696640893269	0.000233439864820177	0.00126987519234057	0.0055036575358238	0.000363366252918285	0.00458629540456783	0.000753242409587796	0.00106029442627764	0.174110935306819	0.0002099404262423	0.0110954529863681	0.0298891879661346	0.0151620127690956	0.0112688335781962	0.00161316318144462	0.00515752598248729	0.00839830368039104
0.038525937302313	0.00178015874670199	0.00332411914026294	0.000287570748245828	0.00158317661138656	0.00329575952551615	0.000406534962372127	0.00158230531719952	0.000675707183570853	0.000829701203492094	0.0105332785312429	0.000167783714145453	0.00753249493047035	0.0202822741912517	0.0123043940558079	0.0519039233676441	0.00161008127111679	0.00378088940617482	0.0195964600984587
0.0287227555989445	0.00133800733422455	0.00308316724963803	0.000410990813837018	0.000964422822860163	0.00226191139118343	0.000387384362932609	0.00113491172823994	0.000934744182998811	0.000641733337037788	0.00522871476885806	0.000177901325048696	0.00161749915235577	0.0180981340557021	0.0106974230818369	0.0508197344547212	0.0013708108848507	0.00615429323712821	0.0233069054478063
0.0312509046507784	0.0013183391515237	0.00241589742118578	0.000218690970880571	0.000324103576368921	0.00323059310283053	0.000164836508645272	0.000198803201272893	0.000461291882589457	0.00149405946427258	0.0305505434795053	0.000235023669939925	0.00217644130894732	0.0148362231156303	0.00869628348144904	0.0389020536172647	0.000278125285362067	0.00331339580036825	0.0192069607281268
0.000164494309879386	0.00145045475771379	0.00246208213808898	0.000988003875129967	0.000358996875922846	0.00116479134517614	0.00203376491061939	0.00214274950989569	0.000838315084666658	0.00179551394822024	0.00540474167836363	0.00104190313947358	0.00275353430565828	0.000490832289400166	0.00111062314894297	0.00099111247619262	0.000909528810154324	0.00233180690955221	0.00547359193113659
1.46380893159012e-05	5.79223275233302e-05	0.000882057494101355	7.50999780283797e-05	0.000784788386515177	0.00166117701054486	0.000995040549777134	0.000409470093004134	0.000468829331651377	0.000346523332043109	0.000328869787027475	0.000107921182967929	0.000998503644740556	0.000381474938793462	8.25556621413466e-05	9.63008050820002e-05	0.000292998356314492	7.12972873720443e-05	0.00132120444575334
0.000926742595087304	0.00340392250378413	0.014332971282696	0.015742773977752	0.0226771087520788	0.00981390789069781	0.0048285505250293	0.00531352235244542	0.00655315871375341	0.0052716977317428	0.00808750626827531	0.00120947607005855	0.257778231375916	0.00798127488000665	0.00594114629016325	0.00553533298817261	0.0114646151036435	0.0101011601028584	0.0157230905761506
0.00436578985422799	0.00854739695601465	0.00694395345704862	0.00658548263514012	0.0138109855608573	0.0056032263760323	0.00110252508599751	0.00091039426585223	0.00147100855892416	0.00174999260164994	0.000531515399921689	0.000193710092085014	0.0279913958794689	0.00729419883774829	0.012588785699808	0.0150889831085257	0.00192697013971327	0.000728807599224246	0.0389912540752296
