hdp.1	hdp.2	hdp.3	hdp.4
1	0.00433717992465618	0.0043213645611478	0.0336816987695803	0.013533163686837
2	0.0081339799826659	0.0141160185011775	0.0492459373176632	0.0189420227590689
3	0.00143227313027938	0.00295343061248139	0.0156866092982671	0.00716591207023806
4	0.00249262286936482	0.00462693325278253	0.023981919008084	0.00782687244566355
5	0.00245739801693066	0.00144720329861875	0.0091801140000443	0.00346453396785529
6	0.000441127463599378	0.00116947118064724	0.00709899139325218	0.00336538991154147
7	0.00463930705751972	0.00413625043241427	0.0096106434495446	0.00406490630886678
8	0.00181590750864492	0.00185093414277305	0.00572314030734158	0.00405389030260969
9	0.00156649513320676	0.00148038298348851	0.00941893433508115	0.00185619705431993
10	0.00458406019475995	0.00598249336010291	0.00691261132758706	0.00174052898862047
11	0.00706626875992684	0.00920247028419868	0.0351121156713919	0.0105092699692653
12	0.00549740488302015	0.00414039941614477	0.0160269852099766	0.00724853211716624
13	0.00158301507849327	0.00451533107367048	0.0201545384677084	0.00275950956740143
14	0.00187339038377661	0.00598469274795417	0.0337104847425765	0.00284763761745817
15	0.00258740324766809	0.00409940916278382	0.022340541613244	0.00277603357678707
16	0.00268835052767288	0.00533721367899831	0.0331795535845194	0.00170197296672065
17	0.00286837504886683	0.00410719536132652	0.01743610109907	0.00545843110038887
18	0.0027992832875851	0.00293936915220239	0.0105118599954729	0.00230785331086068
19	0.00135917900895296	0.00412797074241464	0.0187649168767833	0.00418057437456624
20	0.0297395771524991	0.0400948161585918	0.015510553315744	0.00924793725282836
21	0.022185234879265	0.030238244271935	0.0138353341836633	0.00532623902530377
22	0.0143466739923469	0.0223650206431741	0.00869919391532548	0.00496821882194829
23	0.00896426548989658	0.0162641563507659	0.012610275441528	0.00275950956740143
24	0.0116929765513875	0.0171660881443978	0.0127814426670338	0.00718794408275224
25	0.00492895744555006	0.0148168799423017	0.00947096467762223	0.00279806558930125
26	0.00518265806389325	0.00957356976732426	0.0089021987913444	0.00679687586062549
27	0.00599151256670094	0.0101189448445922	0.0081788297600138	0.00379501415556804
28	0.00581153909601777	0.00899370512045517	0.0071390427628534	0.00355817002104057
29	0.0203114258813	0.0651019169523332	0.00869989230918509	0.0149597364971303
30	0.0220073953199322	0.0474734151278161	0.0109960746773121	0.00992542163763949
31	0.0102348616525542	0.0232649967484396	0.00367446265007099	0.00310651376449982
32	0.00927405019937624	0.0297030680181103	0.00613045575224739	0.00728158013593752
33	0.0104926463117594	0.038475786445654	0.00972864164686859	0.00778280842063518
34	0.00647007026479992	0.0259950950604673	0.0025138079677721	0.000826200469281867
35	0.0039869632106434	0.0139157036170731	0.00286522153895854	0.00509490289390484
36	0.00556939631331385	0.0142685134538565	0.00400266221666294	0.00451105456227899
37	0.00182200293963135	0.0098585580374588	0.0027289891889086	0.00186721306057702
38	0.00142980228555791	0.00235063384408278	0.00137773371283651	0.00176256100113465
39	5.44300545873923e-05	0.000100440742703424	0.000666601756524323	0.000253368143913106
40	0.00507235833031463	0.00654534169043854	0.0128031991540082	0.00356918602729766
41	0.0109253708612853	0.00733114458702624	0.00431569449052115	0.00333784989589874
42	0.0134726381973828	0.00871015467728157	0.000954066742130654	0.00445597453099353
43	0.00802132171548952	0.00836880480877572	0.00705546323682811	0.00505083886887648
44	0.00601039104558522	0.00228412825465231	0.00475017138357578	0.00405389030260969
45	0.00903911574879363	0.00494365728833877	0.00359065538691756	0.00358020203355476
46	0.00400797560087804	0.00121522575893807	0.00650330697842888	0.0044394505216079
47	0.00414224865431619	0.00152986007141126	0.00308421356137249	0.0011676966632517
48	0.00464261513061789	0.00163496765925061	0.00344576902599852	0.000958392544366965
49	0.00131437708069757	0.000787990099464726	0.00762483642211429	0.00108507661632352
50	0.000620804841320055	0.000570482216700263	0.00148127819376157	0.00166892494794937
51	0.0034434488426354	0.00124453671448497	0.00467668820356444	0.00317811780517091
52	0.055002300182864	0.0274871390643085	0.00324244531800021	0.0182920783899005
53	0.0777430667203732	0.0313070127329325	0.00456477817879924	0.0332242748713881
54	0.0647419820910112	0.0319182719659445	0.00201533694171173	0.0182039503398438
55	0.0263647606165485	0.0110093191901525	0.00286748372776468	0.0139187239058352
56	0.0433155415836887	0.0160499201335863	0.001979172285764	0.0118366987232449
57	0.0371199086547085	0.0162949112257609	0.00206603122643443	0.0140013439527634
58	0.0180732489677357	0.00932082903152972	0.00089998676543636	0.00324421384271346
59	0.0331377952425886	0.0132585862334892	0.00417449747107788	0.0105808740099364
60	0.0319649914383699	0.0163339518832426	0.00248723863615643	0.00348656598036948
61	0.0382577326489447	0.0242048847368454	0.00532651332498287	0.00740275620476552
62	0.034710926942196	0.0217141663363523	0.00314148185786067	0.00794254051136301
63	0.0248590053810608	0.0194925165371424	0.00564420661873023	0.0076285843330359
64	0.0175292445148243	0.0118776996572001	0.00125856646492143	0.00366282208048294
65	0.0208267399471564	0.0134965770579599	0.00147377805100835	0.00539233506284632
66	0.0164044588210397	0.0160364069971483	0.00214264199633881	0.0016358769291781
67	0.0120235081884458	0.0123083471094621	0.00121010400405445	0.00235742533901759
68	0.0107364941815231	0.0116791150394385	0.00283740724437574	0.00321667382707073
69	0.0132211531712072	0.0114195507180666	0.00154486239993667	0.00370137810238276
70	0.00386170567740796	0.004251562936184	0.0379978942817834	0.0192394549280104
71	0.00571427766289087	0.00359523148343897	0.0272574773045149	0.0623616114213953
72	0.00885658975257175	0.0166225529982409	0.0378286400481539	0.0172565738017339
73	0.00064553370873905	0.00551949480121981	0.0079750050303336	0.00884034502131597
74	0.0109902152200706	0.0148782983049848	0.0463004460322749	0.0386055939279773
75	0.00273515363595062	0.00620585003050508	0.0245299759981768	0.0100245656939533
76	0.000844528599736663	0.00348836316682119	0.00453397293660028	0.0019608491137623
77	0.000597056143707923	0.00112157813937637	0.00335034716931024	0.00543089108474614
78	0.00397775369849975	0.00370917927009324	0.00699332136579786	0.00614693149145709
79	0.00439320275517973	0.00483154334030842	0.0127104949603823	0.00278154157991562
80	0.0064462500964727	0.00423175016806126	0.00851288976203641	0.00373442612115404
81	0.0140364196181681	0.0147777966374101	0.00828626095459236	0.00416955836830915
82	0.00547651501401137	0.00561408675628553	0.0350982540715261	0.0161770051885389
83	0.00436191900217734	0.00808837371900889	0.027910764030281	0.021536292232614
84	0.00528293147715582	0.00354460291545005	0.0237716872738656	0.0163036892604955
85	0.00293339297938877	0.00396815871270134	0.022024913136125	0.0634411800345903
86	0.00561219706154689	0.0027355937354123	0.0129118297641283	0.112324707800434
87	0.00310782236460187	0.00134230285534157	0.00543887882400434	0.0808189299051522
88	0.00266154900951646	0.00442009331496976	0.0091149963638731	0.0929585688004671
89	0	0	0	0
