hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13
0.00441799406851912	0.00280398463615681	0.00531009013671003	0.0221582168662102	0.00914649744708388	0.00697255004242804	0.00561027135879382	0.0627979023328641	0.02029537434945	0.00131284903344572	0.00397476043138072	0.00900668878551019	0.0134490044755744
0.00208596855725743	0.000421446198892635	0.00382426215178196	0.0240967192497793	0.012969364600466	0.0217205953773841	0.00995744959694876	0.0339936965483117	0.0241473634493475	0.000662016170821577	0.00793276025071547	0.0357773277918152	0.0115988461986911
0.0021157120191001	0.000662881930628227	0.00285585872713672	0.0131449967428177	0.0105568527498853	0.00256924181519803	0.000977945453789885	0.092762812971335	0.0184664490561585	0.000271106833926615	0.00142473520312448	0.00633766854794909	0.00924711832741005
0.00249261281292182	0.00199001434586712	0.00212802279643924	0.016645115362392	0.00910247134831041	0.00947882537014214	0.00230790269548386	0.0533252082535504	0.0207629649727735	0.000284825577420305	0.00137877868622421	0.00902779417668312	0.00681406715264955
0.0016430922909946	0.000694404290690446	0.000924333458804009	0.00861836787960169	0.00330518335831569	0.00542230662483583	0.000632180470075901	0.0932074946723154	0.0121985911879526	0.000334293640069191	0.00106901928543397	0.00593386190285026	0.00327585080066723
0.000718613908111238	0.00022827480427112	0.00211302992146232	0.00800974273030875	0.00506304777550013	0.00178946378856775	0.00134881909291497	0.0389292590176565	0.0097953390931012	0.000322172284516547	0.00128873718478612	0.00226978888705221	0.00223507036651372
0.00118770687884552	0.000524543932236506	0.000530145787535969	0.00878731222307045	0.00336394671208186	0.00458037900858726	0.00182999788721036	0.0524427719400665	0.00822253666704238	0.00500240746907386	0.00139915759417093	0.00433383710770539	0.00560651171688489
0.0024110009081229	0.000718878597743095	0.0010364392739723	0.00486516369922835	0.00247248203467695	0.00146437111395559	0.00123905798289964	0.0268399308317093	0.00578901334800091	0.00593788435156569	0.000514879347715242	0.00297172763123716	0.00281255992433138
0.00301498949494255	0.000697095780189246	0.00210246675954677	0.0118459613070647	0.00444294586030333	0.00115793638659476	0.000364986293340938	0.0515547565765637	0.00723882299009358	0.00135804093794734	0.000584916247679092	0.00535678442392613	0.00508502868945903
0.00556842460569997	0.00314575818403835	7.04210794370221e-06	0.0074379559581481	0.00156271763197795	0.0015065557197375	0.0107814156992439	0.0201434483909342	0.00191048087725533	0.0327105872117517	0.00606642658926785	0.0105302618839587	0.00581660450650096
0.0095855895735082	0.0034279312059846	0.00783088082458995	0.0217948210505503	0.0134570400952087	0.00691304720189445	0.00957469925778883	0.0181097236101639	0.0273677363788723	0.00317466758683432	0.0198478086518695	0.00606270810210877	0.0114442135342923
0.0046453614911468	0.000790796109520357	0.00363537464355008	0.00826808416224081	0.00591501196786949	0.00407785611755696	0.00356984943526048	0.00352220578220617	0.0213259587484893	0.00119164344096983	0.00990202819209807	0.00374052471249439	0.00273925056341204
0.0040818678400976	0.00130181416656374	0.00152637689679745	0.00863636549529584	0.00948922565669759	0.00239664763414451	0.00222783090678265	0.0117027393871249	0.0221865653440817	0.00102501979335661	0.00526761498736425	0.00141907927362033	0.00354079659863993
0.00304388265444167	0.000505315748783213	0.00495838227787658	0.012669092189469	0.00723737309381294	0.00454544845585227	0.00239873394863383	0.0241877705434152	0.0198503794409592	0.0014332662839168	0.00652491042846113	0.004361288875245	0.00808819295218071
0.00127560189022325	0.00120503459077214	0.00238176584718489	0.0143224221947668	0.00661496195519603	0.0034285203421129	0.00344987290595138	0.0128275681260959	0.024776289234997	0.00206101267037604	0.00163052058377836	0.00395689186955392	0.00557536662193531
