hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13	hdp.14	hdp.15	hdp.16	hdp.17	hdp.18	hdp.19	hdp.20	hdp.21	hdp.22	hdp.23	hdp.24	hdp.25	hdp.26	hdp.27	hdp.28	hdp.29	hdp.30	hdp.31
0.00714454314844149	0.00314507145546422	0.010840994685988	0.000346189941209729	0.0406964663045274	0.0374400878279875	0.00656067899202277	0.00159294983803358	0.0109228905777997	0.000211744344545007	0.0225605269996736	0.00468180049931848	0.00902078305779536	0.00132960457175165	0.0314140294717027	0.0282127431495545	0.0586921737755714	0.0205730979640703	0.00230104257691191	0.0235884712353079	0.0151725901748407	0.0030919134751479	0.00434915608659704	0.00106113542913678	0.0158710007570447	0.000568106040690324	0.184764435869573	0.00147995345642902	0.000690703982238978	0.000865188720542454	0.113753976460344
0.00828971794677137	0.00930687878971905	0.024291015345128	0.000240893422415451	0.117564134750171	0.0217950102943568	0.0242468276372553	0.00681827076065804	0.00380141037679284	0.000210783571738291	0.0287262756653652	0.00675744743662119	0.0150618773460737	0.000327397393018434	0.0265903411497306	0.0265799736400908	0.0375668057394105	0.033493851879217	0.00402376778962712	0.0142022021969724	0.0130508821541837	0.0172907375307818	0.00957548236902459	0.000637183288686093	0.0249095255923812	0.000688109207191733	0.193846046878732	0.000527746902163983	0.00124614407656307	0.000222914217607246	0.0168551207903942
0.00464714809109534	0.00115811398160132	0.00459880691791166	0.000103101673990682	0.0170076990896339	0.0614676345408519	0.00438274972062575	0.00751726832308211	0.00357947287491834	0.000605212002817385	0.016626387417407	0.00100083083872657	0.00550138797102023	2.0443586394789e-05	0.0164010491812624	0.0220878728158109	0.0999085687891697	0.00950770941851255	0.00271521056531717	0.0105105065579517	0.0053814826408916	0.00736797766675934	0.00114860907584099	0.000754855744382296	0.00894029206202361	0.000281405696037966	0.0315366338277085	0.000495855159133116	0.000925529417363021	0.000257274332579706	0.00765174865307455
0.0057116767570941	0.00242441116941387	0.00874338365235847	0.000176695412591217	0.0471476425435547	0.0275497517275892	0.00838005829764584	0.001288957448802	0.00658917289144061	0.000191493250190467	0.02347109215656	0.0017812800523693	0.00527423776245566	0.000546533781355029	0.0222542142572063	0.0183008388784679	0.0599525964064933	0.0142446623323863	0.000565282385939285	0.014299641339958	0.00438631065649319	0.00545606899147159	0.00272190532281137	0.000823148248249512	0.0122402707371613	0.0002437489489413	0.0517156658171212	0.000296415437283521	0.000904399994562235	0.000255964443513465	0.00585584805592524
0.0020057773802053	0.000985301786195804	0.00299378388739321	0.000167517407296527	0.00971402852360407	0.038523803886745	0.0055612704141875	0.00105760569770069	0.00272158107484005	0.000471377598598779	0.013176397141798	0.000990126588365351	0.00224158430625888	0.000381527895359353	0.00964097609883867	0.0104865337089762	0.0969273802483463	0.00425866806581467	0.0003994816786705	0.00390361422056874	0.00510983944309292	0.00395836730384846	0.000780022959957162	0.000898930569877164	0.00585366000161718	0.000172967390161628	0.0110562401409889	0.00104518536213617	0.00116431596518152	0.00121676574283765	0.00470310745224537
0.00236551225245839	0.000697672817931152	0.00206757920571767	0.000386676903341718	0.0111512004294767	0.0160208342290783	0.00298885739171021	0.00101104139314714	0.00218887273928892	0.000310566690378623	0.0156932114547648	0.00177125517393504	0.00132716860220459	2.3400834741205e-05	0.00932053166182415	0.0125061477081319	0.042377368592541	0.00662459913933788	0.0013810401357521	0.00433183202568825	0.00238598290726168	0.00144872003373152	0.000748734433685315	0.0007473964143468	0.00452818628948834	0.000206047858053894	0.00897100653281684	0.000379873253408068	0.000713293313153043	0.000972282640143225	0.00153430763826703
0.00356511610061959	0.00313160766799569	0.00298812318397498	0.0030568664981662	0.0125452235782778	0.0277711497116753	0.00368544998130675	0.00210400236752758	0.00438000580685626	0.00418456485545229	0.00972655805717474	0.00184649975735652	0.00484369053987061	2.10864664700968e-05	0.00525702364174194	0.00889452965054241	0.0555948867858054	0.0060470162434064	0.00088525421071081	0.00374183188603016	0.00544602567215239	0.00529719917688596	0.00395139887726581	0.00672083603683234	0.00688684281315261	0.000712258835628902	0.0101456860283405	0.0112562581132749	0.0033373499469551	0.0224271048249633	0.0029517333161824
0.00235988838994197	0.00151761419719516	0.00282220534519154	0.00332302544989628	0.00914194881075475	0.015163280412537	0.00273343992325454	0.000593295137467179	0.00105943773823678	0.00222300367849962	0.0097937488819257	0.000651037146582231	0.00283546902712346	2.67866698044929e-05	0.00600894675185453	0.00775479120926258	0.0295087376398037	0.00544631137673052	0.00220010054851961	0.00240864979871653	0.00363384296829548	0.00359305648725889	0.003392956894525	0.00519489491582431	0.00561219504674238	0.000858708638927828	0.00328531584362578	0.00763676600401757	0.00188108898763682	0.0212236896952421	0.000136053075541615
0.00435242877572207	0.000398848608547649	0.00420213045573595	0.00120101875634644	0.012811411465736	0.0208234286478487	0.00261113921397112	0.000722207033684372	0.00336825370391245	0.000720068024711127	0.00887799477287405	0.000843547952614106	0.00213274749800141	0.00018827814472182	0.0136718574999776	0.00750052814048155	0.0532018578315794	0.0123411987684907	0.00180487017003549	0.0100075164181138	0.00375634817272773	0.00179825927066488	0.000557699789792038	0.00174667224957886	0.0110071476439271	0.000366164417658982	0.0160830374019319	0.0021329407725829	0.000442864957589041	0.00812082275036587	0.00147184690813202
0.00564819561901868	0.00760907084227778	0.00142537094647757	0.0239615929887096	0.00771951881290972	0.00784105469379535	0.00147801530534814	0.00153894784279432	0.0114593904317533	0.0153494685684861	0.00128670313097323	0.00213286330958951	0.00803741863228009	0.000383456535585276	0.00348908258683108	0.003970455977762	0.0205730330202902	0.00161998764067451	0.00292348913973746	0.00844642037746063	0.00505153979001944	0.000932660270129974	0.00848921022447917	0.0170683800442881	0.00628001423253605	0.00563301834401519	0.00408368766999916	0.0241309297195944	0.00195704607069185	0.0831468027218451	0.00145700475443657
0.00942598806214028	0.00773236247353304	0.00961313179882765	0.00293769651105101	0.0368754426721682	0.029109763517222	0.00865043170432616	0.0135738097284316	0.00441020427874796	0.0190332212402611	0.0607311297954008	0.0137236940354741	0.0123785137927889	0.000722040041914067	0.0220085881709929	0.0247773131014455	0.0170098875024196	0.224999515225267	0.0101809153091463	0.0176988989818926	0.012775386060837	0.17201125894177	0.0164821698694839	0.00163441644634712	0.0160334658091088	0.00217947957736962	0.0099720743419862	0.00567403383827281	0.00427047716568185	0.00496092747753502	0.0295853596995948
0.00382903894269711	0.00322934713296243	0.00395800169751193	0.00143659076072604	0.0161725701842804	0.0231208417236159	0.00421110443779548	0.011827494869972	0.00475873231651615	0.00695120373415706	0.0478060295170588	0.00704861630248382	0.00871012638180644	0.000366527360268837	0.0130936849478362	0.0263017220749333	0.0034208591822563	0.00845252718616983	0.00111998922348105	0.0101393375725757	0.0112309374125804	0.122833977624445	0.0096891470362089	0.00326351786597958	0.00883296459340569	0.000973159962828551	0.00282780355656241	0.00600816337945478	0.0024882119222292	0.00118326334881959	0.00608342774592212
0.00457871553936654	0.00259651517568545	0.00421002922457082	0.00141806345298568	0.0220489853576598	0.0199743681105905	0.00490088444719177	0.00428135603201318	0.00317969857720355	0.00624244038688599	0.0434959331068897	0.00404075509107652	0.00576989369814583	0.000193464043995969	0.0151974046875773	0.0228982641946511	0.0118091548689455	0.0103024421762637	0.00230940463843553	0.0147460850272569	0.00572709018388239	0.078022303749084	0.00679281909403417	0.00162300387464431	0.00867468935146753	0.000361366419500881	0.00493018269934564	0.00530352647273576	0.0011990345685206	0.00164704332422659	0.0061879412448609
0.00525470914850801	0.00375007216505803	0.00933644185893461	0.00182506068097514	0.0305729026336697	0.0213918731165575	0.00553988887927215	0.000460159666626068	0.0015611212453213	0.00496511165671084	0.0275221247509659	0.00821562814256119	0.00681478054324818	0.000570920365545039	0.0193796817187443	0.0163100860390152	0.0248413066847151	0.0568965733570875	0.00448881084141979	0.0176201278042263	0.010101926523707	0.011384045871789	0.00970310317420644	0.0030140673005146	0.00978338938546246	0.000427917580643928	0.00681082695280145	0.00546806782258188	0.00200219856929214	0.00228562123630938	0.00603209863105869
0.00329004380369798	0.00281757085367904	0.0081678804231068	0.00200419427637882	0.0202238065800294	0.0192124662159988	0.00448730208549701	0.000695210073898989	0.00400494929257315	0.00314231352369953	0.0310156929207029	0.0042291233853587	0.00554487606565032	0.000185492331062152	0.0173235545231431	0.0208417079110755	0.0135718661305019	0.00938828991809198	0.00344485313532159	0.0167192427437327	0.0175791874794506	0.0074469637892652	0.0137471451948427	0.00351961475548164	0.00866897404789498	0.00105573696994514	0.005685217346211	0.00880373177061168	0.00128855990153166	0.00340617306339183	0.0145539685445289
0.0045344363961737	0.00309076095753539	0.0085458173353731	0.00119068649641762	0.0300559437152845	0.0238650795485307	0.00518114681377044	0.000179134478599874	0.00222556054075413	0.00226923307134223	0.0286156910893536	0.00212653355163597	0.00640789051499833	0.000544647999800793	0.0205819205730463	0.0214311277562623	0.026968689927989	0.00846142198074781	0.00184025082530561	0.018909262335049	0.0160557469550946	0.00240262278377784	0.010307874005034	0.0012582588960285	0.0102036946111173	0.000667693325934897	0.0027524894290679	0.00491332091500119	0.00105357225439503	0.00347931242086271	0.00274889054901127
0.0029521487789656	0.00312883226892702	0.00501775722852893	0.000841597310904963	0.0217363919943938	0.0127880420871636	0.00437665821041809	0.00198860106470583	0.00288920993651977	0.016109315082909	0.0203240556645435	0.00612062739036391	0.0100185338003295	0.000186392363167583	0.0108678136423451	0.0127974430181942	0.00813158838888403	0.107725244841301	0.00444394381383297	0.0114352440133151	0.00359368285995543	0.0173201436196801	0.0380802466292616	0.00585977122133155	0.00554179988040396	0.000515363535983807	0.00217132943687911	0.00475794262488111	0.00074341765368403	0.0023713280703731	0.00957937336427098
