hdp.1	hdp.2
1	0.0359992817984086	0
2	0.0264640519536947	0
3	0.0226102623094403	0
4	0.027068021615769	0
5	0.0143841158994501	0.0235714285714286
6	0.0114998501535225	0
7	0.00941243353634732	0
8	0.00643974962339349	0
9	0.0107631326158515	0.0234285714285714
10	0.00414099790576807	0.0497142857142857
11	0.018447370955766	0.0235714285714286
12	0.0103606067995259	0.000142857142857143
13	0.0146556429035103	0
14	0.0199426391664857	0.000142857142857143
15	0.0182790386882556	0
16	0.0161069432808315	0
17	0.0105535465787326	0
18	0.0110314630558923	0.000142857142857143
19	0.013356269785902	0.000142857142857143
20	0.00778085901083955	0
21	0.0053021347076709	0
22	0.00396416157171555	0
23	0.00496589236035071	0.0235714285714286
24	0.00281183039899814	0
25	0.00320229370959023	0
26	0.00503380426763009	0
27	0.00431047611132318	0
28	0.00307702458754825	0
29	0.00357876451353151	0
30	0.00102977611446546	0
31	0.00191962716242279	0.000142857142857143
32	0.000631894362847289	0
33	0.00125854153570052	0
34	0.000481897104051717	0
35	0.00192945810459556	0
36	0.000240164489153184	0
37	0.00143465411940904	0.0237142857142857
38	0.000662533127410277	0
39	0	0
40	0.0101652545191725	0.026
41	0.00495949923231198	0
42	0.00327328155583164	0
43	0.00886829390271095	0
44	0.00375759116103005	0
45	0.00641067898457586	0.0235714285714286
46	0.00815805356512484	0
47	0.00401410034545207	0
48	0.00695023486603351	0
49	0.0181339267442821	0.0495714285714286
50	0.00161607420564027	0
51	0.00540750069525267	0
52	0.00848766153429162	0
53	0.0135691126995689	0.0235714285714286
54	0.0130408955735007	0.000142857142857143
55	0.00267775564777073	0
56	0.00623800421500138	0
57	0.00667364160956528	0
58	0.00344161382334207	0
59	0.00441541991120428	0
60	0.00380198118212918	0
61	0.0110435255616257	0.0234285714285714
62	0.0085808443910826	0
63	0.00409841726052895	0
64	0.00442307960234502	0.0235714285714286
65	0.00427091109251743	0
66	0.0040647628695326	0
67	0.00278215663489383	0.0234285714285714
68	0.0032248505953118	0
69	0.0028722032401941	0
70	0.025954592024042	0
71	0.0420611734297015	0
72	0.0309920150433921	0.0235714285714286
73	0.0424805867540539	0.395571428571429
74	0.0553341516135139	0
75	0.0370289372878168	0.097
76	0.00687309514186803	0
77	0.00743050353181121	0.0235714285714286
78	0.0124409668508471	0.000142857142857143
79	0.0147789217121062	0.0261428571428571
80	0.00744057572409865	0
81	0.010269776131353	0
82	0.0237532450402143	0.0234285714285714
83	0.0391585726750591	0.0231428571428571
84	0.0289104487414977	0
85	0.0299467989215879	0.0258571428571429
86	0.0186755332517144	0
87	0.00927347347029786	0
88	0.0126440994473985	0
89	0	0
