hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10
1	0.0217474868807607	0.00390195689900928	0.0164209198556926	0.0228909537702484	0.00734672637467906	0.0129271201029747	0.0130065269965246	0.0157312778425988	0.0362211544386985	0.00378402102171381
2	0.0258021592882292	0.0425584210380418	0.018537040346099	0.026673533678267	0.00781902883728191	0.0151028445864705	0.0370322803484742	0.0239672616601532	0.122904880011925	0.011053842821051
3	0.0176202677029638	0.00189581115262348	0.0113444747863199	0.0172878109051167	0.00351470206357765	0.00445235297919827	0.00441055507701515	0.00379209336614583	0.0127299640296786	0.0051175719245334
4	0.0226300120219647	0.0044879212024828	0.0116224887021954	0.0196892527576226	0.00623716384119822	0.00493142768063207	0.015804419977266	0.010379837544853	0.0453400464615866	0.00398095891875468
5	0.0119698541826185	0.00596183258094312	0.0032383567396189	0.0082310783462114	0.00377733232660114	0.00909364506531122	0.0072093950114244	0.0129301643497039	0.0114721240845113	8.15885573455022e-05
6	0.00946698434901982	0.00371961734703481	0.00430720877057094	0.00669495830543591	0.00251825583764198	0.0012339537028994	0.00232441614683842	0.00488611925478115	0.0117350653061001	0.00681686463614317
7	0.00800448551036884	0.00257493015963951	0.00327479155980549	0.00679712270503381	0.00425064869219445	0.0032689975201011	0.0064423625405015	0.00718963223001261	0.013950913995182	0.00799286522133006
8	0.00592628397146125	0.00248362349209674	0.00388075534691477	0.0058108164344455	0.00285221197190789	0.00579159782526993	0.00128110994333311	0.00278993982857613	0.0111785118836617	0.00352518835703153
9	0.00832400666614339	0.00627839430312102	0.0074541226865668	0.0136939470508457	0.00496853609218394	0.0118823979823877	0.0124237953831984	0.00172446885986661	0.00944124354378242	0.00263052762476016
10	0.00222460910593746	0.00222756783746592	0.00537361600137026	0.00625166171787691	0.00306661571877611	0.00291042268252	0.00851619107299675	0.00424425431557954	0.00772074765953574	0.00538203138627399
11	0.0278149097992228	0.0114647362219505	0.0167815096334431	0.0214294610490581	0.0089116929875883	0.00848617366428679	0.18869176338516	0.00934838417640286	0.0384731392892135	0.0176203149880993
12	0.0202065218958342	0.00400633671010578	0.00395260327976144	0.00738844827969939	0.00204792240403511	0.0043453069836398	0.0040973501513883	0.00649463030938387	0.0175113388395986	0.00293437466590892
13	0.0181065575772818	0.00140306999847024	0.00621860461535211	0.0112512110330129	0.00563797656232459	0.00206487630776718	0.00754473497903622	0.0128698265623824	0.0170880699030722	0.00642861563911974
14	0.0148961909153673	0.00912183724894517	0.00877568312733581	0.0128471818404549	0.00369886505168672	0.00351058219860191	0.0558473027741126	0.00811530824291149	0.0287180717932714	0.00491500723043422
15	0.0191101733773952	0.00181080149663538	0.00673529670733221	0.0173024500017291	0.00728537789663268	0.00615777702319125	0.016988230431232	0.00647203467709476	0.0246194207321497	0.00404285368639609
16	0.0202994298176762	0.0059771644351632	0.00733319630289293	0.0129413623195999	0.00577567634382702	0.00721975519224262	0.00462350128306304	0.00383480159420876	0.0382116585904466	0.0123198721591708
17	0.0125412178786879	0.00668852140350805	0.00432240667002784	0.00762376202125558	0.00352525253237701	0.00224065402178532	0.0818669854428364	0.00771131820187435	0.026284793658278	0.00256019266153128
18	0.0144769163860741	0.00373748169503231	0.00434163666525902	0.00597288887417088	0.00124003274583386	0.00193969683755127	0.00252256620182684	0.00670941296795617	0.0212282280805206	0.00413288243932906
19	0.0153011613289998	0.00679427013015991	0.00607915978276017	0.00930560865600848	0.00282208876711865	0.00935775034943498	0.0013075062768232	0.00218631365170993	0.0266008319514903	0.0105558712813905
20	0.00741727841060176	0.00661316260218527	0.00474116079768064	0.0079683878903331	0.00371976026983808	0.00811385248301376	0.0258499412237695	0.00283140653838141	0.0271359486679938	0.00406536087462933
21	0.00531004314611853	0.00461030225313234	0.00276758675200017	0.00290934290398829	0.0042230675920045	0.00120324378614082	0.00500417665752107	0.00385615570824023	0.01697744707772	0.000604880683768379
22	0.00321025403108251	0.0127259181231073	0.0037558516017984	0.00567090882409807	0.00444671401975683	0.00292036684604183	0.00209762074339887	0.0172201065371647	0.0181889272017005	0.00196656557187952
23	0.00276750223059105	0.00339361010752489	0.00162832812560493	0.00342375022063169	0.00276259176409834	0.00456700333509696	0.00513805223230715	0.0101173805851871	0.0120067696646206	0.00591657710681349
24	0.00245095953459539	0.00333734767819944	0.000864547015203701	0.0027977169286456	0.00188270029932767	0.0023904014254081	0.00149642353355051	0.00536435208762537	0.0115113697461461	7.31483617580365e-05
25	0.00311227772180164	0.00256178857030802	0.00150119851766293	0.00294384443684947	0.0043154797065994	0.00203884599737182	0.0011000050543652	0.00735996853496128	0.0113890627382183	0.00340421222027785
26	0.00228436601956833	0.00622309011468432	0.00179915397508267	0.00456277044743024	0.000826330937230765	0.00315873429516793	0.00180086913775015	0.00254213278435051	0.0120362156892565	0.0042622987716702
27	0.00203774204115501	0.00654937113730531	0.00305806185074364	0.00237878447136407	0.00139072224101127	0.00524993338872817	0.00269834447641334	0.00145183145048813	0.0086042697395313	0.000855273152863196
28	0.00222479682399075	0.00774997852513723	0.00157718801494744	0.00373467638530098	0.00334185364507236	0.000742010083966762	0.00271325899668128	0.00691351856951273	0.0153858541109195	7.8775158816347e-05
29	0.00266798663327321	0.0110032747882373	0.00216341095306228	0.00165082732831596	0.00917865805325218	0.000877426193102202	0.00428910826911902	0.00958352773440051	0.00676424655208253	7.31483617580365e-05
30	0.00272322579908822	0.0116597382428121	0.000584726866379594	0.00176648535530777	0.0044561330315958	0.0017925817125078	0.00390014705006769	0.00245895106108841	0.0113506651220931	0.00243358972771929
31	0.00192451051141005	0.00571597534719976	0.000997679154863968	0.0010287344504415	0.00252855650425528	0.000457431522003948	0.00113930363157915	0.00327313873445092	0.00483381229059165	7.59617602871917e-05
32	0.00250676185457027	0.00405500165809897	0.00124040767152015	0.00105894047373331	0.00179735611717357	0.00658157387445962	0.00124879514941923	0.00202466797456477	0.00220614327936183	0.00556208889213993
33	0.00195813707202286	0.00272352594317426	0.000375313312998678	0.000566239798780462	0.00300097652082804	0.00105291143172264	0.00107763327396328	0.00130508399243468	0.00629965895378698	0.00268679559534326
34	0.000422440707125397	0.00151128277312175	0.000854567122042928	0.000412792742270377	0.00338323264248041	0.000432278637801685	0.00177956268022452	0.00180392602835578	0.0040685454455339	4.5014376466484e-05
35	0.000775463278143892	0.00322475437377076	0.00090840745973478	0.00064324969434013	0.00184928558338097	0.000670938562325484	0.00173091293554098	0.00212945211550987	0.00247982641073784	0.00146578063368988
36	0.000739271237469445	0.00165755140021239	0.000141324044649641	0.000661485564298629	0.00198146032829767	0.00200257904805693	0.00126205250076851	0.00109973687262048	0.00332443262457459	6.47081661705707e-05
37	0.00129069927627933	0.00120656217049775	0.000230522760669792	0.000811496213153219	0.00418249677813957	0.000310316396960479	0.000297698559316527	0.00141706893927411	0.00138961679461789	7.31483617580365e-05
38	0.000838911980156149	0.000404582992387803	0.00194887061727154	0.00095204528626301	0.00153932515322278	0.00585418756037789	0.00593278309801337	0.00340250493689735	0.00039217393451091	0.00553958170390669
39	0.000568810730544601	0.000841540837659962	0.00115691957078213	0.00120247922150338	0.000333794497557287	0.00298558885972909	0.000688435316494998	0.00125542326212895	0.000305814633458712	7.31483617580365e-05
40	0.0125602775183653	0.00674067708616742	0.0167207180356155	0.0244809910471386	0.0127803500545627	0.24282067953149	0.0205048612458383	0.00506042841815427	0.00959902712219149	0.0059222039038718
41	0.00136666251517763	0.00119232544872196	0.00409409152740641	0.00554454065991329	0.0113328492460852	0.0506485495706315	0.00107526588979377	0.00236062281508306	0.00290973837042213	0.00202564694099178
42	0.00219179599022224	0.000583158026585025	0.00190944365361444	0.00277313515921661	0.0134283516194411	0.00897460757844702	0.000382450912585168	0.00421172653722928	0.00327095864383577	0.00223665183067842
43	0.00560651252494898	0.0024593936867668	0.00949076892723228	0.015889330445636	0.0146003793936825	0.00686761481341093	0.0309878750868682	0.00546069390441849	0.0111298906077829	0.00936299030502867
44	0.00146420081566748	0.00147267935446049	0.0025412967796545	0.00483693850487791	0.00390052888706602	0.00953557539123703	0.0138264705036361	0.00456878718812751	0.000945664970387193	5.90813691122602e-05
45	0.00474219603491416	0.000996022958082779	0.00261064517801666	0.00421706783728733	0.00535677277205545	0.0255132138922304	0.00582234462650549	0.00303278079977116	0.00536167350662484	0.0121088672694842
46	0.00263051810983639	0.000712999667011291	0.00536471255006777	0.00552167709431206	0.00398540285334049	0.00374280766437629	0.0150032971743021	0.00301117838208817	0.00392564977718075	0.00457739940693559
47	0.00146855587450382	0.00121792416960727	0.00613228857413891	0.00628262375085293	0.00546887517661015	0.0212410257580158	0.0420890129345585	0.00267869979269128	0.00344777613256949	0.0100156987637927
48	0.00203445071795398	0.00129095581448593	0.00355689230578699	0.00442509650205888	0.00332272173646963	0.0101079497445374	0.00356717446662539	0.00490151408117593	0.00342535004020678	0.0110200820387011
49	0.000602449805694295	0.00220196911658061	0.00224688080902305	0.00894810771291504	0.00439227183744261	0.0701914631695968	0.00422341335841498	0.00137783696233258	0.00137194917983634	0.00255456586447297
50	0.000890747191938155	0.0017982759193038	0.00177917594398386	0.00204439909709993	0.00234367349808052	0.00362055294813738	0.00428354491632066	0.000171329519554782	0.00128172656035191	0.000995943079320958
51	0.00236488454989316	0.00157692227400145	0.00440490955279387	0.00391679453635009	0.00508409164460473	0.0111035359983107	0.000731403339171697	0.00201076297007916	0.00265640833127447	0.00750052047872789
52	0.00294671039879925	0.00266165096007181	0.00147509024140504	0.00483144025262911	0.0376084538232136	0.00393496400066567	0.00575155983983699	0.00775874419931632	0.00568788834595131	0.00696316135965924
53	0.00353946143840685	0.00562863853476755	0.00170515688264335	0.00369317603551477	0.0461364800415107	0.00308386059335654	0.0103724570003136	0.00821959577655353	0.00515182935665949	0.00189341721012148
54	0.00148631400234512	0.00605882024804065	0.00270568222275975	0.00499482998195577	0.0395920595114622	0.00714488149043123	0.00621284464526701	0.0154030204152779	0.00880224125236346	0.000618947676414155
55	0.000677311765346627	0.00133168105225801	0.0011256845121144	0.00201996623866935	0.0160661892329733	0.00159954795002531	0.00176263588341248	0.00414965062434712	0.00338591592401437	5.90813691122602e-05
56	0.000760220572216687	0.00387697419012389	0.0010201932100018	0.00159262603732404	0.0244302717459856	0.00845341641974431	0.00314222900819742	0.00215825533908719	0.0024638077733359	7.8775158816347e-05
57	0.00238061532275892	0.00267492944095884	0.00110459354960279	0.00282910278523246	0.0189677738722431	0.00162616321121608	0.000721697064076685	0.00744985445681466	0.00294483803178814	7.8775158816347e-05
58	0.00151176857037134	0.000824703176328986	0.000645828625420601	0.00215152337841392	0.0112953054469455	0.00360271194887764	0.00254754210481522	0.00507036056421542	0.00548322669632188	7.03349632288812e-05
59	0.000699249748507867	0.00149355531667979	0.00106662616812643	0.00309305325725112	0.0194340663881343	0.00927673466427188	0.00310707335328012	0.00276957892915077	0.00453930493059313	9.56555499912785e-05
60	0.00133208484976148	0.00206569357304414	0.00141973558720068	0.00287226406538549	0.0234119457874006	0.00182680133403878	0.00176417468312267	0.00331535035521079	0.00457280272821894	0.00351674816144406
61	0.00391771331578762	0.003686489590595	0.00101678143665433	0.00465310215000105	0.0460847416005044	0.00572959304095738	0.00169338989645417	0.0101682828337505	0.00269791544760125	0.142284817213498
62	0.000557472560125842	0.00450263704470296	0.00129780574077755	0.00585967069661447	0.0426868000175391	0.00835134250594676	0.0049629841729715	0.0124385231196771	0.00852125550687774	0.0318954991250331
63	0.0025733767344147	0.00240655354632975	0.00207465011169635	0.00424980534755203	0.0399338035962346	0.00678689160364553	0.00741713297229936	0.00487469728681083	0.0032704875074416	0.043492327862211
64	0.00105834186991609	0.00245268600054551	0.000536177514092905	0.00247280458481844	0.0209532016470252	0.00495277838466423	0.0028679675521591	0.00865437547038023	0.00460243720741252	0.109055767185645
65	0.000776714731832497	0.00179088377530483	0.00276340869800781	0.00394092957278385	0.0250434038645397	0.00380861462885896	0.0052281311999572	0.00862085447742386	0.00688217199154442	0.0305056802516304
66	0.00141638277022589	0.00236904526011278	0.000940791939369832	0.00562439131913484	0.0254489797549729	0.00438947076869261	0.00160567831297363	0.00336128653074359	0.00282187143290858	0.0167734820308236
67	0.000558336063170979	0.000845989813214895	0.00156011090343284	0.00418010354560638	0.0193524986272635	0.00250388187971598	0.00103644078941372	0.00241301488555561	0.00346907149758618	0.0908924662814186
68	0.00148454945264419	0.0012852063691534	0.00135768509974219	0.00301321405272176	0.0227990340825401	0.00247785156932062	0.00183413088533184	0.00776321366504384	0.00359161407371099	0.0446936490341603
69	0.00165652421853225	0.00306945090401472	0.00115542349904687	0.00462810801165341	0.0239043793673504	0.00358048381865238	0.000842670395138908	0.00452707217467069	0.00229302083044762	0.0326579301264341
70	0.0587810425590366	0.0031415927537824	0.0222809416187927	0.0333120203512309	0.0113051358976791	0.0157927940496465	0.00821896599051413	0.075827465711128	0.0164313057695928	0.0203605651554965
71	0.133016199116894	0.026689199016708	0.155648603108698	0.0329446798275505	0.0112446249916684	0.00456086135174524	0.0433444367596524	0.0111098502803472	0.00456738465968593	0.00695472116407178
72	0.0327793640092331	0.00605300235693036	0.0196972074872333	0.0437584590754031	0.0121395927530799	0.00917670807825823	0.0118195205739297	0.208565631745324	0.00858495314737014	0.00432138014078246
73	0.00697055950191743	0.00535266515880618	0.0122894447796821	0.024610681072057	0.011757307242935	0.0178246206374735	0.0018587516806948	0.0282713571557512	0.0131429150791726	0.0107415555843147
74	0.00799571282001173	0.0125396771618	0.014779309532243	0.0442012745658904	0.00975618601317004	0.002629938776125	0.00390926147912032	0.00804950777525639	0.00753502569295212	0.00939112429032022
75	0.00277415996421443	0.0055252169645598	0.00315758711069249	0.0232263127933482	0.00773530102221406	0.00150654077355648	0.00219018546442692	0.00335557554675843	0.00341536194865028	0.00225915901891166
76	0.00187710544568571	0.00490838361531283	0.0340671042177802	0.0473655760085321	0.0235718632692159	0.119164421186801	0.040617210196371	0.00405181898564482	0.0199477264747935	0.0490459765587635
77	0.00473469982731941	0.0108131324175973	0.297742996988554	0.0794988970792356	0.0512037173856796	0.0220450406262951	0.0108208395620197	0.00644596279368425	0.0178239378371334	0.00746394629784888
78	0.00553529229553049	0.00355753774527972	0.0113462810192686	0.0203664083408303	0.0102250059394143	0.0209470879833266	0.0176811637776491	0.00205545762735432	0.00651072805837719	0.0198372730290737
79	0.00392233117989857	0.0157464987417955	0.00691657681417946	0.0164391785798997	0.0111549753953663	0.00409875022337809	0.0168856043274836	0.00862954510522736	0.0061134658508092	0.00446486346576938
80	0.00505429607031528	0.00775203189847027	0.0116237475918262	0.019584007045827	0.0151101081014552	0.00910037199945833	0.00785320513632404	0.00753700903850122	0.00952585964017618	0.0106993546063774
81	0.00244451454809907	0.00572809024986473	0.00817311286879673	0.0166468979679823	0.0384248808384796	0.0126030573623223	0.00604085418535174	0.0167046281565912	0.0100101407397482	0.0147084475104236
82	0.0602632517932831	0.008766672108106	0.0189015892405148	0.0318306537390996	0.00756671393511797	0.0138378884914148	0.00675615931217073	0.170332828697546	0.0188060216507903	0.0299852015237366
83	0.0252825932603312	0.0246401377676615	0.0104141918386514	0.0304877170820239	0.00750363153601542	0.00706679055924513	0.00184916377480826	0.014429421797634	0.00547903358241372	0.00373337984818902
84	0.00844524749949541	0.0147797021308197	0.00248240263866186	0.0220619547874365	0.00718022587054886	0.00494956115528952	0.00435326438011288	0.0129207288109458	0.00350049629507762	0.00740486492873662
85	0.105854861006545	0.0725907856240595	0.0604103367172165	0.0253502876370573	0.00926773457395091	0.00534791264695792	0.0350777679781225	0.00657532899613068	0.00448960004100771	0.00688719959937205
86	0.0680360306532068	0.177958748414197	0.0209309558150539	0.0192088200579999	0.00519988230496533	0.00216724269696244	0.019073422407741	0.00368159824121558	0.00657527374437911	0.00531169642304511
87	0.030769854763293	0.140582288765207	0.00878265263224882	0.00947722285432396	0.00271764206485429	0.00108332887308352	0.00342951107716808	0.00543288389544728	0.00239907363277632	0.000374182004377648
88	0.0245058159558143	0.156743089799834	0.0122426104364578	0.0168196690902084	0.00935321100432117	0.00827997850890778	0.0096667397793811	0.00927389308094426	0.00655317744749232	0.00685343881702219
89	0	0	0	0	0	0	0	0	0	0
