hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13	hdp.14	hdp.15	hdp.16
1	0.0653616410999645	0.00682569204743507	0.0195063463344681	0.0158433472200895	0.0246213553384878	0.00309784142068088	0.00472951120456595	0.00115520806877344	0.00964667271392509	0.00480853425135204	0.0209649995371166	0.00661103055960816	0.0335880419686134	0.00397643161227615	0.017858826891849	0.00206388660324238
2	0.0361024502453991	0.0085146044072903	0.0197345687759953	0.0222519751404425	0.025291117246303	0.00175179607877855	0.00362386858017147	0.00053632663877077	0.0142494901340965	0.012814348117908	0.0114141716996508	0.0108717194536836	0.102417816934709	0.0039413075538851	0.0105656286713183	0.00549052971543862
3	0.0962310775286163	0.00352032318480621	0.0100594398568416	0.00254388115722923	0.01018275224126	0.0018823123164101	0.00147134715582941	0.000131864325027063	0.00933121728913232	0.00338902500910618	0.00527563278829922	0.00488115073804501	0.0151142033192573	0.00152698798118114	0.0144259200288441	0.00130091157149492
4	0.0553813582884418	0.00273960208045112	0.00925661182111536	0.00780807694870108	0.0241450532281413	0.000645448434734039	0.00408137947220513	0.00016173978490716	0.00707173626562333	0.00773044639660038	0.0138038311507967	0.00757854973051542	0.0330529720911897	0.0011122824981143	0.00589400305615675	0.00150035697837318
5	0.0950858389129038	0.00100320320668799	0.00215701807917478	0.00131685103156004	0.00743851826005018	0.000658725422670848	0.00206773809376476	0.000196634511007725	0.00506837206238405	0.00408434376344133	0.0176255718896044	0.00432641171139753	0.00428945635434622	0.00182282712554834	0.00741971312520376	0.000736298004197025
6	0.0395676070753825	0.00144058903081457	0.00181988143726968	0.00229246740056549	0.00713403539330383	0.000779891541065477	0.00337005538054311	0.000193671503654571	0.0013148041044196	0.00284275326837626	0.00396270112093982	0.00336081496293479	0.00436200512453479	0.000864060096045612	0.00209926640775399	0.00105298985044485
7	0.0520401284669488	0.00308898994503428	0.00646991717131915	0.00266298019581805	0.0103220878360966	0.000879029105021233	0.0046281767841292	0.00612310324767218	0.00287203069279816	0.00424970727969109	0.00834409267421275	0.00318791709433057	0.00814595584432589	0.0150190969257683	0.0133940017535885	0.00333408647259119
8	0.0267452639747033	0.00242456798404428	0.00459810738539045	0.00286516346845907	0.00623080923943037	0.000271167061341911	0.00134584217984116	0.0066313482401376	0.001374966269646	0.00267961472975985	0.00330085402942872	0.0104552146159375	0.00731384868700262	0.00527204682786545	0.00547040785118058	0.00150704129001675
9	0.0507187414439274	0.00400784231214047	0.00375150230076452	0.00210376993922396	0.00812310271509544	0.000547240441313476	0.00260523100922731	0.00179671228299595	0.00213781576729562	0.00316671266057435	0.0099851382040352	0.00226617560788349	0.0151669435515104	0.00746781670391396	0.00304952549332169	0.00499546912064809
10	0.0189957043459899	0.00987819133116718	0.00318581186368349	0.00857862171259921	0.00113039264279582	0.00192234733228923	0.00746059014029211	0.034500461098664	0.00176755132184819	0.00564426498704871	0.00864372872974504	0.00461483515377728	0.00376222735652189	0.0464000891048423	0.00843041137900915	0.0349865904277767
