hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13	hdp.14	hdp.15	hdp.16	hdp.17	hdp.18	hdp.19	hdp.20	hdp.21	hdp.22	hdp.23	hdp.24	hdp.25	hdp.26	hdp.27	hdp.28	hdp.29	hdp.30	hdp.31	hdp.32	hdp.33	hdp.34	hdp.35
0.00118462504467644	0.00524679885095219	0.062995640249367	0.00310392797939699	0.0145796531473121	0.00375740197830616	0.00707868891848123	0.0261134637934459	0.0421574980727736	0.000521927241987219	0.00131432868027813	0.00877455061857707	0.0270391871741387	0.0171050170730933	0.0224863450494115	0.00109415327784642	0.0354708036263607	0.00115963004521308	0.00135220048567122	0.000342706416592441	0.000398740135178835	0.112349566122934	0.00978728429266966	0.00487525880177359	0.000197270127025728	0.01873099609232	0.00314529866921542	0.00855479000819124	0.0260851971016427	0.00678723237506826	0.0162267858022544	0.0101090691829896	0.00767810141821673	0.00148053878629603	0.00696258485729909
0.000859783896642842	0.00526565265665547	0.0348610725441373	0.00550443985898167	0.0183522429958518	0.00757077347872155	0.0216939616038952	0.0268141648388237	0.127019579321656	0.000399013800014152	0.000514434180392864	0.00876693830944779	0.0254746811054936	0.0292554968220632	0.0283077561628806	0.00628815081646991	0.0216757269617772	0.000491991210337563	0.000752757988351399	0.000586744989075136	0.00160993030688246	0.191762723926509	0.00312551100836853	0.00352021086406149	0.000193550856154202	0.0415959948253248	0.00972193850114023	0.021595643496554	0.0189947637465053	0.0141870058230772	0.0246520425346372	0.0192724522252828	0.0127594351143134	0.00081335211866417	0.00840031699079786
0.000216466726229915	0.00378539646984216	0.0980242030738381	0.0014468254791552	0.00858919842797837	0.000565536739497603	0.00364076756580134	0.0144533980635845	0.0181238212369589	0.000235301753833332	0.000258978851088188	0.00521661938130929	0.0199523649952465	0.00860246412989893	0.0166891316526726	0.00730823005671528	0.0535142131954663	0.000782229896292866	0.000548126111346466	0.000295145499855388	0.000559584767545552	0.0665785401999385	0.00340864382588576	0.00331126098452949	0.000536910314456514	0.0170836137915492	0.00215150225288305	0.00441744240944542	0.0121335444051963	0.00424827412937213	0.00346982505673521	0.0054422054807984	0.00374722353903205	0.000273822001607935	0.00345078357892921
0.000195471428134697	0.00351922869046913	0.0560654005726955	0.00176134084774725	0.00986712233638548	0.00193226975098236	0.00745811255083949	0.0177410059254494	0.0492311037021353	0.000356113306931413	0.000565837224745047	0.00651240615332757	0.0225768017745143	0.0175824323547782	0.0237188540722553	0.000973104435109744	0.0253349641627879	0.000545831408313121	0.00035777938251909	0.000203141642510516	0.000985303307260386	0.0741836035055728	0.00611816154336619	0.00206904516443677	0.000311849069767357	0.0177298657311678	0.00334335126086152	0.0091592504125319	0.0151735215969769	0.00522492634889803	0.0100248648305371	0.00774937302103421	0.00549936929978283	0.000754331537488738	0.00341188262398542
0.00030762986149609	0.00186745003868203	0.0966270868435706	0.00089092925261814	0.00507024896205637	0.000866712372044579	0.00526804887723696	0.00789324669065451	0.0121368225415697	0.000159539639906594	0.000598613318002099	0.00263975742364913	0.0131607253976176	0.00323255250495826	0.0132499579102479	0.00110956135019437	0.0324593303803436	0.000374519161038172	0.000847078666784259	0.000128995463311353	0.00066131626206457	0.0252736981707502	0.00135656420915175	0.00104023366097149	0.000979231406396996	0.0121917765341597	0.000866838813725339	0.00160280591750917	0.00490039444927017	0.00582740382021106	0.00365520701907379	0.00325428714942562	0.00108906027066342	0.000684771566817694	0.00227828041905887
0.00044159095901531	0.00162955154655328	0.0405832010913466	0.000609221827577035	0.00382103309057092	0.000579978943291605	0.00270397673466641	0.00717287215666138	0.0124650811439935	0.000242956393915371	0.000228900454196639	0.00234706852970454	0.011702113006371	0.0052059986808256	0.0161467664114916	0.000949115639696627	0.0142019472755451	0.000361105429677434	0.000623377243953731	0.000265485457406892	0.00045128134735883	0.0191744850869087	0.00218419252673245	0.00210543668951466	0.000361977584001629	0.00526312265466392	0.00106485063470104	0.00153883992910953	0.00631809076664281	0.00126504492308102	0.00105004328338006	0.00223336273297751	0.000866921874773313	0.000247516840428474	0.00152847604267807
0.00519917375560651	0.0031768906470447	0.0552947887812039	0.00170574528815288	0.00541628084769886	0.00241934096533548	0.00358815584002787	0.00624338563211667	0.0143053910519942	0.000502555355714027	0.000194527765131434	0.00211873289726103	0.00897073569994724	0.00499709189620139	0.00966793150917509	0.00195557620960483	0.0252945630047295	0.000873949063559901	0.00903110342439625	0.00031735028074047	0.000432269949485553	0.0104501505749208	0.00299486598596371	0.000604393554339617	0.0111132067640177	0.011792456656107	0.00108269233307815	0.00248364520968943	0.00544684825877382	0.0047198817522506	0.00179702013979677	0.00644729744162118	0.00713677639994615	0.000285516392692109	0.00315578165762522
0.00521625059927319	0.00208759981408255	0.0289923639612937	0.00117664390788505	0.00333873338801515	0.00149859979104959	0.00218833069775431	0.00583903467652443	0.0107866938210092	0.00104797983303505	0.000339138971663104	0.00188981134315977	0.00711179405878546	0.00428699606443542	0.0101540933145311	0.000560809398650318	0.0138633604232877	0.00148591350238705	0.00520515246199702	0.000385547172992794	0.000559160772341184	0.00731423711057362	0.000355455790583662	0.00111285324554578	0.00847665737159795	0.00709140628848787	0.000503114602884474	0.00253899318853425	0.00290004883138339	0.0031927385716724	0.00145695279137764	0.0037348002172216	0.00374667991493687	0.000311792678831856	0.00223883448213345
0.00199036668771314	0.00245755859951758	0.0527702510948686	0.000260478153560814	0.00900611991040162	0.000267240728699775	0.00235419517538396	0.0135011348838376	0.0135920247706915	0.00055640449383214	0.000462609047493697	0.00372004183615202	0.00964775802713396	0.0109118341491083	0.00940907349915479	0.000421103938304493	0.0186419605025732	0.000840488844171099	0.00303150704894024	0.000273411949619561	0.000253029396155125	0.0135554460046317	0.00223474839140025	0.0021620570803012	0.00204375204385274	0.00766877505921944	0.000224132230482471	0.00491020255262077	0.0104431375238852	0.00389498195213763	0.00308775054306802	0.00315018816555921	0.00247945817258246	0.000401911677779274	0.00297416156208662
0.0343928335558968	0.00536261773185011	0.020620674497015	0.0100962306797329	0.00688738958519757	0.00955169727575796	0.00126145582468138	0.00502337190038033	0.00705537722817113	0.00550003144206157	0.000542512244605231	0.0034857105524228	0.00261299094524968	0.000923565625992925	0.00116771553313532	0.00141847338524513	0.00652369104596258	0.00165775377637993	0.0224955743045916	0.00675534857045988	0.000793520702239459	0.00333602894974506	0.0139405345297842	0.00013475693873592	0.0208861370767723	0.00706977346778634	0.0017660019739709	0.00215247749575093	0.00752338512706724	0.00201077453651772	0.00823783202132094	0.00440007074935505	0.00480510470273689	0.000633547246365044	0.0108398812117413
0.00404762756413442	0.00791834743522866	0.0180957613499326	0.00933032398027278	0.0175498711793651	0.0076427855322299	0.00778386567405177	0.0199943068721345	0.0415449780932377	0.000487544104569536	0.000767999287074092	0.0108056840228246	0.0285021654165046	0.241463731582167	0.0605552772454333	0.0156324981873898	0.030065518309932	0.002930705766162	0.00227598048914984	0.00151705246375553	0.319969526507254	0.00632079944990873	0.00597527706234567	0.00719624529367266	0.00614059966569887	0.00426761007684442	0.0127886720884833	0.00657147250408308	0.0218768955516681	0.0157223098435501	0.0219276396314726	0.0136534031554402	0.0199338461573483	0.0013932784162803	0.0102619966043654
0.00132286255962825	0.00394991952350055	0.00405770905576531	0.00224966772898202	0.00587791859791135	0.0034190391632306	0.00374395144996186	0.0107973684108316	0.0190161194694281	0.000343925488604068	0.000471803237147551	0.00291426031858011	0.023078255258483	0.00805107504246191	0.0487982181462911	0.0129464916798031	0.0240515733051726	0.000648750300176241	0.00319731513383057	0.000688391403580379	0.205032557736914	0.00358145465599099	0.00253448195830103	0.00329520049114869	0.00513343562791748	0.0065746682064764	0.00533818994767229	0.00239288874749261	0.0135228006705739	0.00983624550458796	0.00236371687428231	0.00924289035659996	0.010156381738593	0.000988334859331057	0.0034818166872063
0.0013468595488149	0.00399187647983182	0.0119535622006925	0.00194818005542671	0.00634041286127888	0.00255773596302069	0.00443145787559342	0.0123639750815012	0.0248355219827898	0.000304899372775968	0.000410949079678132	0.00461578055063297	0.0225552401970519	0.00885113255025223	0.0439227974047898	0.00537586803561285	0.020923262447398	0.00177397523608422	0.00115077947108786	0.000180964350079975	0.106941595460718	0.00425958201022524	0.00235563574452292	0.00164850952287135	0.0049605058608978	0.000930222177342859	0.00291389566917721	0.00254011420835981	0.0187216194562836	0.00712201804308634	0.00157113036964741	0.00689150799823742	0.0102749710698546	0.000588819809848046	0.00337267302228828
0.00163400116740171	0.00362943692968816	0.0251830475803615	0.00254447695845711	0.0087344653431072	0.00347087343020425	0.00529334924344171	0.0156400036635611	0.033798089242891	0.000472234824405458	0.000808116050713462	0.00504014202075631	0.0201045016265991	0.0597768335329806	0.0281007481685633	0.000854733690684521	0.0222395744811066	0.000505284514552106	0.00136425291494636	0.000341799297592626	0.00172049731436992	0.00764504771644246	0.00177707617257033	0.00474896120687947	0.00713660226230874	0.00827693276651061	0.00660477612457944	0.00738930396766618	0.022603738187697	0.00955240891141342	0.00354193509294736	0.00977420216017648	0.0181416987235944	0.00088698346993489	0.00295203070802388
0.00190359385645907	0.00321580953474682	0.0131316872515474	0.0015789453377934	0.0109633055734698	0.00362110956158064	0.00344591976215404	0.0139388986097047	0.0276176318573107	0.000587038739898169	0.000597640679176441	0.0067592501818691	0.0238664563499508	0.00690164217479931	0.031765443671596	0.000839565806525939	0.0198270472181554	0.00162600732791774	0.00289173671924999	0.000267517639581802	0.00172347895806516	0.0109127868000825	0.00297118911040718	0.00212819927173631	0.00718885711091444	0.00702508160619611	0.00477761361492506	0.00798910386101295	0.0187390201416909	0.0034395621464141	0.0104006199048042	0.00716328045049015	0.0245242872955038	0.000491106675455844	0.00404475044585016
0.00118685315763237	0.00369518355002187	0.0259133323285567	0.00100478871955201	0.00779026808134858	0.00276850276527872	0.00494024151349158	0.0151175027711726	0.0371696705375234	0.000245434740499309	0.000931586126544055	0.00550969982417669	0.023490819889161	0.00644751176468526	0.029890335428497	9.67237838584434e-05	0.0249000314857916	0.000826222859160369	0.000918495902076232	0.000424922420660088	0.000491526698612152	0.0131470522305543	0.00193749964040537	0.00310410922639382	0.0050306422381424	0.00513762616537023	0.00209540634047889	0.00749188135320513	0.0227838585169994	0.00714721768402659	0.00249221885061905	0.00950035008076583	0.0167832840392747	0.000946899177341456	0.00280918458133627
0.00105538905881074	0.00249842898791809	0.00789578756924822	0.00210403948783543	0.00530553369675297	0.00605122370004823	0.00436660720095963	0.00891080238171793	0.0239504454190091	0.000234831181697141	0.000387312121047067	0.00309289633787217	0.0146080506942048	0.115411619370396	0.020444549302839	0.00352551226706534	0.0131105031167365	0.000374546951918063	0.00741947801345584	0.000160644491791911	0.00488811077714498	0.00381350780772994	0.00225445743059545	0.003873235220474	0.0104477983623677	0.00295553105335887	0.00454066580371164	0.00307734328083802	0.0126757848736637	0.0079323698433167	0.002657958224249	0.00729890789948148	0.100724880826556	0.000455359376289902	0.00195276215232768
