Samples	ID83A	ID83B	ID83C	ID83D	ID83E
CPCT02020362T	2.07E+00	6.03E+00	2.98E+00	2.00E+00	7.44E+00
CPCT02440020T	2.48E+00	3.40E+00	2.38E+00	1.71E+00	2.82E+00
CPCT02210077T	1.68E+00	2.86E+00	2.98E+00	1.40E+00	3.14E+00
CPCT02070445T	1.80E+00	3.82E+00	2.23E+00	1.17E+00	4.36E+00
CPCT02020894T	1.52E+00	2.56E+00	2.81E+00	1.28E+00	3.52E+00
CPCT02020896T	1.46E+00	2.11E+00	2.33E+00	9.30E-01	2.53E+00
CPCT02140101T	2.05E+00	5.84E+00	6.09E+00	2.36E+00	7.17E+00
CPCT02210040T	2.21E+00	3.09E+00	6.96E+00	6.27E-01	6.99E+00
DRUP01010020T	1.18E+02	1.23E+02	1.71E+01	4.91E+00	2.86E+01
CPCT02020902T	1.74E+00	5.85E+00	3.56E+00	4.35E+00	1.02E+01
CPCT02070443T	1.99E+00	4.48E+00	2.98E+00	1.63E+00	5.98E+00
CPCT02080295T	3.30E+00	4.74E+00	9.26E+00	2.24E+00	1.15E+01
CPCT02020916T	1.49E+00	2.35E+00	4.28E+00	2.07E+00	5.36E+00
CPCT02020915T	1.23E+00	3.39E+00	1.76E+00	1.07E+00	3.85E+00
CPCT02160036T	1.12E+00	4.41E+00	1.43E+00	1.85E+00	5.25E+00
CPCT02120184T	1.63E+00	2.88E+00	5.47E+00	2.82E+00	6.42E+00
CPCT02050315T	7.29E-01	4.35E+00	2.00E+00	1.56E+00	5.16E+00
CPCT02120182T	1.26E+00	2.60E+00	2.03E+00	1.32E+00	2.75E+00
CPCT02020940T	5.30E-01	2.13E+00	4.04E+00	1.52E+00	4.55E+00
CPCT02010712T	3.59E+00	9.05E+00	2.47E+00	2.53E+00	1.02E+01
CPCT02070294T	1.15E+00	7.15E+00	2.94E+00	2.48E+00	8.74E+00
CPCT02070299T	2.29E+00	3.39E+00	3.27E+00	2.39E+00	4.84E+00
CPCT02050437T	3.09E+00	4.28E+00	2.81E+00	1.51E+00	3.88E+00
CPCT02050436T	1.62E+00	4.71E+00	5.91E+00	3.33E+00	5.02E+00
CPCT02020952T	2.00E+00	4.85E+00	3.12E+00	1.70E+00	6.06E+00
CPCT02020642TII	3.35E+00	9.87E+00	6.10E+00	1.12E+01	2.26E+01
CPCT02020958T	1.34E+00	2.55E+00	3.59E+00	1.66E+00	3.57E+00
CPCT02020684T	4.93E-01	1.98E+00	1.46E+00	2.86E+00	4.81E+00
WIDE01010111T	1.53E+00	3.41E+00	3.78E+00	2.19E+00	3.39E+00
CPCT02020958TII	1.21E+00	2.49E+00	4.16E+00	1.56E+00	3.80E+00
CPCT02020972T	3.37E+00	6.33E+00	3.79E+00	2.61E+00	9.14E+00
CPCT02020971T	1.01E+00	1.57E+00	1.73E+00	9.59E-01	1.58E+00
CPCT02330103T	1.75E+00	6.04E+00	3.41E+00	2.07E+00	7.91E+00
WIDE01010148T	2.96E+00	4.11E+00	1.76E+01	2.83E+00	1.97E+01
CPCT02070480T	1.17E+00	2.48E+00	2.08E+00	1.56E+00	3.02E+00
CPCT02360014T	1.38E+00	1.13E+01	1.30E-01	1.32E+01	2.30E+01
CPCT02140107T	1.58E+00	3.98E+00	4.52E+00	4.55E+00	8.82E+00
CPCT02070485T	2.60E+00	4.76E+00	4.37E+00	2.37E+00	7.73E+00
WIDE01010202T	1.94E+00	3.84E+00	3.23E+00	1.74E+00	3.87E+00
CPCT02020583TII	3.51E+00	4.59E+00	2.88E+00	1.88E+00	5.67E+00
CPCT02020703T	1.12E+00	6.13E+00	3.43E+00	4.47E+00	1.13E+01
CPCT02020973T	1.73E+00	2.71E+00	3.02E+00	1.49E+00	2.19E+00
CPCT02020940TII	7.76E-01	3.26E+00	4.32E+00	1.74E+00	5.20E+00
WIDE01010230T	9.50E-01	2.29E+00	1.50E+00	8.42E-01	2.51E+00
CPCT02320002T	1.39E+00	5.21E+00	3.64E+00	2.45E+00	6.52E+00
CPCT02050351T	7.76E-01	2.88E+00	2.37E+00	1.58E+00	3.88E+00
CPCT02020979T	1.54E+00	3.03E+00	1.51E+00	1.33E+00	2.75E+00
CPCT02080315T	1.41E+00	4.34E+00	3.35E+00	3.32E+00	6.55E+00
CPCT02120203T	1.25E+00	4.41E+00	3.48E+00	3.94E+00	8.94E+00
DRUP01050023T	1.30E+00	4.64E+00	2.19E+00	2.50E+00	7.00E+00
CPCT02020983T	1.45E+00	3.11E+00	1.45E+00	1.18E+00	3.09E+00
CPCT02140034T	7.07E-01	2.63E+00	3.86E+00	3.03E+00	3.40E+00
WIDE01010280T	1.94E+00	2.44E+00	2.22E+00	1.14E+00	2.28E+00
CPCT02020984T	8.55E-01	3.55E+00	3.32E+00	1.73E+00	5.25E+00
CPCT02070154TII	2.39E+00	2.11E+01	4.41E+00	2.26E+01	4.13E+01
CPCT02020986T	2.02E+01	0.00E+00	2.61E+01	7.65E+00	2.83E+01
CPCT02020988T	1.66E+00	4.53E+00	3.43E+00	1.69E+00	6.16E+00
CPCT02050445T	1.37E+00	1.99E+00	1.86E+00	8.85E-01	1.47E+00
CPCT02070331T	1.92E+00	2.59E+00	1.61E+00	9.59E-01	2.44E+00
CPCT02020989T	1.27E+00	4.77E+00	1.50E+00	1.54E+00	5.76E+00
CPCT02050356T	1.19E+00	6.65E+00	1.91E+00	3.52E+00	9.32E+00
WIDE01010412T	1.58E+00	4.06E+00	2.52E+00	2.04E+00	5.08E+00
CPCT02140110T	1.07E+00	1.99E+00	1.98E+00	9.43E-01	1.75E+00
CPCT02020717T	3.10E+00	4.74E-01	5.88E+01	9.84E+00	6.71E+01
CPCT02130095T	9.75E-01	2.83E+00	1.84E+00	1.76E+00	3.73E+00
DRUP01030012T	4.33E+00	4.96E+00	4.90E+00	1.62E+00	5.10E+00
CPCT02070336T	2.57E+00	2.54E+00	1.56E+01	1.41E+01	2.61E+01
CPCT02070332T	3.71E-01	2.59E+00	1.65E+00	4.36E+00	7.33E+00
CPCT02050371T	1.14E+00	4.47E+00	2.77E+00	1.94E+00	6.93E+00
CPCT02100178T	1.46E+00	8.29E+00	2.96E+00	2.91E+00	1.02E+01
CPCT02020767T	7.54E-01	3.69E+00	1.54E+00	1.76E+00	4.63E+00
CPCT02140072T	2.59E+00	3.87E+00	3.11E+00	1.92E+00	4.69E+00
CPCT02060112T	4.51E-01	3.57E+00	1.29E+00	1.08E+00	4.18E+00
CPCT02170032T	9.87E-01	2.80E+00	1.60E+00	8.08E-01	2.82E+00
DRUP01070046T	1.27E+00	2.46E+00	2.29E+00	1.23E+00	3.42E+00
WIDE01010565T	1.54E+00	2.16E+00	5.58E+00	4.15E+00	7.31E+00
CPCT02020787T	8.53E-01	6.94E+00	1.20E+01	3.25E+00	1.90E+01
CPCT02020778T	2.75E+00	3.45E+00	4.47E+00	1.84E+00	5.29E+00
CPCT02050385T	1.57E+00	1.08E+01	5.11E+00	4.62E+00	1.57E+01
CPCT02130142T	1.37E+00	5.00E+00	2.81E+00	2.23E+00	6.00E+00
CPCT02020800T	9.51E-01	4.49E+00	1.26E+00	1.76E+00	5.14E+00
CPCT02050395T	1.04E+00	5.88E+00	2.69E+00	2.81E+00	7.75E+00
DRUP01070048T	1.24E+00	5.13E+00	2.70E+00	3.26E+00	7.83E+00
CPCT02020817T	1.18E+00	2.41E+00	2.28E+00	1.11E+00	2.13E+00
CPCT02080263T	1.07E+00	4.95E+00	1.54E+00	2.28E+00	6.38E+00
CPCT02010944T	1.15E+00	2.68E+00	2.86E+00	1.65E+00	3.09E+00
CPCT02020832T	1.39E+00	3.99E+00	2.29E+00	2.15E+00	4.93E+00
CPCT02050351TII	1.08E+00	3.61E+00	3.33E+00	1.68E+00	5.37E+00
CPCT02120168T	6.30E-01	2.37E+00	2.21E+00	1.49E+00	3.31E+00
CPCT02440016T	1.43E+00	5.99E+00	2.50E+00	3.72E+00	9.83E+00
CPCT02010935T	1.32E+00	3.14E+00	2.38E+00	1.82E+00	4.06E+00
CPCT02010963T	1.65E+00	4.77E+00	3.07E+00	1.90E+00	5.46E+00
CPCT02070401T	1.35E+00	3.07E+00	2.57E+00	1.79E+00	4.33E+00
CPCT02230056T	1.15E+01	9.81E+00	9.01E+00	5.70E+00	7.94E+00
CPCT02040169T	2.19E+01	2.62E+01	8.85E+00	4.48E+00	1.60E+01
CPCT02020859T	1.10E+00	2.72E+00	1.76E+00	2.55E+00	4.65E+00
CPCT02020633TII	1.72E+00	3.67E+00	3.51E+00	2.81E+00	5.92E+00
CPCT02020621TII	1.32E+00	3.38E+00	3.58E+00	2.66E+00	5.66E+00
CPCT02020586T	1.75E+00	3.32E+00	3.42E+00	1.95E+00	3.32E+00
CPCT02070237T	2.77E+00	5.30E+00	4.75E+00	1.96E+00	7.91E+00
CPCT02080273T	1.65E+02	1.67E+02	2.66E+01	6.56E+00	3.97E+01
CPCT02070410T	3.19E+00	6.85E+00	3.99E+00	3.58E+00	8.18E+00
CPCT02020600T	2.37E+00	3.53E+00	4.27E+00	1.95E+00	3.41E+00
CPCT02010963TII	1.84E+00	1.22E+01	6.05E+00	3.76E+00	1.88E+01
CPCT02120056T	1.70E+00	3.21E+00	2.18E+00	1.55E+00	4.31E+00
CPCT02020840T	1.19E+00	2.15E+00	2.32E+00	1.27E+00	2.10E+00
CPCT02040164T	3.38E+00	3.72E+00	3.62E+00	3.15E+00	3.93E+00
CPCT02070244T	1.07E+00	3.95E+00	1.06E+01	2.98E+00	1.31E+01
CPCT02020619T	1.65E+00	5.55E+00	3.06E+00	3.14E+00	6.61E+00
CPCT02020633T	1.22E+00	2.64E+00	2.68E+00	1.57E+00	2.62E+00
CPCT02010663T	1.61E+00	2.95E+00	3.65E+00	2.65E+00	2.63E+00
CPCT02020614T	2.30E+00	3.79E+00	3.71E+00	1.69E+00	4.61E+00
CPCT02290020T	1.43E+00	4.87E+00	1.67E+00	1.64E+00	6.19E+00
CPCT02020632T	2.57E+00	9.63E+00	3.17E+00	2.73E+00	1.10E+01
CPCT02050103T	1.08E+00	2.96E+00	2.22E+00	1.22E+00	2.52E+00
CPCT02100072T	1.04E+00	3.10E+00	1.93E+00	1.29E+00	3.22E+00
CPCT02100076T	1.40E+00	3.84E+00	4.46E+00	2.35E+00	3.71E+00
CPCT02100077T	1.07E+00	1.98E+00	1.50E+00	1.34E+00	2.03E+00
CPCT02070154T	1.51E+00	3.00E+00	4.39E+00	3.77E+00	3.73E+00
CPCT02330034T	2.02E+00	9.79E+00	3.11E+01	6.80E+00	4.30E+01
CPCT02070156T	2.15E+00	3.48E+00	2.56E+00	1.74E+00	4.55E+00
CPCT02070162T	1.63E+00	3.37E+00	1.98E+00	1.35E+00	3.16E+00
CPCT02070172T	9.77E-01	1.50E+00	2.86E+00	1.83E+00	2.84E+00
CPCT02070188T	1.59E+00	4.41E+00	3.71E+00	1.90E+00	5.23E+00
CPCT02270003T	1.06E+00	2.68E+00	2.00E+00	1.03E+00	3.21E+00
CPCT02160026T	1.11E+00	2.24E+00	3.08E+00	2.12E+00	3.72E+00
CPCT02070149T	1.65E+00	3.26E+00	4.22E+00	2.89E+00	6.79E+00
CPCT02080119T	2.18E+00	4.23E+00	3.99E+00	2.09E+00	7.16E+00
CPCT02110041T	3.31E+00	1.05E+01	4.06E+00	2.94E+00	1.29E+01
CPCT02050216T	1.23E+00	3.74E+00	1.72E+00	1.34E+00	3.66E+00
CPCT02070194T	1.02E+00	2.85E+00	2.02E+00	1.75E+00	4.48E+00
CPCT02330046T	9.42E-01	4.88E+00	2.88E+00	2.96E+00	7.83E+00
CPCT02070204T	1.95E+00	3.94E+00	4.89E+00	3.79E+00	4.25E+00
CPCT02120020T	2.32E+00	5.92E+00	3.39E+00	2.27E+00	6.56E+00
CPCT02260007T	3.87E-01	2.25E+00	1.39E+00	1.34E+00	2.61E+00
CPCT02020583T	3.77E+00	6.18E+00	4.04E+00	1.84E+00	6.56E+00
CPCT02070041T	2.13E+01	1.41E+01	0.00E+00	1.12E+00	1.40E+01
CPCT02070043T	2.09E+00	3.44E+00	5.53E+00	3.01E+00	6.35E+00
CPCT02050086T	8.68E-01	3.24E+00	1.43E+00	1.36E+00	4.40E+00
CPCT02070044T	9.23E-01	2.77E+00	1.39E+00	1.38E+00	3.56E+00
CPCT02220005T	1.55E+00	2.95E+00	2.65E+00	1.20E+00	4.30E+00
CPCT02070057T	3.33E+00	7.14E+00	6.73E+00	2.86E+00	1.18E+01
CPCT02330015T	2.16E+00	3.08E+00	4.58E+00	1.84E+00	3.03E+00
CPCT02140037T	1.02E+00	2.37E+00	1.95E+00	1.46E+00	2.14E+00
CPCT02070096T	1.46E+00	2.80E+00	2.75E+00	1.49E+00	3.13E+00
CPCT02040064T	7.39E-01	2.73E+00	3.02E+00	1.43E+00	3.77E+00
CPCT02070094T	1.51E+00	3.27E+00	3.56E+00	2.02E+00	4.38E+00
CPCT02070102T	1.49E+00	2.71E+00	3.59E+00	1.43E+00	4.21E+00
CPCT02050124T	1.80E+00	4.19E+00	2.81E+00	1.60E+00	4.16E+00
CPCT02060073T	5.93E-01	2.20E+00	9.93E-01	1.26E+00	2.99E+00
CPCT02060082T	2.17E+00	1.28E+01	4.96E+00	2.81E+00	1.33E+01
CPCT02040105T	1.38E+00	2.54E+00	2.63E+00	1.40E+00	2.38E+00
CPCT02010665T	1.15E+00	2.47E+00	2.49E+00	4.21E+00	5.37E+00
CPCT02020629T	1.64E+00	4.11E+00	1.59E+00	2.39E+00	5.45E+00
CPCT02080164T	1.08E+00	7.25E+00	1.56E+00	7.69E+00	1.38E+01
CPCT02120080T	1.65E+00	2.77E+00	1.63E+00	1.22E+00	2.37E+00
CPCT02050289T	1.48E+00	4.40E+00	2.25E+00	3.65E+00	6.87E+00
CPCT02050297T	1.46E+00	2.97E+00	2.18E+00	1.21E+00	3.22E+00
WIDE01010621T	1.31E+00	2.09E+00	3.20E+00	1.73E+00	2.81E+00
WIDE01010461T	1.29E+00	2.50E+00	2.53E+00	1.34E+00	1.71E+00
CPCT02120204T	2.50E+00	3.54E+00	3.25E+00	1.44E+00	3.03E+00
CPCT02120206T	1.33E+00	2.59E+00	2.32E+00	1.03E+00	2.01E+00
WIDE01010518T	2.17E+00	3.71E+00	5.17E+00	3.03E+00	5.65E+00
CPCT02020991T	2.56E+00	1.56E+01	3.43E+00	4.11E+00	1.95E+01
WIDE01010609T	1.64E+00	3.24E+00	4.20E+00	2.27E+00	4.55E+00
CPCT02020993T	1.50E+00	2.49E+00	1.65E+00	9.89E-01	1.80E+00
WIDE01010723T	1.66E+00	7.25E+00	4.30E+00	3.22E+00	1.10E+01
