Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
CPCT02230093T	1.40E+01	1.15E+01	6.78E+00	9.39E+00	4.28E+00	2.32E+00	1.27E+00	1.14E+01	5.08E+00	2.96E-01
CPCT02170024T	1.70E+00	1.41E+00	2.99E+00	4.46E+00	3.87E+00	2.58E+00	5.62E-01	3.64E+00	2.95E+00	1.90E+00
CPCT02050342T	4.86E+00	3.68E+00	5.07E+00	6.97E+00	3.47E+00	3.31E+00	5.34E-01	5.36E+00	3.59E+00	2.55E+00
CPCT02130064T	2.52E+00	1.77E+00	4.23E+00	5.20E+00	2.80E+00	3.38E+00	9.70E-01	4.41E+00	2.71E+00	2.08E+00
CPCT02130063T	5.13E+01	4.12E+01	1.10E+01	1.63E+01	1.03E+01	6.73E+00	2.97E+00	3.50E+01	6.81E+00	3.23E+00
CPCT02080208T	1.50E+00	1.45E+00	1.73E+00	2.86E+00	2.15E+00	2.18E+00	7.22E-01	2.60E+00	1.97E+00	1.01E+00
CPCT02130066T	1.71E+01	1.26E+01	1.14E+01	1.98E+01	7.24E+00	1.80E+00	5.81E-01	1.70E+01	7.00E+00	3.02E+00
CPCT02130067T	5.95E+00	4.81E+00	6.89E+00	1.12E+01	7.91E+00	2.66E+00	1.01E+00	8.81E+00	6.13E+00	1.28E+00
CPCT02100172T	2.80E+00	2.17E+00	2.27E+00	3.08E+00	9.54E-01	3.03E+00	3.27E-01	3.76E+00	1.13E+00	8.73E-01
CPCT02130084T	2.52E+00	2.26E+00	3.10E+00	4.77E+00	3.50E+00	1.95E+00	1.04E+00	3.75E+00	2.97E+00	1.46E+00
CPCT02060220T	3.99E+00	3.14E+00	4.03E+00	4.90E+00	3.47E+00	3.80E+00	9.07E-01	4.55E+00	2.08E+00	6.88E-01
CPCT02100169T	1.98E+01	1.91E+01	9.45E+00	1.28E+01	2.62E+00	4.04E+00	1.55E+00	1.04E+01	6.55E+00	3.81E+00
CPCT02080218T	1.09E+01	1.01E+01	9.34E+00	8.94E+00	3.13E+00	3.37E+00	1.41E+00	8.84E+00	4.25E+00	1.62E+00
CPCT02050332T	4.28E+00	2.87E+00	2.38E+00	3.53E+00	2.55E+00	1.69E+00	2.58E+00	2.86E+00	2.89E+00	1.17E+00
DRUP01080031T	2.41E+03	2.44E+03	2.27E+01	2.67E+02	1.79E+00	4.28E+01	3.06E+00	8.65E+02	1.12E+02	3.00E+01
CPCT02040245T	1.03E+01	1.10E+01	1.08E+01	1.03E+01	3.39E+00	2.05E+00	8.87E-01	1.13E+01	4.44E+00	2.65E+00
DRUP01050048T	3.61E+03	3.59E+03	8.90E+01	4.92E+02	1.89E+00	6.00E+01	2.32E+00	1.37E+03	1.78E+02	4.24E+01
DRUP01010142T	1.89E+03	1.88E+03	3.55E+01	2.42E+02	4.04E+00	2.32E+01	2.00E+00	7.07E+02	9.15E+01	1.51E+01
CPCT02080224T	2.51E+00	2.14E+00	2.97E+00	4.34E+00	3.09E+00	2.33E+00	9.28E-01	3.53E+00	3.17E+00	7.50E-01
CPCT02260021T	1.70E+00	1.48E+00	2.54E+00	3.69E+00	2.06E+00	2.08E+00	3.87E-01	2.89E+00	2.21E+00	7.77E-01
CPCT02020762T	1.34E+00	9.99E-01	3.21E+00	3.80E+00	1.81E+00	3.97E+00	1.14E+00	3.57E+00	2.37E+00	1.43E-01
CPCT02130116T	1.88E+00	1.75E+00	4.36E+00	5.89E+00	2.32E+00	1.82E+00	6.98E-01	4.17E+00	2.82E+00	1.79E+00
CPCT02050342TII	4.06E+00	3.33E+00	5.38E+00	6.95E+00	3.37E+00	1.87E+00	6.78E-01	4.63E+00	3.91E+00	2.30E+00
CPCT02130138T	4.38E+00	3.02E+00	4.19E+00	5.37E+00	2.84E+00	2.93E+00	1.06E+00	4.55E+00	3.25E+00	1.57E+00
CPCT02130139T	1.06E+01	7.96E+00	6.45E+00	9.06E+00	2.55E+00	3.09E+00	1.26E+00	1.02E+01	2.21E+00	5.94E+00
CPCT02230115T	6.86E+00	5.73E+00	4.69E+00	5.29E+00	2.38E+00	4.02E+00	9.49E-01	7.70E+00	2.80E+00	8.85E-01
CPCT02010902T	2.45E+00	1.22E+00	5.44E+00	7.11E+00	9.88E-01	3.63E+00	8.90E-01	3.96E+00	3.43E+00	7.54E-01
CPCT02290056T	1.88E+00	1.52E+00	4.27E+00	7.01E+00	5.36E+00	2.21E+00	2.56E+00	5.87E+00	4.37E+00	2.13E+00
CPCT02130152T	1.29E+00	1.27E+00	1.65E+00	2.28E+00	2.72E+00	1.75E+00	8.51E-01	2.36E+00	2.36E+00	7.96E-01
DRUP01170003T	5.97E-01	3.91E-01	1.99E+00	2.81E+00	2.20E+00	2.27E+00	2.11E+00	2.02E+00	1.84E+00	4.46E-01
DRUP01010095T	3.41E+00	2.09E+00	8.92E+00	1.09E+01	1.20E+00	1.89E+00	8.45E-01	4.15E+00	4.28E+00	1.32E+00
DRUP01030024T	1.01E+01	1.15E+01	5.72E+00	7.95E+00	4.04E+00	4.12E+00	2.09E+00	6.64E+00	4.71E+00	4.47E-01
CPCT02040292T	3.67E+00	3.24E+00	6.97E+00	7.05E+00	2.38E+00	7.87E+00	1.55E+00	7.73E+00	3.42E+00	4.31E-01
DRUP01050035T	5.35E+01	4.28E+01	1.36E+01	1.89E+01	1.30E+01	5.53E+00	2.92E+00	3.72E+01	7.14E+00	3.27E+00
CPCT02020577T	2.16E+00	1.65E+00	3.72E+00	5.18E+00	3.41E+00	2.90E+00	1.10E+00	3.59E+00	2.67E+00	1.16E+00
CPCT02050263T	8.07E+00	6.83E+00	5.16E+00	6.55E+00	2.77E+00	1.57E+00	7.95E-01	6.23E+00	2.81E+00	1.59E+00
DRUP01010108T	7.72E+01	6.00E+01	3.35E+01	3.51E+01	7.56E+00	1.02E+01	2.79E+00	4.76E+01	1.29E+01	1.17E+01
DRUP01010109T	2.35E+00	1.68E+00	2.76E+00	3.71E+00	2.84E+00	1.07E+00	3.39E-01	2.60E+00	2.91E+00	1.51E+00
DRUP01010113T	2.34E+00	2.19E+00	4.48E+00	1.28E+01	1.45E+01	1.93E+00	4.24E+00	9.21E+00	1.37E+01	1.76E+00
CPCT02120059T	1.02E+01	7.68E+00	1.03E+01	1.10E+01	2.89E+00	3.57E+00	1.79E+00	9.83E+00	3.88E+00	3.90E+00
CPCT02170010T	1.34E+00	1.05E+00	3.09E+00	4.05E+00	3.03E+00	3.90E+00	1.77E+00	3.66E+00	2.38E+00	1.48E+00
CPCT02030398T	5.45E+00	4.92E+00	4.63E+00	4.91E+00	1.81E+00	2.71E+00	8.15E-01	5.27E+00	2.06E+00	1.56E+00
CPCT02050250T	6.78E+00	6.46E+00	3.46E+00	2.95E+00	2.05E+00	1.83E+00	6.35E-01	4.81E+00	1.30E+00	1.18E+00
CPCT02050076TII	1.09E+01	8.87E+00	9.31E+00	1.27E+01	2.38E+00	4.05E+00	1.17E+00	9.37E+00	6.13E+00	3.11E+00
CPCT02050182T	2.39E+00	1.56E+00	3.50E+00	4.81E+00	2.49E+00	1.58E+00	8.20E-01	2.96E+00	2.85E+00	1.46E+00
CPCT02070187T	3.46E+00	2.95E+00	4.60E+00	5.25E+00	1.88E+00	2.61E+00	7.85E-01	3.54E+00	2.33E+00	1.64E+00
CPCT02030373T	2.42E+01	1.78E+01	1.01E+01	1.66E+01	6.38E+00	3.77E+00	1.55E+00	1.65E+01	6.50E+00	2.68E+00
CPCT02020589T	2.63E+00	2.20E+00	3.13E+00	3.95E+00	2.38E+00	2.55E+00	2.22E+00	3.53E+00	2.27E+00	9.76E-01
CPCT02040154T	4.18E+00	3.89E+00	3.81E+00	4.77E+00	2.79E+00	2.03E+00	8.62E-01	3.76E+00	2.74E+00	7.89E-01
CPCT02050091T	1.38E+00	1.20E+00	2.08E+00	2.49E+00	1.75E+00	1.09E+00	6.72E-01	2.51E+00	1.53E+00	9.22E-01
CPCT02020406T	2.01E+00	1.39E+00	3.00E+00	4.03E+00	2.26E+00	1.51E+00	7.22E-01	2.84E+00	2.48E+00	6.92E-01
CPCT02020405T	5.07E+00	4.51E+00	4.61E+00	4.87E+00	1.91E+00	2.75E+00	1.84E+00	5.07E+00	2.10E+00	9.76E-01
CPCT02070052T	4.19E+00	3.88E+00	4.33E+00	5.30E+00	2.40E+00	1.64E+00	8.24E-01	3.79E+00	2.42E+00	1.36E+00
CPCT02060063T	6.46E+00	5.59E+00	5.25E+00	8.04E+00	2.88E+00	4.32E+00	4.33E+00	7.97E+00	2.16E+00	4.78E+00
CPCT02230004T	3.89E+00	3.44E+00	4.00E+00	5.60E+00	3.20E+00	1.39E+00	8.04E-01	4.72E+00	2.34E+00	1.67E+00
CPCT02300006T	4.32E+00	3.90E+00	4.59E+00	4.62E+00	2.16E+00	2.07E+00	8.72E-01	4.67E+00	1.98E+00	1.08E+00
CPCT02080066T	4.48E+00	3.26E+00	2.57E+00	3.34E+00	1.93E+00	9.34E-01	5.92E-01	3.72E+00	1.76E+00	1.21E+00
CPCT02010492T	1.19E+00	1.11E+00	0.00E+00	1.12E+00	1.88E+00	1.25E+00	5.24E-01	1.47E+00	1.79E+00	1.37E+00
CPCT02020460T	7.51E-01	7.75E-01	2.64E+00	4.14E+00	2.23E+00	1.46E+00	6.64E-01	2.40E+00	2.76E+00	6.48E-01
DRUP01010019T	6.24E+00	5.63E+00	8.67E+00	1.09E+01	6.01E+00	2.45E+00	1.32E+00	7.98E+00	4.73E+00	2.35E+00
CPCT02050133T	1.05E+01	9.89E+00	8.24E+00	9.44E+00	2.10E+00	2.39E+00	1.14E+00	9.09E+00	3.07E+00	3.13E+00
CPCT02050144T	3.63E+01	3.10E+01	1.74E+01	1.83E+01	3.00E+00	4.67E+00	2.15E+00	2.43E+01	7.02E+00	9.42E+00
CPCT02050286T	7.91E+00	7.18E+00	6.51E+00	7.59E+00	3.75E+00	6.57E+00	5.28E+00	8.78E+00	4.65E+00	3.08E+00
CPCT02130006T	1.49E+01	1.15E+01	5.34E+00	8.29E+00	3.22E+00	2.73E+00	8.51E-01	1.05E+01	3.55E+00	1.67E+00
CPCT02130003T	2.55E+00	2.23E+00	2.48E+00	3.51E+00	2.10E+00	2.34E+00	1.08E+00	2.88E+00	2.23E+00	6.75E-01
CPCT02340039T	9.91E+00	7.21E+00	5.22E+00	7.31E+00	2.69E+00	2.39E+00	1.07E+00	6.52E+00	3.19E+00	1.90E+00
CPCT02230075T	6.18E+00	5.30E+00	2.46E+00	3.24E+00	1.15E+00	1.34E+00	6.58E-01	4.40E+00	1.87E+00	5.27E-01
CPCT02080169T	3.81E+00	3.79E+00	4.53E+00	6.49E+00	2.44E+00	3.49E+00	9.54E-01	5.06E+00	3.46E+00	7.13E-01
CPCT02150005T	1.92E+00	1.46E+00	2.79E+00	3.45E+00	2.83E+00	2.44E+00	1.01E+00	3.69E+00	2.57E+00	1.17E+00
WIDE01010522T	1.58E+00	8.92E-01	2.27E+00	3.65E+00	2.20E+00	1.80E+00	7.22E-01	2.48E+00	2.19E+00	1.69E+00
WIDE01010696T	1.06E+00	7.92E-01	2.18E+00	3.10E+00	2.26E+00	8.02E-01	5.85E-01	2.30E+00	2.27E+00	1.32E+00
