NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	91.406	50.626	19.756	32.232	14.596	0.901	1000000.0
2	87.768	51.736	17.992	32.539	25.721	0.895	1000000.0
3	87.381	50.407	17.441	32.281	43.849	0.898	1000000.0
4	91.216	50.437	19.091	31.84	43.769	0.897	1000000.0
5	87.922	52.022	17.943	32.746	38.564	0.89	1000000.0
6	87.711	51.247	17.85	32.388	30.726	0.899	1000000.0
7	89.628	51.039	18.392	32.283	51.954	0.897	1000000.0
8	92.187	50.965	19.758	32.282	46.608	0.894	1000000.0
9	84.964	51.947	16.61	32.99	17.645	0.891	1000000.0
10	88.809	51.421	18.298	32.78	27.934	0.889	1000000.0
11	90.079	51.26	19.3	32.359	41.434	0.895	1000000.0
12	90.662	51.172	19.071	32.812	38.744	0.895	1000000.0
13	91.822	51.995	20.049	33.025	28.005	0.891	1000000.0
14	91.87	50.533	19.14	32.654	22.437	0.896	1000000.0
15	86.321	50.516	16.905	32.332	27.902	0.897	1000000.0
16	92.613	51.966	19.962	33.438	52.574	0.891	1000000.0
17	82.548	51.104	16.127	32.252	33.426	0.892	1000000.0
18	91.056	50.678	18.626	32.219	33.338	0.897	1000000.0
19	90.842	51.509	19.016	32.118	22.707	0.893	1000000.0
20	87.689	51.628	18.102	32.688	25.202	0.891	1000000.0
21	91.381	51.339	19.098	32.675	41.468	0.894	1000000.0
22	92.38	51.148	19.024	32.402	35.704	0.896	1000000.0
23	88.966	50.36	18.73	32.151	44.26	0.896	1000000.0
24	89.06	52.204	17.69	33.073	41.079	0.889	1000000.0
25	90.901	52.746	19.308	33.204	23.114	0.886	1000000.0
26	89.215	51.256	18.722	32.878	38.424	0.895	1000000.0
27	86.927	52.316	17.167	33.077	30.816	0.889	1000000.0
28	89.791	51.137	18.612	32.967	25.439	0.89	1000000.0
29	89.806	51.375	18.84	32.824	30.588	0.892	1000000.0
30	90.346	51.607	19.258	33.088	46.884	0.893	1000000.0
31	91.252	51.844	19.466	32.909	30.583	0.893	1000000.0
32	90.515	51.604	18.61	32.153	27.662	0.893	1000000.0
33	89.954	50.93	18.747	32.583	22.496	0.894	1000000.0
34	90.07	51.219	18.985	32.386	28.057	0.891	1000000.0
35	92.309	51.638	19.716	32.876	38.844	0.892	1000000.0
36	90.998	50.694	19.04	32.334	20.182	0.894	1000000.0
37	90.591	51.075	19.126	32.307	33.753	0.895	1000000.0
38	88.538	51.227	18.736	32.707	36.048	0.895	1000000.0
39	84.457	51.373	16.473	32.798	22.639	0.892	1000000.0
40	90.895	52.041	19.191	33.848	17.813	0.89	1000000.0
41	88.207	49.948	18.437	31.995	27.745	0.902	1000000.0
42	86.578	50.845	17.045	32.649	25.439	0.894	1000000.0
43	85.934	51.053	17.63	32.501	20.01	0.893	1000000.0
44	88.803	50.023	18.833	31.861	12.194	0.898	1000000.0
45	93.799	50.789	20.006	32.374	30.468	0.896	1000000.0
46	85.135	51.014	16.949	32.81	22.369	0.894	1000000.0
47	86.165	51.72	17.417	33.063	38.54	0.895	1000000.0
48	92.257	51.438	19.455	32.991	44.096	0.893	1000000.0
49	88.832	51.479	18.508	32.758	46.908	0.894	1000000.0
50	90.059	51.677	18.897	32.648	35.989	0.891	1000000.0
51	91.014	51.73	19.064	32.497	41.46	0.891	1000000.0
52	91.638	50.214	19.2	32.3	22.406	0.9	1000000.0
53	85.156	50.924	17.358	32.562	36.313	0.894	1000000.0
54	87.348	50.981	17.632	32.691	22.373	0.896	1000000.0
55	91.195	50.614	19.793	32.009	44.094	0.894	1000000.0
56	87.348	50.772	17.222	32.37	9.206	0.895	1000000.0
57	91.698	51.171	19.024	32.52	17.348	0.896	1000000.0
58	96.036	51.108	20.563	32.762	57.628	0.895	1000000.0
59	90.387	52.616	18.888	33.577	44.025	0.886	1000000.0
60	92.025	51.286	19.313	32.113	28.068	0.896	1000000.0
61	89.467	51.246	18.313	33.267	38.756	0.892	1000000.0
62	92.066	51.375	19.32	32.362	22.743	0.891	1000000.0
63	86.965	51.068	17.301	32.204	14.752	0.896	1000000.0
64	84.19	51.011	16.659	32.569	38.715	0.893	1000000.0
65	88.351	51.927	17.973	33.334	44.123	0.893	1000000.0
66	93.846	50.934	19.722	32.043	38.588	0.897	1000000.0
67	90.694	50.248	19.063	32.084	25.197	0.899	1000000.0
68	90.302	51.936	18.19	32.827	46.821	0.891	1000000.0
69	90.02	50.714	18.71	32.182	25.369	0.898	1000000.0
70	87.548	51.193	17.594	32.636	33.777	0.892	1000000.0
71	90.184	51.798	18.701	32.355	36.345	0.891	1000000.0
72	92.728	51.564	19.575	32.382	41.386	0.893	1000000.0
73	90.515	51.483	19.204	32.82	20.043	0.89	1000000.0
74	90.338	51.508	18.468	33.014	30.656	0.888	1000000.0
75	93.091	51.363	19.783	32.9	44.26	0.894	1000000.0
76	97.462	52.114	21.657	33.238	27.751	0.891	1000000.0
77	93.603	52.436	20.619	33.126	35.986	0.888	1000000.0
78	91.778	51.009	18.739	32.766	25.607	0.896	1000000.0
79	84.595	51.5	16.588	33.112	30.747	0.889	1000000.0
80	94.422	51.562	19.954	33.093	49.391	0.893	1000000.0
81	90.058	51.556	18.639	32.842	54.813	0.889	1000000.0
82	87.846	52.085	17.46	33.602	17.02	0.89	1000000.0
83	85.329	51.078	17.361	32.452	35.949	0.894	1000000.0
84	93.902	52.057	20.286	33.023	14.962	0.889	1000000.0
85	92.068	51.332	19.132	32.839	27.643	0.891	1000000.0
86	91.307	50.918	18.978	32.028	39.031	0.894	1000000.0
87	94.574	51.735	20.531	31.882	22.373	0.895	1000000.0
88	90.165	51.827	18.362	32.624	28.237	0.893	1000000.0
89	86.204	50.458	17.339	32.428	52.301	0.898	1000000.0
90	86.458	49.821	17.32	31.794	19.965	0.902	1000000.0
91	89.581	50.769	18.183	32.268	27.727	0.896	1000000.0
92	93.813	52.038	19.987	33.017	49.302	0.89	1000000.0
93	88.537	51.074	17.784	32.93	35.866	0.893	1000000.0
94	91.134	51.493	19.052	32.751	33.406	0.893	1000000.0
95	87.952	51.653	17.203	32.725	28.19	0.891	1000000.0
96	88.13	50.733	18.015	32.194	25.636	0.895	1000000.0
97	87.78	50.881	17.902	32.765	38.405	0.897	1000000.0
98	91.965	50.563	19.324	31.974	57.366	0.899	1000000.0
99	91.779	50.518	19.212	31.75	28.037	0.899	1000000.0
100	89.907	50.973	18.719	32.561	23.022	0.892	1000000.0
