Samples	ID83A	ID83B	ID83C
SP102620	49	188	67
SP112987	45	254	21
SP112825	40	162	53
SP112967	4	10	6
SP102622	32	284	47
SP112785	20	297	349
SP112793	29	206	36
SP112963	54	213	20
SP112801	42	418	4
SP112997	37	184	81
SP112973	27	429	0
SP112819	68	269	18
SP112941	26	140	75
SP112965	28	220	22
SP112791	39	250	26
SP112949	12	56	18
SP112857	20	243	33
SP112843	38	281	73
SP112915	40	167	64
SP112837	109	195	116
SP112823	19	135	37
SP102633	16	64	38
SP112899	12	143	40
SP112893	11	172	46
SP112895	27	258	1
SP102626	16	272	74
SP112795	28	289	0
SP112927	27	225	19
SP112779	22	389	11
SP112975	31	315	18
SP112867	16	164	80
SP112903	25	190	30
SP112933	21	115	19
SP112869	30	323	21
SP112999	4	42	35
SP112939	13	139	20
SP112921	27	70	83
SP112901	15	148	46
SP112831	7	172	29
SP112891	20	202	29
SP112775	37	278	59
SP112897	24	269	33
SP112885	26	170	10
SP112789	28	230	358
SP102630	74	270	103
SP112971	69	215	56
SP112821	11	197	0
SP112813	0	69	36
SP112961	69	290	165
SP112977	46	125	50
SP112905	40	226	23
SP102647	28	325	58
SP112873	28	244	18
SP112959	0	27	21
SP112931	19	148	40
SP112865	32	212	19
SP113003	23	103	55
SP113001	38	214	15
SP112879	17	128	66
SP112945	31	242	68
SP112935	25	214	22
SP112863	23	405	0
SP112983	52	322	77
SP112809	55	397	11
SP112923	34	235	25
SP112853	32	173	28
SP113005	11	51	35
SP112957	15	210	38
SP112783	57	215	19
SP112943	16	110	29
SP112861	25	137	61
SP112917	62	177	19
SP112787	28	297	48
SP112995	49	233	41
SP112811	39	222	30
SP112797	42	333	7
SP112909	44	226	27
SP112781	41	187	34
SP112991	53	424	21
SP112907	42	1399	0
SP112817	606	327	162
SP112993	28	219	49
SP112827	28	182	28
SP112855	32	99	50
SP112969	30	119	85
SP112883	21	189	15
SP112929	41	317	21
SP112833	18	94	34
SP112777	526	0	76
SP112887	21	140	84
SP112877	8	1	10
SP112871	25	161	26
SP112875	33	308	41
SP112913	15	123	78
SP112849	22	240	40
SP112881	12	164	29
SP112951	0	22	4
SP112845	39	163	39
SP114910	117	750	0
SP114906	57	548	0
SP114921	174	686	320
SP114901	108	820	47
SP114926	68	484	0
SP114974	95	634	0
SP114958	547	601	113
SP114935	62	453	0
SP114900	97	817	38
SP114941	147	685	373
SP114937	128	699	349
SP114945	143	758	339
SP114943	157	783	335
SP114949	39	639	0
SP114960	515	613	122
SP114962	101	577	2051
SP114996	80	270	991
SP114987	77	261	1054
SP114966	111	650	2203
SP114903	105	910	8
SP114914	79	670	0
SP114944	133	720	351
SP114930	82	561	107
SP114946	33	601	0
SP114951	34	575	0
SP114953	517	630	136
SP114924	108	546	303
SP114957	523	582	111
SP114986	93	634	0
SP114971	103	628	7
SP114991	74	287	965
SP114992	70	272	1062
SP114920	106	738	0
SP114898	98	878	6
SP114932	59	484	0
SP114934	56	438	0
SP114968	116	645	2280
SP114982	99	596	21
SP114973	107	623	0
SP114908	68	604	0
SP114904	113	709	0
SP114918	67	574	0
SP114984	99	543	7
SP114994	67	262	1030
SP114978	111	549	23
SP114912	103	684	0
SP114917	108	716	0
SP114980	121	654	24
SP114976	114	594	17
SP114916	86	688	0
SP125579	0	1	0
SP111131	38	249	24
SP111126	13	106	143
SP111146	30	152	60
SP111123	24	159	84
SP111127	73	280	16
SP111121	3	15	10
SP111156	11	138	64
SP111122	34	242	33
SP111129	45	310	40
SP111152	48	190	46
SP111154	27	348	78
SP111124	14	122	12
SP111128	19	134	27
SP111125	61	422	22
SP111130	3	117	24
SP106835	15	40	20
SP106834	6	104	45
SP106825	78	403	65
SP106841	5	35	39
SP106827	45	272	28
SP106833	12	111	34
SP106839	39	231	25
SP106840	15	128	27
SP106828	18	86	27
SP106829	50	244	19
SP106836	4	15	4
SP106837	11	61	23
SP80037	40	250	21
SP102690	25	157	46
SP80213	0	7	3
SP79939	0	7	16
SP109649	7	41	34
SP79988	9	24	31
SP80183	13	153	18
SP79971	10	149	29
SP80217	2	5	2
SP79968	32	370	22
SP80160	0	15	1
SP80244	15	47	27
SP79998	0	7	0
SP80216	11	21	63
SP80042	18	57	44
SP79907	38	155	71
SP79958	50	272	35
SP80205	28	179	17
SP80014	1	52	12
CPCT02070032T	229	651	90
CPCT02060045T	63	385	307
CPCT02020310T	166	750	64
CPCT02020323T	14621	0	0
CPCT02140007T	65	519	62
CPCT02140011T	153	489	79
CPCT02020348T	157	377	44
CPCT02020357T	182	937	154
CPCT02020351T	65	429	47
CPCT02140020T	442	362	201
CPCT02010399T	44	374	803
CPCT02020370T	115	619	694
CPCT02140023T	81	398	97
CPCT02140022T	10851	4279	0
CPCT02020378T	140	870	24
CPCT02010415T	103	707	245
CPCT02070021T	147	873	21
CPCT02070024T	24340	3763	0
CPCT02020380T	241	566	81
CPCT02070023T	118057	8916	0
CPCT02020386T	177	373	1020
CPCT02020387T	100544	0	0
CPCT02020388T	142	571	878
CPCT02040046T	59	703	0
CPCT02070036T	372	744	192
CPCT02070035T	107	371	26
CPCT02020394T	124	606	9
CPCT02140026T	173	668	13
CPCT02140029T	116	677	14
CPCT02140030T	286	801	44
CPCT02020656TII	124	892	278
CPCT02011011T	133	1035	71
CPCT02070269T	153	695	48
CPCT02330130T	285	609	58
CPCT02070256T	97	405	636
CPCT02070425T	395	1213	0
CPCT02080281T	121	401	42
CPCT02070270T	233	457	42
CPCT02390037T	175	408	77
CPCT02140098T	145	301	2216
CPCT02020888T	56	636	5
CPCT02340055T	60	493	343
CPCT02070430T	222	774	15
CPCT02050418T	215	471	21
CPCT02340108T	87	469	28
CPCT02100137T	85	623	24
CPCT02070433T	76	801	16
CPCT02070264T	357	746	80
CPCT02070420T	11	187	436
DRUP01070028TII	237	860	11
CPCT02080180T	214	740	179
CPCT02070446T	72	596	0
CPCT02020704TII	66125	0	0
CPCT02220031T	356	380	1675
DRUP01070071T	142	558	1263
CPCT02140102T	89	409	24
CPCT02070280T	92	436	85
CPCT02100194T	30	357	103
CPCT02070268T	183	996	109
CPCT02011043T	107	489	19
CPCT02070449T	50	420	75
CPCT02340056T	191	774	40
CPCT02070450T	242	1019	12
CPCT02220069T	163	1115	11
CPCT02070452T	60	422	56
DRUP01070038T	23510	0	0
CPCT02150043T	61	257	55
CPCT02090033T	152	515	148
CPCT02070426T	68	341	130
CPCT02150047T	75	395	45
CPCT02070125T	158	245	1659
CPCT02190054T	214	908	180
CPCT02130169T	92	389	1789
CPCT02020918T	133	545	22
CPCT02070459T	100	766	5
CPCT02140055T	60	202	420
DRUP01070028T	192	691	155
CPCT02160061T	205	688	234
CPCT02020656T	105	801	264
CPCT02020931T	75	620	8
CPCT02070106T	121	647	916
CPCT02070289T	75	373	93
CPCT02210043T	121	870	87
CPCT02010753T	463	407	2567
CPCT02020924T	122	591	54
CPCT02070293T	117	422	96
CPCT02020938T	69	753	143
CPCT02200006T	72	584	223
CPCT02020658T	59	342	99
CPCT02070292T	108	657	101
CPCT02070055TII	253	313	2250
CPCT02070466T	54	490	140
CPCT02070454T	51	243	70
CPCT02010762T	86	540	236
CPCT02260016T	161	778	95
CPCT02350020T	943	904	0
CPCT02070295T	119	574	66
CPCT02020942T	88	464	40
CPCT02140060T	89	945	63
CPCT02310008T	66	516	42
CPCT02070300T	103	605	94
CPCT02160062T	45	267	29
CPCT02070473T	39	397	122
CPCT02070468T	58	431	42
CPCT02300052T	469	911	16
CPCT02070301T	115	599	1510
CPCT02430002T	58	373	548
CPCT02070474T	76	634	9
CPCT02070472T	69	439	18
DRUP01070036T	124	666	488
CPCT02150052T	1409	0	4712
CPCT02070307T	246	562	361
CPCT02330099T	231	915	52
CPCT02070263T	105	446	150
DRUP01050020T	288	827	122
CPCT02020678T	72	141	1148
CPCT02020673T	56	455	1201
WIDE01010113T	154	480	49
CPCT02050442T	116	902	0
CPCT02020968T	169	1195	129
CPCT02020970T	109	720	27
CPCT02060294T	130	759	178
CPCT02070478T	201	781	163
CPCT02140065T	131	569	70
CPCT02210085T	141	547	28
CPCT02390044T	567	1040	0
CPCT02050443T	70198	0	0
CPCT02070306T	118	1019	14
CPCT02070481T	89	517	362
CPCT02070482T	29	104	20
DRUP01140005T	631	1088	107
CPCT02220082T	119	506	102
CPCT02020687T	36	280	56
CPCT02070484T	88	408	415
CPCT02020686T	154	660	388
CPCT02070486T	88	766	106
CPCT02070483T	135	528	106
CPCT02070487T	75	291	67
CPCT02040342T	190	858	40
CPCT02020977T	46	311	108
CPCT02070312T	87	809	37
CPCT02040343T	258	668	28
CPCT02290031T	101	448	103
CPCT02150008T	141	479	191
CPCT02370013TII	81	526	138
CPCT02100202T	86	608	39
CPCT02100203T	110	497	20
CPCT02070466TII	100	879	142
WIDE01010214T	88	707	0
WIDE01010215T	146	1125	0
WIDE01010234T	84	601	55
CPCT02110083T	98	473	33
CPCT02070315T	103	670	20
DRUP01070026TII	96888	0	0
CPCT02020981T	163	417	20
CPCT02140067T	59	556	9
CPCT02350003T	97	211	167
CPCT02070490T	121	430	8
WIDE01010283T	42	301	12
CPCT02020982T	107	530	33
CPCT02020975T	68	703	9
WIDE01010323T	49	607	199
CPCT02070208T	139	430	165
CPCT02070064TII	157	573	232
CPCT02140041TIV	385	723	77
CPCT02020704T	62426	0	17
CPCT02040249T	189	678	14
CPCT02020924TII	137	591	67
WIDE01010383T	150	637	283
CPCT02070335T	133	486	24
CPCT02230091T	87	553	68
CPCT02230102T	59	393	43
DRUP01050049T	69581	0	0
CPCT02020715T	136	761	24
CPCT02340086T	153	596	81
CPCT02020731T	108	865	105
CPCT02370027T	147	716	256
WIDE01010246T	166	519	1104
CPCT02070139T	154	654	117
CPCT02070318T	176	666	27
CPCT02290038T	181	627	53
CPCT02070147TII	146	611	361
WIDE01010453T	142	434	25
DRUP01070042T	40450	1927	28
CPCT02030488T	368	1019	0
CPCT02010840T	155	293	1102
CPCT02070339T	113	537	4
CPCT02070338T	279	1177	526
CPCT02230108T	224	866	38
CPCT02030380TII	100	161	1205
CPCT02070345T	77	457	148
CPCT02070350T	63	759	0
CPCT02010875T	169	683	488
CPCT02010877T	297	641	85
CPCT02070359T	178	1162	228
CPCT02070307TII	248	573	308
CPCT02010885T	66	337	510
CPCT02010857T	201	863	59
CPCT02090058T	75	460	56
WIDE01010611T	303	580	81
CPCT02070364T	210	691	0
CPCT02140075T	80	596	81
CPCT02010889T	86	534	79
CPCT02060249T	135	423	54
CPCT02020760T	41	430	54
CPCT02020780T	65	765	8
CPCT02070367T	121	379	72
CPCT02050389T	54	930	28
CPCT02070368T	447	1071	0
CPCT02150019T	211	316	1605
CPCT02300046T	616	988	1
CPCT02070130T	78	727	0
CPCT02070362T	116	558	246
CPCT02070361T	39	314	709
CPCT02140041TIII	373	756	168
CPCT02140081T	335	992	80
CPCT02020804T	68	495	33
CPCT02040280T	113	422	530
CPCT02070370T	65	305	863
CPCT02040283T	23	312	872
CPCT02050108T	9	59	407
CPCT02050391T	298	980	54
CPCT02130146T	9615	23405	0
CPCT02070378T	183	986	285
CPCT02070383T	153	737	42
CPCT02070379T	99	574	69
CPCT02340099T	386	577	71
CPCT02070274T	228	424	447
CPCT02070388T	141	565	432
CPCT02010361T	165	911	479
CPCT02070389T	106	828	8
CPCT02330125T	79990	0	0
CPCT02070391T	146	674	44
CPCT02020827T	40	323	1037
CPCT02150031T	111	453	51
DRUP01070052T	96	524	132
CPCT02010947T	99	508	72
DRUP01070020TII	25134	2176	215
DRUP01010097T	192	274	1087
CPCT02030545T	125	643	456
CPCT02140086T	60	535	109
CPCT02070395T	69	537	111
CPCT02440017T	164	659	166
CPCT02040294T	321	988	2077
CPCT02070392T	188	783	1446
CPCT02070107TII	216	666	181
CPCT02010958T	320	913	16
CPCT02100189T	78	350	161
CPCT02080078TII	116	410	153
CPCT02020847T	166	1054	176
DRUP01070055T	47	356	116
CPCT02010654T	49271	3478	0
CPCT02010973T	56	726	1
CPCT02070130TII	137	985	5
CPCT02070064TIII	98	414	127
CPCT02070196T	131	985	72
CPCT02070398T	333	954	18
CPCT02010971T	101	528	58
DRUP01070057T	116	666	92
CPCT02050268T	203	724	81
CPCT02020678TII	55	148	1300
CPCT02010978T	189	685	347
CPCT02210074T	104	390	13
CPCT02070402T	166	331	941
CPCT02070236T	173	715	80
CPCT02070217T	43	286	51
DRUP01010040T	370	738	557
CPCT02010692TII	153	824	45
CPCT02030380T	101	151	1178
CPCT02220064T	95	829	95
CPCT02020596T	175	754	73
CPCT02011000T	121	931	205
CPCT02010998T	105	497	29
CPCT02070409T	71	560	0
CPCT02011002T	144	684	115
CPCT02040295T	95	504	25
CPCT02330129T	67	480	1453
CPCT02040280TII	700	3530	2292
CPCT02020610T	55	334	907
CPCT02011003T	302	659	1725
CPCT02070211T	154	616	1445
CPCT02120057T	189	69	1185
CPCT02070218T	241	506	2926
CPCT02070416T	62	488	55
CPCT02210075T	48	226	25
CPCT02070415T	73	498	87
CPCT02011010T	301	1138	390
CPCT02011012T	76	444	22
CPCT02070092T	155	1247	6
CPCT02011005T	77	762	80
CPCT02140050T	125	573	70
CPCT02070235T	128	668	26
CPCT02340038T	175	694	133
CPCT02020620T	289	475	267
CPCT02140041TII	321	820	467
CPCT02070223T	101	804	81
CPCT02070229T	71	752	24
CPCT02070206T	138	1073	78
CPCT02230052T	46	408	18
CPCT02140054T	586	670	66
CPCT02020628T	485	1143	0
CPCT02140052T	193	743	141
CPCT02020560T	46	340	125
CPCT02070233T	50	478	62
CPCT02070234T	49	336	82
CPCT02070148T	97	500	2
CPCT02070142T	132	689	8
CPCT02070133T	70	711	8
CPCT02070145T	296	213	1187
CPCT02070143T	148	716	114
CPCT02070141T	107	709	0
CPCT02010537T	117	693	332
CPCT02070140T	39387	2958	0
CPCT02330029T	210	885	24
CPCT02070158T	100	834	0
CPCT02010585T	193	832	101
CPCT02080110T	227	1208	0
CPCT02070144T	64	389	26
CPCT02070107T	122	506	22
CPCT02380009T	129	425	142
CPCT02260001T	102	557	116
CPCT02070164T	27246	3022	0
CPCT02140045T	438	760	0
DRUP01070015T	69331	0	0
CPCT02020525T	90	539	107
CPCT02070151T	103	645	0
CPCT02070174T	104	441	40
CPCT02020351TII	60	403	57
CPCT02070161T	64	473	62
CPCT02070105T	150	228	81
CPCT02070176T	624	889	206
CPCT02380014T	426	1103	107
CPCT02070192T	49023	858	0
CPCT02070193T	425	905	142
CPCT02020543T	230	560	119
CPCT02070181T	23	360	40
CPCT02070195T	200	922	13
CPCT02070027T	144	562	124
CPCT02330044T	150	860	72
CPCT02070153T	44	462	204
CPCT02210026T	92	385	189
CPCT02070200T	199	1060	14
CPCT02070202T	1034	1921	0
CPCT02010629T	107	617	178
DRUP01070020T	28233	3132	385
CPCT02070049T	105	782	12
CPCT02070046T	74	534	41
DRUP01140001T	10233	4346	0
CPCT02020422T	324	823	29
CPCT02030300T	140	480	48
CPCT02070037T	84	482	0
CPCT02020380TII	198	532	93
CPCT02020409T	74	598	2215
CPCT02100041T	116	542	63
CPCT02070055T	191	245	1831
CPCT02070064T	114	449	42
CPCT02070074T	226	1388	0
CPCT02020419T	112	664	27
CPCT02070068T	213	501	49
CPCT02020449T	471	789	16
CPCT02140038T	128	601	0
CPCT02010389T	79	740	0
CPCT02070080T	389	1313	0
CPCT02290006T	151	255	1053
CPCT02070069TII	75	756	13
CPCT02070069T	48	513	33
CPCT02070087T	77	461	77
CPCT02010490T	55	577	89
CPCT02080078T	133	397	61
CPCT02140040T	87	422	77
CPCT02070082T	188	646	353
DRUP01070008T	113418	1608	349
CPCT02070091T	80	190	21
CPCT02070075T	89	287	94
CPCT02070100T	81	218	512
DRUP01140002T	306	780	41
CPCT02020476T	647	2860	0
CPCT02070117T	738	472	58
CPCT02140041T	242	486	76
CPCT02070101T	132	852	57
CPCT02070127T	61	410	39
CPCT02020494T	78	481	48
CPCT02020502T	96	376	13
CPCT02020500T	270	1160	0
CPCT02040107T	125	413	30
CPCT02020313T	37	831	15
CPCT02070131T	18485	1552	0
CPCT02070135T	108	659	0
CPCT02140025T	98	680	182
CPCT02070134T	149	338	28
CPCT02020501T	152	490	130
CPCT02070085TII	84	485	480
DRUP01070026T	53522	2503	0
CPCT02070245T	163	522	68
CPCT02070241T	103	617	56
CPCT02070253T	97	397	84
CPCT02070250T	244	570	37
CPCT02070252T	52	371	101
CPCT02070220T	87	666	80
CPCT02120074T	98	551	56
CPCT02220030T	85070	15435	0
CPCT02010692T	126	706	66
CPCT02010695T	64	600	82
CPCT02010711T	65	943	0
CPCT02070266T	1746	306	544
CPCT02070023TII	137807	0	283
WIDE01010628T	151	1356	1093
CPCT02020938TII	63	748	144
WIDE01010484T	106	550	32
CPCT02070444T	21	157	206
CPCT02070444TII	62	309	1084
WIDE01010585T	665	1266	138
WIDE01010642T	96	491	67
WIDE01010668T	58	250	62
WIDE01010537T	226	571	103
