MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
1:Del:C:0	0.00141554	0.00089372	0.00044318	0.03743575	0.06411223	0.02145839	0.04187216
1:Del:C:1	0.00073112	0.00035733	0.00033864	0.01544024	0.03390897	0.01051310	0.02111111
1:Del:C:2	0.00144246	0.00013571	0.00134771	0.00758773	0.01552646	0.00714701	0.01209830
1:Del:C:3	0.00543913	0.00009754	0.00176439	0.00058903	0.00825601	0.00542546	0.00748530
1:Del:C:4	0.01457921	0.00009379	0.00049821	0.00015375	0.00220244	0.00421831	0.00385200
1:Del:C:5	0.03864346	0.00427550	0.00456530	0.00375565	0.00023540	0.00454792	0.00009148
1:Del:T:0	0.00102216	0.00050763	0.00051031	0.02273432	0.05581387	0.02046039	0.01835366
1:Del:T:1	0.00150743	0.00005486	0.00328147	0.01467694	0.03992074	0.03311606	0.01070043
1:Del:T:2	0.00331628	0.00035476	0.00328464	0.00910912	0.03500762	0.01656746	0.01855324
1:Del:T:3	0.01682515	0.00051368	0.00565495	0.01034953	0.03532024	0.02448647	0.02694899
1:Del:T:4	0.04839650	0.00275894	0.01545045	0.00000260	0.03526060	0.02474157	0.01838506
1:Del:T:5	0.71078094	0.13643755	0.31047704	0.15334930	0.01316558	0.20655067	0.02175269
1:Ins:C:0	0.00052319	0.00011625	0.00000000	0.00071482	0.00000001	0.30904184	0.00175518
1:Ins:C:1	0.00011976	0.00161211	0.00044996	0.00550757	0.00522914	0.01363253	0.00099442
1:Ins:C:2	0.00011810	0.00095701	0.00071797	0.00052046	0.00447471	0.00250964	0.00070148
1:Ins:C:3	0.00051483	0.00168210	0.00081239	0.00222588	0.00258974	0.00132949	0.00001435
1:Ins:C:4	0.00234601	0.09197467	0.00000099	0.00004313	0.00029773	0.00033384	0.00022432
1:Ins:C:5	0.01146975	0.09901441	0.02315229	0.00884718	0.00161753	0.00395826	0.00240039
1:Ins:T:0	0.00035719	0.00211129	0.00363155	0.01949815	0.00521309	0.01699791	0.00358495
1:Ins:T:1	0.00033305	0.00178157	0.00034909	0.00909931	0.03289010	0.01028458	0.00341366
1:Ins:T:2	0.00213538	0.00239476	0.00075387	0.00728102	0.01665766	0.00513530	0.00268601
1:Ins:T:3	0.00130249	0.00177742	0.00242003	0.00637671	0.01409039	0.00388509	0.00172328
1:Ins:T:4	0.00270133	0.04274477	0.01138174	0.00019748	0.00706316	0.00399693	0.00317149
1:Ins:T:5	0.07567696	0.41207267	0.53410324	0.23551546	0.13233056	0.13671062	0.04958155
2:Del:R:0	0.00119440	0.00053077	0.00097914	0.01220326	0.02412076	0.00319072	0.00500441
2:Del:R:1	0.00256948	0.00000918	0.00276304	0.00983924	0.04595961	0.00547497	0.00720052
2:Del:R:2	0.00194436	0.00012673	0.00047280	0.00305339	0.01484606	0.00075442	0.00260529
2:Del:R:3	0.01281789	0.00154640	0.00003618	0.00009604	0.00041085	0.00034319	0.00059346
2:Del:R:4	0.00496592	0.00086453	0.00004749	0.00104641	0.00039504	0.00009382	0.00032086
2:Del:R:5	0.00990938	0.00150449	0.00008334	0.00176174	0.00310801	0.00166453	0.00051517
3:Del:R:0	0.00028309	0.00017574	0.00061841	0.00277491	0.00676590	0.00154825	0.00233428
3:Del:R:1	0.00243133	0.00000000	0.00383949	0.01083528	0.04285438	0.00313021	0.00752069
3:Del:R:2	0.00099046	0.00001794	0.00117811	0.00289006	0.01075486	0.00108398	0.00146677
3:Del:R:3	0.00037528	0.00001016	0.00058971	0.00134262	0.00216978	0.00015745	0.00028833
3:Del:R:4	0.00022445	0.00002848	0.00017547	0.00000000	0.00233192	0.00000000	0.00019705
3:Del:R:5	0.00045269	0.00008598	0.00034159	0.00013881	0.00095442	0.00014166	0.00022714
4:Del:R:0	0.00007128	0.00004275	0.00077995	0.00403370	0.00448209	0.00209731	0.00291959
4:Del:R:1	0.00103392	0.00001412	0.00060945	0.00883406	0.03081085	0.00111433	0.00296128
4:Del:R:2	0.00036033	0.00007704	0.00015359	0.00349018	0.00608341	0.00086999	0.00100056
4:Del:R:3	0.00030907	0.00010010	0.00006644	0.00331019	0.00241506	0.00039286	0.00039078
4:Del:R:4	0.00018562	0.00004014	0.00084679	0.00010908	0.00029211	0.00000145	0.00000000
4:Del:R:5	0.00029552	0.00005441	0.00001054	0.00066992	0.00032920	0.00000025	0.00000001
5:Del:R:0	0.00000284	0.00000306	0.00167902	0.03139386	0.02484592	0.00562742	0.06397819
5:Del:R:1	0.00010879	0.00007502	0.00120078	0.01095313	0.01199519	0.00058172	0.00416544
5:Del:R:2	0.00009064	0.00006503	0.00013199	0.00354075	0.00119360	0.00007146	0.00058131
5:Del:R:3	0.00011063	0.00000666	0.00004262	0.00137469	0.00019935	0.00026731	0.00017221
5:Del:R:4	0.00005118	0.00000257	0.00003964	0.00047369	0.00000496	0.00000486	0.00000001
5:Del:R:5	0.00000457	0.00002138	0.00005051	0.00023913	0.00000870	0.00000043	0.00003118
2:Ins:R:0	0.00022467	0.00369285	0.00106372	0.02387927	0.00285728	0.01356936	0.00010030
2:Ins:R:1	0.00005912	0.00131119	0.00117467	0.00774683	0.00883761	0.00124968	0.00068077
2:Ins:R:2	0.00014529	0.00159464	0.00143019	0.00195280	0.00445402	0.00066380	0.00125893
2:Ins:R:3	0.00067894	0.01140114	0.00013783	0.00287941	0.00025069	0.00109074	0.00046985
2:Ins:R:4	0.00246822	0.03493089	0.00340628	0.00239024	0.00050233	0.00062328	0.00045801
