Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
SP99325	42370	19090	12565	17176	13970	0	2761	4893	8590	0	1	2331	0	0	0	2080	245
SP18310	79295	28010	0	0	10472	0	2458	2708	10570	0	0	469	0	0	0	0	0
SP17172	20537	0	0	11552	5299	0	0	1179	1032	0	0	0	0	0	17	0	264
SP96133	43574	6131	1518	3140	2567	0	1808	13215	4100	552	0	484	0	0	0	177	122
SP110242	51390	9213	1343	24612	11582	0	8761	8012	9060	43	0	406	0	0	0	73	0
SP21017	41029	9107	9241	25998	11418	0	1954	6694	6938	0	0	0	0	0	0	0	0
SP22383	35451	6194	1242	15855	4550	0	0	11345	3966	0	0	527	0	0	0	158	0
SP81312	2704	0	0	0	4871	0	0	1676	0	0	296	3	1236	0	31	0	772
SP19215	33788	15033	0	4750	3534	0	90	11848	3947	352	0	350	0	0	0	39	0
SP16886	503	0	0	0	4285	0	0	0	0	0	111	6	1835	0	0	1	922
SP17905	757	0	0	265	2678	0	0	118	0	0	648	0	20002	0	0	0	1198
SP18121	39244	6615	2711	14799	20269	0	0	10613	5227	0	91	25	0	0	0	286	150
SP96118	3221	0	0	0	92	0	0	4517	1283	157	0	141	0	0	0	54	0
SP21400	1453	0	0	0	6002	0	0	758	0	0	154	0	1579	0	38	0	567
SP18946	3898	0	0	0	4756	0	0	2444	0	0	316	53	4789	0	54	0	491
SP80615	1681	0	0	0	7817	0	0	0	0	76	308	0	7026	0	190	0	2241
SP102897	5983	0	0	1084	1186	0	885	93	1061	0	295	989	1487	0	253	158	0
SP98845	2928	0	0	2620	855	0	152	977	1008	134	205	86	0	0	75	171	3
SP107012	15626	0	0	1808	3294	0	1787	3755	1906	10	336	214	265	0	1	771	0
SP55142	0	0	0	0	25	0	0	188	154	0	3780	201	643	0	807	0	30
SP53810	53	0	0	0	44	0	0	18	109	13	4936	0	0	124	125	0	20
SP116697	0	0	0	1839	3665	0	417	836	8	158	215	685	97	0	1386	56	22
SP102133	146	0	0	3103	6054	0	9105	0	51	1088	36	91	0	0	77	219	129
SP125732	2599	0	0	1928	280	0	0	2415	263	126	0	98	0	0	9	14	11
SP125746	24626	0	0	7540	3772	0	2851	3289	4344	0	0	771	0	0	0	230	34
SP125770	0	0	0	6698	5929	0	5174	652	270	1171	0	10	0	0	1590	238	0
SP77956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5473	0
SP124384	12025	0	0	503	1089	0	1431	3082	2391	191	392	296	0	21	448	56	75
SP135287	35087	10421	204	4036	4828	0	354	5887	2445	489	0	528	0	0	0	0	0
SP85122	55437	16084	0	6653	5886	0	4394	3289	7449	694	0	554	0	0	0	0	0
SP84384	38529	5142	0	31113	5256	0	0	5920	14432	365	0	881	0	0	0	0	0
SP84982	21793	2366	373	17867	1800	0	0	5017	3458	0	0	218	0	0	0	0	84
SP84392	51514	13984	0	10959	5321	0	2225	6977	10767	422	0	0	0	0	0	6	0
SP84439	21575	7442	0	35571	5511	0	0	11518	13399	0	0	102	0	0	0	272	489
SP95454	14388	0	1029	1761	2070	0	3014	2984	2754	3	0	259	0	0	0	60	0
SP94741	25065	1131	4468	6969	4299	0	4622	3716	4371	0	0	421	0	0	0	67	3
SP90209	32565	0	0	0	24787	0	1381	61904	6575	0	0	0	0	0	0	0	0
SP90989	23475	3682	5237	8948	2448	0	1319	3544	1465	59	0	451	0	0	0	0	0
SP93540	49990	14089	11185	0	6835	0	3086	2243	7068	0	0	1544	0	0	0	0	0
SP93227	11506	3670	259	10101	8651	0	0	81970	2993	0	0	0	10189	0	0	0	0
SP94348	29589	873	2200	2611	3035	0	3105	3348	5029	36	0	533	0	0	0	0	7
SP94933	16051	0	0	7990	13678	0	19805	1678	1100	2303	0	219	0	0	0	1133	329
SP92364	23573	1145	1181	10378	4528	0	7712	6902	2911	674	0	487	0	0	0	45	148
SP94917	4517	0	1738	3844	3087	0	415	1720	1750	0	154	538	0	0	0	92	18
SP92460	6413	0	514	811	994	0	1795	1649	1506	0	34	340	0	0	15	115	0
SP89909	6121	0	0	1019	431	0	588	2457	1598	49	17	330	0	0	0	52	0
CPCT02020308T	35212	7080	0	0	2110	13416	7121	1649	1844	0	61	2846	0	432	0	107	38
CPCT02020323T	6586	796	1959	0	526	1573	387	2101	338	0	1	234	0	28	30	62	0
CPCT02010373T	0	0	0	184	80	0	29	144	265	83	4740	67	0	171	170	0	37
