MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
1:Del:C:0	0.03458799	0.00023538	0.17017594	0.03071515	0.02410855	0.05076287	0.01091360
1:Del:C:1	0.01733909	0.00016967	0.08241640	0.01629136	0.01538160	0.01360493	0.01880736
1:Del:C:2	0.00904197	0.00022397	0.03532879	0.00694088	0.00857697	0.00886550	0.01173722
1:Del:C:3	0.00406184	0.00050239	0.01568600	0.00641743	0.00718627	0.00340350	0.01068663
1:Del:C:4	0.00273884	0.00117404	0.01508925	0.00463973	0.00395485	0.00512587	0.00158632
1:Del:C:5	0.00126983	0.00709705	0.00715331	0.00217337	0.00677303	0.01082795	0.00456139
1:Del:T:0	0.01618364	0.00134850	0.07080254	0.02727805	0.02354308	0.01130600	0.04081802
1:Del:T:1	0.00351769	0.00028451	0.04691175	0.01880351	0.01620709	0.01164154	0.01253605
1:Del:T:2	0.01230740	0.00166059	0.05622939	0.01520591	0.00968635	0.01790551	0.01354453
1:Del:T:3	0.02094230	0.00274321	0.06200528	0.01082973	0.00182087	0.03489848	0.00195852
1:Del:T:4	0.01115737	0.00587470	0.05541623	0.00720327	0.00008870	0.03743155	0.00488232
1:Del:T:5	0.00455020	0.12803492	0.00154307	0.00490791	0.00000000	0.56825476	0.00000000
1:Ins:C:0	0.00583974	0.00445470	0.00654603	0.00059403	0.01509362	0.01093377	0.01176457
1:Ins:C:1	0.00337719	0.00085272	0.00672842	0.00062624	0.00541582	0.00087788	0.00764051
1:Ins:C:2	0.00083714	0.00046604	0.00321812	0.00098103	0.00286406	0.00240402	0.00411855
1:Ins:C:3	0.00054069	0.00207101	0.00217852	0.00027917	0.00537251	0.00023411	0.00234690
1:Ins:C:4	0.00009793	0.00745287	0.00161850	0.00026492	0.00249201	0.00003279	0.00159124
1:Ins:C:5	0.00050174	0.04154735	0.00005508	0.00012321	0.00762845	0.00171170	0.00729177
1:Ins:T:0	0.00853259	0.00355093	0.00728849	0.00261116	0.02160503	0.00916208	0.02360520
1:Ins:T:1	0.00233013	0.00213290	0.02573706	0.01027977	0.01950706	0.00061986	0.03899986
1:Ins:T:2	0.00082462	0.00743472	0.01115406	0.00313263	0.01123107	0.00215495	0.01373182
1:Ins:T:3	0.00070140	0.00596686	0.00908679	0.00201124	0.00762592	0.00229714	0.01045826
1:Ins:T:4	0.00034716	0.01496533	0.00403423	0.00167113	0.00078305	0.00441551	0.01021411
1:Ins:T:5	0.00111665	0.67727185	0.07690856	0.02411409	0.01966802	0.03110179	0.15697274
2:Del:R:0	0.00734516	0.00005514	0.02106884	0.00105916	0.01161981	0.00999484	0.03477703
2:Del:R:1	0.00395900	0.00022672	0.01763589	0.00909867	0.00593143	0.02046719	0.05080263
2:Del:R:2	0.00095146	0.00013624	0.00859282	0.00176980	0.00300746	0.00648653	0.01117773
2:Del:R:3	0.00096697	0.00030533	0.00075816	0.00015492	0.00602035	0.00441422	0.00404234
