MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
5:Del:R:4	5.07E-06	1.89E-06	8.41E-07	4.72E-05	5.30E-05	2.62E-05	1.79E-05	1.51E-05	0.00E+00	4.66E-10	1.57E-05	2.48E-05	1.97E-05	1.29E-09	2.94E-05
5:Del:R:5	4.03E-06	2.95E-07	8.44E-07	1.11E-05	3.11E-09	4.00E-05	4.18E-10	1.11E-07	8.84E-06	1.66E-09	2.14E-09	8.39E-09	2.00E-09	3.65E-09	1.48E-05
2:Ins:R:0	1.97E-05	1.50E-04	3.57E-05	7.80E-04	5.78E-04	1.22E-03	7.86E-04	9.14E-04	1.49E-04	2.50E-04	5.59E-04	1.14E-03	7.76E-04	1.65E-03	9.22E-04
2:Ins:R:1	5.56E-05	4.12E-05	4.39E-05	4.05E-04	2.71E-04	4.40E-04	3.29E-04	6.64E-04	4.18E-05	3.44E-04	5.77E-04	7.63E-04	6.46E-04	7.40E-04	3.23E-04
2:Ins:R:2	6.30E-05	5.52E-05	1.49E-05	2.85E-04	4.26E-04	3.61E-04	1.19E-04	8.41E-04	6.13E-05	2.15E-04	2.17E-04	7.93E-04	3.80E-04	4.13E-04	4.48E-04
2:Ins:R:3	1.73E-04	1.26E-04	1.14E-04	1.37E-04	5.68E-04	2.44E-04	1.00E-04	2.49E-04	7.90E-06	2.65E-05	1.94E-04	2.19E-04	1.84E-04	1.87E-04	3.00E-04
2:Ins:R:4	2.31E-04	4.15E-04	3.54E-04	4.33E-04	2.22E-03	5.32E-04	6.33E-06	9.40E-04	3.15E-05	2.36E-05	0.00E+00	6.35E-05	5.26E-04	5.59E-05	1.02E-03
2:Ins:R:5	1.60E-03	1.36E-03	1.33E-03	1.50E-03	8.08E-03	2.58E-03	7.72E-04	3.20E-03	2.26E-05	3.03E-04	5.00E-04	1.63E-03	1.35E-03	3.63E-04	3.58E-03
3:Ins:R:0	1.15E-06	1.40E-06	1.79E-06	6.73E-05	7.42E-05	4.16E-04	4.02E-04	2.26E-04	1.49E-04	1.06E-04	5.33E-05	2.54E-04	2.53E-04	7.32E-04	2.36E-04
3:Ins:R:1	1.25E-06	5.66E-06	3.26E-05	6.07E-04	4.06E-04	2.08E-04	2.52E-04	6.21E-04	3.47E-05	3.01E-04	5.38E-04	8.42E-04	6.67E-04	3.82E-04	1.68E-04
3:Ins:R:2	3.27E-05	2.58E-05	2.62E-05	1.69E-04	1.13E-04	1.24E-04	4.74E-05	2.24E-04	5.12E-05	5.72E-06	2.02E-04	2.24E-04	2.92E-04	4.00E-05	7.09E-05
3:Ins:R:3	3.15E-05	2.07E-05	9.14E-06	3.19E-05	8.63E-05	5.09E-05	3.69E-05	5.38E-05	5.05E-10	1.21E-05	6.15E-05	7.13E-05	5.63E-05	6.47E-05	5.64E-05
3:Ins:R:4	1.30E-05	1.55E-05	2.13E-05	6.24E-05	1.67E-04	4.52E-05	6.85E-10	5.22E-05	0.00E+00	1.28E-05	2.94E-06	2.26E-05	9.69E-06	2.01E-09	5.14E-05
3:Ins:R:5	1.87E-04	1.69E-04	1.53E-04	3.53E-04	1.06E-03	3.50E-04	9.61E-05	3.41E-04	1.32E-05	1.76E-05	1.25E-04	2.63E-04	1.87E-04	6.30E-05	3.22E-04
4:Ins:R:0	8.94E-07	4.79E-05	2.21E-06	4.28E-04	2.09E-05	8.67E-04	5.97E-04	6.41E-04	1.16E-04	9.72E-05	2.77E-04	8.08E-04	5.50E-04	1.10E-03	1.03E-03
4:Ins:R:1	2.28E-06	7.13E-05	7.98E-05	3.35E-04	1.51E-04	4.14E-04	3.18E-04	6.69E-04	5.54E-05	2.26E-04	4.10E-04	6.47E-04	4.59E-04	4.61E-04	3.76E-04
4:Ins:R:2	2.21E-05	2.14E-05	1.04E-05	2.66E-05	8.95E-05	7.16E-05	1.07E-04	9.81E-05	1.66E-05	7.19E-05	9.53E-05	1.04E-04	1.61E-04	3.22E-05	1.42E-04
4:Ins:R:3	3.98E-05	1.89E-05	2.16E-05	6.21E-05	1.99E-04	1.07E-04	3.38E-05	6.46E-05	2.37E-05	0.00E+00	3.68E-05	5.35E-05	7.05E-05	8.73E-06	7.48E-05
4:Ins:R:4	2.28E-05	3.26E-05	3.26E-05	1.06E-04	2.72E-04	1.22E-04	8.65E-05	1.35E-04	4.00E-05	3.34E-05	2.66E-05	1.69E-04	0.00E+00	1.89E-09	1.80E-04
4:Ins:R:5	6.07E-05	4.87E-05	4.63E-05	1.90E-04	5.51E-04	1.98E-04	1.47E-04	2.48E-04	5.03E-05	3.42E-05	1.10E-04	2.88E-04	2.65E-04	2.47E-04	1.72E-04
5:Ins:R:0	2.70E-05	4.72E-09	4.28E-06	9.10E-05	1.20E-06	1.24E-03	3.64E-03	5.74E-04	6.55E-05	7.08E-05	8.97E-05	2.53E-04	6.04E-04	1.70E-03	1.36E-03
5:Ins:R:1	0.00E+00	1.05E-04	1.95E-04	1.64E-03	7.21E-05	4.89E-04	8.36E-04	2.64E-03	1.76E-04	4.97E-04	1.57E-03	2.80E-03	1.24E-03	9.65E-04	1.11E-03
5:Ins:R:2	5.03E-06	1.06E-05	1.92E-06	4.25E-05	6.87E-05	6.42E-05	1.78E-04	1.85E-04	6.22E-05	9.11E-05	1.06E-04	1.77E-04	3.01E-04	1.87E-05	9.65E-05
5:Ins:R:3	3.59E-06	2.49E-05	1.94E-06	3.37E-05	6.22E-05	6.00E-05	7.09E-05	4.35E-05	2.84E-10	2.25E-05	9.12E-05	9.07E-05	3.45E-05	2.58E-05	4.99E-05
5:Ins:R:4	4.25E-06	5.07E-06	6.68E-06	2.31E-05	8.98E-05	4.11E-05	5.84E-05	6.10E-05	9.80E-06	0.00E+00	3.33E-05	9.70E-05	4.10E-06	6.98E-05	4.78E-05
5:Ins:R:5	2.82E-06	2.05E-05	5.65E-06	3.58E-06	9.17E-05	1.59E-05	6.21E-05	8.87E-05	0.00E+00	3.94E-05	3.87E-05	9.18E-05	0.00E+00	1.48E-09	3.82E-05
2:Del:M:1	2.92E-04	2.00E-04	3.48E-04	1.12E-03	5.86E-04	1.14E-03	7.42E-04	2.32E-03	1.98E-04	6.79E-04	1.21E-03	2.34E-03	1.18E-03	8.33E-04	1.92E-03
3:Del:M:1	8.41E-06	1.91E-05	1.48E-04	1.84E-04	9.02E-05	3.64E-04	4.91E-05	4.56E-04	8.64E-05	4.48E-04	3.28E-04	4.19E-04	6.02E-04	2.83E-04	3.03E-04
3:Del:M:2	1.25E-04	1.43E-04	2.85E-04	7.34E-04	8.29E-04	7.08E-04	3.12E-04	1.42E-03	1.79E-04	4.83E-04	6.87E-04	1.32E-03	5.50E-04	5.74E-04	9.15E-04
4:Del:M:1	1.86E-05	8.08E-05	9.48E-06	1.03E-04	9.10E-05	5.69E-04	3.41E-04	4.30E-04	1.32E-04	4.57E-04	2.78E-04	4.51E-04	6.74E-04	9.00E-05	4.17E-04
4:Del:M:2	6.89E-05	8.68E-05	1.67E-04	3.96E-04	2.43E-04	2.44E-04	1.53E-04	7.95E-04	1.33E-04	2.87E-04	5.92E-04	8.20E-04	4.94E-04	3.92E-04	8.28E-04
4:Del:M:3	9.68E-05	4.58E-05	3.01E-04	6.76E-04	1.18E-04	4.11E-04	2.72E-04	1.59E-03	1.50E-04	1.64E-04	5.16E-04	1.77E-03	1.38E-04	7.06E-04	1.54E-03
5:Del:M:1	0.00E+00	4.56E-05	1.99E-04	2.06E-04	9.89E-05	9.94E-04	1.08E-03	1.00E-03	6.01E-04	1.76E-03	3.78E-04	8.16E-04	1.59E-03	7.57E-04	7.04E-04
5:Del:M:2	1.72E-05	8.77E-05	1.25E-04	3.80E-04	1.79E-04	3.66E-04	5.30E-04	6.08E-04	9.44E-04	1.22E-03	1.07E-03	8.68E-04	1.45E-03	4.18E-04	2.08E-04
5:Del:M:3	1.62E-05	2.25E-05	1.84E-04	4.70E-04	1.60E-04	5.92E-04	3.84E-04	7.44E-04	7.37E-04	7.74E-04	9.33E-04	7.94E-04	9.06E-04	1.79E-04	5.05E-04
5:Del:M:4	7.94E-06	1.64E-05	2.09E-06	1.35E-04	1.35E-04	2.18E-04	1.96E-04	4.14E-04	5.84E-04	3.78E-04	5.43E-04	3.51E-04	4.09E-04	2.89E-04	1.91E-04
5:Del:M:5	6.79E-06	2.71E-05	1.53E-05	2.23E-04	4.64E-05	4.77E-04	5.06E-04	5.73E-04	4.73E-04	2.43E-04	6.34E-04	6.34E-04	1.11E-03	3.40E-04	3.61E-04
