MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
1:Del:T:4	1.01E-03	5.43E-04	6.59E-03	3.39E-03	4.04E-04	4.77E-03	1.60E-04	1.30E-03	4.39E-04	4.72E-04	2.19E-04	6.67E-04	5.52E-03
1:Del:T:5	3.82E-03	2.78E-03	1.03E-02	6.70E-03	6.63E-03	1.66E-02	7.07E-04	6.56E-03	1.47E-03	2.59E-03	4.76E-03	1.82E-03	2.77E-02
1:Ins:C:0	4.68E-05	3.96E-04	2.72E-04	1.45E-04	4.86E-04	1.54E-04	3.24E-05	3.20E-04	2.00E-04	6.48E-05	2.55E-04	3.08E-03	2.41E-04
1:Ins:C:1	8.89E-06	4.33E-05	1.92E-05	2.75E-04	1.10E-04	2.11E-04	2.79E-04	2.58E-04	1.09E-04	2.74E-04	3.47E-04	7.20E-04	3.10E-04
1:Ins:C:2	3.24E-06	4.62E-05	3.04E-05	1.29E-04	8.16E-05	1.92E-04	1.78E-04	1.68E-04	9.30E-05	2.09E-04	2.79E-04	3.84E-04	1.78E-04
1:Ins:C:3	3.14E-05	6.44E-06	3.23E-05	2.79E-04	3.26E-04	2.71E-04	2.31E-04	4.23E-04	2.35E-05	2.11E-04	2.14E-04	4.54E-04	3.01E-04
1:Ins:C:4	1.14E-04	0.00E+00	1.68E-04	9.66E-04	1.69E-03	8.54E-04	1.54E-04	9.29E-04	3.24E-05	1.97E-04	4.71E-04	5.60E-04	7.00E-04
1:Ins:C:5	3.95E-04	3.65E-04	2.86E-04	3.40E-03	6.25E-03	2.80E-03	4.20E-04	3.96E-03	6.48E-05	5.15E-04	1.28E-03	1.21E-03	1.82E-03
1:Ins:T:0	8.29E-05	1.68E-04	1.59E-04	1.13E-03	3.50E-04	9.39E-04	5.17E-04	6.34E-04	1.65E-04	6.13E-04	1.36E-03	1.22E-03	1.64E-03
1:Ins:T:1	2.53E-05	1.47E-04	1.50E-04	3.86E-03	2.69E-04	2.79E-03	7.34E-04	2.13E-03	1.84E-04	2.12E-03	3.79E-03	1.26E-03	5.36E-03
1:Ins:T:2	1.07E-05	1.26E-04	1.22E-04	2.85E-03	1.46E-03	2.07E-03	3.17E-04	1.79E-03	1.30E-04	1.56E-03	2.93E-03	8.80E-04	4.41E-03
1:Ins:T:3	2.13E-05	2.15E-04	1.83E-04	1.41E-03	4.20E-04	9.94E-04	1.08E-04	7.79E-04	4.77E-05	7.87E-04	1.50E-03	5.48E-04	2.06E-03
1:Ins:T:4	1.99E-04	5.25E-04	6.12E-04	6.94E-04	8.78E-04	7.66E-04	1.99E-04	8.03E-04	3.18E-05	3.09E-04	6.21E-04	4.38E-04	9.42E-04
1:Ins:T:5	2.77E-03	3.32E-03	1.35E-02	1.84E-02	1.71E-02	3.91E-03	4.56E-03	1.05E-02	1.28E-03	3.17E-03	3.58E-03	4.34E-03	8.46E-03
2:Del:R:0	5.08E-05	4.87E-05	1.57E-04	7.61E-04	2.30E-04	1.17E-03	3.94E-04	8.61E-04	1.53E-04	5.63E-04	9.72E-04	5.46E-04	1.20E-03
2:Del:R:1	9.35E-05	2.77E-04	1.20E-04	1.33E-03	1.81E-04	1.19E-03	7.30E-04	2.22E-03	2.05E-04	6.67E-04	1.42E-03	8.34E-04	2.15E-03
2:Del:R:2	1.19E-04	5.37E-05	2.59E-04	4.10E-04	1.60E-04	5.45E-04	2.88E-04	6.03E-04	7.65E-05	2.66E-04	4.74E-04	3.76E-04	5.98E-04
2:Del:R:3	1.70E-03	2.78E-05	2.53E-03	2.26E-03	2.24E-04	3.24E-03	2.00E-04	1.83E-03	6.95E-05	1.11E-04	2.22E-03	8.24E-05	3.57E-03
2:Del:R:4	7.85E-04	1.04E-05	9.06E-04	1.01E-03	6.67E-05	2.34E-03	5.95E-05	1.01E-03	3.08E-05	1.29E-05	8.28E-05	9.68E-05	1.35E-03
2:Del:R:5	9.20E-04	2.35E-05	2.79E-03	1.17E-03	1.34E-03	1.21E-02	1.53E-04	4.64E-04	7.62E-06	2.95E-05	8.78E-04	1.18E-04	4.91E-03
3:Del:R:0	1.99E-05	2.73E-05	8.32E-05	2.06E-04	9.75E-05	4.85E-04	3.52E-04	3.84E-04	1.07E-04	4.91E-04	4.28E-04	2.70E-04	3.90E-04
3:Del:R:1	1.26E-04	1.93E-04	1.43E-04	1.40E-03	1.34E-04	8.98E-04	6.00E-04	2.39E-03	1.45E-04	4.50E-04	1.48E-03	4.59E-04	2.21E-03
3:Del:R:2	6.56E-05	3.84E-05	1.70E-04	5.84E-04	5.01E-05	3.46E-04	2.75E-04	7.04E-04	8.06E-05	1.18E-04	4.33E-04	1.68E-04	5.81E-04
3:Del:R:3	1.86E-05	3.86E-05	4.26E-05	1.53E-04	5.18E-05	2.01E-04	1.57E-04	2.40E-04	1.94E-05	2.76E-05	1.72E-04	1.74E-04	1.70E-04
3:Del:R:4	2.63E-05	6.06E-06	7.86E-05	1.33E-04	6.66E-05	2.56E-04	1.96E-05	2.25E-04	2.17E-05	3.24E-05	3.03E-04	9.21E-10	1.48E-04
3:Del:R:5	4.11E-05	1.91E-05	1.60E-04	1.51E-04	1.07E-04	5.72E-04	0.00E+00	2.00E-04	0.00E+00	2.06E-05	3.27E-04	4.34E-09	2.18E-04
4:Del:R:0	1.57E-05	1.44E-05	2.82E-05	4.05E-04	1.83E-05	3.58E-04	2.77E-04	3.71E-04	1.00E-04	3.40E-04	3.54E-04	3.06E-04	5.75E-04
4:Del:R:1	8.42E-05	1.60E-04	1.66E-04	6.67E-04	1.12E-04	7.77E-04	5.41E-04	1.46E-03	1.26E-04	2.31E-04	1.09E-03	5.01E-04	1.59E-03
4:Del:R:2	2.06E-05	6.89E-05	7.76E-05	2.88E-04	7.36E-05	3.41E-04	2.33E-04	4.93E-04	8.41E-05	1.03E-04	4.05E-04	2.29E-04	4.25E-04
4:Del:R:3	1.49E-05	0.00E+00	1.26E-04	8.26E-05	7.53E-05	4.34E-04	4.28E-05	2.91E-04	4.41E-05	2.86E-05	2.45E-04	9.26E-06	2.73E-04
4:Del:R:4	9.43E-06	3.14E-06	2.17E-05	7.48E-05	4.83E-05	2.44E-04	5.04E-05	1.81E-04	2.97E-05	1.74E-05	2.63E-04	4.23E-05	1.62E-04
4:Del:R:5	1.15E-05	2.40E-06	6.89E-05	6.14E-05	6.81E-05	4.51E-04	4.23E-09	4.96E-05	2.49E-05	2.04E-05	8.52E-05	1.33E-05	1.28E-04
5:Del:R:0	3.95E-06	4.47E-05	9.86E-06	2.88E-04	6.58E-05	1.58E-04	1.30E-03	1.36E-03	4.92E-04	2.44E-03	6.99E-04	1.28E-04	7.00E-04
5:Del:R:1	5.72E-06	6.05E-05	2.30E-05	3.19E-04	4.62E-05	4.10E-04	3.20E-04	5.05E-04	1.11E-04	1.88E-04	5.63E-04	3.49E-04	6.13E-04
5:Del:R:2	7.25E-06	8.50E-08	2.04E-05	1.03E-04	4.86E-05	1.08E-04	1.68E-04	1.70E-04	4.51E-05	3.50E-05	1.11E-04	7.03E-05	1.33E-04
5:Del:R:3	8.38E-06	1.85E-06	3.84E-06	9.09E-05	2.40E-05	7.79E-05	7.19E-05	9.53E-05	2.62E-05	4.91E-05	1.04E-04	1.20E-09	8.98E-05
5:Del:R:4	3.51E-06	8.00E-07	3.84E-06	3.74E-05	3.23E-05	3.39E-05	1.71E-05	1.52E-05	0.00E+00	3.47E-06	2.79E-05	4.40E-08	2.44E-05
5:Del:R:5	3.28E-06	2.18E-07	5.92E-06	1.12E-05	1.97E-10	4.15E-05	7.62E-10	8.91E-07	8.25E-06	2.48E-09	2.88E-09	4.16E-09	1.26E-05
2:Ins:R:0	2.11E-05	1.24E-04	1.21E-04	2.61E-04	2.60E-04	1.00E-03	5.98E-04	4.42E-04	1.52E-04	2.41E-04	4.94E-04	1.41E-03	5.22E-04
2:Ins:R:1	2.38E-06	2.08E-05	1.34E-05	3.76E-04	1.20E-04	3.72E-04	2.93E-04	4.13E-04	4.74E-05	3.20E-04	4.82E-04	5.94E-04	5.40E-04
2:Ins:R:2	1.58E-05	5.77E-05	2.94E-05	4.62E-04	1.23E-04	3.00E-04	1.30E-04	5.09E-04	6.32E-05	2.01E-04	2.42E-04	3.91E-04	4.64E-04
2:Ins:R:3	5.47E-05	1.01E-04	1.11E-04	2.45E-04	4.04E-04	2.39E-04	1.06E-04	2.91E-04	7.62E-06	3.04E-05	1.84E-04	2.02E-04	1.43E-04
2:Ins:R:4	1.16E-04	2.33E-04	3.10E-04	9.54E-04	1.30E-03	2.98E-04	1.03E-05	7.52E-04	3.51E-05	9.90E-06	8.54E-05	4.70E-05	4.70E-04
2:Ins:R:5	3.86E-04	4.83E-04	4.88E-04	3.15E-03	5.32E-03	3.22E-03	6.65E-04	2.93E-03	3.38E-05	3.34E-04	6.28E-04	3.09E-04	1.05E-03
3:Ins:R:0	5.49E-07	6.98E-07	1.97E-05	1.47E-04	3.47E-05	2.52E-04	3.67E-04	1.26E-04	1.41E-04	9.24E-05	1.37E-04	5.78E-04	1.73E-04
3:Ins:R:1	1.24E-06	6.81E-06	5.54E-06	3.71E-04	4.30E-05	3.91E-04	2.32E-04	4.64E-04	3.23E-05	2.76E-04	4.55E-04	5.13E-04	5.30E-04
3:Ins:R:2	2.23E-06	2.42E-05	1.27E-05	1.87E-04	5.95E-05	1.55E-04	4.63E-05	1.38E-04	5.17E-05	1.63E-05	2.12E-04	4.17E-05	1.72E-04
3:Ins:R:3	7.41E-06	1.97E-05	2.88E-06	3.93E-05	5.67E-05	5.51E-05	4.19E-05	3.70E-05	4.69E-10	1.50E-05	5.26E-05	4.70E-05	4.12E-05
3:Ins:R:4	1.49E-05	6.80E-06	7.00E-07	6.19E-05	1.03E-04	4.72E-05	1.51E-09	6.70E-05	0.00E+00	8.69E-06	5.29E-06	5.02E-09	2.84E-05
3:Ins:R:5	1.15E-04	9.53E-05	1.17E-04	3.63E-04	6.70E-04	3.08E-04	9.00E-05	3.18E-04	1.36E-05	3.79E-05	2.69E-04	6.50E-05	3.03E-04
4:Ins:R:0	3.22E-06	2.80E-05	8.14E-05	0.00E+00	1.08E-04	6.92E-04	6.11E-04	2.28E-04	1.17E-04	8.90E-05	3.57E-04	9.71E-04	2.92E-04
4:Ins:R:1	3.84E-06	5.95E-05	2.07E-05	2.57E-04	6.51E-05	3.23E-04	2.83E-04	4.15E-04	5.18E-05	2.24E-04	3.83E-04	4.85E-04	4.97E-04
4:Ins:R:2	1.01E-06	1.72E-05	1.25E-05	7.80E-05	6.50E-05	8.24E-05	1.01E-04	8.17E-05	1.38E-05	6.23E-05	1.07E-04	5.85E-05	8.42E-05
4:Ins:R:3	2.16E-05	7.00E-06	3.61E-05	8.69E-05	1.38E-04	1.12E-04	3.44E-05	9.08E-05	2.24E-05	3.37E-09	4.79E-05	4.19E-05	5.49E-05
4:Ins:R:4	5.59E-06	1.18E-05	3.80E-06	1.19E-04	2.14E-04	1.71E-04	8.04E-05	1.33E-04	3.88E-05	2.96E-05	4.37E-05	9.90E-06	6.63E-05
4:Ins:R:5	1.64E-05	2.86E-05	2.86E-05	2.46E-04	3.81E-04	1.70E-04	1.30E-04	2.20E-04	4.89E-05	5.37E-05	9.30E-05	2.48E-04	1.70E-04
5:Ins:R:0	7.21E-06	3.43E-06	8.57E-05	5.33E-05	7.63E-06	9.63E-04	3.41E-03	1.40E-47	7.24E-05	1.40E-08	2.16E-04	1.45E-03	4.99E-05
5:Ins:R:1	1.34E-08	8.50E-05	7.41E-05	1.13E-03	5.47E-05	5.47E-04	6.89E-04	2.01E-03	1.45E-04	4.51E-04	1.56E-03	9.47E-04	1.36E-03
5:Ins:R:2	1.26E-06	6.77E-06	4.49E-06	6.35E-05	1.84E-05	1.45E-04	1.60E-04	1.68E-04	6.39E-05	9.96E-05	1.45E-04	2.03E-05	1.17E-04
5:Ins:R:3	2.29E-06	2.11E-05	6.88E-06	9.49E-06	3.21E-05	4.38E-05	6.69E-05	3.53E-05	2.06E-10	2.92E-05	8.24E-05	6.00E-05	2.86E-05
5:Ins:R:4	4.53E-06	1.03E-07	4.11E-06	3.92E-05	5.01E-05	5.26E-05	5.22E-05	5.38E-05	1.03E-05	0.00E+00	3.35E-05	5.88E-05	3.23E-05
5:Ins:R:5	5.41E-07	1.80E-05	7.96E-07	1.90E-05	6.76E-05	3.43E-06	5.68E-05	7.62E-05	2.84E-10	2.91E-05	3.37E-05	5.44E-10	3.66E-05
2:Del:M:1	2.14E-04	1.70E-04	2.32E-04	8.43E-04	1.29E-04	9.01E-04	7.27E-04	2.02E-03	1.79E-04	5.41E-04	1.19E-03	7.85E-04	1.88E-03
3:Del:M:1	1.37E-06	2.24E-05	3.36E-05	3.61E-04	3.06E-05	3.33E-04	6.53E-05	3.02E-04	8.69E-05	3.91E-04	3.38E-04	2.82E-04	4.36E-04
3:Del:M:2	6.81E-05	1.40E-04	1.96E-04	5.61E-04	1.04E-04	4.77E-04	3.40E-04	9.82E-04	1.61E-04	3.96E-04	7.10E-04	5.30E-04	1.00E-03
4:Del:M:1	1.87E-05	7.72E-05	5.48E-05	2.29E-04	6.80E-05	5.88E-04	2.97E-04	3.40E-04	1.22E-04	3.55E-04	2.81E-04	1.32E-04	3.97E-04
4:Del:M:2	3.06E-05	7.83E-05	4.62E-05	2.54E-04	2.93E-05	3.53E-04	1.81E-04	6.85E-04	1.25E-04	2.44E-04	5.95E-04	3.57E-04	6.65E-04
4:Del:M:3	7.33E-05	3.34E-05	1.19E-04	3.36E-04	6.44E-05	4.42E-04	3.42E-04	1.54E-03	1.52E-04	1.31E-04	6.77E-04	6.29E-04	1.52E-03
5:Del:M:1	4.75E-06	5.65E-05	1.02E-04	4.06E-04	1.63E-04	9.64E-04	9.64E-04	1.06E-03	5.73E-04	2.04E-03	6.68E-04	6.50E-04	9.37E-04
5:Del:M:2	4.53E-06	6.59E-05	1.96E-05	6.62E-04	2.89E-05	5.80E-04	5.24E-04	7.53E-04	7.76E-04	1.13E-03	1.00E-03	4.12E-04	9.07E-04
5:Del:M:3	1.27E-05	3.14E-05	2.75E-05	3.86E-04	6.00E-05	4.08E-04	4.35E-04	6.39E-04	7.17E-04	6.70E-04	9.49E-04	2.23E-04	7.85E-04
5:Del:M:4	7.29E-06	9.34E-06	7.00E-06	1.53E-04	1.91E-05	1.76E-04	1.83E-04	3.04E-04	5.25E-04	3.37E-04	4.75E-04	3.24E-04	2.42E-04
5:Del:M:5	9.23E-06	1.77E-05	1.97E-05	3.78E-04	4.51E-05	6.93E-04	4.34E-04	6.01E-04	4.63E-04	3.26E-04	7.94E-04	4.36E-04	8.37E-04
