Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
CPCT02250011T	252	508	1173	0	1341	181
CPCT02050261T	452	700	395	0	107	43
DRUP01160001T	290	367	1282	0	467	646
CPCT02150025T	27	227	338	619	37	20
DRUP01020033T	764	1066	469	0	394	395
CPCT02460002T	296	579	265	0	833	925
CPCT02040264T	446	710	431	0	189	55
CPCT02370037T	637	946	673	0	98	94
CPCT02100188T	0	24	105	0	2	31
DRUP01220004T	116	181	179	99	54	193
CPCT02380011T	144	676	308	0	146	382
CPCT02160057T	196	499	347	0	189	268
CPCT02050220T	237	528	425	0	192	77
CPCT02220059T	65	361	278	0	545	16
DRUP01090023T	62	549	267	0	27	81
CPCT02120171T	374	875	244	0	94	198
CPCT02050269T	75	473	307	0	195	23
CPCT02230023T	630	12	1068	440	12	130
CPCT02180045T	854	1268	490	0	61	103
CPCT02090023T	232	1587	687	0	403	110
CPCT02050238T	82	550	238	0	59	116
CPCT02070405T	1226	1028	472	0	262	274
CPCT02060135T	336	812	377	0	80	143
CPCT02230053T	568	1127	417	0	47	61
CPCT02330052T	550	1395	707	0	139	150
CPCT02330049T	544	732	707	0	106	167
DRUP01010047T	129587	6945	3078	0	336	1317
CPCT02370002TII	313	613	820	306	125	245
CPCT02190023T	490	975	431	0	124	89
CPCT02230055T	119	442	1174	231	205	154
CPCT02030414T	537	1639	417	0	25	53
DRUP01030026T	569	730	250	0	18	57
CPCT02050278T	159	914	413	0	41	65
CPCT02210027T	217	1094	654	0	298	44
CPCT02230045T	442	859	319	0	57	84
CPCT02110046T	130	355	357	0	383	247
CPCT02010674T	304	584	472	0	263	0
CPCT02050279T	122946	16161	1978	0	137	179
CPCT02220027T	453	1100	365	0	225	105
CPCT02160034T	2703	1323	563	0	77	87
CPCT02070239T	193	1180	458	0	25	28
CPCT02340024T	819	1079	530	0	220	329
CPCT02030382T	621	512	286	0	100	56
CPCT02120054T	65	329	435	0	145	97
CPCT02310002T	455	704	294	0	95	58
CPCT02120066T	437	156	447	1663	202	272
CPCT02440001T	433	977	289	0	64	137
CPCT02100120T	1767	2296	535	0	538	136
DRUP01010051T	109992	18070	2668	0	175	440
CPCT02340036T	364	0	686	1104	207	300
CPCT02040165T	107	295	392	839	189	127
CPCT02450004T	510	861	494	0	366	45
CPCT02330051T	324	722	615	0	156	61
CPCT02080126T	69	647	261	0	71	426
CPCT02240007T	85	208	349	0	33	0
CPCT02340014T	0	113	253	225	2432	237
CPCT02170016T	362	659	387	0	171	52
CPCT02330055T	376	426	253	0	77	34
CPCT02180042T	269	539	316	0	259	72
CPCT02010666T	234	701	291	0	37	114
CPCT02340029T	1113	1731	329	0	192	740
CPCT02070232T	211	451	250	0	41	496
CPCT02080042T	529	1340	476	0	73	142
CPCT02240009T	217	934	622	0	208	64
CPCT02230057T	93	492	538	0	145	430
CPCT02040183T	0	196	246	0	0	53
CPCT02050256T	127	424	307	0	108	46
CPCT02050258T	209	1584	385	0	116	6
CPCT02330053T	173	720	483	282	229	47
DRUP01010041T	831	915	691	75	500	138
DRUP01010044T	2521	1187	691	0	344	5
CPCT02020611T	419	902	459	0	138	770
CPCT02050252T	1147	1872	611	0	647	59
CPCT02290017T	184	980	335	0	60	39
CPCT02050259T	1435	594	697	0	505	292
CPCT02060155T	203	722	686	0	71	35
CPCT02050260T	121	618	595	0	22	16
CPCT02290016T	268	574	341	0	141	110
CPCT02050118T	380	827	385	0	67	133
CPCT02090004T	626	707	584	0	783	146
CPCT02050115T	600	930	330	0	234	41
CPCT02210007T	260	1484	261	0	86	83
CPCT02050175T	315	901	273	0	138	55
CPCT02380005T	142	754	197	0	110	197
CPCT02010543T	144	1141	441	0	130	123
CPCT02270001T	367	1120	233	0	801	485
CPCT02100019T	87105	20298	3059	0	389	795
CPCT02010576T	55	0	192	401	4	34
CPCT02330024T	309	855	295	0	66	51
CPCT02120021T	315	1078	341	0	24	181
CPCT02120023T	242	537	175	0	78	127
CPCT02030343T	178	346	197	0	8	32
CPCT02330036T	550	712	356	0	108	66
CPCT02050184T	975	615	698	0	99	678
DRUP01070017T	449	647	275	279	870	342
CPCT02210018T	705	1508	205	0	209	97
CPCT02020521T	72	287	154	257	18	211
CPCT02110033T	433	434	2134	0	76	43
CPCT02220019T	189	1235	478	340	735	92
CPCT02010579T	426	1543	402	0	40	86
CPCT02010587T	157	515	259	0	118	128
CPCT02220020T	100	901	403	0	180	81
CPCT02060096T	433	876	215	0	119	69
CPCT02070167T	219	698	97	0	24	57
CPCT02080077T	138	669	183	0	77	58
CPCT02300017T	0	440	267	872	11	38
CPCT02010590T	907	983	540	172	526	188
CPCT02220022T	254	1271	316	0	58	87
CPCT02120031T	545	916	243	0	215	133
CPCT02120030T	308	943	262	0	137	111
DRUP01010025T	129559	13500	978	4443	158	378
CPCT02010604T	48	549	262	0	32	39
CPCT02100086T	216	439	676	0	142	108
CPCT02050199T	326	713	510	0	160	97
CPCT02220023T	69	0	545	614	62	5071
CPCT02010605T	316	1358	162	0	63	86
CPCT02060103T	1048	815	288	0	143	101
CPCT02010607T	299	469	257	0	514	131
CPCT02010598T	987	636	281	0	61	72
CPCT02140047T	460	804	407	0	20	176
CPCT02070171T	222	1011	351	0	55	53
CPCT02220024T	565	873	855	62	734	229
CPCT02160028T	343	1281	247	0	211	123
CPCT02370005T	461	601	625	0	95	18
CPCT02230024T	129	786	669	0	230	103
CPCT02230032T	610	973	239	0	102	90
CPCT02070185T	258	1101	226	0	155	227
CPCT02230027T	273	1405	830	0	58	90
CPCT02030357T	176358	25351	4934	0	359	1581
CPCT02080062T	372	1095	411	0	89	118
CPCT02330045T	295	704	329	242	52	328
CPCT02010614T	111	330	322	0	202	15
CPCT02380015T	178	547	336	0	12	36
CPCT02050187T	500	477	431	447	88	72
CPCT02050211T	87976	16125	1845	161	322	404
CPCT02020554T	701	1167	780	0	330	79
CPCT02030361T	135	748	524	639	505	295
CPCT02080131T	145	355	190	292	47	31
CPCT02380016T	5466	778	343	0	1069	66
CPCT02340017T	227	404	605	0	320	529
CPCT02010623T	996	1264	551	182	456	74
CPCT02010624T	669	1163	408	0	63	115
DRUP01090003T	105713	17635	1424	0	453	948
CPCT02210023T	240	505	753	70	268	144
CPCT02210024T	0	183	484	259	586	21
CPCT02050227T	46	383	229	0	20	53
CPCT02070198T	289	445	511	0	74	54
CPCT02030371T	216	633	515	156	451	205
CPCT02040140T	123	251	476	22	23	18
CPCT02060124T	0	251	644	0	2	162
CPCT02220025T	742	1151	477	0	155	153
CPCT02120042T	176207	10764	3612	2940	321	1016
CPCT02120048T	304	340	281	0	30	35
CPCT02120044T	169	327	340	0	120	12
CPCT02120041T	99	606	260	0	85	26
CPCT02050234T	914	902	376	0	32	49
CPCT02050241T	166	439	705	0	80	135
CPCT02100106T	160	710	414	0	33	42
CPCT02210029T	358	539	591	0	408	9
CPCT02340022T	158	8385	1168	0	658	0
CPCT02040148T	733	1926	458	0	34	121
CPCT02040152T	506	750	318	0	31	69
CPCT02040151T	288	528	365	0	145	69
CPCT02180008T	467	1837	269	0	87	37
CPCT02110012T	30	240	125	0	6	22
CPCT02050093T	433	508	536	1017	64	63
CPCT02040068T	180	596	309	0	90	63
CPCT02050085T	580	1054	427	0	202	237
CPCT02110013T	1112	1166	643	0	191	522
CPCT02100042T	81	1006	399	0	358	316
CPCT02040067T	326	835	374	0	43	97
CPCT02030306T	233	1181	634	0	58	180
CPCT02050097T	307	483	215	642	44	41
CPCT02040062T	137	1093	267	0	111	41
CPCT02190004T	188	262	277	0	67	49
CPCT02070066T	524	838	364	208	966	131
CPCT02230003T	115	0	676	1769	121	0
CPCT02210008T	520	848	442	0	164	110
CPCT02050095T	483	586	317	0	209	33
CPCT02210009T	360	546	388	24	190	439
CPCT02230005T	48	222	84	189	13	45
CPCT02010473T	137	662	150	0	30	99
CPCT02010485T	137	318	632	0	130	98
CPCT02050104T	29	234	391	684	3231	596
CPCT02010483T	435	680	278	0	511	96
CPCT02020442T	416	760	308	0	69	223
CPCT02050107T	148	450	139	0	58	38
CPCT02070070T	386	503	468	0	251	239
CPCT02050113T	12	877	216	0	174	57
CPCT02020454T	255	849	330	360	326	121
CPCT02010474T	1573	659	598	0	208	282
CPCT02010471T	290	599	318	0	27	133
CPCT02040075T	220	947	346	0	12	168
CPCT02210011T	122	554	113	0	15	62
CPCT02080075T	160	1024	348	0	83	226
CPCT02100013TII	625	425	1012	728	57	127
CPCT02210012T	76	244	146	0	26	31
CPCT02010506T	95	131	120	455	220	128
CPCT02190007T	645	0	569	860	224	70
CPCT02010488T	342	1080	239	0	472	88
CPCT02010512T	278	418	98	149	822	1209
CPCT02080080T	150	654	269	452	60	261
DRUP01050001T	109245	15981	2271	0	226	925
CPCT02030319T	364	380	285	0	179	49
CPCT02080084T	580	1825	370	0	281	331
CPCT02010514T	124	229	166	0	6	11
CPCT02230012T	109	904	365	0	205	54
CPCT02100036T	61	258	152	0	61	41
CPCT02100057T	773	1036	544	0	127	141
CPCT02230006T	797	1085	236	0	68	119
CPCT02230011T	0	34	167	0	5	31
CPCT02030323T	776	1298	500	0	601	463
CPCT02010533T	137	276	421	265	1262	0
CPCT02010527T	407	788	420	0	369	134
CPCT02010529T	391	838	247	0	247	175
CPCT02370001T	1842	1342	505	0	828	172
CPCT02220009T	273	578	306	0	192	321
CPCT02050139T	474	739	527	0	251	94
CPCT02040091T	818	1200	363	0	101	158
CPCT02030328T	277	907	458	345	25	28
CPCT02010497T	503	1489	728	0	677	75
CPCT02060072T	188	1170	162	0	68	458
CPCT02010541T	302	550	625	67	27	112
CPCT02300010T	407	591	227	0	73	75
CPCT02010545T	752	1016	634	0	135	211
CPCT02370002T	243	433	436	706	132	59
CPCT02380002T	281	330	170	0	74	69
CPCT02020486T	1630	1296	692	190	70	171
CPCT02110026T	1008	1048	227	0	204	788
CPCT02160020T	179	336	218	199	124	60
CPCT02340006T	407	1294	349	0	94	109
CPCT02160021T	212	0	1473	1102	9	68
CPCT02100058T	456	770	402	0	53	99
CPCT02050114T	479	692	396	0	191	134
DRUP01010018T	139185	23425	3072	0	568	1469
CPCT02050136T	510	667	654	0	56	170
CPCT02050128T	1153	1588	503	0	145	101
CPCT02040100T	374	418	226	360	40	85
CPCT02040102T	1038	1229	565	0	722	330
DRUP01050002T	154576	22369	4752	1414	503	1362
CPCT02070122T	335	1296	176	0	435	304
CPCT02330025T	563	988	361	0	63	202
CPCT02030331T	257	916	226	0	109	70
CPCT02020497T	0	361	246	0	0	312
CPCT02050148T	159	1244	343	34	65	35
CPCT02120005T	383	1334	139	0	56	580
CPCT02120004T	287	741	386	19	835	93
CPCT02220015T	321	660	325	0	61	96
DRUP01010049T	253	1492	586	0	90	47
DRUP01050012T	282	758	381	0	143	37
CPCT02380028T	128	116	315	0	81	19
CPCT02330070T	357	1245	565	0	77	117
CPCT02050280T	215	1030	406	0	70	39
DRUP01270001T	276	842	791	0	650	74
CPCT02040188T	199	768	457	0	121	87
CPCT02390007T	235	416	301	0	113	96
CPCT02230067T	266	823	452	0	47	42
CPCT02230073T	762	688	240	0	16	91
CPCT02100131T	896	1337	268	0	38	129
CPCT02130019T	0	59	288	0	8	32
CPCT02330073T	730	1030	468	0	69	98
CPCT02010700T	130	354	254	65	23	40
CPCT02030435T	377	642	845	0	634	97
CPCT02340045T	165	866	688	444	451	90
DRUP01340001T	900	1177	391	0	207	566
DRUP01090008T	457	732	467	0	262	58
CPCT02070262T	256	0	927	1704	21	40
CPCT02180048T	439	604	262	0	19	97
CPCT02140056T	672	896	452	0	42	63
CPCT02050296T	108	450	254	0	134	18
CPCT02040205T	281	892	418	0	105	75
DRUP01050017T	60279	7799	1555	0	183	469
CPCT02080174T	0	366	245	1380	44	26
CPCT02040204T	276	688	805	0	128	68
CPCT02120091T	207	934	563	0	325	197
CPCT02100130T	138	65	222	0	12	103
CPCT02380023T	220	635	2140	0	50	303
WIDE01010596T	49	1047	256	0	37	96
WIDE01010479T	416	794	197	0	33	54
WIDE01010436T	254	656	731	379	73	24
WIDE01010443T	472	3192	212	0	176	78
WIDE01010506T	310	616	197	0	67	64
WIDE01010471T	257	448	252	9	89	99
WIDE01010488T	589	2518	394	0	395	68
WIDE01010384T	284	536	286	18	288	52
WIDE01010454T	401	624	435	152	177	148
WIDE01010494T	94	139	163	233	45	31
WIDE01010470T	7858	11148	0	9094	948	7
WIDE01010455T	1234	1451	433	0	33	145
CPCT02080048T	17419	7885	2956	0	200	981
WIDE01010482T	304	901	247	0	197	157
WIDE01010499T	354	1379	460	0	56	97
WIDE01010496T	647	1536	657	0	431	70
WIDE01010508T	1099	1015	623	0	269	164
WIDE01010535T	261	541	270	0	84	74
WIDE01010544T	253	672	217	0	148	53
WIDE01010541T	105	455	256	0	141	53
WIDE01010524T	104	241	374	1044	6	90
WIDE01010562T	675	1115	221	0	977	223
WIDE01010543T	433	664	223	0	88	94
WIDE01010569T	27	0	114	32	4	67
WIDE01010500T	123	977	321	211	33	113
WIDE01010575T	0	630	331	0	179	149
WIDE01010597T	459	464	410	119	159	36
WIDE01010678T	176	525	68	0	41	55
WIDE01010683T	144	459	168	0	19	39
WIDE01010402TII	249	1126	359	0	203	176
WIDE01010697T	101	234	85	0	20	34
WIDE01010669T	584	1539	510	0	48	101
WIDE01010714T	310	1684	317	0	582	129
WIDE01010709T	347	931	311	5	700	197
WIDE01010715T	363	1191	369	0	262	67
WIDE01010718T	128	512	210	64	57	41
