MutationType	ID83A	ID83B	ID83C	ID83D
1:Del:C:0	0.010905794581922236	0.13812859393656254	0.08368335163770098	0.07023633811622858
1:Del:C:1	0.008549423033837229	0.08235803935676814	0.04650732759174389	0.04503391858190298
1:Del:C:2	0.008232298718648962	0.045953421962869355	0.03508025575079387	0.0265402874473466
1:Del:C:3	0.0041640551824093566	0.01955372371836518	0.008448561213035078	0.006466280119825214
1:Del:C:4	0.002361850884373595	0.0075561655839792505	0.005957112589025968	0.004747201496637814
1:Del:C:5	0.007972037390336481	0.0014466770599081257	0.007696395416655288	0.006726702814832706
1:Del:T:0	0.0041141570600666455	0.08693742122501134	0.07003951801867515	0.05353533063083887
1:Del:T:1	0.006936513307978203	0.06651970722712576	0.02317465538636327	0.024392237177353025
1:Del:T:2	0.009474621480039786	0.04347592408749392	0.0412879978865385	0.026509333838475868
1:Del:T:3	0.01376980827189982	0.05301542965695262	0.04065387297421694	0.02043432272173959
1:Del:T:4	0.014466772139439855	0.01534485889240841	0.05199906881665811	0.03259146937517471
1:Del:T:5	0.17899007573723794	0.018347858447277758	0.06052074780726116	0.08874856143113902
1:Ins:C:0	0.005498705645294848	0.001410037374700437	0.006673922244986557	0.005690884342470035
1:Ins:C:1	0.0020183473665186824	0.0024543667815564874	0.01472357203319774	0.005690291543581907
1:Ins:C:2	0.001232466731151076	0.0014822810981725354	0.008972796247654813	0.006556003648002964
1:Ins:C:3	0.0005938411102921748	0.0011420267492276536	0.0034321496282162657	0.0018908514288653322
1:Ins:C:4	0.003312608097390921	0.0005558457048386157	0.0012095427003180248	0.0025481863740797906
1:Ins:C:5	0.024765742886811496	0.001872728470099787	0.019157474942344665	0.018757995627086074
1:Ins:T:0	0.00741195517807796	0.005753579550577115	0.012104489627850512	0.01198635379249211
1:Ins:T:1	0.002420512293319916	0.0652393689379096	0.03522327502887038	0.028910639350528983
1:Ins:T:2	0.004492471027954252	0.010342375528138064	0.011237334876152544	0.010015806378818297
1:Ins:T:3	0.005158644738479552	0.0037534520133351633	0.0201142511682292	0.008679473326355094
1:Ins:T:4	0.009163697432377375	0.005409391804886354	0.0024424994111092247	0.0028658352236305795
1:Ins:T:5	0.4007136270403862	0.05025280323432526	0.0173883481286839	0.1785336823635953
2:Del:R:0	0.008882857377757318	0.008879375280117188	0.01293735250366808	0.010346859370527
2:Del:R:1	0.010180544309992	0.012262797080207975	0.014248956206588304	0.013145854260751549
2:Del:R:2	0.003193479888668662	0.008199447208248216	0.002276726269717102	0.0030774942471769595
2:Del:R:3	0.003201769532410381	0.0009003237604697834	0.00291118058598542	0.0034102282599013734
2:Del:R:4	0.0024649446218569437	3.7097835305992534e-05	1.061316992009509e-05	0.001400536653863469
2:Del:R:5	0.004829786461896219	5.255437633877591e-07	4.812105581915027e-05	0.0008862195413539098
3:Del:R:0	0.003384990008912894	0.006847454042351586	0.0039059002267189413	0.004576570431283784
3:Del:R:1	0.005148872989992697	0.007746569276477544	0.021480751941062408	0.015407702086388895
3:Del:R:2	0.0006805557954872654	0.0030457160049398623	0.006110196045974376	0.003262320056374488
3:Del:R:3	3.866455852374884e-08	0.00028285737225473893	0.0007307096051118833	0.00019803554462246353
