MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
2:Del:R:1	1.80E-03	1.89E-03	1.45E-03	1.35E-03	2.54E-03	8.10E-04	1.95E-03	2.37E-03	3.26E-04	7.74E-03	1.46E-03	2.41E-03	1.79E-03	4.69E-03	3.45E-03	4.07E-03
2:Del:R:2	6.78E-04	7.41E-04	2.11E-04	4.29E-04	1.04E-03	5.63E-04	1.22E-03	1.17E-03	4.10E-04	2.64E-03	9.17E-04	1.55E-03	8.97E-04	1.76E-03	1.70E-03	1.85E-03
2:Del:R:3	2.18E-04	1.08E-04	3.26E-04	1.43E-04	8.02E-04	2.23E-04	2.74E-04	4.42E-04	1.79E-04	9.97E-04	1.87E-04	4.69E-04	3.96E-04	6.77E-04	9.05E-04	5.78E-04
2:Del:R:4	1.70E-04	3.56E-05	3.53E-04	1.79E-04	2.13E-04	4.89E-05	1.90E-04	2.32E-04	2.24E-04	2.96E-04	2.38E-04	3.72E-04	1.89E-04	2.01E-04	8.23E-04	4.55E-04
2:Del:R:5	4.45E-04	1.05E-04	8.55E-04	2.78E-04	4.53E-04	4.05E-08	1.28E-04	3.97E-04	4.95E-04	2.82E-04	4.73E-04	3.76E-04	9.51E-06	1.61E-04	1.48E-03	1.22E-03
3:Del:R:0	2.62E-04	1.88E-04	1.43E-04	3.70E-04	7.72E-04	7.88E-04	1.88E-03	1.21E-03	2.77E-04	8.88E-04	6.41E-04	1.26E-03	4.57E-04	1.33E-03	9.47E-04	7.60E-04
3:Del:R:1	9.75E-04	1.37E-03	4.45E-04	1.17E-03	1.76E-03	1.10E-03	3.08E-03	2.82E-03	3.05E-04	4.73E-03	2.16E-03	2.97E-03	5.48E-04	3.10E-03	3.98E-03	2.20E-03
3:Del:R:2	5.86E-04	4.02E-04	1.78E-04	4.10E-04	8.99E-04	5.68E-04	9.00E-04	9.17E-04	3.14E-04	2.60E-03	7.10E-04	1.35E-03	1.42E-04	1.25E-03	1.57E-03	7.65E-04
3:Del:R:3	2.05E-04	1.22E-04	7.45E-05	1.10E-04	1.66E-04	1.25E-05	4.08E-04	3.19E-04	3.27E-05	5.93E-04	2.03E-04	4.51E-04	3.13E-04	6.70E-04	5.79E-04	1.94E-04
3:Del:R:4	8.62E-05	3.22E-05	1.00E-04	7.82E-05	2.26E-04	5.62E-05	3.78E-04	3.95E-04	1.12E-04	2.84E-04	1.77E-04	5.34E-04	1.72E-08	3.32E-04	4.11E-04	1.32E-04
3:Del:R:5	5.22E-05	2.80E-05	9.04E-05	4.90E-05	1.19E-04	3.53E-05	1.13E-04	2.48E-04	7.94E-05	2.13E-05	1.78E-04	2.26E-04	2.19E-04	5.13E-05	1.95E-04	1.63E-04
4:Del:R:0	1.12E-04	2.40E-04	4.69E-05	1.16E-04	3.79E-04	4.88E-04	7.24E-04	3.60E-04	3.58E-04	6.31E-04	2.91E-04	1.57E-03	6.14E-04	8.32E-04	5.48E-04	2.19E-04
4:Del:R:1	1.06E-03	8.82E-04	4.17E-04	5.07E-04	2.07E-03	1.24E-03	3.17E-03	2.67E-03	2.48E-04	4.39E-03	1.46E-03	3.95E-03	7.77E-04	4.67E-03	5.25E-03	3.54E-03
4:Del:R:2	4.73E-04	1.79E-04	1.55E-04	3.43E-04	1.07E-03	4.72E-05	1.78E-03	7.81E-04	2.10E-04	2.14E-03	5.30E-04	1.61E-03	9.91E-09	1.91E-03	1.31E-03	9.93E-04
4:Del:R:3	2.81E-04	2.24E-05	4.41E-04	1.83E-04	6.06E-04	3.85E-05	9.18E-04	9.77E-04	3.57E-04	6.14E-04	2.42E-04	1.11E-03	2.51E-04	1.41E-03	1.26E-03	6.31E-04
4:Del:R:4	6.03E-05	1.14E-05	8.02E-05	9.86E-05	3.03E-04	4.18E-09	3.76E-04	1.64E-04	1.64E-04	3.50E-04	1.24E-04	4.91E-04	3.62E-06	5.42E-04	4.18E-04	2.20E-04
4:Del:R:5	6.40E-05	5.77E-05	6.32E-05	6.60E-05	9.74E-05	1.36E-05	2.07E-04	2.14E-04	8.88E-05	1.82E-04	1.59E-04	1.39E-04	7.44E-05	1.02E-04	2.21E-04	1.95E-04
5:Del:R:0	8.07E-04	2.48E-03	1.41E-04	5.92E-04	1.69E-03	2.96E-03	3.22E-03	1.72E-03	1.90E-03	2.30E-03	1.63E-03	1.04E-02	4.32E-03	4.38E-03	1.60E-03	1.47E-03
5:Del:R:1	4.72E-04	4.26E-04	1.21E-03	3.89E-04	2.21E-03	7.48E-04	1.97E-03	2.57E-03	4.66E-04	2.33E-03	7.71E-04	2.91E-03	0.00E+00	2.44E-03	2.36E-03	1.56E-03
5:Del:R:2	2.05E-04	9.50E-05	2.05E-04	2.17E-04	4.19E-04	2.29E-04	8.21E-04	7.99E-04	1.69E-04	7.00E-04	2.66E-04	8.30E-04	1.96E-04	3.82E-04	1.03E-03	5.51E-04
5:Del:R:3	1.18E-04	2.55E-05	1.71E-04	9.25E-05	2.18E-04	5.68E-05	3.10E-04	3.09E-04	5.96E-05	2.69E-04	1.77E-04	3.17E-04	2.54E-05	3.26E-04	4.42E-04	3.19E-04
5:Del:R:4	3.14E-05	6.44E-06	2.98E-05	3.88E-05	3.38E-05	1.80E-08	6.54E-05	5.28E-05	8.06E-05	2.78E-05	5.16E-05	5.51E-05	4.21E-08	9.32E-05	1.07E-04	7.74E-05
5:Del:R:5	4.34E-05	1.42E-05	1.26E-05	2.58E-05	6.09E-05	2.81E-05	3.14E-08	5.62E-05	7.48E-05	6.43E-05	4.75E-05	2.24E-05	9.78E-09	4.53E-05	7.52E-05	3.76E-05
2:Ins:R:0	1.19E-03	8.36E-04	8.50E-04	1.08E-03	9.50E-04	2.49E-05	1.40E-03	3.07E-03	1.55E-03	3.88E-04	2.00E-03	1.22E-03	1.27E-03	5.66E-08	2.45E-03	2.06E-03
2:Ins:R:1	8.00E-04	6.41E-04	7.14E-05	6.73E-04	6.37E-04	3.57E-04	5.62E-04	6.68E-04	4.71E-04	1.70E-03	8.11E-04	2.07E-03	7.65E-04	1.16E-03	1.87E-03	7.31E-04
2:Ins:R:2	2.40E-04	3.32E-04	1.19E-04	1.96E-04	5.77E-04	3.98E-04	9.92E-04	6.98E-04	1.83E-04	8.43E-04	5.76E-04	1.09E-03	2.34E-04	4.93E-04	1.15E-03	4.88E-04
2:Ins:R:3	6.39E-05	1.56E-04	4.81E-05	1.18E-04	6.51E-05	1.77E-04	1.41E-04	2.18E-04	1.92E-04	1.30E-04	2.89E-04	1.21E-04	6.33E-05	4.91E-05	4.07E-04	1.66E-04
2:Ins:R:4	1.99E-04	3.61E-04	1.42E-04	3.29E-04	1.36E-04	1.91E-04	1.61E-04	4.82E-04	4.38E-04	3.07E-04	4.89E-04	1.89E-04	2.09E-04	1.85E-04	7.63E-04	4.54E-04
2:Ins:R:5	2.67E-03	2.09E-03	1.41E-03	2.84E-03	2.07E-03	2.67E-04	6.01E-04	1.13E-03	1.34E-03	1.84E-03	3.04E-03	1.58E-03	4.94E-04	1.65E-03	7.28E-03	4.66E-03
3:Ins:R:0	2.08E-04	1.57E-04	9.17E-05	2.53E-04	2.39E-04	9.31E-05	2.46E-04	3.72E-04	5.94E-04	4.19E-04	4.81E-04	1.76E-04	1.59E-07	7.21E-05	5.14E-04	3.06E-04
3:Ins:R:1	4.94E-04	3.39E-04	9.99E-05	5.37E-04	8.38E-04	2.47E-04	1.02E-03	7.76E-04	2.51E-04	1.43E-03	6.28E-04	1.26E-03	5.03E-04	5.12E-04	1.89E-03	7.13E-04
3:Ins:R:2	9.28E-05	1.48E-04	1.66E-04	5.13E-05	1.59E-04	1.04E-04	1.79E-04	5.58E-05	1.05E-04	3.77E-04	1.77E-04	1.71E-04	2.15E-05	1.68E-04	3.44E-04	1.45E-04
3:Ins:R:3	2.22E-05	8.89E-06	2.50E-05	6.49E-06	1.71E-05	4.29E-05	2.11E-05	4.39E-05	1.82E-05	2.41E-05	3.16E-05	2.93E-05	2.68E-05	5.72E-08	6.39E-05	3.23E-05
3:Ins:R:4	2.86E-05	1.52E-05	2.29E-05	2.23E-05	5.81E-05	1.57E-05	5.60E-05	6.59E-05	2.09E-05	8.87E-05	4.61E-05	5.10E-05	4.80E-05	9.96E-05	9.72E-05	3.51E-05
3:Ins:R:5	1.19E-04	1.34E-04	7.86E-05	1.39E-04	2.43E-04	1.68E-04	2.30E-04	5.94E-05	1.04E-04	1.76E-04	2.51E-04	5.12E-04	1.97E-04	2.08E-04	5.70E-04	2.48E-04
4:Ins:R:0	2.81E-04	3.79E-05	1.86E-04	4.82E-04	3.45E-05	1.23E-05	6.21E-04	6.18E-04	1.35E-03	1.53E-04	1.13E-03	4.50E-04	4.14E-04	3.01E-04	1.50E-03	7.08E-04
4:Ins:R:1	4.71E-04	6.87E-04	8.28E-05	5.51E-04	6.75E-04	8.78E-05	5.31E-04	1.14E-03	2.24E-04	2.01E-03	1.13E-03	9.57E-04	2.86E-04	5.03E-04	1.61E-03	8.93E-04
4:Ins:R:2	6.45E-05	1.31E-05	5.47E-05	5.68E-05	9.96E-05	1.07E-04	1.47E-04	1.36E-04	1.74E-04	2.46E-04	1.33E-04	1.63E-04	9.00E-05	2.49E-04	3.04E-04	1.31E-04
4:Ins:R:3	9.99E-05	6.02E-05	4.16E-05	1.01E-04	1.20E-05	2.09E-05	5.38E-05	1.60E-04	8.69E-05	1.01E-04	1.57E-04	1.58E-04	2.63E-09	1.24E-04	2.78E-04	1.53E-04
4:Ins:R:4	1.38E-04	9.00E-05	7.25E-05	1.46E-04	1.05E-04	2.14E-06	1.34E-04	1.35E-04	5.94E-05	1.18E-04	1.79E-04	1.69E-04	1.28E-05	1.40E-04	4.55E-04	2.59E-04
4:Ins:R:5	5.17E-04	1.64E-04	2.89E-04	3.63E-04	3.88E-04	1.06E-08	5.32E-04	5.46E-04	4.25E-05	6.35E-04	4.04E-04	4.42E-04	6.06E-08	1.03E-04	1.21E-03	6.09E-04
5:Ins:R:0	2.49E-07	5.17E-08	5.53E-07	3.79E-08	1.93E-07	3.49E-07	9.18E-08	2.19E-07	3.48E-03	7.87E-08	7.29E-04	9.73E-08	4.60E-08	6.43E-08	2.80E-07	2.91E-07
5:Ins:R:1	1.12E-03	1.50E-03	7.32E-04	6.53E-04	2.26E-03	2.22E-04	1.89E-03	2.40E-03	2.88E-04	4.47E-03	2.16E-03	5.95E-03	1.80E-03	3.01E-03	5.85E-03	1.81E-03
5:Ins:R:2	1.28E-04	5.09E-05	1.74E-04	6.67E-05	1.23E-04	1.20E-04	2.84E-04	1.79E-04	1.90E-04	2.87E-04	1.15E-04	1.24E-04	2.02E-04	2.23E-04	2.60E-04	2.21E-04
5:Ins:R:3	6.42E-05	3.80E-05	4.84E-05	5.02E-05	8.19E-05	3.46E-05	6.73E-05	1.36E-04	1.65E-04	8.20E-05	1.31E-04	1.11E-04	5.10E-05	3.16E-05	9.97E-05	9.32E-05
5:Ins:R:4	3.67E-05	4.03E-05	1.48E-05	4.29E-05	6.96E-05	4.61E-06	1.02E-04	1.12E-04	3.29E-05	1.91E-04	6.90E-05	1.56E-04	2.77E-05	8.88E-05	1.82E-04	3.86E-05
5:Ins:R:5	4.46E-05	3.24E-05	1.16E-05	5.43E-05	1.39E-04	1.79E-06	1.53E-04	1.42E-04	1.08E-05	1.62E-04	7.18E-05	2.06E-04	5.65E-05	1.13E-04	2.14E-04	1.38E-04
2:Del:M:1	6.82E-04	1.11E-03	5.31E-04	7.33E-04	1.84E-03	7.60E-04	2.35E-03	1.88E-03	8.13E-04	4.74E-03	1.53E-03	2.95E-03	1.36E-03	5.09E-03	2.29E-03	1.62E-03
3:Del:M:1	1.16E-04	1.40E-04	1.63E-05	1.71E-04	4.89E-04	2.82E-04	1.19E-03	1.12E-03	2.85E-04	9.56E-04	2.08E-04	1.10E-03	7.80E-04	1.02E-03	5.30E-04	5.00E-04
3:Del:M:2	7.18E-04	1.30E-03	8.62E-04	5.71E-04	1.18E-03	6.79E-04	1.64E-03	2.22E-03	3.81E-04	2.92E-03	8.35E-04	1.86E-03	4.82E-04	2.71E-03	1.81E-03	2.04E-03
4:Del:M:1	3.61E-04	7.45E-05	3.45E-04	2.31E-04	8.84E-04	4.51E-04	1.68E-03	1.50E-03	3.07E-04	1.77E-03	3.46E-04	1.93E-03	5.43E-04	2.19E-03	1.60E-03	6.90E-04
4:Del:M:2	3.80E-04	3.87E-04	1.53E-04	2.57E-04	1.03E-03	6.42E-04	2.54E-03	9.42E-04	1.87E-04	2.18E-03	6.38E-04	2.15E-03	3.10E-04	3.89E-03	1.96E-03	1.08E-03
4:Del:M:3	6.01E-04	6.39E-04	5.37E-04	3.73E-04	1.39E-03	8.17E-04	2.71E-03	1.76E-03	2.41E-04	2.94E-03	8.61E-04	2.07E-03	2.37E-04	3.61E-03	2.88E-03	1.19E-03
5:Del:M:1	8.50E-04	1.36E-03	3.51E-04	8.22E-04	1.58E-03	2.38E-03	3.04E-03	1.43E-03	1.23E-03	2.25E-03	1.11E-03	6.24E-03	2.71E-03	2.53E-03	2.89E-03	1.82E-03
5:Del:M:2	4.32E-04	1.51E-03	3.65E-04	5.15E-04	8.52E-04	4.44E-03	8.91E-04	2.04E-03	7.30E-04	2.29E-03	1.92E-03	3.75E-03	1.41E-03	1.37E-03	2.69E-03	1.33E-03
5:Del:M:3	3.63E-04	9.32E-04	3.51E-04	3.06E-04	4.50E-04	3.19E-03	8.48E-04	5.14E-04	5.78E-04	1.38E-03	1.13E-03	9.29E-04	3.90E-04	1.09E-03	1.29E-03	2.41E-03
5:Del:M:4	2.36E-04	6.13E-04	3.29E-04	4.89E-04	1.22E-03	1.94E-03	8.06E-04	8.52E-04	3.03E-04	1.21E-03	5.51E-04	2.20E-03	3.62E-04	1.09E-03	1.31E-03	8.54E-04
5:Del:M:5	6.99E-04	6.74E-04	9.01E-04	4.95E-04	2.24E-03	2.39E-03	1.18E-03	2.64E-03	5.25E-04	2.63E-03	1.17E-03	2.51E-03	3.01E-04	3.40E-04	1.89E-03	2.29E-03
