Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
SP26499	8.95E-01	9.55E-01	1.58E+00	9.03E-01	8.73E-01	1.67E+00	4.82E-02	2.18E+00
SP25518	1.85E+00	1.85E+00	2.39E+00	1.51E+00	1.24E+00	3.01E+00	4.63E-01	2.40E+00
SP28659	1.78E+00	2.46E+00	1.66E+00	2.57E+00	4.41E+00	4.71E+00	0.00E+00	6.06E+00
SP23622	1.47E+00	1.56E+00	2.11E+00	2.45E+00	6.96E-01	3.10E+00	6.07E-01	5.00E+00
SP27939	1.51E+00	1.25E+00	2.30E+00	1.72E+00	8.41E-01	3.14E+00	7.07E-02	4.56E+00
SP23754	5.45E-01	7.42E-01	8.10E-01	6.09E-01	5.56E-01	1.33E+00	0.00E+00	1.23E+00
SP29697	1.63E+00	1.26E+00	2.01E+00	1.41E+00	7.59E-01	1.70E+00	0.00E+00	2.64E+00
SP27339	1.75E+00	1.38E+00	2.67E+00	2.11E+00	9.82E-01	2.90E+00	6.01E-01	4.64E+00
SP29559	2.27E+00	1.21E+00	2.52E+00	1.25E+00	4.75E+00	4.64E+00	3.70E-01	1.54E+00
SP29331	1.64E+00	1.55E+00	2.61E+00	1.77E+00	1.16E+00	2.74E+00	0.00E+00	3.86E+00
SP26475	2.12E+00	1.42E+00	2.70E+00	1.66E+00	7.42E-01	2.53E+00	5.00E-02	3.71E+00
SP23775	2.11E+00	2.20E+00	2.76E+00	2.88E+00	4.77E+00	4.65E+00	0.00E+00	5.34E+00
SP28275	1.38E+00	1.04E+00	2.11E+00	1.59E+00	1.24E+00	1.96E+00	0.00E+00	3.24E+00
SP28581	2.05E+00	1.62E+00	2.59E+00	1.85E+00	1.12E+00	2.59E+00	0.00E+00	4.14E+00
SP23639	2.10E+00	1.76E+00	3.02E+00	2.29E+00	1.22E+00	3.16E+00	2.77E-01	4.88E+00
SP24391	1.95E+00	1.65E+00	2.69E+00	1.64E+00	1.22E+00	2.97E+00	2.34E-01	3.79E+00
SP28041	1.64E+00	1.99E+00	2.00E+00	2.26E+00	1.05E+00	3.26E+00	0.00E+00	4.60E+00
SP25494	3.10E+00	4.20E+00	4.82E+00	3.07E+00	7.30E+00	8.90E+00	3.62E-01	7.49E+00
SP26649	1.71E+00	1.86E+00	2.33E+00	3.81E+00	1.08E+00	3.41E+00	5.34E-02	7.39E+00
SP78927	1.54E+00	3.28E-01	1.64E+00	2.03E-01	2.65E-01	4.45E-01	0.00E+00	7.96E-01
SP78913	8.50E-01	2.82E-01	1.04E+00	2.39E-01	5.09E-01	4.95E-01	0.00E+00	6.67E-01
SP107375	1.73E+00	5.86E-01	2.14E+00	5.11E-01	1.01E+00	1.27E+00	0.00E+00	1.77E+00
SP107408	4.38E+00	1.24E+00	4.62E+00	7.27E-01	7.87E-01	9.63E-01	3.37E-01	1.34E+00
SP107439	1.84E+00	6.27E-01	3.58E+00	5.11E-01	3.80E-01	9.19E+00	8.21E-01	1.04E+01
SP78816	1.09E+00	1.82E-01	1.14E+00	2.92E-01	3.66E-01	2.39E-01	0.00E+00	2.83E-01
SP78663	3.31E+00	3.61E-01	3.40E+00	5.96E-01	7.52E-01	7.57E-01	0.00E+00	1.68E+00
SP78709	2.90E+00	3.73E-01	2.99E+00	3.35E-01	5.89E-01	5.36E-01	0.00E+00	6.99E-01
SP107462	3.58E+00	5.01E-01	3.92E+00	2.57E-01	5.51E-01	8.54E-01	0.00E+00	1.12E+00
SP78951	2.36E+00	5.19E-01	2.48E+00	3.05E-01	3.97E-01	6.61E-01	4.00E-02	6.80E-01
SP107435	2.08E+00	6.97E-01	2.00E+00	7.02E-01	4.96E-01	1.08E+00	0.00E+00	1.30E+00
SP78679	1.55E+00	9.82E-01	2.23E+00	6.16E-01	5.27E-01	1.17E+00	0.00E+00	2.19E+00
SP107360	3.68E+00	1.13E+00	4.29E+00	8.07E-01	9.18E-01	4.01E-01	8.04E-01	1.39E+00
SP78819	3.94E-01	3.28E-01	5.80E-01	2.85E-01	5.80E-02	4.78E-01	6.71E-02	5.82E-01
SP78821	2.11E+00	4.67E-01	2.38E+00	3.26E-01	2.63E-01	9.42E-01	2.48E-01	1.25E+00
SP107552	1.47E+00	1.53E-01	1.72E+00	2.78E-01	4.07E-01	5.62E-01	0.00E+00	1.07E+00
SP78865	9.08E-01	2.42E-01	1.61E+00	1.66E-01	3.83E-01	6.62E-01	0.00E+00	1.65E+00
SP107470	2.84E+00	7.88E-01	3.08E+00	4.44E-01	8.21E-02	5.94E-01	2.31E-01	9.08E-01
SP78673	2.37E-01	2.42E-01	6.24E-01	4.33E-01	3.86E-01	7.01E-01	0.00E+00	7.57E-01
SP78824	1.10E+00	2.51E-01	1.27E+00	1.82E-01	4.06E-01	4.22E-01	1.00E-02	5.28E-01
SP107550	1.15E+00	4.32E-01	1.16E+00	8.12E-02	1.00E-02	5.14E-01	0.00E+00	8.42E-01
SP78718	3.07E+00	9.58E-01	3.39E+00	2.67E-01	2.74E-01	6.19E-01	1.01E-01	8.02E-01
SP107451	1.86E+00	3.99E-01	1.89E+00	2.86E-01	4.00E-01	4.43E-01	1.41E-01	6.72E-01
SP107557	1.51E+00	3.10E-01	1.68E+00	6.31E-02	4.76E-01	5.60E-01	0.00E+00	5.63E-01
SP107358	8.38E-01	3.83E-01	1.15E+00	5.54E-01	7.34E-01	8.21E-01	2.38E-01	1.04E+00
SP78731	1.32E+00	3.34E-01	1.50E+00	1.65E-01	4.17E-01	4.94E-01	0.00E+00	9.61E-01
SP107455	1.06E+00	2.95E-01	1.34E+00	1.40E-01	0.00E+00	4.31E-01	0.00E+00	8.99E-01
SP107549	1.26E+00	3.19E-01	1.31E+00	2.78E-01	3.76E-01	4.11E-02	1.51E-01	5.60E-01
SP78814	1.17E+00	3.72E-01	1.74E+00	3.07E-01	5.98E-01	9.50E-01	2.92E-01	1.69E+00
SP107357	4.68E+00	1.71E+00	4.80E+00	1.47E+00	1.10E+00	1.42E+00	7.67E-01	2.31E+00
SP78919	2.06E+00	3.03E-01	2.13E+00	3.77E-01	4.73E-01	5.28E-01	1.78E-01	9.55E-01
SP107453	1.27E+00	4.83E-01	1.42E+00	3.66E-01	2.25E-01	6.65E-01	1.00E-02	9.57E-01
SP78719	1.50E-01	2.23E-01	2.73E-01	2.07E-01	0.00E+00	2.81E-02	1.65E-01	2.39E-01
SP78662	5.68E-01	2.80E-01	4.69E-01	1.17E-01	1.30E-01	4.29E-01	0.00E+00	2.19E-01
SP107457	2.75E+00	3.99E-01	2.82E+00	4.50E-01	5.39E-01	8.53E-01	2.78E-01	1.47E+00
SP107404	2.60E+00	1.23E+00	3.11E+00	7.89E-01	6.88E-01	7.18E-01	3.08E-01	1.20E+00
SP78714	1.32E+00	5.60E-01	1.46E+00	3.59E-01	2.42E-01	4.76E-01	0.00E+00	7.75E-01
SP107454	1.50E+00	2.99E-01	1.68E+00	2.57E-01	3.15E-02	4.00E-01	0.00E+00	9.39E-01
SP107359	4.82E+00	1.32E+00	5.11E+00	7.37E-01	8.57E-01	9.81E-01	0.00E+00	1.61E+00
SP78664	2.77E+00	2.21E-01	3.02E+00	2.74E-01	2.00E-02	5.77E-01	0.00E+00	7.25E-01
SP78931	2.70E+00	4.60E-01	2.81E+00	8.46E-02	3.10E-01	7.62E-02	0.00E+00	9.63E-01
SP78815	8.88E-01	2.94E-01	1.04E+00	2.71E-01	1.61E-01	4.54E-01	0.00E+00	5.32E-01
SP107466	2.05E+00	8.79E-01	2.56E+00	7.53E-01	5.13E-01	1.28E+00	1.34E-01	2.06E+00
SP78901	5.02E+00	6.93E-01	5.30E+00	4.04E-01	2.73E-01	2.99E-01	2.33E-01	1.13E+00
SP107384	3.58E+00	1.23E+00	4.03E+00	1.29E+00	2.92E+00	3.09E+00	5.80E-01	2.74E+00
SP107467	5.80E-01	3.66E-01	5.71E-01	1.09E-01	1.79E-01	5.53E-01	0.00E+00	3.23E-01
SP78680	6.25E-01	1.85E-01	5.26E-01	0.00E+00	2.06E-01	3.16E-01	0.00E+00	2.00E-02
SP78672	1.34E+00	2.47E-01	1.44E+00	0.00E+00	4.24E-01	3.20E-01	0.00E+00	4.66E-01
SP107365	1.70E+00	6.64E-01	1.96E+00	7.70E-01	5.09E-01	1.12E+00	1.07E-01	1.79E+00
SP78660	1.34E+00	2.85E-01	1.51E+00	9.22E-02	5.15E-01	2.52E-01	0.00E+00	7.61E-01
SP78659	5.98E-01	5.16E-01	6.66E-01	2.86E-01	4.72E-01	4.62E-01	0.00E+00	5.68E-01
SP107449	1.37E+00	3.93E-01	1.43E+00	2.66E-01	5.34E-01	9.23E-01	9.75E-02	9.63E-01
SP78813	1.43E+00	4.03E-01	1.53E+00	3.82E-01	3.13E-01	6.03E-01	0.00E+00	5.44E-01
SP78953	7.97E-01	2.53E-01	9.58E-01	2.50E-01	0.00E+00	2.97E-01	0.00E+00	5.69E-01
SP78804	1.28E+00	2.26E-01	1.68E+00	4.54E-01	6.41E-01	8.85E-01	0.00E+00	1.26E+00
SP107460	1.15E+00	7.66E-01	1.37E+00	4.39E-01	6.70E-01	7.58E-01	2.52E-01	9.74E-01
SP107548	2.40E+00	9.59E-02	2.46E+00	3.07E-01	4.00E-01	6.92E-01	0.00E+00	8.95E-01
SP78730	3.18E+00	9.46E-01	3.28E+00	5.39E-01	6.12E-01	8.18E-01	0.00E+00	1.56E+00
SP78727	2.46E+00	4.84E-01	2.68E+00	2.51E-01	3.71E-01	5.07E-01	0.00E+00	6.62E-01
SP78822	2.89E+00	8.39E-01	3.31E+00	7.30E-01	8.46E-01	1.49E+00	0.00E+00	2.46E+00
SP78818	2.32E+00	3.90E-01	2.24E+00	9.40E-02	3.44E-01	6.64E-01	0.00E+00	8.29E-01
SP78923	9.18E-01	1.89E-01	9.71E-01	2.75E-01	2.56E-01	2.86E-01	0.00E+00	2.65E-01
SP107405	4.73E+00	1.09E+00	5.19E+00	1.07E+00	6.06E-01	1.75E+00	3.02E-01	1.86E+00
SP107437	2.32E+00	1.52E+00	2.56E+00	3.18E-01	7.50E-01	1.21E+00	6.90E-01	2.05E+00
SP78675	2.07E+00	5.43E-01	2.15E+00	3.03E-01	4.99E-01	6.09E-01	1.00E-02	1.13E+00
SP107371	4.09E+00	1.40E+00	4.38E+00	9.93E-01	2.03E+00	1.84E+00	1.27E+00	1.29E+00
SP107556	3.30E+00	5.94E-01	4.04E+00	3.84E-01	5.17E-01	1.19E+00	0.00E+00	1.91E+00
SP78807	8.64E-01	3.94E-01	1.27E+00	5.21E-01	7.47E-01	6.56E-01	0.00E+00	1.43E+00
SP78945	2.28E+00	1.56E-01	2.40E+00	2.66E-01	2.18E-01	4.73E-01	0.00E+00	9.00E-01
SP107480	9.29E-01	4.23E-01	9.25E-01	3.32E-01	3.35E-01	7.03E-01	0.00E+00	6.75E-01
SP107448	1.82E+00	2.54E-01	1.78E+00	3.09E-01	4.29E-01	6.49E-01	2.20E-01	7.08E-01
SP107436	3.13E+00	4.06E-01	3.15E+00	3.79E-02	3.97E-01	6.97E-01	0.00E+00	1.40E+00
SP79150	1.16E-01	1.53E-01	2.82E-01	2.55E-01	1.21E-01	3.04E-01	3.82E-01	3.75E-01
SP107546	4.10E+00	1.12E+00	4.24E+00	5.26E-01	7.11E-02	6.35E-01	0.00E+00	1.24E+00
SP107459	1.44E+00	6.42E-01	1.73E+00	6.89E-01	4.36E-01	6.62E-01	2.23E-01	1.11E+00
SP78823	4.85E-01	1.37E-01	6.48E-01	9.03E-02	2.05E-01	2.28E-01	0.00E+00	4.94E-01
SP78666	1.02E+00	3.27E-01	1.23E+00	3.36E-01	3.23E-01	5.46E-01	0.00E+00	8.93E-01
SP78721	6.62E-01	2.81E-01	1.14E+00	2.54E-01	1.56E-01	1.88E-01	1.09E-01	8.55E-01
SP78665	4.65E+00	4.69E-01	4.76E+00	3.75E-01	5.92E-01	5.04E-01	0.00E+00	1.04E+00
SP78935	2.26E+00	5.33E-01	2.33E+00	1.79E-01	3.50E-01	5.95E-01	2.41E-01	7.46E-01
SP107458	5.24E+00	6.35E-01	5.21E+00	9.13E-01	8.79E-01	8.58E-01	2.31E-01	1.91E+00
SP79160	1.76E+00	2.04E-01	1.88E+00	2.07E-01	6.11E-01	5.99E-01	1.17E-01	9.08E-01
SP107479	2.78E+00	4.44E-01	2.97E+00	2.95E-01	4.38E-01	3.53E-01	1.66E-01	1.15E+00
SP107377	3.21E+00	8.22E-01	3.55E+00	8.59E-01	7.27E-01	1.12E+00	0.00E+00	1.97E+00
SP78937	3.48E+00	9.88E-01	4.44E+00	4.31E-01	4.17E-01	2.12E+00	0.00E+00	3.18E+00
SP107444	1.74E+00	2.43E-01	1.66E+00	2.61E-01	2.64E-01	6.82E-01	0.00E+00	1.03E+00
SP79144	2.45E+00	5.11E-01	2.68E+00	4.86E-01	7.86E-01	1.27E+00	1.86E-01	2.23E+00
SP107469	8.17E-01	1.18E-01	9.06E-01	0.00E+00	1.94E-01	2.55E-01	3.59E-02	2.45E-01
SP107373	3.88E+00	6.73E-01	4.05E+00	8.03E-01	1.01E+00	1.23E+00	8.79E-01	1.90E+00
SP107406	3.78E+00	1.27E+00	3.90E+00	1.28E+00	4.33E+00	4.16E+00	1.19E+00	3.03E+00
SP107369	4.18E+00	1.47E+00	4.33E+00	1.01E+00	6.46E-01	1.56E+00	3.66E-01	3.42E+00
SP107403	3.77E+00	1.54E+00	4.28E+00	1.03E+00	9.74E-01	2.14E+00	3.85E-01	2.92E+00
SP107363	3.86E+00	1.30E+00	4.24E+00	9.66E-01	8.53E-01	1.06E+00	1.44E+00	2.59E+00
SP78955	1.26E+00	8.90E-02	1.32E+00	2.59E-01	2.48E-01	2.81E-01	1.00E-02	6.69E-01
SP78711	6.33E-02	0.00E+00	8.39E-02	0.00E+00	0.00E+00	6.53E-02	0.00E+00	8.51E-02
SP78677	9.26E-01	3.91E-01	1.06E+00	3.34E-01	3.78E-01	2.93E-01	1.47E-01	5.75E-01
SP78805	1.93E+00	1.06E-01	2.01E+00	2.37E-01	6.94E-01	6.88E-01	0.00E+00	9.31E-01
SP107461	8.28E-01	1.92E-01	8.48E-01	2.77E-01	3.06E-01	4.62E-01	1.22E-01	5.43E-01
SP107472	4.55E-01	4.10E-01	3.45E-01	2.85E-01	1.12E-01	4.24E-01	0.00E+00	3.42E-01
SP107356	1.80E+00	8.21E-01	2.37E+00	8.00E-01	6.48E-01	1.40E+00	0.00E+00	2.00E+00
SP78825	1.06E+00	4.45E-01	1.69E+00	6.87E-02	6.52E-01	9.02E-01	0.00E+00	1.55E+00
SP107468	1.52E+00	3.73E-01	1.82E+00	2.43E-01	5.42E-01	6.37E-01	0.00E+00	1.10E+00
SP78851	6.42E+00	8.26E-01	6.66E+00	7.72E-01	1.01E+00	1.68E+00	4.42E-01	3.99E+00
SP78726	9.83E-01	5.20E-01	1.15E+00	2.53E-01	7.18E-02	8.89E-01	0.00E+00	7.49E-01
SP107379	4.13E+00	1.63E+00	4.49E+00	1.18E+00	9.79E-01	1.70E+00	5.97E-01	2.16E+00
SP107474	2.48E+00	4.39E-01	2.57E+00	2.21E-01	4.46E-01	7.27E-01	0.00E+00	8.16E-01
SP107438	1.01E+00	2.79E-01	1.55E+00	1.68E-01	5.18E-01	7.90E-01	0.00E+00	1.46E+00
SP107478	2.63E+00	3.45E-01	2.76E+00	2.96E-01	3.89E-01	7.74E-01	0.00E+00	1.11E+00
SP78716	4.78E+00	1.18E+00	5.06E+00	6.73E-01	5.90E-01	1.67E+00	0.00E+00	2.93E+00
SP78676	2.15E+00	8.37E-01	2.09E+00	4.50E-01	0.00E+00	7.12E-01	0.00E+00	8.77E-01
SP107443	3.82E-01	0.00E+00	5.80E-01	7.82E-02	1.95E-01	3.97E-01	5.45E-02	4.54E-01
SP107361	4.21E+00	1.49E+00	4.48E+00	1.17E+00	6.54E-01	1.48E+00	5.04E-01	3.13E+00
SP107464	3.87E+00	1.04E+00	4.25E+00	8.97E-01	9.16E-01	9.11E-01	1.00E-02	2.45E+00
SP78717	3.09E-01	3.39E-01	4.83E-01	1.86E-01	2.61E-01	2.69E-01	2.00E-02	3.78E-01
SP78671	1.81E+00	2.67E-01	2.01E+00	5.31E-01	5.34E-01	6.71E-01	0.00E+00	1.25E+00
SP78817	7.75E-01	3.49E-01	7.95E-01	2.79E-01	3.96E-01	3.99E-01	0.00E+00	5.75E-01
SP107381	2.80E+00	1.19E+00	3.27E+00	7.19E-01	8.69E-01	1.28E+00	0.00E+00	1.57E+00
SP107463	2.66E+00	1.20E+00	2.97E+00	8.97E-01	7.13E-01	1.19E+00	2.00E-02	2.06E+00
SP107477	2.24E+00	4.16E-01	2.59E+00	3.86E-01	3.63E-01	7.71E-01	0.00E+00	1.26E+00
SP78661	2.01E+00	7.09E-01	2.18E+00	6.13E-01	6.21E-01	7.71E-01	4.53E-01	1.55E+00
SP78939	1.05E+00	3.96E-01	1.36E+00	2.08E-01	4.21E-01	5.42E-01	0.00E+00	1.15E+00
SP78674	5.42E+00	6.81E-01	5.66E+00	4.82E-01	6.60E-01	9.01E-01	0.00E+00	1.95E+00
SP107553	3.63E-01	1.77E-01	4.84E-01	2.78E-01	1.52E-01	1.98E-01	0.00E+00	1.84E-01
SP107555	2.53E+00	5.10E-01	2.66E+00	5.12E-01	5.12E-01	8.54E-01	6.47E-02	1.30E+00
SP107446	9.70E-01	4.27E-01	1.10E+00	3.30E-01	2.64E-01	5.03E-01	0.00E+00	7.19E-01
SP78713	7.39E+00	1.13E+00	7.66E+00	7.60E-01	3.98E-01	1.13E+00	1.71E-01	2.64E+00
SP78720	1.44E+00	4.89E-01	1.53E+00	3.14E-01	1.37E-01	6.78E-01	0.00E+00	7.73E-01
SP78947	1.40E+00	3.06E-01	1.60E+00	3.60E-01	2.05E-01	4.94E-01	1.53E-01	1.01E+00
SP78875	1.09E+00	2.56E-01	1.21E+00	2.54E-01	0.00E+00	3.98E-01	0.00E+00	6.60E-01
SP107554	5.14E+00	4.81E-01	4.96E+00	5.67E-01	4.67E-01	1.06E+00	0.00E+00	1.90E+00
SP107407	5.96E+00	1.77E+00	6.46E+00	1.08E+00	6.48E-01	1.50E+00	4.49E-01	2.64E+00
SP78820	2.14E+00	3.74E-01	2.21E+00	3.87E-01	3.03E-01	7.12E-01	1.68E-01	1.04E+00
SP78668	2.59E-01	2.30E-01	4.04E-01	1.35E-01	4.63E-01	4.38E-01	0.00E+00	4.58E-01
SP107547	1.21E+00	1.51E-01	1.20E+00	2.40E-01	5.18E-02	3.74E-01	0.00E+00	6.19E-01
SP79148	6.89E+00	1.41E+00	7.39E+00	5.06E-01	4.47E-01	6.33E-01	0.00E+00	1.27E+00
SP107386	5.07E+00	1.12E+00	5.20E+00	9.93E-01	4.96E-01	8.76E-01	3.95E-01	1.55E+00
SP78921	2.86E+00	4.85E-01	2.91E+00	5.99E-01	6.65E-01	5.50E-01	1.70E-01	1.94E+00
SP107545	1.55E+00	2.81E-01	1.86E+00	5.06E-02	6.79E-01	2.51E-01	0.00E+00	1.32E+00
SP107440	1.55E+00	5.11E-01	1.76E+00	4.50E-01	4.25E-01	5.41E-01	7.82E-02	9.82E-01
SP79066	6.27E-01	3.94E-01	7.27E-01	2.49E-01	3.03E-01	6.05E-01	2.13E-01	4.34E-01
SP107473	1.84E+00	3.81E-01	2.09E+00	3.53E-01	6.02E-01	5.93E-01	0.00E+00	1.37E+00
SP107362	3.15E+00	8.89E-01	3.83E+00	9.10E-01	1.22E+00	1.19E+00	2.39E-01	2.30E+00
SP78722	3.31E-01	1.72E-01	1.04E-01	0.00E+00	2.76E-01	2.19E-01	2.29E-01	1.99E-01
SP78729	4.24E+00	3.92E-01	4.26E+00	2.51E-01	2.72E-01	4.09E-01	0.00E+00	1.12E+00
SP107441	3.25E+00	4.70E-01	3.33E+00	1.40E-01	4.40E-01	9.42E-01	0.00E+00	1.64E+00
SP78873	2.28E+00	1.61E-01	2.57E+00	1.21E-01	4.77E-01	3.82E-01	3.99E-01	1.21E+00
SP47708	2.20E+00	7.09E-01	3.08E+00	1.55E+00	7.22E-01	1.74E+00	1.64E-01	3.14E+00
SP47990	5.32E-01	6.21E-01	1.18E+00	6.84E-01	1.03E+00	1.20E+00	5.00E-01	1.65E+00
SP48414	9.72E-01	6.14E-01	1.18E+00	9.92E-01	9.87E-01	1.79E+00	3.26E-01	1.97E+00
SP48135	2.26E+00	1.11E+00	2.32E+00	1.67E+00	7.43E-01	1.71E+00	8.69E-02	2.62E+00
SP47652	9.51E-01	6.16E-01	1.16E+00	6.86E-01	5.95E-01	1.03E+00	8.65E-02	1.32E+00
SP48888	6.14E-01	7.05E-02	8.14E-01	6.98E-01	8.95E-02	6.41E-01	0.00E+00	8.25E-01
SP48426	1.90E-01	0.00E+00	2.59E-01	2.34E-01	1.35E-01	4.66E-01	0.00E+00	4.52E-01
SP48480	2.59E+00	7.96E-01	2.80E+00	1.66E+00	8.95E-01	1.90E+00	2.00E-02	3.32E+00
SP48263	4.67E-01	3.63E-01	6.17E-01	5.15E-01	7.13E-01	8.42E-01	0.00E+00	6.92E-01
SP47628	1.45E-01	3.16E-01	4.73E-01	4.62E-01	3.22E-01	1.20E+00	5.00E-02	1.29E+00
SP47808	1.24E+00	8.02E-01	1.76E+00	8.94E-01	7.43E-01	1.11E+00	0.00E+00	1.80E+00
SP48850	9.16E-01	1.30E+00	1.93E+00	1.12E+00	1.29E+00	2.59E+00	1.40E-01	2.41E+00
SP48189	1.37E+00	1.73E+00	1.72E+00	1.99E+00	1.07E+00	1.08E+00	0.00E+00	1.78E+00
SP48073	9.04E-01	5.17E-01	1.48E+00	8.89E-01	7.23E-01	1.37E+00	0.00E+00	1.90E+00
SP48008	7.16E-01	2.20E+00	1.07E+00	2.67E+00	1.01E+00	1.35E+00	0.00E+00	3.24E+00
SP48504	1.01E+00	1.69E+00	1.45E+00	2.32E+00	6.63E-01	1.05E+00	0.00E+00	2.98E+00
SP48534	1.84E+00	9.07E-01	1.99E+00	1.39E+00	7.32E-01	1.51E+00	0.00E+00	2.43E+00
SP48010	9.81E-01	5.16E-01	1.14E+00	1.55E+00	6.72E-01	1.23E+00	0.00E+00	2.35E+00
SP79365	2.14E-01	2.00E-01	2.30E-01	9.99E-02	1.66E-01	2.61E-02	0.00E+00	2.00E-01
SP79237	5.06E-02	2.15E-01	6.87E-02	1.81E-01	1.15E-01	2.11E-01	0.00E+00	1.31E-01
SP79462	1.06E-01	0.00E+00	2.48E-01	0.00E+00	1.73E-01	3.19E-01	0.00E+00	3.11E-01
SP79201	1.58E-01	0.00E+00	2.92E-01	2.60E-01	2.34E-01	4.08E-01	7.32E-02	4.65E-01
SP79371	2.03E-01	0.00E+00	7.47E-02	1.07E-01	1.17E-01	1.89E-01	1.81E-01	1.80E-01
SP79439	0.00E+00	3.00E-02	8.34E-02	9.84E-02	7.34E-02	1.97E-01	0.00E+00	1.69E-01
SP79175	0.00E+00	0.00E+00	8.95E-02	9.85E-02	5.86E-02	1.41E-01	4.11E-02	1.26E-01
SP79354	8.95E-02	0.00E+00	2.23E-01	1.49E-01	1.50E-01	2.11E-01	1.72E-01	2.58E-01
SP79184	1.51E-01	1.70E-01	5.45E-02	2.11E-01	1.57E-01	1.22E-01	3.55E-02	1.75E-01
SP79312	2.00E-01	2.69E-01	3.11E-01	2.17E-01	1.12E-01	2.48E-01	0.00E+00	2.90E-01
SP79252	8.34E-02	1.84E-01	5.14E-02	1.33E-01	3.59E-02	1.69E-01	0.00E+00	7.05E-02
SP79294	2.74E-01	2.51E-01	3.17E-01	7.53E-02	2.82E-01	3.80E-01	1.33E-01	2.71E-01
SP79246	2.83E-01	2.10E-01	2.03E-01	1.82E-01	1.64E-01	3.09E-01	4.00E-02	1.63E-01
SP79458	7.53E-02	2.00E-01	6.68E-02	2.09E-01	1.89E-01	3.07E-01	2.05E-01	2.99E-01
SP79222	3.55E-01	2.26E-01	4.22E-01	2.89E-01	2.69E-01	4.32E-01	2.06E-01	3.49E-01
SP79178	0.00E+00	1.57E-01	1.26E-01	4.19E-02	6.47E-02	2.46E-01	1.62E-01	2.50E-01
SP79474	1.41E-01	2.25E-01	2.15E-01	1.06E-01	3.71E-02	1.41E-01	0.00E+00	2.31E-01
SP79387	3.71E-02	0.00E+00	1.15E-01	8.99E-02	2.00E-02	1.03E-01	3.15E-02	1.35E-01
SP79306	1.40E-01	0.00E+00	1.01E-01	1.86E-01	3.34E-01	3.92E-01	0.00E+00	2.60E-01
SP79270	5.26E-02	9.79E-02	2.23E-01	0.00E+00	2.97E-01	2.61E-01	1.77E-01	3.03E-01
SP79210	1.00E-02	1.05E-01	9.02E-02	0.00E+00	6.04E-02	8.26E-02	0.00E+00	8.15E-02
SP79427	8.98E-02	0.00E+00	1.27E-01	1.63E-01	9.54E-02	7.30E-02	4.94E-02	1.22E-01
SP79297	1.53E-01	7.87E-02	3.81E-01	2.14E-01	3.00E-01	3.49E-01	0.00E+00	4.25E-01
