NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	200.732	32.462	45.639	31.045	0.144	0.91	1000000.0
2	199.585	32.306	45.041	30.574	3.412	0.912	1000000.0
3	200.87	32.508	45.399	30.981	0.144	0.91	1000000.0
4	201.123	32.472	46.149	31.003	0.145	0.911	1000000.0
5	199.394	32.365	44.948	30.773	3.412	0.911	1000000.0
6	200.566	32.403	45.737	30.787	0.145	0.912	1000000.0
7	199.233	32.44	45.299	30.933	0.146	0.91	1000000.0
8	200.764	32.43	46.072	30.95	0.145	0.91	1000000.0
9	199.861	32.486	45.111	31.028	3.413	0.91	1000000.0
10	200.259	32.442	45.798	31.014	0.144	0.911	1000000.0
11	201.521	32.407	46.61	30.962	3.409	0.911	1000000.0
12	201.446	32.286	46.27	30.654	0.145	0.912	1000000.0
13	201.201	32.509	45.784	30.857	0.144	0.911	1000000.0
14	198.819	32.322	44.781	30.863	0.144	0.911	1000000.0
15	200.697	32.375	45.902	30.974	0.144	0.911	1000000.0
16	199.762	32.396	45.24	30.763	0.145	0.911	1000000.0
17	198.512	32.469	44.694	30.96	0.145	0.91	1000000.0
18	200.219	32.397	45.61	30.838	0.145	0.91	1000000.0
19	200.219	32.478	45.703	30.951	0.144	0.911	1000000.0
20	200.615	32.407	45.733	30.747	3.412	0.911	1000000.0
21	201.158	32.441	46.197	30.867	0.145	0.911	1000000.0
22	200.265	32.447	45.771	30.799	0.145	0.911	1000000.0
23	200.458	32.315	45.807	30.637	0.145	0.912	1000000.0
24	200.823	32.435	45.858	30.682	0.145	0.911	1000000.0
25	198.788	32.357	44.68	30.554	3.413	0.912	1000000.0
26	200.844	32.502	45.745	30.943	3.414	0.911	1000000.0
27	200.414	32.306	45.859	30.687	0.145	0.912	1000000.0
28	199.543	32.317	45.086	30.821	3.41	0.912	1000000.0
29	199.621	32.352	45.508	30.858	3.409	0.911	1000000.0
30	200.656	32.417	45.608	30.77	0.145	0.912	1000000.0
31	199.638	32.332	45.315	30.71	0.144	0.912	1000000.0
32	199.558	32.432	45.277	30.89	0.145	0.911	1000000.0
33	200.282	32.423	45.293	30.84	0.145	0.911	1000000.0
34	201.938	32.498	46.437	30.949	0.145	0.91	1000000.0
35	200.386	32.367	45.662	30.847	3.412	0.911	1000000.0
36	200.829	32.501	45.514	30.806	0.144	0.911	1000000.0
37	199.892	32.384	45.401	30.724	0.145	0.911	1000000.0
38	200.384	32.354	45.267	30.806	0.144	0.911	1000000.0
39	200.098	32.291	45.247	30.584	0.144	0.912	1000000.0
