InsDel1a	InsDel1b	InsDel1c	InsDel2a	InsDel2b	InsDel2c	InsDel3a	InsDel3b	InsDel4	InsDel5a	InsDel5b	InsDel5c	InsDel6	InsDel7	InsDel8	InsDel9	InsDel10	InsDel11	InsDel12	InsDel13	InsDel14	InsDel15	InsDel16	InsDel17	InsDel18	InsDel19a	InsDel19b	InsDel19c	InsDel23	InsDel_A_alpha	InsDel_A_beta	InsDel_B	InsDel_C	InsDel_D	InsDel_E	InsDel_F	InsDel_G	InsDel_H	InsDel_I	InsDel_J	InsDel_K	InsDel_L	InsDel_M	InsDel_N_alpha	InsDel_N_beta
1	0.00714454314844149	0.00225920966805746	0.000690703982238978	0.00712382066218514	0.000468686659931679	0.00138722488783421	0.0392327170494752	0.0619077763402686	0.00431954284387207	0.0234299557635261	0.0374400878279875	0.0211865533224919	0.0104568597889901	0.00131284903344572	0.0101107116451714	0.0421574980727736	0.00923322851470872	0.00137085728467207	0.0235884712353079	0.0165990394788955	0.00742544643745421	0.00946112710818593	0	0.00531009013671003	0.000915031190559267	0.0221582168662102	0.0110180173297107	0.00308056716505246	0.0180898262452205	0.0747298931400952	0.195745470058747	0.0266590035114253	0.00314399707094967	0.000841331686020314	0.00716783087799571	0.00185139584741838	0.0182754978558009	0.00537601418986305	0.0775874719213157	0.00780415638445909	0.00415009483507652	0.000452642468624063	0.115455836511871	0.000166759528370988	0.00375740197830616
2	0.00828971794677137	0.0072779716896816	0.00124614407656307	0.0242845427697679	0.000263414159493521	0.000991915243567833	0.0274635835843152	0.03370680901705	0.00291253376314273	0.0301369526568095	0.0217950102943568	0.036837517052457	0.024886745827568	0.000662016170821577	0.0118258752254785	0.127019579321656	0.0135042453007612	0.000385561031428709	0.0142022021969724	0.0278206453899263	0.0146230206840643	0.00726724256136021	0	0.00382426215178196	0.00216251372892939	0.0240967192497793	0.0131749255678151	0.00190984080146121	0.0127825504525884	0.152926749268912	0.18377708092839	0.0249118959672524	0.0150522869972061	0.00105300897182337	0.0166506368169778	0.000507772537564012	0.0396065447206059	0.00837957883661777	0.0733347505935561	0.00676704235463518	0.0206002461824674	0.000423408127615993	0.017676307054888	0.000377696632267215	0.00757077347872155
3	0.00464714809109534	0.0067505265845747	0.000925529417363021	0.002085805466353	0.000431659332331319	0.000537989073199095	0.0610039098358148	0.0941492727191335	0.00488189818097301	0.0172800470841865	0.0614676345408519	0.0135590606467831	0.00518662374510124	0.000271106833926615	0.00673268300028901	0.0181238212369589	0.00591313490893423	6.03106921929376e-06	0.0105105065579517	0.00844803659781655	0.00748205361441212	0.0488139311668723	0	0.00285585872713672	0.00043343221946195	0.0131449967428177	0.00855295692657593	0.00127854338266699	0.0669593888177397	0.0716151974545685	0.031944563511087	0.0195581305991889	0.00268883933172417	0.000355359364452086	0.00310147635255748	0.00053669758590896	0.0157089500141164	0.00838546946242313	0.000134514299904805	0.001745297316148	0.0131641732453676	0.000225625178573744	0.00785812701339057	0.000374597067132402	0.000565536739497603
4	0.0057116767570941	0.00174771725296691	0.000904399994562235	0.00635815317855905	0.000259902907034263	0.000342352197046478	0.0278453997988312	0.0532529854794756	0.0055219944645749	0.0233412649640604	0.0275497517275892	0.0202642108776285	0.0111722619903542	0.000284825577420305	0.0149287471500985	0.0492311037021353	0.00284463757405433	0.000586865774897892	0.014299641339958	0.0194826198892404	0.00554215396365293	0.0409982174688057	0	0.00212802279643924	0.00128883589152455	0.016645115362392	0.00632891294261144	0.000920677043954463	0.0422938098454116	0.0707528367585263	0.0438490588150173	0.0229677671417794	0.00114330811853029	0.00017699771780046	0.00477436789622181	0.00133302187605864	0.0147282719295597	0.00934220527031018	0.000109116495027674	0.00161381220324067	0.00515982636515634	0.00037996909357843	0.00636223278296586	0.000190396636641988	0.00193226975098236
5	0.0020057773802053	0.00131163131670633	0.00116431596518152	0.0029280318568695	0.000662250303835698	0.00085979302237132	0.0524062131136669	0.0924541879639085	0.00322194856169864	0.0135196616108595	0.038523803886745	0.00933481784835362	0.00444458232357248	0.000334293640069191	0.00537788873985251	0.0121368225415697	0.00744193354669028	0.000395058778230746	0.00390361422056874	0.00431499650476239	0.00238791715279259	0.0629370629370629	0	0.000924333458804009	0.000632439662215557	0.00861836787960169	0.00423074125568885	0.00189424621901915	0.0330065323777559	0.03187755239028	0.00917258687703226	0.0134594038486126	0.0013903364598192	0.000298745137384025	0.00376286789839331	0.00062677363192111	0.010337964423355	0.0024783171791102	0.00341083112905471	0.0011605890674733	0.00529430036058441	0.000136040227071943	0.00479590041920868	0.000376355924140506	0.000866712372044579
6	0.00236551225245839	0.00118859548022897	0.000713293313153043	0.00183009505798533	0.000576374432022143	0.000611310374258988	0.0197286664694263	0.0385439700098	0.00177289813929614	0.0150504272169907	0.0160208342290783	0.00733441148217434	0.00245264544274607	0.000322172284516547	0.00537840876623901	0.0124650811439935	0.00221431843471234	5.12878327310021e-06	0.00433183202568825	0.00503136627991344	0.00189353837283066	0.0515562868504045	0	0.00211302992146232	0.000671921729871699	0.00800974273030875	0.00112538472255201	0.000789336679379218	0.0192412443069012	0.0207676030153168	0.010679469001273	0.0112301183424963	0.00170674126708696	0.000200687596780953	0.000934843461859397	0.00026636102411778	0.00518378802788899	0.00247913532158317	0.000114760451667037	0.000831780927166211	0.00288779415372211	0.000252126856312982	0.00164206353601058	0.000232385509805523	0.000579978943291605
7	0.00356511610061959	0.00147065504958616	0.0033373499469551	0.00244852583197889	0.0123965704408086	0.008711065053579	0.0520167180744136	0.0530994430200437	0.00535712752997714	0.0100989512250309	0.0277711497116753	0.00723354600067825	0.00376542405106322	0.00500240746907386	0.00439282427424355	0.0143053910519942	0.00344717017755763	5.65115934721226e-06	0.00374183188603016	0.00462703877440401	0.00358385698038241	0.106129164952694	0	0.000530145787535969	0.000459554816655971	0.00878731222307045	0.00292870916344789	0.00127766353268485	0.0184886617825378	0.012043262391671	0.0129966549819589	0.00898663382951027	0.000358912930931116	0.000887481672066316	0.00174598996055773	0.00130104891549742	0.010665675582888	0.00752871066473258	0.000113819792227143	0.00982915245093999	0.00506934391207839	0.000302706906628531	0.00318030207780279	0.00439921864407611	0.00241934096533548
8	0.00235988838994197	0.000807469134089244	0.00188108898763682	0.00269811989203234	0.0111670375079853	0.00489561486184231	0.0271629904464333	0.0277297161682705	0.0015361217403541	0.00962515856961205	0.015163280412537	0.0068076589082894	0.00302157921376773	0.00593788435156569	0.00366909996576612	0.0107866938210092	0.00397568131721542	5.98358048528357e-06	0.00240864979871653	0.00400410404608435	0.00192481383809991	0.0669134786781846	0	0.0010364392739723	0.000646477730715519	0.00486516369922835	0.00137735230410516	0.00111770276064461	0.0245182111690658	0.00821523293012781	0.00393618505127023	0.00687447592632718	0.000321618067717045	0.00085516103019156	0.00448223585505081	0.00119080605110566	0.00627654330801976	0.00239633930331896	0.000114760451667037	0.0100760616585079	0.00336912198411986	0.00061825217465214	7.12524470126088e-05	0.00318986190024975	0.00149859979104959
9	0.00435242877572207	0.000864098324742267	0.000442864957589041	0.00385810887424114	0.00277547184725531	0.00298836243800546	0.0381501772802465	0.0506275748012529	0.00391343478180607	0.00943634834202111	0.0208234286478487	0.0104979203444587	0.0022613415297837	0.00135804093794734	0.00512312064032965	0.0135920247706915	0.00248205635395171	0.000196508381334154	0.0100075164181138	0.00933651899489589	0.00223971956351678	0.0740436034553682	0	0.00210246675954677	0.000460980557987998	0.0118459613070647	0.00213708712971909	0.000441361068052118	0.0166467784391479	0.0139705630271298	0.0154639146375587	0.00981484452430735	0.00135985893719264	0.000258509236274636	0.00168246707000039	0.000613943487611502	0.00727503873908758	0.00850704543390595	0.000165556061421299	0.00855881990340231	0.00262205014041398	0.000379427716893095	0.00152276658186947	0.000939184318497605	0.000267240728699775
10	0.00564819561901868	0.00175177689809651	0.00195704607069185	0.0107075302859874	0.0242916638053861	0.0217935490889837	0.0204652382273248	0.0197296919761269	0.0040232306567869	0.00186564182985948	0.00784105469379535	0.00451662340454431	0.00222488146121148	0.0327105872117517	0.00258130339090737	0.00705537722817113	0.00217508155603956	0.000353506135971833	0.00844642037746063	0.0024115642373761	0.00185563986785734	0.0180995475113122	0	7.04210794370221e-06	0.00107792213774339	0.0074379559581481	0.00162257245001214	0.00723994165360806	0.00613289962646117	0.00222885851642057	0.0105444153460933	0.00206177131403381	0.00616207385104752	0.00648936105869767	0.0050901509641901	0.00181103811649145	0.00731172274580294	0.00217004109529642	0.00013075166214523	0.075888924231908	0.002769645819825	0.0034649912450367	0.00153823854179221	0.0221924302028446	0.00955169727575796
