MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
2:Ins:R:1	3.48E-05	7.58E-06	4.68E-05	8.24E-05	1.06E-04	1.67E-04
2:Ins:R:2	1.16E-05	7.11E-06	3.30E-05	6.17E-05	7.56E-05	7.17E-05
2:Ins:R:3	8.76E-06	9.89E-06	2.67E-05	4.01E-05	6.06E-05	6.62E-05
2:Ins:R:4	7.46E-06	2.10E-05	3.48E-05	3.37E-05	5.33E-05	5.11E-07
2:Ins:R:5	8.69E-07	4.79E-05	8.48E-05	4.50E-05	1.30E-04	5.23E-05
3:Ins:R:0	1.48E-05	8.27E-06	4.27E-05	5.16E-05	1.08E-04	8.51E-05
3:Ins:R:1	9.69E-06	7.52E-07	4.02E-05	7.44E-05	9.21E-05	5.80E-05
3:Ins:R:2	4.26E-06	1.61E-06	1.53E-05	2.73E-05	3.08E-05	3.30E-05
3:Ins:R:3	1.62E-06	2.49E-06	3.67E-06	1.35E-05	1.37E-05	1.33E-05
3:Ins:R:4	3.83E-07	3.22E-06	8.02E-06	9.32E-06	4.91E-06	2.49E-06
3:Ins:R:5	3.14E-07	1.13E-05	2.37E-05	1.18E-05	2.93E-05	2.89E-05
4:Ins:R:0	3.50E-05	1.05E-05	3.85E-05	1.68E-05	2.01E-04	1.52E-04
4:Ins:R:1	1.02E-05	3.64E-06	3.81E-05	9.00E-05	9.17E-05	7.34E-05
4:Ins:R:2	2.89E-06	4.12E-06	1.78E-05	2.05E-05	3.10E-05	1.33E-05
4:Ins:R:3	1.85E-06	5.01E-06	1.32E-05	1.00E-05	2.39E-05	2.67E-05
4:Ins:R:4	1.30E-06	5.26E-06	1.54E-05	1.84E-05	2.51E-05	2.71E-05
4:Ins:R:5	2.11E-06	5.64E-06	2.08E-05	1.85E-05	3.02E-05	5.88E-05
5:Ins:R:0	3.44E-06	3.05E-05	5.53E-05	9.32E-05	1.10E-03	4.06E-04
5:Ins:R:1	2.72E-05	0.00E+00	6.93E-05	1.41E-04	1.53E-04	2.25E-04
5:Ins:R:2	1.84E-06	3.41E-06	1.62E-05	1.77E-05	3.41E-05	7.33E-06
5:Ins:R:3	1.96E-06	1.56E-06	1.03E-05	1.30E-05	1.74E-05	6.76E-06
5:Ins:R:4	1.57E-06	2.41E-06	9.33E-06	1.07E-05	1.66E-05	2.45E-05
5:Ins:R:5	1.15E-07	3.18E-06	8.27E-06	6.96E-06	1.05E-05	1.11E-05
2:Del:M:1	1.90E-04	8.75E-05	5.51E-05	1.21E-03	1.11E-04	2.96E-03
3:Del:M:1	1.01E-05	5.67E-06	3.21E-05	8.29E-05	8.01E-05	1.63E-04
3:Del:M:2	2.08E-05	4.96E-05	6.02E-05	4.17E-04	1.14E-04	1.33E-03
4:Del:M:1	1.06E-05	1.21E-05	3.99E-05	7.86E-05	8.64E-05	3.00E-04
4:Del:M:2	9.80E-06	1.95E-05	3.88E-05	1.89E-04	8.95E-05	7.56E-04
4:Del:M:3	1.04E-05	2.51E-05	7.09E-05	3.56E-04	1.08E-04	1.21E-03
5:Del:M:1	1.07E-04	1.61E-05	9.51E-05	7.36E-04	3.64E-04	4.23E-04
5:Del:M:2	1.11E-04	1.06E-05	5.88E-05	9.31E-04	4.27E-04	2.93E-04
5:Del:M:3	7.98E-05	1.06E-05	5.14E-05	6.36E-04	2.51E-04	2.39E-04
5:Del:M:4	4.21E-05	8.35E-06	3.38E-05	3.04E-04	1.37E-04	2.15E-04
5:Del:M:5	4.07E-05	8.83E-06	5.65E-05	3.04E-04	1.60E-04	1.11E-04
