MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
1:Ins:T:0	4.83E-04	4.98E-04	1.22E-03	1.19E-04	7.10E-04	5.03E-04	5.23E-04	4.46E-04	8.10E-04	3.06E-05	3.12E-04	2.37E-03
1:Ins:T:1	6.77E-05	4.50E-04	4.35E-03	2.97E-05	1.05E-03	1.30E-03	5.55E-04	1.21E-03	2.49E-04	1.22E-03	6.46E-04	1.44E-03
1:Ins:T:2	1.43E-04	2.66E-04	3.62E-03	2.74E-05	5.79E-04	6.33E-04	7.05E-04	4.38E-04	2.56E-04	1.51E-03	7.30E-04	6.75E-04
1:Ins:T:3	1.19E-04	3.18E-04	3.53E-04	6.17E-05	4.10E-04	4.33E-04	4.93E-04	6.19E-04	1.49E-04	8.29E-04	3.70E-04	7.09E-04
1:Ins:T:4	2.40E-04	5.66E-04	1.31E-03	9.90E-05	6.51E-04	4.88E-04	1.49E-03	3.74E-04	6.94E-05	5.31E-04	6.75E-04	1.03E-03
1:Ins:T:5	3.49E-03	1.07E-02	2.31E-02	1.99E-03	3.61E-03	1.44E-02	1.34E-02	5.22E-03	1.15E-02	8.74E-04	8.17E-03	9.50E-03
2:Del:R:0	1.58E-04	1.32E-04	5.58E-04	1.46E-04	9.20E-04	1.40E-03	1.57E-04	1.11E-03	5.13E-04	4.01E-11	8.19E-04	1.02E-03
2:Del:R:1	2.03E-04	6.91E-04	1.02E-03	1.63E-04	8.08E-04	1.26E-03	5.65E-04	1.34E-03	5.73E-04	5.45E-05	1.16E-03	1.17E-03
2:Del:R:2	1.43E-04	9.56E-05	3.18E-04	6.80E-05	4.59E-04	5.67E-04	6.10E-05	6.79E-04	2.45E-04	2.11E-05	6.07E-04	4.24E-04
2:Del:R:3	1.67E-03	7.83E-05	1.87E-03	3.43E-05	1.18E-03	2.16E-03	3.24E-05	3.13E-04	3.29E-04	7.64E-10	4.57E-04	2.73E-04
2:Del:R:4	6.47E-04	2.15E-05	7.48E-04	9.24E-06	4.86E-04	8.18E-04	7.20E-05	4.04E-05	2.35E-04	5.70E-10	2.79E-04	4.13E-05
2:Del:R:5	1.27E-03	1.42E-09	1.40E-03	3.69E-07	9.19E-04	1.61E-03	0.00E+00	4.92E-09	4.15E-04	2.98E-10	3.73E-03	1.46E-08
3:Del:R:0	1.04E-04	5.90E-05	2.78E-04	1.04E-04	3.76E-04	7.82E-04	9.12E-05	5.91E-04	2.15E-04	1.70E-05	2.54E-04	4.40E-04
3:Del:R:1	1.42E-04	3.65E-04	6.55E-04	1.48E-04	6.17E-04	9.05E-04	3.91E-04	1.33E-03	1.77E-04	3.04E-05	1.37E-03	9.21E-04
3:Del:R:2	1.24E-04	1.65E-04	1.90E-04	3.69E-05	3.59E-04	2.49E-04	2.93E-05	7.03E-04	1.67E-04	1.81E-05	4.43E-04	2.83E-04
3:Del:R:3	3.54E-05	2.40E-05	8.26E-05	9.85E-06	2.25E-05	7.80E-05	7.73E-05	2.21E-04	6.57E-05	1.68E-05	4.70E-04	2.04E-04
3:Del:R:4	1.67E-09	1.35E-08	2.24E-08	1.87E-06	3.80E-08	3.57E-08	3.55E-09	3.79E-08	1.74E-09	6.93E-10	1.22E-03	4.39E-08
3:Del:R:5	5.87E-06	3.07E-09	4.61E-06	0.00E+00	1.76E-07	5.37E-08	2.20E-06	1.91E-08	1.84E-10	8.20E-10	1.56E-03	4.35E-07
4:Del:R:0	5.51E-05	3.52E-05	2.01E-04	1.00E-04	3.57E-04	7.65E-04	9.67E-05	4.81E-04	2.05E-04	6.43E-10	2.12E-04	3.63E-04
4:Del:R:1	1.02E-04	3.13E-04	6.03E-04	9.79E-05	8.85E-04	9.72E-04	1.74E-04	1.56E-03	3.59E-04	2.77E-05	1.02E-03	9.05E-04
4:Del:R:2	7.86E-05	7.74E-05	1.89E-04	2.40E-05	2.64E-04	2.84E-04	2.48E-05	5.38E-04	2.08E-04	6.15E-10	2.77E-04	4.63E-04
4:Del:R:3	1.01E-04	4.32E-05	1.45E-04	2.66E-05	1.30E-04	1.49E-04	4.19E-05	2.66E-04	1.13E-04	5.63E-10	8.02E-04	1.74E-04
4:Del:R:4	5.99E-06	6.45E-09	1.64E-05	1.08E-05	5.29E-07	3.17E-08	4.36E-06	1.44E-07	1.62E-05	5.78E-10	7.31E-04	2.20E-06
4:Del:R:5	4.29E-05	4.57E-06	4.36E-05	1.07E-05	2.56E-05	5.24E-05	3.49E-05	8.19E-05	5.11E-05	6.96E-10	4.66E-04	1.12E-04
5:Del:R:0	1.62E-06	3.22E-04	6.59E-04	1.05E-03	2.29E-03	8.15E-03	7.89E-04	1.53E-03	2.83E-03	4.88E-05	6.02E-04	6.38E-04
5:Del:R:1	8.02E-05	2.20E-04	4.29E-04	9.26E-05	4.30E-04	3.46E-04	1.33E-04	6.36E-04	3.81E-04	2.94E-05	5.24E-04	6.87E-04
5:Del:R:2	2.50E-05	5.47E-05	1.21E-04	3.13E-05	1.21E-04	3.96E-05	3.83E-06	1.84E-04	1.07E-04	6.22E-10	2.94E-04	1.70E-04
5:Del:R:3	2.36E-05	1.74E-05	3.13E-05	1.13E-05	4.43E-05	3.53E-05	1.69E-05	8.02E-05	5.19E-05	7.10E-10	2.84E-04	6.36E-05
5:Del:R:4	1.08E-05	1.56E-06	2.25E-05	1.53E-06	1.12E-05	2.08E-05	9.16E-06	3.33E-06	3.61E-05	4.01E-09	6.52E-05	5.17E-05
5:Del:R:5	1.24E-05	5.63E-07	8.67E-06	4.27E-06	2.02E-05	1.40E-05	0.00E+00	1.98E-06	7.65E-10	6.41E-10	4.47E-05	3.89E-05
2:Ins:R:0	2.70E-04	7.17E-04	1.17E-03	9.05E-05	5.71E-04	3.93E-04	3.03E-04	3.92E-04	1.06E-03	1.82E-05	9.22E-05	1.74E-03
2:Ins:R:1	3.53E-05	5.05E-04	9.26E-04	2.16E-06	6.95E-04	8.63E-04	3.49E-04	6.71E-04	3.36E-04	2.46E-10	4.30E-04	1.03E-03
2:Ins:R:2	9.07E-05	3.11E-04	6.41E-04	3.17E-05	4.51E-04	6.72E-04	3.67E-04	3.97E-04	2.33E-04	1.70E-05	2.03E-04	6.05E-04
2:Ins:R:3	1.34E-04	1.36E-04	2.33E-04	3.02E-05	1.78E-04	2.15E-04	1.81E-04	4.91E-05	2.01E-04	2.63E-05	2.01E-04	2.31E-04
2:Ins:R:4	4.46E-04	1.76E-04	4.72E-04	1.45E-05	3.33E-04	5.53E-04	6.81E-04	8.51E-05	1.97E-04	3.43E-05	1.47E-04	2.73E-04
2:Ins:R:5	1.40E-03	8.91E-04	1.80E-03	7.25E-05	1.09E-03	1.81E-03	2.89E-03	4.28E-05	8.26E-04	4.83E-05	1.20E-03	1.11E-03
3:Ins:R:0	2.31E-04	1.62E-04	4.16E-04	5.28E-05	1.08E-04	1.52E-04	4.55E-05	1.33E-04	4.13E-04	2.42E-10	2.06E-04	9.90E-04
3:Ins:R:1	1.78E-04	4.34E-04	7.71E-04	0.00E+00	5.45E-04	6.33E-04	2.14E-04	4.85E-04	1.85E-04	1.73E-05	2.51E-04	8.81E-04
3:Ins:R:2	8.86E-06	7.53E-05	9.60E-05	2.82E-05	7.98E-05	5.48E-05	1.05E-04	1.44E-04	5.86E-05	1.89E-05	1.88E-04	1.66E-04
3:Ins:R:3	1.54E-05	1.28E-05	3.72E-05	1.21E-05	4.19E-05	2.79E-05	8.14E-05	3.22E-05	6.39E-07	9.23E-10	2.35E-05	6.30E-05
3:Ins:R:4	4.99E-05	9.84E-06	6.79E-05	1.33E-05	2.30E-05	5.24E-05	6.93E-05	3.08E-05	5.22E-05	6.83E-10	6.93E-05	8.96E-05
3:Ins:R:5	8.63E-05	6.65E-05	1.74E-04	1.58E-05	1.01E-04	1.20E-04	4.90E-04	2.43E-05	1.90E-05	1.99E-05	3.20E-04	2.74E-04
4:Ins:R:0	2.06E-04	2.19E-04	5.56E-04	3.83E-05	2.21E-04	1.90E-04	1.16E-05	9.28E-05	7.29E-04	1.61E-05	1.19E-04	9.76E-04
4:Ins:R:1	1.21E-05	6.69E-04	1.14E-03	2.95E-05	7.85E-04	9.44E-04	3.83E-04	4.96E-04	2.23E-04	2.76E-05	4.95E-04	1.19E-03
4:Ins:R:2	2.16E-05	5.59E-05	9.42E-05	2.22E-05	1.08E-04	9.02E-05	4.01E-05	3.24E-05	9.09E-05	7.58E-10	1.65E-04	1.97E-04
4:Ins:R:3	4.15E-05	3.09E-05	8.06E-05	1.68E-05	6.72E-05	4.98E-05	4.10E-05	7.14E-05	5.17E-05	8.18E-10	1.13E-05	1.89E-04
4:Ins:R:4	3.31E-05	6.84E-05	6.77E-05	7.41E-07	6.86E-05	6.15E-05	2.07E-05	6.13E-05	5.56E-05	6.92E-10	1.77E-04	2.34E-04
4:Ins:R:5	2.26E-05	1.02E-04	1.68E-04	2.62E-05	1.22E-04	2.12E-04	2.24E-04	7.51E-05	4.35E-05	4.09E-10	3.23E-04	2.76E-04
5:Ins:R:0	2.47E-08	1.68E-09	5.47E-10	5.39E-09	1.35E-09	1.36E-09	1.58E-09	6.20E-10	5.70E-03	3.18E-05	5.99E-05	1.54E-09
5:Ins:R:1	2.05E-06	1.75E-03	3.23E-03	1.92E-04	2.75E-03	3.38E-03	1.26E-03	1.69E-03	7.87E-04	5.04E-05	1.10E-03	2.74E-03
5:Ins:R:2	1.04E-05	4.99E-05	8.08E-05	3.08E-05	7.65E-05	9.09E-05	9.43E-05	1.38E-04	8.64E-05	2.56E-05	1.20E-04	2.38E-04
5:Ins:R:3	4.28E-06	1.04E-05	3.05E-05	5.24E-06	8.86E-05	6.15E-05	4.12E-05	6.55E-05	4.85E-05	7.73E-10	1.35E-04	1.08E-04
5:Ins:R:4	8.49E-06	1.84E-05	6.49E-05	5.84E-06	4.25E-05	4.41E-05	4.99E-05	4.91E-05	7.02E-06	8.21E-10	1.61E-04	1.92E-04
5:Ins:R:5	2.84E-05	1.57E-05	6.30E-05	4.24E-06	3.63E-05	2.40E-05	1.60E-05	3.46E-05	4.76E-05	7.69E-10	1.48E-04	1.64E-04
2:Del:M:1	2.15E-04	5.38E-04	1.01E-03	4.78E-05	7.50E-04	1.19E-03	3.88E-04	1.23E-03	4.32E-04	2.90E-05	6.45E-04	1.09E-03
3:Del:M:1	5.76E-05	8.05E-05	1.36E-04	1.13E-04	4.84E-04	7.87E-04	9.31E-05	3.24E-04	1.76E-04	1.87E-05	4.50E-04	2.45E-04
3:Del:M:2	1.49E-04	1.76E-04	3.39E-04	9.04E-05	4.56E-04	7.37E-04	8.36E-05	1.23E-03	2.08E-04	2.52E-05	7.08E-04	5.40E-04
4:Del:M:1	9.36E-05	7.87E-05	2.11E-04	8.23E-05	3.79E-04	5.68E-04	2.64E-05	4.84E-04	2.48E-04	6.46E-10	1.92E-04	4.49E-04
4:Del:M:2	4.58E-05	9.81E-05	1.93E-04	9.51E-05	4.08E-04	5.35E-04	1.24E-04	7.27E-04	1.92E-04	4.47E-10	5.59E-04	3.97E-04
4:Del:M:3	1.18E-04	1.64E-04	2.57E-04	9.90E-05	4.25E-04	7.35E-04	6.01E-05	1.20E-03	2.66E-04	4.16E-05	6.33E-04	7.99E-04
5:Del:M:1	1.16E-04	1.88E-04	5.85E-04	7.07E-04	1.96E-03	5.68E-03	5.31E-04	8.92E-04	1.57E-03	3.37E-05	1.17E-03	1.74E-03
5:Del:M:2	3.66E-05	3.00E-04	4.01E-04	9.22E-04	7.33E-04	1.60E-03	5.26E-04	2.57E-04	3.67E-04	3.29E-05	6.39E-04	1.02E-03
5:Del:M:3	2.09E-04	1.42E-04	3.18E-04	8.45E-04	5.74E-04	6.43E-04	2.53E-04	5.59E-04	4.06E-04	4.40E-05	6.92E-04	8.44E-04
5:Del:M:4	2.08E-05	1.37E-04	1.32E-04	4.77E-04	1.56E-04	3.49E-04	1.20E-04	5.18E-04	2.03E-04	2.19E-05	3.06E-04	1.09E-04
5:Del:M:5	2.54E-04	2.45E-04	4.92E-04	4.64E-04	2.47E-04	2.59E-04	5.34E-04	5.06E-04	4.58E-04	3.92E-05	9.49E-04	1.18E-03
