Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
SP135405	8.41E+00	2.29E+00	3.46E+00	7.09E+00	9.36E-01	7.26E+00	1.06E+01	4.76E-01	1.34E+00	0.00E+00	3.44E+00	3.11E+00	5.88E+00	9.85E+00	5.50E+00	7.49E+00	2.16E+00
SP135238	8.66E-02	1.73E-01	1.78E-01	1.89E-01	1.15E-01	1.00E-02	7.82E-02	6.15E-02	0.00E+00	0.00E+00	1.53E-01	1.36E-01	6.62E-02	5.44E-02	9.56E-02	7.16E-02	1.93E-01
SP135270	6.71E+00	1.28E+00	4.78E+00	6.12E+00	1.75E+00	6.39E+00	7.48E+00	5.26E-01	2.07E+00	3.47E-01	1.55E+00	3.60E+00	5.60E+00	6.09E+00	4.04E+00	7.21E+00	2.99E+00
SP135411	4.61E+00	9.57E-01	3.53E+00	3.55E+00	1.78E+00	2.85E+00	3.54E+00	0.00E+00	4.13E-01	3.33E-01	2.17E+00	1.91E+00	2.25E+00	5.49E+00	1.90E+00	3.25E+00	4.84E-01
SP135188	1.73E+00	4.05E-01	1.24E+00	1.52E+00	7.36E-01	1.10E+00	1.48E+00	1.08E+00	4.52E-01	1.44E-01	1.62E+00	1.57E+00	1.93E+00	1.57E+00	7.68E-01	1.73E+00	9.75E-01
SP135194	4.03E+00	6.18E-01	4.36E+00	4.69E+00	7.77E-01	3.58E+00	4.16E+00	2.24E-01	4.16E-01	3.78E-01	1.46E+00	1.58E+00	2.00E+00	3.94E+00	1.17E+00	3.27E+00	1.58E+00
SP135186	4.39E+00	9.57E-02	3.49E+00	3.48E+00	1.58E+00	4.13E+00	5.46E+00	4.25E-01	9.25E-01	2.76E-01	2.79E+00	3.59E+00	4.26E+00	5.59E+00	2.89E+00	5.87E+00	1.15E+00
SP135420	6.51E+00	1.16E+00	5.93E+00	6.71E+00	1.24E+00	3.84E+00	4.80E+00	8.03E-01	9.68E-01	0.00E+00	2.94E+00	3.40E+00	4.90E+00	5.73E+00	5.10E+00	5.73E+00	2.25E+00
SP135258	7.72E-01	2.81E-01	5.43E-01	8.20E-01	3.37E-01	1.28E+00	1.14E+00	0.00E+00	3.16E-01	0.00E+00	4.25E-01	4.33E-01	6.78E-01	9.18E-01	3.63E-01	1.21E+00	2.67E-01
SP135234	1.02E+01	1.79E+00	9.03E+00	1.02E+01	1.95E+00	9.49E+00	1.06E+01	1.29E+00	1.25E+00	0.00E+00	3.62E+00	3.74E+00	5.87E+00	1.07E+01	4.53E+00	8.83E+00	2.37E+00
SP135293	0.00E+00	0.00E+00	0.00E+00	3.59E-02	2.00E-02	0.00E+00	0.00E+00	0.00E+00	1.26E-01	1.26E-01	2.81E-02	9.54E-02	7.11E-02	1.00E-02	1.21E-01	4.56E-02	7.57E-02
SP135393	5.33E+00	1.72E+00	4.21E+00	5.21E+00	1.03E+00	3.78E+00	5.06E+00	2.07E+00	6.85E-01	4.22E-01	2.74E+00	2.30E+00	3.29E+00	5.11E+00	1.85E+00	3.98E+00	2.10E+00
SP135299	5.51E+00	1.07E+00	3.91E+00	4.55E+00	2.06E+00	7.49E+00	8.87E+00	1.95E+00	1.08E+00	0.00E+00	4.44E+00	6.77E+00	7.09E+00	7.78E+00	4.27E+00	8.30E+00	1.93E+00
SP135415	1.46E+00	3.08E-01	7.02E-01	1.52E+00	8.65E-01	1.82E+00	1.96E+00	3.11E-01	4.35E-01	0.00E+00	1.03E+00	2.11E+00	2.37E+00	2.09E+00	1.81E+00	2.42E+00	9.29E-01
SP135310	1.00E-02	0.00E+00	0.00E+00	1.41E-02	0.00E+00	1.00E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.02E-02	3.86E-02	1.97E-02	5.02E-02	2.56E-02	2.19E-02
SP135323	9.04E-01	1.43E-01	5.57E-01	9.16E-01	6.53E-01	2.45E-01	3.49E-01	0.00E+00	5.62E-01	5.63E-02	1.41E+00	2.52E+00	1.80E+00	8.94E-01	2.02E+00	8.59E-01	1.82E+00
SP135390	3.30E-01	0.00E+00	1.95E-01	3.70E-01	2.17E-01	5.90E-01	6.82E-01	1.92E-01	2.92E-01	0.00E+00	5.70E-01	5.68E-01	8.29E-01	6.87E-01	4.92E-01	6.25E-01	2.88E-01
SP135209	6.80E-01	3.15E-02	3.81E-01	7.43E-01	4.35E-01	5.46E-01	8.44E-01	4.45E-01	0.00E+00	2.22E-01	4.59E-01	8.20E-01	9.91E-01	1.14E+00	1.07E+00	1.02E+00	6.31E-01
SP135240	5.96E+00	9.22E-01	5.11E+00	5.45E+00	1.64E+00	1.05E+01	9.32E+00	4.34E-01	9.72E-01	2.20E-01	2.05E+00	2.92E+00	4.90E+00	7.57E+00	2.91E+00	7.49E+00	2.13E+00
SP135182	3.94E+01	3.53E+00	3.72E+01	4.42E+01	6.80E+00	2.09E+01	2.03E+01	1.19E+00	1.71E+00	0.00E+00	6.83E+00	5.04E+00	8.89E+00	2.44E+01	5.86E+00	1.59E+01	4.55E+00
SP85251	3.03E+00	7.38E-01	2.03E+00	2.83E+00	1.09E+00	4.85E+00	4.55E+00	0.00E+00	7.15E-01	3.48E-01	1.89E+00	2.29E+00	4.36E+00	3.48E+00	4.13E+00	5.79E+00	1.43E+00
SP84408	1.95E+00	5.79E-01	1.16E+00	1.83E+00	1.03E+00	2.46E+00	2.00E+00	6.27E-01	1.60E-01	0.00E+00	2.06E+00	2.51E+00	2.94E+00	2.07E+00	1.96E+00	3.11E+00	6.43E-01
SP84491	2.95E+01	7.19E+00	2.16E+01	2.81E+01	4.09E+00	2.79E+01	3.32E+01	4.49E+00	3.16E+00	1.89E+00	1.41E+01	9.85E+00	1.39E+01	3.04E+01	5.63E+00	2.01E+01	3.96E+00
SP84743	2.12E+01	2.63E+00	1.87E+01	2.52E+01	4.18E+00	9.62E+00	8.91E+00	2.50E+01	2.03E+00	1.00E+00	1.23E+01	5.56E+00	7.81E+00	1.37E+01	4.18E+00	1.06E+01	4.56E+00
SP83967	4.47E+00	8.17E-01	3.44E+00	4.58E+00	1.48E+00	3.29E+00	3.56E+00	3.78E-01	8.68E-01	2.63E-01	1.92E+00	2.47E+00	4.52E+00	4.59E+00	4.69E+00	5.09E+00	1.50E+00
SP105253	1.62E+01	5.08E+00	1.16E+01	1.46E+01	2.96E+00	1.79E+01	2.24E+01	3.55E+00	1.44E+00	8.66E-01	4.10E+00	4.24E+00	5.78E+00	1.72E+01	4.61E+00	1.40E+01	3.43E+00
SP84998	1.24E+01	1.57E+00	8.46E+00	1.19E+01	1.31E+00	6.65E+00	9.55E+00	1.31E-01	7.13E-01	3.65E-01	2.24E+00	2.48E+00	4.08E+00	1.03E+01	3.46E+00	6.22E+00	2.19E+00
SP84062	1.40E+00	1.90E-01	1.13E+00	1.22E+00	9.30E-01	1.98E+00	1.75E+00	2.10E-01	4.70E-01	4.95E-01	1.64E+00	1.52E+00	2.77E+00	1.79E+00	1.47E+00	2.83E+00	1.89E+00
SP84982	1.44E+03	9.62E+00	1.33E+03	1.63E+03	2.91E+02	4.37E+01	1.60E+02	2.94E+00	1.21E+00	7.07E-01	2.71E+01	6.22E+00	1.28E+01	4.09E+02	6.85E+00	4.04E+01	2.80E+00
SP84790	8.71E+00	1.84E+00	7.57E+00	9.06E+00	2.65E+00	7.47E+00	9.42E+00	3.61E+00	9.30E-01	6.54E-01	4.83E+00	4.55E+00	7.79E+00	1.23E+01	7.39E+00	9.05E+00	3.08E+00
SP105673	6.52E+00	9.69E-01	4.12E+00	5.89E+00	1.27E+00	3.56E+00	4.74E+00	5.85E-01	4.95E+00	5.17E-01	4.85E+00	5.71E+00	6.22E+00	7.41E+00	6.27E+00	6.31E+00	1.70E+00
SP85339	2.31E+01	3.73E+00	1.43E+01	1.86E+01	1.67E+00	1.70E+01	2.30E+01	1.00E+00	1.20E+00	6.11E-01	3.24E+00	2.99E+00	3.63E+00	2.02E+01	3.58E+00	1.29E+01	1.47E+00
SP84719	1.18E+01	7.36E-01	1.16E+01	1.13E+01	7.56E+00	4.62E+00	5.51E+00	8.78E-01	9.38E-01	0.00E+00	2.36E+00	2.20E+00	3.47E+00	8.28E+00	2.93E+00	5.14E+00	1.64E+00
SP105425	2.18E+01	2.64E+00	1.76E+01	2.47E+01	3.45E+00	1.32E+01	1.63E+01	1.49E+00	1.01E+00	5.50E-01	2.93E+00	3.25E+00	4.70E+00	1.56E+01	2.64E+00	8.74E+00	1.79E+00
SP84056	1.01E+01	2.38E+00	6.30E+00	8.54E+00	2.04E+00	1.66E+01	1.41E+01	1.16E+00	2.79E+00	1.09E+00	3.37E+00	4.07E+00	9.98E+00	1.09E+01	5.37E+00	1.62E+01	3.93E+00
SP105261	5.66E+00	7.96E-01	4.21E+00	4.55E+00	9.91E-01	3.65E+00	4.58E+00	7.21E-01	1.31E+00	3.23E-01	2.07E+00	2.85E+00	3.48E+00	5.25E+00	2.66E+00	4.00E+00	1.56E+00
SP85379	2.00E+01	3.59E+00	1.68E+01	2.00E+01	1.81E+00	1.64E+01	2.05E+01	3.25E+00	1.33E+00	1.20E+00	5.18E+00	2.81E+00	4.80E+00	1.91E+01	3.47E+00	1.03E+01	2.05E+00
SP105086	1.33E+01	1.82E+00	7.62E+00	1.16E+01	2.72E+00	7.77E+00	1.10E+01	5.79E-01	2.48E+00	4.64E-01	4.71E+00	5.73E+00	8.70E+00	1.40E+01	8.31E+00	8.86E+00	4.47E+00
SP84392	2.43E+03	4.40E+01	2.21E+03	2.70E+03	6.81E+02	1.92E+02	3.47E+02	1.92E+00	2.31E+00	7.12E-01	4.29E+01	2.13E+00	1.94E+01	8.40E+02	2.69E+00	1.42E+02	4.88E+00
SP105018	1.23E+01	1.85E+00	8.03E+00	8.06E+00	5.96E+00	1.21E+01	1.42E+01	3.45E+00	1.80E+01	9.96E-01	1.36E+01	1.62E+01	1.29E+01	1.78E+01	5.63E+00	1.19E+01	3.11E+00
SP84858	2.07E+01	2.87E+00	1.72E+01	2.08E+01	2.45E+00	1.15E+01	1.35E+01	1.50E+00	2.90E+00	6.44E-01	2.75E+00	5.52E+00	1.03E+01	1.33E+01	8.50E+00	1.33E+01	7.32E+00
SP84086	3.06E+00	1.10E+00	1.43E+00	1.83E+00	7.61E-01	1.06E+01	1.15E+01	4.77E-01	1.39E+00	5.72E-01	1.98E+00	2.41E+00	3.10E+00	4.47E+00	1.03E+00	7.30E+00	1.35E+00
SP105213	1.22E+01	7.17E-01	8.12E+00	1.11E+01	1.99E+00	6.82E+00	8.13E+00	7.24E-01	1.67E+00	0.00E+00	3.47E+00	2.86E+00	5.31E+00	1.05E+01	4.19E+00	7.06E+00	3.22E+00
SP105577	8.70E+00	1.62E+00	6.29E+00	8.05E+00	1.57E+00	4.86E+00	5.51E+00	5.49E-01	1.27E+00	5.00E-01	2.61E+00	2.99E+00	4.18E+00	6.61E+00	3.02E+00	5.96E+00	2.18E+00
SP85431	3.03E+00	6.53E-01	1.84E+00	2.90E+00	1.01E+00	5.19E+00	5.37E+00	0.00E+00	1.08E+00	5.26E-01	2.73E+00	3.58E+00	5.05E+00	4.27E+00	3.97E+00	5.28E+00	1.52E+00
SP84962	5.55E+00	1.69E+00	3.81E+00	5.09E+00	2.19E+00	7.80E+00	9.26E+00	5.84E-01	1.12E+00	0.00E+00	2.83E+00	2.21E+00	4.84E+00	8.04E+00	3.59E+00	7.05E+00	2.31E+00
SP105006	1.16E+01	3.15E+00	6.83E+00	9.73E+00	1.52E+00	6.05E+00	8.75E+00	6.52E-01	1.49E+00	6.55E-01	4.63E+00	3.75E+00	5.31E+00	1.19E+01	4.73E+00	6.70E+00	3.68E+00
SP84439	2.42E+03	1.44E+01	2.35E+03	2.60E+03	9.67E+02	2.37E+02	3.97E+02	9.41E+00	4.61E-01	4.99E-01	8.32E+01	1.62E+01	3.87E+01	1.12E+03	1.56E+01	2.22E+02	1.18E+01
SP105159	5.47E+00	8.54E-01	3.45E+00	5.49E+00	1.59E+00	3.48E+00	5.44E+00	2.89E-01	1.00E+00	0.00E+00	2.26E+00	3.59E+00	6.47E+00	6.13E+00	5.59E+00	7.48E+00	2.51E+00
SP85230	3.86E+00	9.09E-02	1.80E+00	3.93E+00	1.61E+00	2.67E+00	3.73E+00	3.27E-01	5.40E+00	7.65E-01	4.37E+00	7.77E+00	9.35E+00	4.18E+00	5.21E+00	4.08E+00	3.65E+00
SP84922	3.26E+01	2.24E+00	2.78E+01	3.49E+01	5.09E+00	9.05E+00	1.48E+01	3.52E+00	2.21E+00	1.09E+00	1.07E+01	7.16E+00	1.21E+01	1.92E+01	5.85E+00	8.07E+00	1.67E+00
SP85130	1.71E+01	2.88E+00	1.48E+01	1.83E+01	2.79E+00	9.72E+00	1.06E+01	9.69E-01	1.46E+00	7.25E-01	3.45E+00	6.15E+00	9.37E+00	1.51E+01	1.00E+01	1.20E+01	1.21E+00
SP104984	7.72E+00	1.06E+00	6.20E+00	7.33E+00	1.05E+00	6.68E+00	6.86E+00	7.28E-01	1.01E+00	5.90E-01	2.19E+00	2.57E+00	4.15E+00	9.05E+00	3.99E+00	7.44E+00	3.12E+00
SP85222	3.66E+00	5.71E-01	2.59E+00	2.81E+00	1.53E+00	2.76E+00	3.79E+00	3.59E-01	3.66E-01	0.00E+00	1.48E+00	2.42E+00	3.58E+00	4.03E+00	1.71E+00	3.53E+00	1.08E+00
SP105375	1.92E+01	3.23E+00	1.63E+01	2.04E+01	3.99E+00	3.03E+01	2.67E+01	1.28E+01	1.60E+00	1.36E+00	6.88E+00	5.13E+00	1.08E+01	2.39E+01	5.08E+00	2.20E+01	4.87E+00
SP85287	1.00E+01	2.22E+00	5.01E+00	7.11E+00	2.05E+00	1.20E+01	1.38E+01	5.09E-01	1.17E+00	6.02E-01	4.52E+00	4.57E+00	5.84E+00	1.11E+01	3.78E+00	9.27E+00	2.26E+00
CPCT02060042T	7.27E-01	7.81E-01	4.04E-01	6.77E-01	6.42E-01	2.15E+00	1.58E+00	0.00E+00	5.41E-01	1.75E+00	1.39E+00	1.69E+00	2.08E+00	7.98E-01	8.32E-01	2.60E+00	1.23E+00
CPCT02130027T	5.25E+00	1.36E+00	2.42E+00	4.22E+00	8.99E-01	5.07E+00	6.55E+00	6.85E-01	8.83E-01	3.77E+00	1.54E+00	3.31E+00	3.98E+00	6.53E+00	3.27E+00	5.50E+00	1.57E+00
CPCT02290024T	3.35E+01	3.37E+00	2.20E+01	3.05E+01	3.10E+00	2.01E+01	2.72E+01	1.46E+00	1.27E+00	4.19E+00	5.89E+00	4.73E+00	7.79E+00	2.55E+01	3.59E+00	1.60E+01	2.03E+00
CPCT02230080T	2.42E+01	2.66E+00	1.68E+01	2.30E+01	1.71E+00	1.35E+01	1.87E+01	1.89E+00	1.13E+00	3.67E+00	2.17E+00	3.12E+00	3.93E+00	1.78E+01	3.00E+00	1.12E+01	1.72E+00
CPCT02070282T	2.17E+01	3.13E+00	1.35E+01	1.71E+01	2.37E+00	1.11E+01	1.57E+01	2.26E+00	1.01E+00	2.78E+00	2.67E+00	5.46E+00	7.32E+00	1.65E+01	6.54E+00	1.06E+01	3.26E+00
CPCT02060201T	1.98E+01	2.74E+00	1.17E+01	1.76E+01	1.97E+00	1.74E+01	2.24E+01	1.39E+00	1.51E+00	4.62E+00	1.62E+00	2.88E+00	4.30E+00	1.86E+01	1.73E+00	1.39E+01	2.17E+00
CPCT02010752T	6.25E+00	1.61E+00	4.68E+00	6.15E+00	1.62E+00	4.96E+00	5.67E+00	1.07E+00	1.52E+00	4.02E+00	1.68E+00	3.97E+00	6.12E+00	6.46E+00	3.60E+00	5.78E+00	2.55E+00
CPCT02130046T	1.75E+01	3.35E+00	1.04E+01	1.54E+01	1.36E+00	9.10E+00	1.42E+01	2.53E+00	1.11E+00	4.01E+00	2.41E+00	2.48E+00	4.63E+00	1.55E+01	3.95E+00	8.36E+00	1.48E+00
CPCT02190033T	2.76E+01	8.47E+00	1.31E+01	2.03E+01	2.43E+00	2.33E+01	3.26E+01	1.99E+00	1.86E+00	6.52E+00	3.55E+00	4.73E+00	5.29E+00	3.28E+01	5.68E+00	2.06E+01	3.80E+00
WIDE01010213T	1.74E+01	3.27E+00	1.43E+01	1.65E+01	2.44E+00	8.03E+00	1.23E+01	2.37E+00	3.31E+00	5.15E+00	3.58E+00	4.65E+00	6.36E+00	1.57E+01	4.72E+00	8.43E+00	3.00E+00
CPCT02440010T	2.18E+01	6.84E+00	1.44E+01	2.08E+01	2.38E+00	1.88E+01	2.15E+01	6.28E+00	1.93E+00	5.85E+00	6.25E+00	8.37E+00	9.92E+00	2.59E+01	3.97E+00	1.86E+01	3.43E+00
WIDE01010272T	1.46E+01	1.83E+00	8.67E+00	1.19E+01	1.65E+00	6.66E+00	8.95E+00	6.48E-01	7.38E-01	2.27E+00	1.38E+00	3.36E+00	4.31E+00	1.13E+01	2.48E+00	6.57E+00	2.00E+00
DRUP01070085T	1.96E+03	1.40E+02	1.50E+03	1.98E+03	2.56E+02	4.62E+02	7.27E+02	1.24E+01	6.38E-01	3.73E+01	2.76E+01	2.37E+01	8.93E+01	9.93E+02	4.41E+01	3.60E+02	5.38E+00
CPCT02380045T	2.05E+01	6.20E+00	8.64E+00	1.39E+01	1.92E+00	2.56E+01	3.22E+01	1.75E+00	1.24E+00	4.11E+00	5.02E+00	5.01E+00	6.16E+00	2.63E+01	2.49E+00	2.10E+01	2.56E+00
CPCT02150013T	5.43E+00	1.46E+00	5.58E+00	6.25E+00	1.82E+00	5.87E+00	5.83E+00	1.01E+00	1.24E+00	3.89E+00	2.43E+00	3.27E+00	4.22E+00	4.85E+00	3.05E+00	6.39E+00	1.65E+00
CPCT02010769T	1.06E+01	2.45E+00	7.18E+00	9.28E+00	1.38E+00	7.07E+00	8.88E+00	2.86E+00	1.77E+00	3.47E+00	4.06E+00	3.66E+00	5.01E+00	8.66E+00	3.08E+00	6.99E+00	2.60E+00
CPCT02450014T	9.66E+02	4.90E+03	1.01E+03	1.08E+03	1.30E+02	1.32E+03	3.75E+02	2.77E+01	1.29E+00	8.92E+01	1.35E+01	1.77E+01	2.80E+01	4.73E+03	7.49E+00	1.06E+02	1.99E+01
CPCT02130122T	1.04E+01	4.54E+00	5.24E+00	6.05E+00	1.84E+00	1.20E+01	1.57E+01	6.34E-01	1.22E+00	4.03E+00	1.66E+00	2.92E+00	4.22E+00	1.21E+01	3.48E+00	1.07E+01	2.30E+00
CPCT02230107T	3.58E+01	5.00E+00	2.49E+01	3.54E+01	2.44E+00	1.16E+01	1.97E+01	1.77E+00	5.45E-01	4.84E+00	3.77E+00	5.34E+00	4.88E+00	2.24E+01	3.94E+00	1.09E+01	2.34E+00
DRUP01090017T	2.60E+01	8.16E+00	1.50E+01	2.15E+01	2.98E+00	2.04E+01	2.78E+01	1.11E+01	2.21E+00	7.09E+00	9.14E+00	1.17E+01	1.21E+01	2.85E+01	5.52E+00	2.23E+01	5.10E+00
CPCT02020781T	1.73E+01	3.92E+00	1.09E+01	1.57E+01	3.56E+00	1.10E+01	1.61E+01	8.48E-01	4.40E+00	6.49E+00	6.32E+00	8.29E+00	1.05E+01	1.68E+01	6.55E+00	1.05E+01	3.66E+00
CPCT02310016T	1.18E+01	1.88E+00	9.29E+00	1.20E+01	2.72E+00	6.91E+00	7.87E+00	2.21E+00	1.93E-01	4.09E+00	5.44E+00	2.93E+00	5.28E+00	9.26E+00	2.22E+00	7.56E+00	2.40E+00
CPCT02300050T	2.88E+01	5.20E+00	2.20E+01	2.82E+01	3.31E+00	9.60E+00	1.54E+01	3.58E+00	2.40E+00	5.13E+00	6.23E+00	1.08E+01	1.15E+01	1.93E+01	5.28E+00	1.23E+01	3.03E+00
CPCT02020808T	2.96E+01	5.31E+00	1.44E+01	2.34E+01	1.40E+00	1.45E+01	2.14E+01	1.06E+00	2.71E+00	3.37E+00	7.21E-01	3.06E+00	4.31E+00	2.36E+01	4.90E+00	1.15E+01	2.46E+00
CPCT02050414T	3.07E+01	6.05E+00	1.43E+01	2.31E+01	2.53E+00	2.33E+01	3.43E+01	1.21E+00	1.95E+00	4.59E+00	3.74E+00	6.79E+00	7.82E+00	3.26E+01	8.92E+00	1.96E+01	3.32E+00
CPCT02230042T	1.44E+00	6.62E-01	4.93E-01	1.01E+00	6.94E-01	4.23E+00	3.74E+00	4.05E-01	3.97E-01	2.63E+00	3.87E-01	1.33E+00	2.57E+00	1.63E+00	1.39E+00	3.74E+00	7.48E-01
CPCT02040170T	4.30E+00	1.18E+00	3.39E+00	3.81E+00	1.24E+00	4.10E+00	4.05E+00	3.95E+00	1.02E+00	2.47E+00	1.97E+00	2.26E+00	3.17E+00	4.45E+00	2.74E+00	3.69E+00	2.81E+00
CPCT02330059T	3.65E+01	8.88E+00	2.15E+01	2.89E+01	3.66E+00	2.13E+01	3.28E+01	3.05E+00	2.26E+00	6.77E+00	5.60E+00	6.63E+00	8.26E+00	3.14E+01	7.18E+00	1.74E+01	3.65E+00
CPCT02330063T	3.11E+01	3.20E+00	1.62E+01	2.56E+01	2.69E+00	1.42E+01	2.09E+01	1.42E+00	1.71E+00	5.22E+00	6.00E+00	5.14E+00	8.27E+00	2.53E+01	6.29E+00	1.16E+01	4.03E+00
CPCT02020512T	1.04E+01	4.36E+00	6.19E+00	7.32E+00	1.25E+00	9.47E+00	1.26E+01	7.46E-01	8.39E-01	1.86E+00	1.55E+00	2.22E+00	2.99E+00	1.08E+01	2.68E+00	8.90E+00	1.90E+00
CPCT02110031T	1.13E+01	2.40E+00	6.82E+00	1.03E+01	1.15E+00	7.78E+00	1.30E+01	1.13E+00	2.00E+00	3.67E+00	1.03E+00	4.62E+00	7.84E+00	1.47E+01	5.36E+00	1.06E+01	1.23E+01
CPCT02030347T	4.29E+03	1.01E+02	4.10E+03	4.72E+03	4.77E+02	2.65E+02	5.07E+02	8.30E+00	6.04E+00	2.19E+01	7.61E+01	4.64E+01	1.54E+02	1.15E+03	4.77E+01	2.08E+02	7.74E+00
CPCT02050179T	3.91E+01	1.03E+01	2.02E+01	3.30E+01	3.31E+00	2.22E+01	3.38E+01	1.35E+00	2.09E+00	5.79E+00	3.53E+00	5.78E+00	7.07E+00	3.37E+01	5.80E+00	2.09E+01	2.69E+00
CPCT02010591T	9.63E+00	3.06E+00	3.50E+00	7.69E+00	1.19E+00	6.28E+00	1.10E+01	1.84E+00	1.22E+00	3.97E+00	2.97E+00	3.74E+00	4.65E+00	9.45E+00	4.56E+00	7.71E+00	2.38E+00
CPCT02170007T	1.56E+01	1.53E+00	1.30E+01	1.51E+01	2.32E+00	5.79E+00	7.54E+00	1.14E+00	1.93E+00	5.64E+00	4.88E+00	6.86E+00	9.37E+00	1.27E+01	9.03E+00	1.07E+01	2.24E+00
