Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
WIDE01010111T	0	149	119	15	153	13	277	0	146	18	34	46	39	99	82	43	61	25	0	0
CPCT02020958TII	8	0	0	89	0	19	325	276	8	21	40	18	0	11	32	14	0	15	16	0
CPCT02020972T	547	265	32	39	145	27	6	121	70	69	247	1	30	0	53	31	0	4	20	256
CPCT02020971T	12	23	63	0	67	15	120	27	13	18	27	12	0	3	0	21	15	0	2	45
CPCT02330103T	202	153	6	0	0	49	0	84	19	63	50	5	12	37	0	56	87	29	10	208
WIDE01010148T	342	257	0	27	303	57	5	0	26	32	8	387	71	0	89	28	50	44	19	0
CPCT02070480T	83	15	0	0	51	30	18	77	51	30	13	18	15	4	0	12	54	14	28	0
CPCT02360014T	0	6	110	0	298	300	17	56	1315	299	20	39	17	128	26	0	0	5	176	0
CPCT02140107T	108	189	0	15	0	393	24	0	119	44	105	0	151	472	56	68	0	7	27	0
CPCT02070485T	361	251	0	31	15	65	91	0	63	33	114	30	0	50	77	52	171	52	9	0
WIDE01010202T	212	198	72	0	21	25	31	0	23	35	39	40	0	0	31	0	25	33	30	263
CPCT02020583TII	322	514	0	15	241	25	96	229	18	71	138	47	0	43	49	36	44	29	14	0
CPCT02020703T	28	101	47	7	55	100	203	0	29	174	91	18	20	17	121	15	70	24	12	0
CPCT02020973T	84	184	0	44	48	16	244	131	14	35	35	46	44	11	0	22	0	28	12	0
CPCT02020940TII	6	0	32	1	172	10	0	0	3	30	11	44	184	30	46	72	5	45	2	0
WIDE01010230T	29	107	0	17	122	0	0	0	3	22	29	3	73	2	33	19	0	1	11	0
CPCT02320002T	72	79	89	0	11	92	0	0	35	68	21	32	38	0	96	20	77	45	9	0
CPCT02050351T	41	42	0	0	83	5	29	0	13	53	30	5	43	54	0	53	38	22	3	0
CPCT02020979T	65	92	81	0	117	24	16	64	42	19	8	11	0	29	0	13	28	22	9	0
CPCT02080315T	54	130	102	7	97	235	150	0	74	48	74	42	6	154	102	45	0	18	57	0
CPCT02120203T	54	7	18	14	148	278	50	0	80	11	94	8	0	235	199	30	0	25	45	0
DRUP01050023T	67	51	0	13	146	12	100	113	15	135	40	26	0	34	0	25	0	14	2	0
CPCT02020983T	62	37	6	0	163	3	0	87	6	37	10	1	47	21	0	20	16	3	10	55
CPCT02140034T	0	0	0	15	6	91	40	74	3	111	11	75	119	15	0	31	1	35	6	39
WIDE01010280T	235	161	0	20	54	16	11	0	19	9	11	30	54	0	44	12	40	11	13	0
CPCT02020984T	0	16	57	6	23	34	83	0	13	27	63	0	58	12	40	25	0	25	11	165
CPCT02070154TII	143	260	0	0	249	755	106	0	78	954	38	69	16	26	0	19	0	17	13	0
CPCT02020986T	49980	1579	3540	9948	977	22	50	0	0	102	0	152	0	0	0	0	0	0	0	0
CPCT02020988T	197	131	49	3	52	28	0	0	38	37	45	33	14	37	0	47	87	42	17	152
CPCT02050445T	56	98	0	8	164	0	85	0	18	12	1	21	52	12	38	19	0	6	13	0
CPCT02070331T	200	147	34	0	196	0	2	110	10	26	4	19	0	10	0	7	10	30	15	42
CPCT02020989T	87	86	0	9	181	0	21	0	20	40	56	4	45	27	40	21	8	5	57	0
CPCT02050356T	53	6	47	0	37	31	7	26	28	128	8	11	0	14	20	38	20	0	26	92
WIDE01010412T	167	26	54	0	162	60	15	0	56	27	26	13	99	0	55	3	48	30	47	0
CPCT02140110T	31	107	21	5	41	3	63	133	8	8	2	27	68	0	0	0	0	0	8	3
CPCT02020717T	110	54	60	0	29	342	0	0	76	102	6	1294	32	0	46	2	0	38	2	0
CPCT02130095T	35	76	6	0	37	3	63	0	32	34	16	23	44	24	87	31	0	0	18	0
DRUP01030012T	653	840	0	36	52	50	90	0	19	102	120	77	88	15	0	29	151	91	14	0
CPCT02070336T	84	0	0	0	50	2582	202	0	466	78	30	198	665	0	0	0	0	140	0	0
CPCT02070332T	3	24	0	13	8	247	2	0	51	97	7	0	0	240	13	0	0	0	11	0
CPCT02050371T	41	42	0	12	172	26	12	48	32	55	143	3	0	18	91	10	0	26	12	46
CPCT02100178T	47	83	0	25	135	43	0	185	70	78	53	7	46	4	83	1	85	30	24	15
CPCT02020767T	26	47	44	10	33	26	6	0	5	69	17	12	40	0	44	10	0	8	11	0
CPCT02140072T	278	210	90	26	225	77	159	0	19	47	114	20	22	0	130	57	0	34	20	0
CPCT02060112T	6	78	0	9	163	5	0	0	14	37	0	8	1	13	47	10	58	33	7	17
CPCT02170032T	39	96	0	7	42	8	27	0	2	33	14	10	7	0	54	18	0	23	4	0
DRUP01070046T	73	51	0	3	36	47	36	115	11	36	43	7	27	0	0	49	0	0	8	71
WIDE01010565T	60	33	0	10	55	724	21	0	144	0	20	42	288	0	117	60	0	42	12	0
CPCT02020787T	0	104	0	14	16	27	13	87	37	42	4	0	0	18	15	7	0	340	15	11
CPCT02020778T	518	80	0	11	88	44	31	190	23	31	55	97	94	7	0	218	0	20	55	0
CPCT02050385T	74	59	0	25	58	7	85	554	46	105	61	3	101	95	0	54	118	36	80	0
CPCT02130142T	2	52	157	22	42	46	129	253	20	82	15	26	10	0	27	36	0	23	15	0
CPCT02020800T	35	53	0	5	57	37	0	123	21	82	27	14	0	0	4	0	86	5	3	0
CPCT02050395T	59	90	0	26	137	8	41	0	125	58	0	14	38	112	140	9	103	44	14	0
DRUP01070048T	25	0	43	5	66	33	174	146	7	148	8	31	11	65	0	17	0	26	17	0
CPCT02020817T	37	91	0	0	79	0	36	131	0	26	12	24	35	22	0	2	24	10	10	0
CPCT02080263T	27	82	38	4	111	5	33	0	0	113	21	10	10	46	0	22	0	9	11	16
CPCT02010944T	20	0	74	17	44	24	113	214	31	50	30	34	29	3	0	25	0	28	9	0
CPCT02020832T	92	177	57	10	59	0	78	0	33	91	2	41	0	93	0	76	0	25	9	135
CPCT02050351TII	56	52	0	0	94	13	34	95	31	39	52	3	67	35	4	74	40	26	11	0
CPCT02120168T	16	14	0	1	77	30	1	0	8	20	48	17	73	25	68	24	0	11	9	0
CPCT02440016T	85	92	0	3	82	24	151	0	59	174	16	10	35	0	27	0	55	6	15	110
CPCT02010935T	92	143	15	7	65	60	104	0	22	49	103	23	133	0	79	0	0	1	21	0
CPCT02010963T	150	1	0	17	147	44	103	174	15	58	26	37	11	41	0	40	0	42	60	199
CPCT02070401T	118	55	0	0	101	1	54	34	14	68	39	12	70	31	0	62	14	15	9	0
CPCT02230056T	2494	0	280	39	2128	678	367	0	148	181	36	202	0	341	0	100	153	112	61	0
CPCT02040169T	9662	694	128	344	675	626	189	0	180	22	73	258	62	0	52	14	0	79	2	0
CPCT02020859T	57	43	21	11	0	48	33	0	15	97	65	37	0	10	0	19	0	14	17	0
CPCT02020633TII	149	38	52	0	71	64	167	127	42	83	100	49	34	24	0	108	65	6	31	0
CPCT02020621TII	33	110	0	31	64	93	427	108	0	109	76	44	0	31	0	39	0	12	16	0
CPCT02020586T	238	112	9	55	0	22	209	0	35	71	65	86	109	26	25	35	11	15	29	65
CPCT02070237T	486	88	214	0	171	98	55	146	22	40	61	36	20	0	0	5	142	66	4	0
CPCT02080273T	58718	15505	10894	9396	2023	0	304	0	0	160	0	45	0	0	0	0	0	0	18	0
CPCT02070410T	195	239	153	0	339	292	0	0	372	96	9	45	188	28	192	104	0	51	34	0
CPCT02020600T	305	47	210	42	203	27	352	0	11	66	79	74	150	0	85	10	0	11	28	0
CPCT02010963TII	158	52	0	11	156	38	114	0	0	15	0	27	0	18	273	95	0	27	260	212
CPCT02120056T	96	132	45	21	196	33	122	0	0	75	17	15	55	27	50	33	0	11	6	0
CPCT02020840T	19	120	16	18	31	26	116	70	16	2	6	19	46	22	6	30	0	16	17	17
CPCT02040164T	438	237	310	43	362	468	78	0	77	115	43	46	0	47	6	22	0	26	8	61
CPCT02070244T	22	0	0	2	191	159	124	0	0	46	29	169	298	0	0	131	57	71	5	39
CPCT02020619T	139	97	0	15	162	55	58	0	166	127	21	65	71	45	46	62	0	0	33	205
CPCT02020633T	72	27	49	5	58	0	114	94	30	42	43	46	53	23	0	11	36	7	24	0
CPCT02010663T	145	38	0	5	69	180	53	64	109	73	80	85	139	10	33	0	18	12	30	0
CPCT02020614T	297	127	0	22	122	33	164	338	40	27	67	71	0	24	0	47	45	43	26	0
CPCT02290020T	66	66	62	29	204	47	15	0	2	65	28	6	0	0	63	52	0	7	25	0
CPCT02020632T	331	69	187	4	360	81	14	45	39	142	80	10	0	0	0	0	128	84	65	0
CPCT02050103T	42	179	16	0	132	15	40	0	21	19	40	8	69	15	26	17	28	27	4	0
CPCT02100072T	47	31	0	0	153	25	33	131	19	12	45	9	0	0	0	0	16	15	48	0
CPCT02100076T	50	0	0	33	33	185	361	260	30	28	137	110	0	29	39	131	0	25	21	0
CPCT02100077T	66	54	38	1	37	26	45	0	12	24	13	6	34	37	0	0	25	10	2	34
CPCT02070154T	121	169	0	0	163	459	96	0	85	87	50	70	187	0	31	19	0	21	17	0
CPCT02330034T	47	5	0	48	128	142	239	0	53	28	33	50	34	7	35	36	53	824	28	0
CPCT02070156T	393	87	0	0	154	34	25	0	38	37	54	26	0	29	35	30	153	14	13	0
CPCT02070162T	148	35	21	0	166	24	0	79	18	51	49	24	49	0	0	7	16	2	26	13
CPCT02070172T	33	3	0	8	54	128	53	0	66	31	39	32	59	0	0	14	76	18	3	0
CPCT02070188T	134	124	0	15	114	106	23	168	52	22	33	44	7	30	92	24	68	51	26	0
CPCT02270003T	40	58	0	7	146	20	25	64	5	28	30	8	57	0	24	6	0	35	3	0
CPCT02160026T	41	0	86	19	95	155	204	0	9	21	29	20	106	5	70	47	15	24	47	0
CPCT02070149T	145	0	0	33	94	50	30	0	244	27	0	21	82	0	41	20	167	40	3	0
CPCT02080119T	328	96	104	0	148	63	76	5	41	38	73	17	0	37	4	17	185	67	7	0
CPCT02110041T	526	379	0	12	303	16	43	0	56	38	91	39	39	79	172	18	256	42	122	0
CPCT02050216T	40	92	2	30	75	26	0	224	0	56	5	17	24	11	0	4	0	0	18	0
CPCT02070194T	56	20	0	5	64	32	43	101	10	61	32	11	49	0	28	36	0	0	5	0
CPCT02330046T	0	0	45	14	62	94	63	142	23	97	62	0	0	17	0	11	54	29	15	0
CPCT02070204T	196	147	99	15	155	502	141	0	90	116	7	54	346	156	29	20	0	52	11	0
CPCT02120020T	190	251	123	0	51	51	33	281	26	91	67	48	11	59	0	16	11	53	21	95
CPCT02260007T	3	8	0	6	129	22	32	54	6	62	1	26	0	16	0	5	0	14	4	0
CPCT02020583T	347	620	0	19	254	3	96	404	33	78	192	62	0	71	23	24	19	45	38	0
CPCT02070041T	9447	1939	667	654	869	0	0	0	0	79	0	0	0	0	661	0	0	0	5	0
CPCT02070043T	109	148	0	5	148	260	95	240	35	13	62	67	186	0	0	24	25	29	14	0
CPCT02050086T	58	44	0	0	49	4	0	108	13	27	9	0	19	16	15	20	0	20	8	23
CPCT02070044T	29	21	8	11	66	20	11	12	10	42	46	6	0	24	23	4	0	8	13	23
CPCT02220005T	103	0	84	11	67	15	58	190	20	21	25	19	0	8	0	119	8	4	23	2
CPCT02070057T	595	190	0	0	0	0	0	0	15	24	160	64	0	139	29	188	87	23	16	631
CPCT02330015T	298	202	0	12	68	77	62	256	75	52	58	85	118	27	0	14	1	18	21	0
CPCT02140037T	34	95	15	26	97	43	153	0	20	35	30	31	0	9	43	29	0	20	12	39
CPCT02070096T	70	183	0	27	98	29	161	0	31	32	21	29	96	27	59	77	0	1	22	0
CPCT02040064T	14	52	0	4	0	23	0	30	0	35	20	16	60	0	10	9	76	32	11	0
CPCT02070094T	106	124	8	16	105	50	273	0	39	42	71	35	0	30	62	38	47	59	44	0
CPCT02070102T	91	34	68	6	28	42	44	90	11	21	31	32	17	0	0	43	46	40	21	0
CPCT02050124T	79	293	29	14	135	43	26	0	54	42	53	36	25	13	30	23	77	50	19	0
CPCT02060073T	13	1	0	4	33	11	0	0	4	36	0	1	8	19	24	12	16	8	2	0
CPCT02060082T	192	333	41	14	116	10	0	3	15	57	107	82	0	27	99	17	250	53	205	0
CPCT02040105T	84	88	0	3	97	16	239	0	20	33	35	47	39	15	59	45	0	18	5	0
CPCT02010665T	28	28	0	16	2	164	3	0	788	120	98	65	90	21	13	0	0	6	13	0
CPCT02020629T	137	60	0	4	137	62	2	256	126	51	23	0	0	36	0	29	0	10	5	0
CPCT02080164T	15	0	0	2	94	285	0	244	860	200	45	19	0	28	0	19	30	39	41	0
CPCT02120080T	190	56	0	11	67	8	8	195	16	13	16	18	2	18	0	3	33	2	8	0
CPCT02050289T	101	32	50	0	47	180	48	118	47	96	20	31	0	88	0	17	0	1	64	0
CPCT02050297T	82	40	0	8	164	0	108	126	14	51	36	26	0	15	22	24	0	13	7	0
WIDE01010621T	24	35	89	12	44	23	274	0	34	47	0	51	135	8	20	41	0	19	27	0
WIDE01010461T	47	33	8	40	183	3	175	0	13	37	35	39	102	18	0	6	0	1	10	60
CPCT02120204T	153	316	37	27	193	30	180	0	24	35	87	24	0	0	0	178	0	17	4	0
CPCT02120206T	45	91	0	13	201	7	7	0	10	24	24	46	22	20	56	20	0	0	6	36
WIDE01010518T	96	82	46	0	181	261	95	537	100	25	51	88	36	0	0	25	1	47	18	0
CPCT02020991T	378	264	0	27	118	0	10	0	20	66	68	1	36	22	104	0	89	33	316	0
WIDE01010609T	127	13	69	9	84	228	294	0	59	33	64	58	72	0	0	113	0	45	20	72
CPCT02020993T	76	69	4	9	155	9	2	100	14	5	21	4	34	15	12	22	0	0	6	0
WIDE01010723T	101	23	36	30	119	69	46	272	89	44	105	19	0	20	43	61	124	26	61	0
