Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP109953	394	0.998	85.273	21.643%	12.608	6.405%	0.09977	0.998
SP107650	351	0.999	60.692	17.291%	9.555	6.013%	0.07138	0.999
SP13206	358	0.998	62.852	17.556%	9.338	6.808%	0.08913	0.997
SP13078	420	0.997	83.956	19.99%	12.997	8.377%	0.08112	0.996
SP107607	315	0.992	81.978	26.025%	12.663	12.483%	0.13426	0.991
SP109941	210	0.989	65.251	31.072%	11.043	14.948%	0.22379	0.988
SP109801	395	0.999	60.461	15.307%	8.773	5.571%	0.06506	0.998
SP13072	311	0.992	67.683	21.763%	11.122	12.984%	0.11769	0.99
SP107595	712	0.998	100.174	14.069%	15.794	6.468%	0.05036	0.998
SP107640	301	0.997	63.038	20.943%	9.864	7.185%	0.10656	0.997
SP13084	417	0.998	73.504	17.627%	11.6	6.603%	0.09113	0.998
SP107603	278	0.995	64.192	23.091%	9.102	9.63%	0.12433	0.995
SP109957	546	0.996	86.859	15.908%	12.758	8.365%	0.07206	0.996
SP114020	652	0.999	70.467	10.808%	10.576	4.557%	0.03932	0.999
SP96540	228	0.99	80.627	35.363%	12.017	14.473%	0.24303	0.989
SP114032	309	0.996	71.669	23.194%	11.412	9.168%	0.13188	0.996
SP107624	165	0.987	52.323	31.711%	8.751	16.219%	0.24768	0.985
SP107575	314	0.99	86.161	27.44%	13.647	13.958%	0.1388	0.989
SP13242	270	0.996	63.248	23.425%	9.113	9.254%	0.11735	0.996
SP114016	312	0.998	60.752	19.472%	9.529	7.05%	0.10608	0.997
CPCT02070011T	2484	0.997	271.885	10.945%	49.71	7.769%	0.02484	0.996
CPCT02020317T	307	0.979	79.183	25.793%	13.267	20.672%	0.12679	0.971
CPCT02010352T	108	0.972	36.466	33.765%	5.669	23.871%	0.21829	0.963
CPCT02010362T	142	0.955	51.018	35.928%	8.053	29.684%	0.20971	0.932
CPCT02010366T	51	0.927	30.043	58.908%	5.019	37.725%	0.44075	0.911
CPCT02010383T	147	0.982	47.639	32.407%	7.838	18.796%	0.20459	0.979
CPCT02050049T	222	0.98	61.239	27.585%	10.376	20.21%	0.12746	0.974
CPCT02020350T	282	0.986	63.721	22.596%	10.269	16.632%	0.11352	0.982
CPCT02060023T	907	0.996	154.805	17.068%	23.717	9.295%	0.05309	0.995
CPCT02080030T	2873	0.998	230.978	8.04%	46.815	6.724%	0.01232	0.997
CPCT02060010T	1035	0.996	144.68	13.979%	21.718	9.188%	0.03245	0.995
CPCT02040037T	2166	1.0	161.845	7.472%	26.07	3.177%	0.01725	0.999
CPCT02070018T	737	0.995	112.398	15.251%	17.031	9.728%	0.04496	0.994
CPCT02080041T	911	0.993	139.498	15.313%	24.0	12.371%	0.03861	0.99
CPCT02070029T	955	0.999	126.019	13.196%	19.082	5.715%	0.03291	0.998
CPCT02060033T	750	0.997	83.168	11.089%	12.405	7.477%	0.03206	0.996
CPCT02020399T	2073	0.999	192.122	9.268%	32.065	4.208%	0.02208	0.999
CPCT02140024T	6100	1.0	464.078	7.608%	88.506	2.691%	0.01448	1.0
CPCT02080050T	382	0.982	82.1	21.492%	14.93	18.665%	0.06852	0.976
CPCT02030293T	419	0.994	73.585	17.562%	11.612	11.001%	0.06544	0.993
CPCT02010441T	76919	1.0	2548.928	3.314%	699.373	1.346%	0.00572	1.0
CPCT02090030T	921	0.998	120.278	13.06%	19.412	5.488%	0.0418	0.998
CPCT02010718T	717	0.999	95.455	13.313%	15.205	4.913%	0.04383	0.999
CPCT02020653T	499	0.993	94.053	18.848%	15.636	12.056%	0.06858	0.991
CPCT02340008TII	393	0.995	77.685	19.767%	12.288	10.167%	0.1056	0.994
CPCT02020876T	259	0.968	73.45	28.359%	12.197	24.933%	0.17066	0.952
CPCT02370016T	585	0.991	121.261	20.728%	18.55	13.617%	0.07076	0.988
