Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
CPCT02130056T	43	131	32	0	36	107	56	0	0	60	81	131	0	14
CPCT02180051T	8	57	32	45	0	17	72	6	53	8	70	22	20	23
CPCT02070434T	45	12	75	0	130	34	28	73	176	21	150	0	18	43
DRUP01210006T	581	52	90	0	57	17	57	71	4	15	13	0	0	437
CPCT02020659T	130	60	33	87	0	22	81	37	5	14	0	25	0	5
CPCT02080191T	773	32	207	61	78	93	190	0	107	26	0	192	0	43
CPCT02330084T	5	53	9	99	18	23	34	21	37	40	0	43	3	21
CPCT02360009T	49	310	0	147	87	390	84	0	0	81	0	51	86	106
CPCT02060196T	14	10	21	46	25	18	63	0	34	37	0	0	0	1
CPCT02290028T	0	86	19	74	0	63	108	58	59	80	0	0	21	11
CPCT02030455T	247	149	163	86	3	32	82	104	47	10	0	57	0	41
CPCT02080198T	0	41	14	13	7	5	89	0	0	8	53	26	0	9
CPCT02010679T	5	3	8	28	3	10	95	37	0	0	0	0	27	0
CPCT02100152T	362	0	264	62	143	40	111	0	256	0	0	129	0	12
CPCT02070465T	728	31	551	59	54	67	69	214	9	9	0	101	23	44
CPCT02040224T	186	30	154	43	88	66	70	0	3	97	0	49	103	30
DRUP01060007T	0	18	5	59	0	8	114	35	0	1	0	49	0	2
CPCT02040223T	0	63	26	55	48	50	92	60	20	71	28	40	0	3
CPCT02270023T	302	93	118	180	0	60	66	0	43	83	0	124	0	26
CPCT02220079T	31	40	31	377	90	23	39	0	36	5	0	0	20	32
CPCT02230082T	118	1	91	13	63	26	90	0	0	0	73	71	38	0
CPCT02090043T	10	65	11	91	0	15	46	1	0	0	80	0	0	12
CPCT02130051T	140	16	175	46	0	30	290	151	77	0	1	0	0	0
CPCT02030259TIII	195	40	154	53	81	44	58	0	0	0	0	109	10	20
DRUP01020026T	2	228	40	145	131	50	213	137	0	0	0	44	26	0
CPCT02210046T	17	0	39	92	37	33	125	6	73	35	11	0	1	26
CPCT02120120T	0	57	10	0	38	59	65	40	27	0	0	0	25	12
WIDE01010205T	187	73	117	84	111	42	58	25	97	34	0	83	0	32
CPCT02340080T	4	12	21	76	24	12	104	0	0	0	50	19	4	2
WIDE01010216T	15	87	4	268	9	36	29	9	0	0	0	22	155	19
CPCT02130087T	28	56	83	25	29	106	150	0	176	74	110	0	31	10
WIDE01010264T	1	50	4	14	50	54	23	15	14	6	0	32	63	23
CPCT02130085T	0	475	4	142	0	42	85	96	153	3	0	0	17	13
WIDE01010292T	1	13	0	0	0	40	17	0	0	0	0	23	28	26
WIDE01010277T	0	236	0	0	4	61	17	3	9	49	0	71	3	1
CPCT02120118T	7	49	13	6	0	11	74	62	0	22	0	0	23	11
WIDE01010301T	111	52	58	3	39	14	48	0	0	45	4	105	2	10
CPCT02220045T	1041	69	505	70	314	72	114	36	85	0	48	68	44	24
CPCT02130093T	9	68	27	121	0	6	69	3	40	0	0	63	0	10
CPCT02030482T	47	14	22	118	40	105	53	32	0	77	0	74	118	38
CPCT02030477T	4	6	3	0	30	17	56	33	0	0	0	0	49	9
CPCT02370026T	2	14	8	2	43	6	8	21	0	15	15	0	40	6
WIDE01010385T	52	19	33	43	92	29	40	18	238	0	16	0	49	36
WIDE01010397T	5	94	14	34	5	4	28	0	0	45	51	18	22	29
WIDE01010414T	175	0	169	32	84	61	26	0	27	0	108	63	43	23
WIDE01010420T	1234	103	520	77	475	191	79	295	494	33	0	0	0	63
CPCT02270031T	0	60	30	15	5	0	114	0	38	41	11	0	12	15
CPCT02120132T	10	38	0	98	0	1	120	86	6	0	33	0	1	0
DRUP01010084T	46	0	61	139	28	74	96	118	97	107	0	84	30	19
CPCT02020741T	17	51	29	28	130	32	102	0	12	50	0	106	39	27
CPCT02020740T	413	108	329	94	62	72	214	0	0	57	0	32	4	16
CPCT02030492T	67	160	61	168	153	303	96	26	24	60	184	76	23	30
CPCT02070349T	0	100	62	106	9	70	85	146	57	0	187	10	0	12
CPCT02070348T	0	78	37	56	41	11	190	0	188	83	9	22	0	10
CPCT02060226T	33	95	34	33	65	218	87	22	0	85	99	89	9	35
CPCT02230111T	0	41	30	26	0	26	106	64	102	67	0	0	24	0
CPCT02080236T	0	110	14	97	64	32	45	39	72	29	0	65	37	4
CPCT02030498T	0	13	0	0	129	49	67	93	0	0	125	0	0	13
DRUP01050029T	4	101	1	14	50	44	39	21	4	0	44	59	5	10
CPCT02030505T	246	35	100	10	75	19	85	97	0	0	0	40	0	21
CPCT02120149T	0	0	31	87	29	73	82	0	32	69	72	9	17	17
CPCT02070358T	0	66	22	40	17	19	106	0	157	0	39	0	0	0
CPCT02060168T	0	89	23	80	16	2	41	12	0	0	38	22	14	11
CPCT02030509T	298	29	55	0	23	0	57	41	102	28	0	0	25	7
CPCT02210066T	574	22	52	0	15	21	50	179	16	12	0	52	44	24
CPCT02030495T	3	14	28	45	6	19	72	0	0	33	38	19	49	8
CPCT02060251T	0	0	0	15	18	11	27	19	0	0	0	33	0	2
CPCT02380049T	9	44	0	0	0	7	48	3	40	0	72	13	74	15
CPCT02300049T	1	18	20	59	24	7	66	51	0	0	14	0	0	17
CPCT02140079T	0	31	20	0	0	4	100	9	1	12	94	0	11	0
CPCT02110074T	0	144	18	63	7	61	49	34	48	106	0	53	0	17
CPCT02210065T	40	157	6	139	244	324	65	0	44	0	0	50	52	3
CPCT02120153T	35	15	29	115	60	67	64	59	84	103	0	0	0	9
CPCT02110078T	32	58	26	80	161	118	95	96	0	12	104	57	0	18
CPCT02030517T	3	165	14	130	0	70	129	38	69	36	0	0	14	94
CPCT02020466T	227	82	136	0	16	48	102	142	115	0	26	0	41	12
CPCT02070397T	0	14	22	42	37	5	83	18	0	0	68	0	14	5
CPCT02050203T	720	123	156	22	112	21	111	198	0	5	0	0	0	22
CPCT02020572T	274	113	215	156	0	5	212	150	185	0	0	0	0	21
CPCT02060142T	327	37	159	0	6	16	83	18	100	0	0	0	114	15
CPCT02230050T	748	72	200	0	244	142	90	55	81	133	68	34	0	66
CPCT02070222T	4	13	20	0	15	8	81	63	0	14	62	0	0	9
CPCT02010646T	0	78	39	120	0	240	90	0	46	35	18	0	8	15
CPCT02070418T	13	65	11	30	10	25	19	0	52	1	93	12	50	19
CPCT02080160T	748	129	215	59	40	31	176	64	0	38	155	24	14	45
CPCT02100112T	22	52	21	17	0	16	179	159	1	82	0	0	0	16
CPCT02100119T	57	140	42	53	79	147	67	0	149	91	46	0	35	35
CPCT02340032T	4	223	0	76	1	92	48	4	60	0	96	5	45	25
CPCT02020513T	8	126	2	98	24	1	35	0	0	11	0	0	0	20
CPCT02180025T	102	19	50	73	314	172	27	0	29	90	0	119	0	14
CPCT02120022T	6	22	27	61	69	20	22	0	0	32	27	102	0	4
CPCT02020516T	7	243	8	146	84	39	58	0	91	0	0	105	12	0
CPCT02060089T	0	122	20	87	0	114	24	0	40	26	0	0	73	6
CPCT02090018T	2	11	20	165	65	48	28	0	40	26	77	7	0	19
CPCT02060094T	4	26	17	55	1	15	26	29	0	0	49	1	59	23
CPCT02120028T	28	88	31	110	34	102	67	0	51	45	0	15	0	20
CPCT02090019T	626	50	325	0	56	37	71	0	59	9	140	87	44	57
CPCT02060105T	245	25	153	9	83	29	86	0	0	24	0	94	12	16
CPCT02020544T	444	3	67	2	42	15	53	62	0	0	100	124	0	14
CPCT02060110T	0	10	2	0	0	5	25	25	25	0	0	7	21	10
CPCT02030355T	15	22	2	61	0	8	16	6	52	2	38	103	0	6
CPCT02040127T	15	77	22	86	139	71	59	54	0	41	0	35	83	21
CPCT02070190T	8	145	0	0	21	148	46	58	29	38	0	24	59	3
CPCT02090020T	2	30	0	83	9	5	45	0	8	0	0	0	3	3
DRUP01020004T	0	52	8	163	6	4	49	0	0	14	0	1	0	10
CPCT02060120T	236	145	148	59	126	676	77	0	55	23	0	21	75	32
CPCT02070210T	26	171	0	284	81	465	146	84	13	0	51	0	0	81
CPCT02040144T	514	219	141	161	197	134	160	38	182	39	0	136	0	51
CPCT02040143T	11	11	16	126	71	48	75	38	0	0	0	0	0	21
CPCT02020593T	39	263	17	197	66	85	66	0	0	102	0	100	21	18
CPCT02180005T	10	220	2	145	3	92	68	24	153	0	0	0	7	24
CPCT02030299T	279	11	306	18	47	28	56	29	39	0	81	173	18	26
CPCT02020420T	0	98	29	50	12	4	59	12	0	7	0	99	0	18
CPCT02030303T	343	23	274	24	50	12	62	16	42	11	110	0	5	14
CPCT02070058T	311	30	328	59	0	31	59	105	36	35	0	63	0	12
CPCT02040050T	191	9	46	67	30	10	30	87	44	0	0	15	0	19
CPCT02020434T	27	110	24	68	99	42	47	7	88	60	7	53	11	17
CPCT02220006T	0	97	0	217	18	19	25	0	348	0	0	143	0	6
DRUP01140003T	0	125	21	84	18	0	27	0	0	9	23	15	34	8
CPCT02020459T	251	5	120	6	0	16	76	94	101	34	0	0	24	12
CPCT02330021T	4	82	1	137	0	69	21	30	0	7	39	50	0	11
CPCT02110016T	21	0	0	0	41	3	22	1	0	5	0	0	55	13
CPCT02330023T	18	49	15	0	17	7	26	17	25	13	75	0	0	2
CPCT02040095T	22	98	7	50	21	110	41	0	118	130	0	92	0	27
CPCT02160017T	649	140	240	11	63	66	110	36	290	68	0	121	0	70
CPCT02080093T	3	111	6	56	0	42	23	19	36	13	0	0	0	24
CPCT02060088T	0	12	0	47	11	12	12	14	0	0	40	0	0	14
CPCT02290021T	112	96	45	9	0	86	98	0	92	117	0	85	0	3
CPCT02340042T	16	117	37	263	88	98	88	0	2	69	0	6	0	21
CPCT02040192T	234	58	76	0	102	30	63	0	3	29	0	53	15	28
CPCT02300026T	15	144	6	35	78	24	100	92	260	0	0	0	16	31
CPCT02450007T	653	64	120	147	56	48	63	82	37	36	0	0	0	35
CPCT02170020T	388	0	101	0	153	44	98	13	0	28	53	41	54	15
CPCT02030440T	33	76	23	9	151	59	99	0	24	50	129	8	42	11
CPCT02190003T	920	149	190	134	0	303	62	34	208	20	0	46	26	10
WIDE01010536T	4	46	7	42	3	2	21	0	8	0	0	0	26	10
WIDE01010554T	5	30	13	68	20	1	20	0	0	30	0	67	0	22
