Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP135192	2	0.495	3.291	164.55%	1.244	87.964%	1.76748	0.481
SP135335	56	0.94	33.683	60.148%	5.59	35.354%	0.43439	0.93
SP135278	24	0.838	19.545	81.438%	4.098	55.767%	0.64329	0.814
SP135287	64279	1.0	4254.153	6.618%	1333.803	2.994%	0.0141	1.0
SP135345	283	0.983	78.376	27.695%	14.461	18.508%	0.14933	0.979
SP85122	100440	1.0	8492.3	8.455%	2781.331	4.085%	0.01465	1.0
SP84384	101638	1.0	7153.294	7.038%	1913.668	2.831%	0.0151	1.0
SP135184	7	0.471	10.06	143.714%	3.181	88.225%	1.67469	0.43
SP135226	229	0.995	53.758	23.475%	8.638	9.846%	0.14723	0.995
SP135436	1306	0.999	147.2	11.271%	25.613	4.457%	0.03911	0.999
SP135262	133	0.966	56.825	42.726%	9.791	25.828%	0.2689	0.96
SP135431	1632	1.0	147.116	9.014%	24.56	3.136%	0.02843	0.999
SP135425	840	0.996	163.208	19.43%	26.423	9.023%	0.06327	0.996
SP135222	472	0.998	91.331	19.35%	14.913	7.142%	0.08664	0.998
SP135230	310	0.997	64.7	20.871%	9.896	8.142%	0.0999	0.997
SP135205	99	0.988	38.237	38.623%	6.22	16.185%	0.25748	0.987
SP135180	5	0.301	8.78	175.6%	2.145	95.927%	2.35624	0.197
SP135213	352	0.992	80.738	22.937%	13.996	12.581%	0.09742	0.991
SP135217	1	0.224	1.918	191.8%	0.975	97.5%	3.18894	0.199
SP135405	808	0.996	158.549	19.622%	26.236	8.918%	0.0665	0.996
SP135238	8	0.677	10.526	131.575%	2.435	77.001%	1.7389	0.648
SP135270	865	0.997	139.271	16.101%	21.986	7.931%	0.05142	0.996
SP135411	284	0.988	85.65	30.158%	16.484	15.635%	0.15551	0.987
SP135188	200	0.989	55.317	27.659%	8.356	15.076%	0.14739	0.987
SP135194	367	0.998	62.369	16.994%	10.004	6.543%	0.07352	0.998
SP135186	433	0.994	104.408	24.113%	17.235	11.813%	0.09319	0.994
SP135420	777	0.998	104.662	13.47%	16.717	6.345%	0.03858	0.998
