Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
SP73319	40	66	122	6	23	12	12	11	21	39	5	2	0	5	4	0	0	0	0
SP107813	134	204	86	0	11	22	21	50	6	37	24	7	0	3	4	4	1	19	0
SP77339	37	104	176	9	15	18	9	40	9	17	0	9	0	1	32	8	0	0	0
SP76017	79	1	134	14	11	2	0	31	6	20	37	1	0	0	18	28	0	7	0
SP76915	94	56	71	0	27	34	17	42	7	96	0	7	0	3	0	18	0	15	0
SP71974	276	451	290	1	673	73	48	10	132	31	0	5	0	15	11	20	0	52	1
SP70178	157	167	238	1	20	34	7	23	11	75	38	4	11	2	18	0	1	9	0
SP107920	93	3	223	0	16	22	29	27	13	0	21	18	0	4	0	44	0	10	0
SP110798	43	85	142	3	7	15	19	30	12	23	0	1	0	0	26	3	0	8	0
SP107952	66	112	179	2	15	13	1	0	13	75	58	21	0	0	0	36	0	16	26
SP70465	15	65	101	0	9	16	2	55	18	49	20	10	0	3	25	17	0	7	0
SP70780	140	248	103	0	12	0	24	17	10	38	28	8	0	2	12	30	1	10	0
SP110803	21	20	38	0	32	5	0	36	98	40	26	12	49	0	0	0	0	4	0
SP107915	68	94	88	0	2	6	25	37	15	9	0	7	53	6	15	1	3	2	0
SP71132	172	258	196	0	8	30	24	29	6	41	4	6	0	0	25	25	4	4	0
SP71552	85	151	183	6	32	14	20	32	30	104	0	13	0	6	5	13	1	23	0
SP69573	45	5	148	3	10	4	11	19	16	30	0	5	0	0	0	0	0	5	8
SP75681	25	72	175	0	2	17	26	1	16	29	4	10	15	0	0	69	0	15	0
SP107874	123	195	231	0	15	17	23	41	15	7	33	2	66	0	14	8	2	21	0
SP110816	27	118	27	0	10	2	19	15	13	26	14	3	0	2	21	0	1	1	9
SP77203	669	377	18	0	870	33	29	38	124	13	177	0	0	3	16	0	18	35	0
SP76515	53	78	123	18	16	28	17	27	27	16	19	11	121	2	7	0	0	3	0
SP110770	158	69	155	2	2	39	22	15	23	65	25	5	0	0	2	15	0	12	5
SP69812	40	25	64	0	4	4	0	34	11	11	12	0	29	0	23	2	1	4	0
SP76136	153	132	133	0	33	23	3	58	140	81	91	7	149	0	6	0	0	28	21
SP70106	34	0	42	0	210	11	184	33	36	0	62	3	0	5	0	7	0	40	0
SP108059	62	0	157	0	18	8	11	17	11	33	0	13	0	5	21	22	0	2	4
SP108020	90	52	170	0	41	9	13	10	12	16	19	4	26	3	41	25	0	2	0
SP76867	124	112	120	7	13	16	9	36	13	20	9	11	34	4	7	3	0	5	0
SP108088	84	135	44	3	8	8	6	47	30	0	0	5	61	4	47	0	3	9	0
SP71734	82	35	175	0	7	13	12	11	16	39	1	6	0	4	18	14	0	8	15
SP76001	26	28	78	0	9	0	5	36	12	25	5	0	0	3	17	20	0	0	0
SP108033	112	25	245	17	10	11	3	24	30	31	0	5	0	3	13	0	0	13	0
SP110822	117	7	275	11	32	18	14	59	11	0	0	9	0	6	34	7	0	38	17
SP69762	105	133	0	0	16	10	10	20	3	45	0	2	101	6	4	1	0	7	0
SP107945	87	187	102	3	27	14	19	36	12	32	0	8	0	1	50	9	0	7	0
SP107770	50	22	136	0	17	9	13	22	15	33	0	6	0	7	11	24	1	7	9
SP73263	138	40	271	12	6	1	13	19	8	34	17	13	0	0	8	10	1	13	0
SP77131	94	79	290	0	2	19	31	27	16	0	8	6	121	2	13	7	0	15	0
SP75322	505	294	349	15	5	36	90	94	44	0	131	10	0	7	0	48	0	135	0
SP70046	13	88	30	0	2	12	10	23	5	2	0	11	67	4	0	24	0	11	1
SP70932	59	163	126	0	12	10	11	25	30	35	0	3	9	0	15	26	0	0	0
SP71758	2	38	19	0	26	7	5	20	93	24	0	5	76	1	7	6	0	1	0
SP71228	286	94	147	0	20	44	24	30	24	45	0	8	232	2	41	4	1	17	30
SP76353	18	46	0	10	0	3	8	28	1	1	44	1	71	3	10	0	0	13	0
SP69587	27	7	121	0	1	5	7	0	0	18	1	0	0	0	2	9	0	1	9
SP69898	297	330	272	0	16	19	32	34	5	0	0	0	159	7	77	18	7	9	0
SP75977	49	10	117	0	1	4	9	22	14	76	0	6	35	0	1	0	0	6	0
SP70226	36	144	0	0	3	31	8	21	0	11	1	7	87	1	0	20	1	21	7
SP108068	90	0	169	4	15	10	22	23	20	59	32	8	49	0	14	4	0	14	0
SP107784	97	352	589	1	17	48	44	23	15	0	16	12	0	5	15	56	0	11	20
SP110824	40	25	157	0	0	5	9	11	18	34	0	7	27	1	18	20	0	7	0
SP76843	129	236	246	12	12	19	27	52	8	0	0	10	37	0	21	6	4	12	0
SP71456	109	70	211	2	39	12	17	54	26	49	14	18	0	0	43	25	0	10	0
SP108065	131	64	85	0	0	21	22	22	7	49	0	10	42	0	11	12	0	9	0
SP70860	179	145	101	0	21	27	12	38	14	33	25	9	0	1	43	6	3	0	3
SP71084	68	149	81	0	0	1	16	41	21	29	26	5	0	4	9	0	0	5	3
SP72262	23	44	70	0	18	5	7	18	24	2	46	14	62	5	2	26	0	4	1
SP69705	118	98	56	0	18	17	22	26	4	35	17	8	6	7	21	17	0	20	0
SP107786	144	96	334	7	60	14	41	9	103	113	40	7	29	2	11	3	0	16	0
SP71576	48	0	107	0	1	0	10	23	9	31	0	0	66	0	9	20	1	7	0
SP108123	49	40	73	0	12	18	2	19	8	9	0	20	78	5	13	3	0	2	0
SP74896	51	106	119	0	10	35	11	66	8	7	0	4	16	2	15	0	0	4	0
SP71950	65	62	220	0	11	14	18	37	8	11	0	0	95	1	32	13	1	4	0
SP108049	21	6	114	7	15	9	5	27	32	0	0	7	0	1	10	0	0	7	0
SP116965	108	125	355	10	992	180	56	209	0	0	126	8	61	4	19	64	2	33	0
SP77930	12	47	57	0	6	17	5	11	18	0	23	1	0	0	19	18	0	2	0
SP125807	108	199	308	11	8	28	19	41	8	9	17	7	15	4	32	20	22	8	13
SP125696	89	100	107	6	12	33	91	34	30	67	0	5	0	4	5	5	21	6	0
SP125725	116	165	87	7	19	39	18	9	31	45	31	4	0	6	28	12	42	30	9
SP125752	121	292	179	14	14	25	14	7	27	24	0	4	0	2	30	45	6	2	0
SP118048	481	354	132	0	15	38	43	37	13	11	0	15	0	7	65	19	7	152	14
SP117981	4	27	119	0	14	13	18	32	29	27	0	9	45	1	7	7	0	10	0
SP125749	26	55	54	1	6	10	2	50	11	55	0	0	0	2	3	0	18	5	3
SP125762	35	80	182	4	3	8	22	36	15	10	1	16	111	3	23	0	9	17	0
SP117164	72	29	161	0	15	15	11	29	11	8	0	12	0	0	14	0	5	6	0
SP117002	151	80	264	8	14	38	52	21	21	19	8	3	0	2	31	19	4	12	0
SP117158	28	64	15	0	6	15	9	51	27	13	0	18	22	1	21	7	0	3	5
SP125691	395	176	496	0	18	66	67	51	23	83	8	13	0	3	27	7	0	9	20
SP125721	53	123	132	20	10	4	6	20	17	31	19	3	0	3	11	0	45	2	0
SP125753	136	146	86	4	8	3	49	29	11	7	10	10	0	4	16	20	27	3	0
SP117972	70	133	69	6	9	17	19	41	13	34	0	4	0	3	0	9	16	13	0
SP125726	131	99	212	3	0	15	13	35	26	17	0	5	0	1	3	19	0	11	25
SP125800	0	0	15	1	2	6	12	0	0	0	1	0	0	0	1	0	17	0	0
SP117745	229	211	428	11	2	4	41	19	8	0	19	8	31	1	21	1	0	4	10
SP117351	66	39	92	6	7	14	5	33	3	45	0	7	0	0	0	4	7	12	0
SP117980	1	149	104	6	23	17	16	21	10	41	0	12	12	7	14	30	30	7	0
SP117878	124	31	226	9	7	1	8	43	17	8	0	0	0	3	22	1	0	1	23
SP125805	56	58	87	2	6	11	9	22	11	18	18	4	104	5	3	3	0	3	0
SP78013	154	101	344	0	14	28	29	0	9	27	20	8	12	0	23	14	3	6	0
SP118083	15	88	0	0	58	38	5	99	42	62	62	8	0	4	43	35	12	8	6
SP125772	10	53	81	0	0	0	12	16	10	15	0	1	4	0	10	6	6	0	14
SP117216	127	122	65	5	11	12	10	31	7	43	4	12	41	0	20	17	1	10	7
SP125784	47	78	10	11	21	42	11	20	11	18	15	0	67	1	11	13	15	7	0
SP117323	157	0	243	5	19	45	18	96	16	22	68	3	115	3	50	0	38	13	0
SP118046	119	188	286	6	11	26	14	23	5	56	0	10	0	1	5	9	0	6	0
SP77888	8	0	35	4	9	6	1	17	14	47	0	2	16	0	0	5	0	0	0
SP125766	76	18	176	9	0	9	9	5	7	38	0	7	0	2	44	13	32	49	15
SP125737	56	89	19	0	39	12	12	92	22	0	1	10	96	1	37	11	18	7	0
SP125763	131	355	301	0	21	40	53	70	30	0	0	12	37	24	50	21	41	13	0
SP125802	64	183	45	15	9	25	20	30	14	32	0	5	0	0	18	0	19	3	0
SP117656	47	15	87	4	124	15	4	73	82	0	0	11	95	1	8	0	0	7	0
SP77872	9	0	54	0	1	0	0	16	8	5	0	6	0	0	12	3	1	7	12
SP117309	86	162	345	0	3	12	21	18	26	21	10	16	0	0	45	7	0	4	2
SP117201	136	71	282	0	30	28	20	33	8	73	0	12	14	1	12	12	0	2	0
SP125685	47	85	111	10	4	9	1	27	9	33	21	10	0	0	38	10	20	8	0
SP117463	166	111	146	0	9	25	34	15	7	34	0	5	0	0	13	18	13	9	0
SP117568	139	95	233	6	14	27	12	77	9	46	51	8	0	2	32	0	25	12	0
SP125717	117	102	68	0	7	1	13	22	4	57	0	7	0	19	4	8	27	1	0
SP125707	0	0	0	0	2	0	0	0	0	0	1	0	0	7	0	8	10	0	0
SP125794	61	85	248	8	0	6	15	15	12	44	0	9	37	4	0	22	21	6	0
SP125756	178	53	73	0	389	38	5	51	180	0	0	4	0	16	9	16	51	57	64
SP117441	64	50	158	0	3	6	22	27	17	72	7	6	0	3	10	10	0	3	30
SP125780	101	39	300	12	9	23	42	37	20	26	0	0	7	2	8	6	41	5	19
SP125764	117	208	248	0	751	24	21	14	93	0	334	0	0	19	0	34	3	8	0
SP117690	51	145	20	3	0	7	7	19	17	51	16	2	29	2	13	0	5	0	0
SP125742	18	32	128	7	52	19	7	31	117	127	0	1	5	5	7	0	39	4	0
SP125804	44	159	169	25	521	41	12	31	350	0	0	21	0	9	0	41	39	56	8
SP125695	32	15	128	8	22	12	9	17	14	44	0	7	0	1	24	3	30	10	0
SP77986	7	0	27	2	6	12	0	3	12	20	0	2	0	4	10	3	1	0	0
SP125689	109	229	158	0	46	16	38	56	32	79	0	16	272	1	1	14	17	24	8
SP117523	25	211	36	0	7	14	15	30	23	28	20	10	0	2	16	4	8	8	0
SP125694	69	137	124	0	23	9	30	25	15	10	0	2	0	7	28	18	21	13	0
SP125745	47	90	63	0	3	7	16	22	7	8	0	1	106	0	0	21	0	0	0
SP117001	75	70	144	6	3	18	14	0	12	62	0	3	16	2	13	20	0	8	0
SP117949	296	163	152	9	3	15	26	20	16	31	133	0	0	1	0	0	43	7	0
SP117653	32	59	25	0	4	12	8	18	9	0	22	7	30	0	26	6	0	0	0
SP117522	35	180	80	3	7	14	22	30	25	19	24	11	0	2	16	3	0	8	8
SP125710	42	26	242	9	13	10	21	17	17	23	0	24	0	4	13	0	33	1	10
SP117214	73	19	236	21	20	7	16	25	10	18	0	3	139	2	13	0	1	4	0
SP125768	313	241	560	0	25	89	24	4	0	81	0	6	0	7	37	0	50	15	0
SP117722	81	23	120	15	3	3	15	26	6	7	21	13	131	2	14	2	4	9	0
SP125699	215	114	85	0	7	22	16	53	18	4	0	0	0	0	73	19	7	1	0
SP125771	244	419	150	2	42	65	61	159	26	0	0	21	34	14	22	101	52	19	0
SP125719	34	2	112	2	8	17	1	42	7	30	0	6	27	2	11	10	0	9	1
SP117648	23	0	76	0	16	19	13	37	21	27	0	13	34	3	15	0	1	0	0
SP125760	47	101	72	14	10	8	10	9	15	45	0	5	0	0	11	21	32	5	5
SP125770	6298	7999	3005	313	911	801	2061	0	115	0	0	144	0	22	0	0	0	63	0
SP77956	29	0	67	0	0	0	24	0	0	0	24	5275	0	1	0	0	0	0	53
SP125785	106	81	46	21	23	6	3	43	8	16	0	1	41	5	38	0	22	14	0
SP125706	44	25	251	0	560	5	9	46	126	0	240	0	0	25	0	22	32	29	0
SP125705	123	75	124	15	11	5	8	39	7	49	0	0	0	0	16	16	1	8	0
SP125715	5	0	31	0	0	10	3	7	18	22	0	0	0	0	0	10	20	0	1
SP116962	21	48	51	10	4	1	4	0	19	35	4	11	65	0	4	0	0	12	0
SP117660	56	114	141	4	16	7	24	9	20	36	0	5	39	6	1	37	6	13	0
SP117643	78	171	104	10	820	17	40	46	159	0	260	0	0	8	0	21	8	13	0
SP125713	113	117	38	0	857	44	15	78	154	131	226	0	0	9	0	61	45	20	0
SP117760	44	0	130	13	9	19	22	17	17	20	4	2	82	3	1	0	10	7	0
SP116968	62	130	337	2	14	17	14	16	20	59	0	3	0	0	4	0	0	4	15
SP125775	40	98	74	0	5	22	18	14	17	21	0	10	0	5	9	4	39	12	4
SP125731	57	30	194	8	15	14	8	23	3	41	6	2	3	0	0	0	0	17	26
SP125733	57	139	79	5	10	17	6	25	4	22	0	13	1	5	0	15	27	9	0
SP78502	14	0	31	0	4	3	4	7	7	31	0	8	0	0	5	4	0	2	15
SP125791	82	97	192	0	7	11	3	21	25	37	0	1	0	0	26	6	1	2	2
SP125755	39	80	205	0	14	22	13	2	41	52	0	7	0	11	20	39	21	15	0
SP117340	218	0	132	0	42	19	6	59	27	0	87	9	129	3	88	3	0	8	0
SP125781	63	0	129	0	10	0	11	18	17	37	22	3	38	2	16	16	0	3	6
SP125783	25	0	147	2	17	4	5	29	5	52	5	17	0	0	5	7	21	7	9
SP116950	195	133	316	0	14	11	36	17	18	0	0	2	0	4	17	67	0	13	11
SP125712	55	204	39	0	2	2	43	30	18	0	57	2	0	1	25	25	36	5	6
SP125786	0	32	15	0	275	1	11	50	21	2	69	6	0	26	0	0	50	5	0
SP125693	244	226	403	69	4	115	57	26	37	0	0	9	60	3	33	14	26	9	0
SP116949	136	15	188	0	16	46	13	54	21	29	0	15	0	10	71	30	13	18	30
SP78533	22	2	40	0	12	3	6	22	9	31	0	3	33	0	4	0	0	2	0
SP117215	56	127	69	0	9	6	1	73	17	4	34	8	0	0	9	27	7	0	8
SP117040	124	0	285	0	8	0	27	19	13	0	0	14	100	1	18	42	0	9	0
SP117476	105	86	84	3	11	20	13	2	18	43	0	5	68	2	34	0	7	1	0
SP116985	73	6	202	0	1	3	17	11	4	39	28	26	0	3	37	11	0	9	27
SP125769	34	0	103	8	7	6	7	30	6	27	0	1	0	0	0	8	32	0	7
SP125778	0	64	92	0	1205	22	20	2	312	29	272	0	0	40	0	7	27	37	102
SP117440	74	74	276	3	6	12	12	38	20	17	19	5	0	1	38	34	0	9	0
SP125730	46	61	59	1	4	16	2	16	12	21	0	3	0	0	1	1	8	1	0
SP125686	46	7	305	0	11	14	25	20	27	0	0	7	5	7	28	34	26	6	0
SP125758	69	50	66	7	11	0	11	23	16	17	0	8	79	0	21	2	30	7	0
SP77848	23	0	41	0	0	3	4	8	4	2	1	1	5	2	14	13	0	0	0
SP117974	109	11	337	0	0	23	31	6	22	15	71	13	0	1	12	8	0	7	0
SP117911	135	89	219	0	3	15	19	19	16	35	0	11	0	2	28	9	2	0	0
SP117165	58	50	105	2	16	39	14	35	30	43	19	5	0	0	48	0	0	9	0
SP117412	87	133	206	0	301	18	2	76	104	18	0	2	49	4	40	1	0	12	0
SP117650	13	40	0	0	13	8	3	35	48	54	14	2	19	0	0	12	3	5	0
SP117076	8	9	130	4	15	4	9	19	17	0	21	8	0	4	3	21	24	3	0
SP125757	67	0	236	15	9	5	9	31	29	0	5	1	0	0	17	25	45	5	14
SP125711	45	196	9	6	2	16	4	40	1	12	41	7	0	30	32	25	97	3	0
SP125811	49	28	106	0	18	21	6	25	8	45	0	6	0	4	12	0	28	4	11
SP125723	42	132	26	21	19	14	14	15	10	48	0	21	0	0	64	32	14	4	6
SP125809	87	153	358	0	7	23	36	8	26	0	35	3	0	5	26	9	10	18	0
SP125722	40	21	43	0	6	0	5	11	13	0	11	4	70	0	0	24	18	1	0
SP117908	56	83	142	7	4	12	9	29	27	34	35	1	0	0	15	4	18	11	4
SP125741	85	49	442	7	9	6	58	10	22	0	0	15	26	2	11	17	13	15	21
SP125724	132	0	71	24	4	1	7	0	13	0	0	0	170	4	142	0	37	4	0
SP117037	37	36	146	0	2	29	3	18	10	17	29	10	0	2	8	13	34	5	5
SP125777	2	62	130	0	655	22	24	21	158	23	243	0	0	23	12	0	31	15	0
SP117291	97	217	175	3	14	32	7	50	19	0	0	5	0	0	25	53	2	0	0
SP125793	31	42	30	0	57	12	9	2	13	0	35	0	15	1	23	10	27	5	0
SP125744	125	110	56	0	8	11	15	16	1	9	20	5	43	0	0	33	27	3	0
SP125795	52	81	158	0	10	4	9	30	9	16	0	4	0	4	25	3	16	14	0
SP125703	69	173	50	0	5	23	11	22	2	41	27	4	9	2	5	22	33	4	0
SP125761	32	106	22	6	14	19	3	63	14	0	0	11	0	1	11	6	23	8	22
SP117661	194	78	217	0	16	16	25	46	17	45	8	3	2	0	6	0	16	10	0
SP125776	102	122	77	0	19	26	17	27	16	28	36	10	0	7	32	20	8	12	12
SP117261	32	7	92	0	1	15	7	35	8	20	10	9	18	2	11	0	0	2	0
SP125698	133	161	43	0	526	37	9	95	103	0	85	0	0	8	11	0	26	17	0
SP125714	97	45	199	0	8	5	15	15	5	17	0	2	99	4	6	10	29	47	0
SP77972	145	0	168	3	8	23	24	17	6	21	0	12	0	1	26	12	0	2	0
SP77866	0	0	31	1	0	8	2	11	2	5	0	4	0	0	7	0	0	1	0
SP125704	68	0	159	10	11	6	7	20	4	64	0	3	0	3	0	9	0	9	14
SP117290	101	123	816	6	19	16	40	34	15	6	0	15	0	8	6	4	0	19	6
SP125738	40	9	56	0	5	2	2	28	11	7	8	1	66	0	6	0	35	7	0
SP135427	3	33	0	0	3	5	1	35	14	14	0	7	0	0	23	1	1	0	12
SP135403	0	1	2	0	1	0	0	3	0	0	0	1	0	0	0	2	0	0	0
SP102557	0	6	3	0	1	3	0	9	5	1	7	3	4	4	2	4	0	3	4
SP106801	1	1	0	1	3	0	4	0	11	14	0	0	0	0	7	3	0	2	10
SP106758	4	36	20	0	9	6	3	21	5	1	0	4	0	0	15	7	0	4	1
SP106808	6	29	7	0	10	0	0	25	7	28	0	3	0	2	30	0	0	7	0
SP102617	26	0	2	0	6	14	2	90	2	0	0	8	0	4	7	1	1	3	0
SP102605	0	0	6	2	0	3	0	13	2	11	0	3	0	0	3	3	0	0	0
SP117086	0	0	1	0	0	4	0	0	4	3	0	0	0	0	0	1	0	0	0
SP117700	10	0	4	3	6	2	0	9	11	20	0	8	0	0	7	14	0	1	8
SP135339	0	3	83	8	5	14	5	43	18	1	21	9	0	4	8	21	0	5	21
SP135324	3	15	43	0	2	1	5	3	13	0	2	4	14	0	6	4	0	2	0
SP102529	8	0	0	0	3	4	2	40	22	0	3	11	40	3	13	8	1	2	10
SP102507	12	19	37	0	6	8	5	21	11	39	0	1	0	4	0	6	0	0	0
SP102485	0	0	1	2	1	2	0	6	7	14	0	7	0	0	0	0	0	5	0
SP117043	5	13	13	0	3	3	1	33	17	40	0	0	0	2	4	12	2	3	2
SP135496	4	0	42	6	9	2	0	20	10	0	0	5	0	0	22	15	0	4	11
SP117228	6	0	11	2	0	0	3	17	3	9	0	6	22	7	16	5	0	6	0
SP118044	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	7	0	0	0
SP117984	3	21	0	2	1	9	6	13	5	20	0	3	0	4	0	16	1	2	8
SP135346	2	0	5	0	7	1	2	16	6	0	30	0	0	3	0	12	1	0	5
SP135492	0	0	4	0	0	1	0	2	0	0	0	2	0	0	7	2	0	0	0
SP102573	3	0	3	0	10	3	0	8	3	14	0	1	0	2	4	0	0	3	0
SP135460	2	0	3	2	1	1	0	14	12	19	0	0	0	2	5	6	0	0	0
SP117667	1	0	0	0	4	0	0	5	2	0	0	2	0	2	4	6	0	2	0
SP106815	3	13	36	3	11	12	6	17	7	17	15	9	0	2	15	25	0	4	0
SP106734	2	1	0	0	2	4	0	3	4	3	0	2	0	0	13	14	1	0	1
SP117796	0	0	14	0	4	1	0	7	9	38	26	0	0	1	25	10	1	4	0
SP102537	0	0	27	13	8	0	1	52	9	27	0	9	0	0	30	4	0	2	11
SP135334	12	0	12	0	0	20	0	31	1	12	0	1	0	0	1	4	0	3	1
SP102517	7	0	10	0	12	11	4	44	10	12	13	6	25	3	0	5	1	4	0
SP117493	2	1	0	0	0	0	0	1	0	2	0	4	0	0	3	7	0	0	0
SP106722	2	2	0	2	9	6	1	20	10	16	0	4	0	4	0	12	0	1	7
SP135434	7	12	30	0	2	7	2	15	7	45	7	8	0	0	44	12	0	7	3
SP106753	2	0	1	0	4	1	0	6	0	2	0	0	0	0	5	8	0	0	0
SP102523	9	0	13	0	0	16	3	42	8	14	0	6	0	0	0	9	0	2	14
SP102591	6	0	0	0	8	7	2	11	3	32	0	1	0	0	0	4	0	2	0
SP102547	2	0	6	2	3	2	5	30	12	34	13	7	10	5	4	1	0	1	0
SP118043	5	41	0	3	0	0	0	65	22	0	8	1	0	0	25	0	2	6	15
SP135478	3	5	8	0	0	1	2	11	7	13	0	0	0	5	8	17	1	1	3
SP102561	0	0	0	0	5	1	0	3	4	1	4	1	0	4	2	0	0	0	0
SP135274	2	15	0	1	6	3	1	12	8	0	0	0	0	2	11	17	1	0	0
SP106797	1	15	34	0	5	0	2	21	8	15	0	0	0	0	17	13	0	4	3
SP135488	72	69	118	4	22	50	11	127	34	46	55	16	15	4	9	0	0	12	10
SP135480	2	0	2	0	14	9	0	0	1	9	0	6	0	0	8	0	0	0	4
SP135455	467	20	64	30	0	51	18	0	2	0	17	0	178	1	94	0	0	0	0
SP135389	5	0	49	0	16	8	7	23	13	4	0	15	0	0	20	13	0	0	14
SP102597	5	10	12	1	6	1	4	5	10	1	0	3	0	2	131	0	3	1	0
SP102489	3	4	0	0	4	0	0	12	12	6	0	0	0	3	3	1	0	3	2
SP135410	6	0	34	0	1	8	0	4	6	13	0	0	0	3	8	24	1	3	5
SP135372	2	0	2	4	1	5	0	15	1	0	0	1	24	0	2	1	0	2	2
SP117223	1	0	0	3	1	11	4	10	5	8	3	7	15	2	6	7	0	0	2
SP135328	0	0	22	0	7	0	1	7	5	1	28	8	0	4	21	17	0	4	2
SP135444	2	0	2	0	1	0	0	4	1	0	0	0	0	0	1	0	0	2	5
SP106750	0	0	3	0	0	1	0	2	2	33	0	3	0	0	4	0	1	3	6
SP102511	0	0	21	9	16	0	0	14	0	38	0	5	1	0	43	11	0	0	26
SP102541	7	0	4	0	9	4	4	21	20	18	0	4	34	4	19	20	0	0	6
SP102567	10	27	5	2	1	6	3	68	18	49	0	8	0	2	4	2	0	7	24
SP117595	5	3	11	0	0	4	0	1	4	39	0	0	2	2	0	10	0	2	0
SP135440	8	16	0	0	2	6	3	30	4	14	0	13	0	4	12	11	4	6	18
SP135296	6	0	66	8	7	9	6	71	14	13	0	5	0	0	9	11	0	0	0
SP117294	1	1	4	0	3	1	2	0	0	19	0	1	0	1	0	6	0	0	0
SP135363	9	9	2	0	2	9	0	27	4	40	5	1	0	2	0	18	0	4	19
SP102499	3	3	8	4	6	0	0	32	13	3	0	6	0	2	27	7	0	0	7
SP117951	2	4	0	1	3	3	0	4	2	15	0	0	0	2	0	0	0	2	0
SP117085	0	0	1	0	5	3	0	8	6	0	8	1	0	0	4	2	0	0	8
SP106669	3	0	10	1	1	8	1	24	8	17	0	10	0	2	11	13	0	0	2
SP135316	2	14	8	0	7	0	0	18	9	0	0	4	0	0	10	2	0	4	0
SP135305	19	58	78	11	424	41	0	124	98	0	117	0	0	8	2	16	0	10	0
SP102581	2	3	0	0	1	0	0	10	0	11	0	1	0	1	0	0	0	2	0
SP106718	11	51	7	0	1	3	2	33	5	2	0	0	0	0	31	27	3	4	8
SP135451	0	0	0	5	2	4	2	13	2	17	0	5	17	0	14	6	0	1	1
SP135354	11	3	0	0	1	10	6	22	10	8	1	2	38	1	14	5	0	3	0
SP102611	23	194	216	14	39	25	13	173	32	0	0	3	61	4	13	33	0	14	0
SP135448	4	0	27	1	4	0	0	16	2	18	14	2	0	2	14	2	0	2	4
SP117758	12	43	12	3	9	15	2	43	19	29	1	5	0	6	17	7	2	6	30
SP135282	3	0	8	3	0	2	0	14	4	9	10	2	27	2	7	0	0	0	0
SP135288	0	38	0	0	3	5	1	27	12	17	16	2	0	0	32	7	3	5	9
SP135475	5	0	16	0	6	0	5	7	8	12	0	6	0	0	29	8	2	1	4
