Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
SP19670	7.24E+00	6.75E+00	1.05E+01	1.98E+00	2.65E+00	1.26E+01	5.89E-01	3.41E+00	1.52E+00	9.90E-01	3.42E+00	9.56E-01	0.00E+00
SP17905	2.21E+02	3.51E+02	4.42E+02	1.95E+02	7.66E+00	8.70E+02	4.40E+01	0.00E+00	2.00E+02	1.77E+01	1.28E+02	0.00E+00	8.67E-01
SP16934	1.07E+01	1.09E+01	8.75E+00	2.12E+00	2.03E+00	9.14E+00	1.65E+00	3.81E+00	1.97E+00	1.35E+00	3.53E+00	8.98E-01	2.81E-01
SP20993	1.46E+01	1.32E+01	1.78E+01	2.33E+00	4.37E+00	2.27E+01	1.64E+00	4.55E+00	2.31E+00	1.83E+00	3.25E+00	7.50E-01	8.45E-02
SP19983	1.97E+01	1.99E+01	1.25E+01	3.44E+00	2.70E+00	1.47E+01	1.90E+00	7.86E+00	2.43E+00	1.72E+00	4.32E+00	1.19E+00	3.00E-01
SP18121	1.77E+03	1.69E+03	4.54E+02	5.60E+02	4.62E+00	5.27E+02	8.88E+00	9.22E+00	4.47E+01	4.08E+00	1.64E+01	0.00E+00	1.76E-01
SP96122	2.54E+01	2.42E+01	2.09E+01	3.53E+00	5.99E+00	2.57E+01	9.87E-01	6.12E+00	2.04E+00	1.46E+00	5.81E+00	1.40E+00	4.02E-01
SP119755	2.45E+01	2.47E+01	9.94E+00	3.01E+00	3.76E+00	1.23E+01	1.36E+00	4.73E+00	2.57E+00	1.56E+00	3.94E+00	1.33E+00	5.37E-01
SP96126	2.64E+01	2.42E+01	2.95E+01	4.46E+00	7.32E+00	3.61E+01	9.65E-01	5.42E+00	1.87E+00	1.46E+00	4.48E+00	1.23E+00	3.51E-01
SP19606	5.20E+00	4.89E+00	5.91E+00	1.67E+00	2.95E+00	7.33E+00	1.38E+00	2.46E+00	2.60E+00	1.68E+00	2.41E+00	1.03E+00	1.72E-01
SP96118	2.18E+02	2.18E+02	4.40E+01	1.24E+02	1.69E+00	7.50E+01	0.00E+00	7.94E+00	1.55E+01	1.46E+00	6.88E-01	8.90E-01	2.33E-01
SP21528	8.04E+00	6.68E+00	1.32E+01	2.66E+00	2.72E+00	1.59E+01	8.54E-01	3.58E+00	1.94E+00	1.45E+00	2.98E+00	9.40E-01	0.00E+00
SP21400	5.19E+01	5.06E+01	1.85E+02	2.16E+01	2.36E+00	2.03E+02	7.37E+00	2.23E+00	1.41E+01	2.48E+00	1.46E+01	1.66E-01	7.97E-01
SP23078	3.46E+00	3.37E+00	6.58E+00	1.57E+00	1.32E+00	6.61E+00	2.35E+00	5.31E+00	2.01E+00	1.60E+00	7.78E+00	1.70E+00	5.40E-01
SP17430	3.46E+00	2.22E+00	4.74E+00	9.84E-01	1.67E+00	4.90E+00	6.11E-01	2.83E+00	2.14E+00	1.33E+00	2.27E+00	8.90E-01	0.00E+00
SP96110	9.06E+00	8.71E+00	5.54E+00	1.92E+00	1.37E+00	5.85E+00	1.13E+00	5.55E+00	1.77E+00	1.39E+00	2.15E+00	1.01E+00	1.71E-01
SP18946	1.45E+02	1.70E+02	1.89E+02	6.10E+01	7.11E+00	2.87E+02	1.56E+01	6.62E+00	5.54E+01	6.15E+00	4.10E+01	1.18E+00	1.38E+00
SP21057	2.22E+01	2.26E+01	1.05E+01	2.69E+00	3.03E+00	1.05E+01	1.44E+00	5.50E+00	2.18E+00	1.61E+00	3.19E+00	1.45E+00	0.00E+00
SP22750	7.39E+00	6.63E+00	1.10E+01	1.95E+00	1.64E+00	1.27E+01	8.94E-01	4.30E+00	1.53E+00	1.21E+00	2.73E+00	8.93E-01	0.00E+00
SP19750	8.08E+00	7.18E+00	1.26E+01	1.38E+00	2.30E+00	1.53E+01	6.69E-01	2.64E+00	1.47E+00	9.27E-01	2.07E+00	8.59E-01	3.21E-01
SP17016	1.37E+01	1.38E+01	8.10E+00	2.00E+00	2.38E+00	8.36E+00	5.70E-01	5.53E+00	1.95E+00	1.58E+00	4.05E+00	8.94E-01	1.54E-01
SP16958	9.81E+00	1.02E+01	1.75E+01	2.41E+00	9.02E+00	1.57E+01	6.88E-01	1.38E+01	2.39E+00	1.85E+00	1.87E+01	2.58E+00	9.55E-01
SP17329	4.22E+00	4.35E+00	5.35E+00	2.06E+00	1.97E+00	5.77E+00	8.03E-01	2.58E+00	2.41E+00	1.38E+00	2.28E+00	6.18E-01	2.71E-01
SP96116	8.66E+00	8.04E+00	1.17E+01	1.09E+00	4.52E+00	1.59E+01	7.98E-01	3.80E+00	1.59E+00	1.13E+00	3.70E+00	1.11E+00	5.93E-01
SP96129	1.40E+01	1.44E+01	1.09E+01	1.73E+00	1.96E+00	1.16E+01	6.47E-01	7.84E+00	1.92E+00	1.40E+00	3.81E+00	1.21E+00	2.34E-01
SP21193	8.13E+00	7.98E+00	7.35E+00	1.76E+00	1.46E+00	8.30E+00	6.35E-01	2.76E+00	2.07E+00	1.28E+00	2.53E+00	9.96E-01	2.67E-01
SP18787	1.71E+01	1.47E+01	2.33E+01	2.33E+00	6.35E+00	2.95E+01	7.10E-01	4.84E+00	2.34E+00	1.63E+00	4.85E+00	1.36E+00	1.78E-01
SP96114	5.22E+00	4.49E+00	8.72E+00	1.84E+00	2.92E+00	8.45E+00	1.25E+00	4.43E+00	1.84E+00	1.55E+00	3.50E+00	1.15E+00	4.67E-01
SP19582	2.46E+00	3.26E+00	3.65E+00	1.83E+00	1.63E+00	4.85E+00	8.38E-01	1.90E+00	2.28E+00	1.24E+00	1.67E+00	7.47E-01	2.35E-01
SP17294	1.93E+01	1.84E+01	1.59E+01	3.77E+00	4.12E+00	2.07E+01	1.86E+00	3.56E+00	2.76E+00	1.42E+00	2.98E+00	1.03E+00	2.97E-02
SP80367	2.34E+00	2.38E+00	6.40E+00	1.70E+00	1.55E+00	7.27E+00	2.17E+00	1.94E+00	2.12E+00	1.35E+00	3.35E+00	8.48E-01	5.10E-01
SP82087	5.38E+00	4.52E+00	8.23E+00	1.71E+00	1.22E+00	8.95E+00	1.35E+00	4.33E+00	1.80E+00	1.31E+00	2.98E+00	7.94E-01	0.00E+00
SP80615	9.23E+01	1.13E+02	2.91E+02	7.00E+01	1.03E+01	3.87E+02	1.84E+01	8.10E+00	4.60E+01	6.64E+00	4.63E+01	2.13E+00	2.85E+00
SP80271	1.02E+01	1.00E+01	9.26E+00	1.62E+00	2.13E+00	1.05E+01	7.93E-01	3.53E+00	2.10E+00	1.33E+00	3.56E+00	1.19E+00	1.65E-01
SP81172	8.35E+00	9.21E+00	5.94E+00	3.83E+00	4.77E+00	7.15E+00	1.70E+00	3.32E+00	4.36E+00	1.84E+00	3.44E+00	1.00E+00	3.70E-01
SP81840	2.42E+01	2.23E+01	1.82E+01	3.58E+00	6.28E+00	2.24E+01	6.30E-01	5.25E+00	2.42E+00	1.41E+00	7.32E+00	1.68E+00	2.56E-01
SP80657	3.11E+00	3.12E+00	4.66E+00	1.56E+00	1.59E+00	5.19E+00	6.65E-01	2.41E+00	1.52E+00	1.06E+00	1.69E+00	8.49E-01	3.30E-01
SP81494	5.89E+00	6.27E+00	7.15E+00	4.33E+00	4.03E+00	8.10E+00	1.09E+00	3.68E+00	5.38E+00	2.38E+00	4.43E+00	9.79E-01	2.43E-01
SP81711	1.04E+01	1.04E+01	1.70E+01	3.35E+00	5.27E+00	1.88E+01	1.54E+00	4.67E+00	5.49E+00	1.61E+00	4.86E+00	1.73E+00	4.68E-01
SP80423	7.96E+00	7.97E+00	5.62E+00	2.04E+00	2.23E+00	5.65E+00	7.01E-01	5.51E+00	3.12E+00	1.66E+00	3.39E+00	1.11E+00	2.90E-01
SP80754	6.61E+00	9.10E+00	6.53E+00	4.23E+00	4.92E+00	8.17E+00	5.38E-01	4.47E+00	5.18E+00	1.21E+00	5.85E+00	1.50E+00	2.43E-01
SP81440	2.02E+00	1.75E+00	3.68E+00	1.08E+00	2.03E+00	4.03E+00	6.90E-01	2.13E+00	1.36E+00	8.92E-01	2.71E+00	6.88E-01	1.83E-01
SP80950	6.47E+00	6.47E+00	5.02E+00	8.24E-01	4.12E-01	5.45E+00	3.41E-01	4.27E+00	1.07E+00	1.10E+00	1.78E+00	6.39E-01	0.00E+00
SP82103	7.04E+00	4.96E+00	1.71E+01	1.77E+00	2.77E+00	1.98E+01	4.66E-01	3.05E+00	2.24E+00	1.31E+00	2.55E+00	7.48E-01	1.56E-01
SP81137	5.23E+00	4.47E+00	1.26E+01	2.20E+00	3.51E+00	1.16E+01	6.25E+00	7.29E+00	2.86E+00	5.70E-01	1.46E+01	2.89E+00	1.13E+00
DRUP01010006T	8.53E+00	9.83E+00	1.20E+01	1.82E+00	6.99E+00	1.50E+01	1.12E+00	3.57E+00	2.30E+00	1.60E+00	3.73E+00	1.58E+00	1.42E+00
CPCT02020319T	1.02E+01	1.15E+01	1.21E+01	8.11E-01	8.75E+00	1.58E+01	1.54E+00	5.28E+00	1.36E+00	1.49E+00	4.54E+00	1.22E+00	1.46E+00
CPCT02040021T	7.09E+00	7.78E+00	1.35E+01	1.96E+00	1.15E+01	1.74E+01	1.42E+00	4.28E+00	2.24E+00	1.24E+00	3.74E+00	1.12E+00	7.92E-01
CPCT02110003T	4.61E+00	4.59E+00	1.17E+01	1.15E+00	5.20E+00	1.49E+01	6.91E-01	2.74E+00	1.30E+00	1.09E+00	2.01E+00	1.02E+00	1.33E+00
CPCT02140012T	1.33E+01	1.74E+01	1.11E+01	1.05E+01	1.32E+01	1.25E+01	1.29E+00	6.80E+00	1.57E+01	1.96E+00	1.32E+01	2.02E+00	1.85E+00
CPCT02040027T	2.22E+01	2.26E+01	9.48E+00	2.11E+00	8.66E+00	1.28E+01	1.52E+00	5.03E+00	1.73E+00	1.56E+00	4.85E+00	1.39E+00	1.78E+00
CPCT02100013T	1.79E+01	1.82E+01	1.15E+01	5.28E+00	9.16E+00	1.39E+01	9.19E-01	5.43E+00	9.33E+00	2.53E+00	8.73E+00	4.62E+00	2.50E+00
CPCT02050048T	7.78E+00	8.44E+00	8.68E+00	2.04E+00	6.23E+00	1.03E+01	1.20E+00	3.46E+00	1.91E+00	1.49E+00	2.43E+00	1.81E+00	1.98E+00
CPCT02060015T	1.54E+01	1.60E+01	1.19E+01	2.08E+00	7.84E+00	1.65E+01	1.63E+00	5.05E+00	1.64E+00	1.52E+00	2.96E+00	1.09E+00	1.77E+00
CPCT02010397T	1.29E+01	1.43E+01	1.62E+01	2.12E+00	1.08E+01	2.28E+01	9.55E-01	5.53E+00	1.76E+00	1.44E+00	5.04E+00	1.52E+00	1.19E+00
CPCT02040040T	1.08E+01	1.11E+01	1.55E+01	2.29E+00	1.25E+01	1.91E+01	1.77E+00	4.05E+00	1.95E+00	1.54E+00	4.04E+00	1.30E+00	1.83E+00
CPCT02110008T	1.00E+01	1.14E+01	1.44E+01	3.37E+00	8.91E+00	1.89E+01	8.45E-01	5.59E+00	6.15E+00	3.00E+00	8.52E+00	1.67E+00	2.04E+00
CPCT02050057T	1.36E+01	1.28E+01	2.42E+01	1.99E+00	1.26E+01	3.20E+01	9.35E-01	5.73E+00	1.97E+00	1.49E+00	3.64E+00	1.39E+00	1.65E+00
CPCT02050061T	5.12E+00	4.67E+00	1.01E+01	1.96E+00	4.82E+00	1.25E+01	9.35E-01	2.79E+00	3.15E+00	1.33E+00	3.23E+00	8.60E-01	1.27E+00
CPCT02110011T	1.11E+01	1.05E+01	1.07E+01	1.43E+00	4.99E+00	1.40E+01	8.51E-01	3.42E+00	1.78E+00	1.20E+00	3.28E+00	5.96E-01	1.09E+00
CPCT02020383T	6.00E+00	5.60E+00	6.55E+00	1.89E+00	5.92E+00	7.29E+00	1.50E+00	4.44E+00	2.34E+00	1.68E+00	2.88E+00	1.75E+00	1.37E+00
CPCT02010414T	1.69E+01	1.70E+01	7.54E+00	3.25E+00	4.56E+00	8.18E+00	2.72E+00	4.52E+00	5.61E+00	1.94E+00	7.39E+00	1.32E+00	1.79E+00
CPCT02210001T	1.77E+01	1.71E+01	1.58E+01	2.97E+00	1.10E+01	2.02E+01	1.05E+00	4.46E+00	2.02E+00	1.37E+00	2.71E+00	9.94E-01	1.39E+00
CPCT02210003T	1.12E+01	1.16E+01	1.54E+01	2.98E+00	8.36E+00	1.85E+01	1.17E+00	7.12E+00	1.70E+00	2.39E+00	3.60E+00	1.92E+00	1.65E+00
CPCT02330007T	7.28E+00	6.60E+00	9.28E+00	2.73E+00	8.84E+00	1.30E+01	2.35E+00	3.09E+00	2.31E+00	2.32E+00	4.04E+00	1.48E+00	1.91E+00
CPCT02050068T	4.91E+00	5.73E+00	4.24E+00	3.03E+00	4.05E+00	5.21E+00	5.36E-01	3.78E+00	5.00E+00	1.50E+00	4.15E+00	1.24E+00	9.37E-01
CPCT02050075T	1.22E+01	1.35E+01	1.01E+01	2.18E+00	9.76E+00	1.07E+01	3.18E+00	4.91E+00	4.07E+00	2.25E+00	4.83E+00	1.41E+00	2.11E+00
CPCT02040058T	1.19E+01	1.28E+01	1.36E+01	2.50E+00	1.05E+01	1.74E+01	2.13E+00	5.22E+00	2.11E+00	1.70E+00	4.95E+00	1.51E+00	1.71E+00
CPCT02330009T	5.09E+00	5.36E+00	7.36E+00	1.20E+00	3.25E+00	8.68E+00	6.07E-01	3.69E+00	1.64E+00	1.18E+00	2.16E+00	5.60E-01	9.80E-01
DRUP01010007T	5.92E+01	5.83E+01	1.11E+01	2.61E+00	6.75E+00	1.45E+01	2.75E+00	6.38E+00	2.40E+00	1.89E+00	5.30E+00	1.53E+00	1.87E+00
DRUP01070001T	1.97E+03	1.92E+03	1.07E+02	6.21E+02	6.16E+01	1.73E+02	4.12E+00	3.51E+01	4.38E+01	9.67E+00	1.63E+01	2.70E+00	3.41E+00
CPCT02040021TII	1.41E+01	1.46E+01	1.76E+01	2.72E+00	1.41E+01	2.47E+01	1.39E+00	5.32E+00	2.72E+00	1.33E+00	4.93E+00	1.46E+00	1.30E+00
CPCT02340048T	6.19E+00	6.71E+00	8.92E+00	2.03E+00	8.24E+00	1.14E+01	3.26E+00	4.83E+00	1.96E+00	1.80E+00	7.13E+00	1.97E+00	2.10E+00
CPCT02330131T	7.31E+00	6.78E+00	6.70E+00	1.49E+00	7.72E+00	7.11E+00	1.22E+00	5.61E+00	1.79E+00	2.24E+00	2.17E+00	1.35E+00	1.33E+00
CPCT02190027T	6.67E+00	6.47E+00	8.07E+00	2.14E+00	6.03E+00	9.93E+00	1.19E+00	5.45E+00	2.36E+00	2.04E+00	3.68E+00	1.62E+00	1.77E+00
CPCT02050300T	8.87E+00	9.59E+00	8.61E+00	1.42E+00	6.08E+00	9.88E+00	1.49E+00	7.28E+00	1.51E+00	1.73E+00	2.46E+00	1.66E+00	1.73E+00
DRUP01070063T	1.09E+01	1.26E+01	1.11E+01	5.17E+00	1.53E+01	6.66E+00	8.06E+00	6.12E+00	6.58E+00	4.43E+00	9.45E+00	6.18E+00	3.56E+00
CPCT02060160T	9.87E+00	1.01E+01	8.18E+00	2.85E+00	3.80E+00	1.00E+01	1.31E+00	4.47E+00	2.43E+00	3.22E+00	3.40E+00	2.86E+00	2.55E+00
CPCT02030443T	7.93E+00	9.53E+00	7.84E+00	5.51E+00	6.56E+00	1.45E+01	2.73E+00	5.31E+00	5.61E+00	1.32E+00	6.88E+00	1.92E+00	2.14E+00
CPCT02020651T	1.14E+01	1.19E+01	1.53E+01	2.25E+00	9.04E+00	2.13E+01	2.29E+00	5.29E+00	2.41E+00	1.64E+00	3.20E+00	1.39E+00	1.74E+00
DRUP01090009T	8.99E+00	9.67E+00	7.67E+00	1.71E+00	5.12E+00	9.45E+00	1.51E+00	3.46E+00	1.57E+00	1.94E+00	2.68E+00	1.79E+00	1.67E+00
CPCT02070273T	7.11E+00	7.97E+00	9.87E+00	2.43E+00	9.86E+00	9.54E+00	2.29E+00	4.19E+00	2.48E+00	1.83E+00	2.56E+00	2.17E+00	2.37E+00
CPCT02210041T	1.58E+01	1.58E+01	6.33E+00	1.70E+00	7.16E+00	8.54E+00	1.61E+00	4.04E+00	1.97E+00	1.26E+00	5.51E+00	1.86E+00	2.01E+00
CPCT02010750TII	1.11E+01	1.20E+01	1.08E+01	2.36E+00	1.26E+01	1.17E+01	1.94E+00	4.06E+00	2.08E+00	1.80E+00	3.38E+00	1.45E+00	1.07E+00
CPCT02160059T	4.87E+00	4.92E+00	1.03E+01	1.30E+00	7.20E+00	1.29E+01	7.94E-01	3.16E+00	1.94E+00	1.41E+00	2.47E+00	1.41E+00	8.66E-01
DRUP01340003T	5.43E+00	4.32E+00	3.76E+00	3.04E+00	4.81E+00	5.14E+00	8.63E+00	2.98E+00	3.94E+00	3.32E+00	3.21E+00	1.97E+00	2.56E+00
CPCT02080283T	6.85E+00	6.76E+00	1.15E+01	2.41E+00	7.32E+00	1.32E+01	2.68E+00	5.33E+00	3.64E+00	1.86E+00	6.28E+00	1.86E+00	1.66E+00
DRUP01330002T	1.57E+01	1.66E+01	7.95E+00	3.39E+00	6.17E+00	9.51E+00	1.63E+00	5.39E+00	3.62E+00	3.20E+00	3.59E+00	2.05E+00	1.75E+00
CPCT02330078T	7.40E+00	7.56E+00	1.76E+01	2.73E+00	1.32E+01	2.16E+01	1.32E+00	5.81E+00	2.23E+00	3.38E+00	3.29E+00	1.36E+00	9.34E-01
CPCT02010730T	1.23E+01	1.30E+01	8.72E+00	3.07E+00	7.03E+00	9.64E+00	1.66E+00	4.28E+00	3.86E+00	1.88E+00	3.65E+00	1.21E+00	1.60E+00
CPCT02050307T	5.63E+00	7.01E+00	9.17E+00	2.49E+00	7.94E+00	9.32E+00	9.45E-01	5.69E+00	3.81E+00	1.38E+00	8.15E+00	1.66E+00	1.59E+00
DRUP01340004T	2.89E+01	2.89E+01	2.50E+01	3.69E+00	1.55E+01	3.48E+01	2.05E+00	6.68E+00	2.65E+00	3.91E+00	3.65E+00	1.61E+00	2.04E+00
CPCT02120078T	5.46E+00	4.43E+00	1.24E+01	3.69E+00	5.22E+00	1.54E+01	1.30E+00	5.47E+00	2.02E+00	4.90E+00	4.42E+00	6.81E-01	1.23E+00
CPCT02100139T	1.14E+01	1.17E+01	1.11E+01	1.40E+00	5.38E+00	1.53E+01	1.23E+00	3.21E+00	1.94E+00	1.37E+00	2.97E+00	1.23E+00	1.43E+00
CPCT02230077T	9.37E+00	9.09E+00	9.44E+00	5.86E+00	8.79E+00	8.59E+00	1.48E+00	5.25E+00	8.57E+00	6.36E+00	8.96E+00	2.36E+00	2.04E+00
CPCT02230078T	9.12E+00	8.46E+00	1.02E+01	1.37E+00	7.62E+00	1.34E+01	2.20E+00	3.50E+00	2.15E+00	1.48E+00	3.30E+00	1.26E+00	1.59E+00
CPCT02010735T	8.03E+00	6.81E+00	1.14E+01	1.51E+00	4.79E+00	1.48E+01	5.74E-01	3.62E+00	2.02E+00	1.34E+00	2.64E+00	9.20E-01	1.42E+00
DRUP01010051TII	1.05E+01	1.20E+01	1.63E+01	1.86E+00	1.29E+01	2.20E+01	1.73E+00	5.90E+00	2.46E+00	2.02E+00	5.70E+00	1.49E+00	1.73E+00
CPCT02440004T	3.19E+01	3.19E+01	2.38E+01	2.86E+00	1.22E+01	3.37E+01	1.00E+00	7.88E+00	2.50E+00	3.72E+00	4.75E+00	1.42E+00	2.09E+00
CPCT02220032T	1.48E+01	1.63E+01	1.60E+01	6.01E+00	1.49E+01	1.56E+01	2.26E+00	7.20E+00	7.74E+00	3.33E+00	8.17E+00	2.27E+00	2.36E+00
CPCT02130031T	1.14E+01	1.13E+01	1.38E+01	2.10E+00	8.53E+00	1.93E+01	1.42E+00	3.73E+00	2.49E+00	1.70E+00	3.76E+00	1.85E+00	2.54E+00
DRUP01020018T	1.02E+01	1.10E+01	1.19E+01	2.76E+00	1.30E+01	1.59E+01	1.29E+00	5.07E+00	3.20E+00	3.10E+00	4.14E+00	1.84E+00	2.04E+00
CPCT02310005T	7.98E+00	8.65E+00	1.03E+01	3.82E+00	5.80E+00	1.20E+01	6.73E-01	5.73E+00	4.47E+00	3.36E+00	4.59E+00	2.77E+00	2.19E+00
CPCT02250005T	8.18E+02	8.29E+02	3.94E+01	1.78E+02	3.96E+01	6.00E+01	2.07E+00	2.36E+01	1.15E+01	9.90E+00	4.04E+00	2.33E+00	4.62E+00
CPCT02330080T	1.30E+01	1.31E+01	8.46E+00	3.95E+00	7.60E+00	1.07E+01	1.51E+00	3.52E+00	2.20E+00	2.09E+00	3.36E+00	1.83E+00	2.36E+00
CPCT02100144T	1.98E+01	1.95E+01	1.27E+01	2.66E+00	5.14E+00	1.70E+01	3.09E+00	3.30E+00	2.82E+00	2.60E+00	3.02E+00	1.11E+00	1.51E+00
CPCT02330085T	1.39E+01	1.47E+01	1.36E+01	2.83E+00	7.14E+00	1.67E+01	2.40E+00	8.47E+00	2.95E+00	2.92E+00	3.40E+00	1.98E+00	2.03E+00
CPCT02010742T	8.56E+00	9.26E+00	1.14E+01	1.90E+00	6.76E+00	1.55E+01	1.11E+00	4.54E+00	1.94E+00	2.11E+00	2.83E+00	1.00E+00	1.28E+00
DRUP01010123T	3.77E+03	3.87E+03	5.27E+02	9.42E+02	2.88E+02	7.87E+02	9.96E+00	1.93E+02	3.83E+01	3.60E+01	2.35E+00	7.22E+00	1.24E+01
DRUP01220007T	9.82E+00	1.02E+01	1.25E+01	1.42E+01	1.27E+01	2.05E+01	2.54E+00	5.56E+00	4.16E+00	1.01E+01	1.72E+01	2.65E+00	8.73E-01
CPCT02300033T	4.70E+00	5.06E+00	6.29E+00	1.14E+00	7.05E+00	8.11E+00	3.41E+00	3.40E+00	1.51E+00	1.27E+00	5.96E+00	1.71E+00	3.09E+00
DRUP01010059T	1.34E+01	1.39E+01	1.01E+01	1.73E+00	5.14E+00	1.33E+01	4.90E-01	4.19E+00	1.99E+00	2.45E+00	2.55E+00	1.01E+00	1.42E+00
DRUP01010070T	9.44E+00	9.15E+00	1.16E+01	2.97E+00	5.66E+00	1.29E+01	1.98E+00	4.83E+00	7.23E+00	9.63E-01	9.65E+00	1.58E+00	1.76E+00
CPCT02160038T	4.49E+00	4.54E+00	4.53E+00	1.77E+00	4.49E+00	6.29E+00	9.46E-01	3.31E+00	2.11E+00	1.42E+00	2.58E+00	1.55E+00	1.37E+00
CPCT02440024T	3.74E-01	8.69E-01	3.54E+00	1.12E+00	3.99E+00	2.79E+00	3.40E-01	1.98E+00	1.40E+00	1.38E+00	1.56E+00	7.29E-01	1.46E+00
CPCT02030442T	9.76E+00	9.54E+00	1.48E+01	4.00E+00	1.17E+01	1.85E+01	1.27E+00	9.35E+00	4.35E+00	4.77E+00	5.23E+00	2.79E+00	2.65E+00
CPCT02330089T	1.26E+01	1.49E+01	1.27E+01	2.92E+00	9.31E+00	1.50E+01	1.26E+00	5.28E+00	2.18E+00	1.64E+00	3.36E+00	1.66E+00	1.78E+00
CPCT02210042T	8.75E+00	9.18E+00	5.22E+00	1.60E+00	3.63E+00	6.39E+00	7.83E-01	3.23E+00	1.38E+00	1.42E+00	2.96E+00	8.11E-01	1.39E+00
DRUP01070039T	7.00E+00	7.27E+00	0.00E+00	1.50E+00	1.39E+00	1.82E+00	5.74E-01	6.40E+00	1.71E+00	1.78E+00	1.53E+00	2.10E+00	2.67E+00
CPCT02220067T	9.51E+00	9.61E+00	1.22E+01	2.30E+00	6.88E+00	1.56E+01	2.06E+00	4.13E+00	3.77E+00	3.54E+00	3.22E+00	1.46E+00	1.54E+00
CPCT02340057T	1.27E+01	1.40E+01	7.82E+00	2.11E+00	4.22E+00	9.07E+00	8.49E-01	5.28E+00	1.71E+00	1.98E+00	2.97E+00	1.27E+00	1.39E+00
CPCT02010743T	1.24E+01	1.20E+01	8.25E+00	1.84E+00	5.68E+00	1.14E+01	1.68E+00	3.82E+00	1.72E+00	2.34E+00	2.74E+00	1.10E+00	2.08E+00
CPCT02030454T	1.61E+01	1.55E+01	9.65E+00	3.06E+00	6.07E+00	1.17E+01	9.97E-01	4.08E+00	2.44E+00	1.73E+00	2.68E+00	1.37E+00	1.68E+00
CPCT02320001T	2.11E+01	2.14E+01	1.76E+01	3.29E+00	1.59E+01	2.31E+01	4.43E+00	6.56E+00	3.52E+00	2.53E+00	3.61E+00	2.09E+00	2.61E+00
CPCT02390017T	1.04E+01	1.03E+01	9.16E+00	2.44E+00	8.41E+00	1.08E+01	1.62E+00	6.74E+00	2.44E+00	1.81E+00	2.62E+00	1.63E+00	2.20E+00
