MutationType	ID83A	ID83B	ID83C
1:Del:C:0	0.00239660	0.00054267	0.09193140
1:Del:C:1	0.00025966	0.00024602	0.09189997
1:Del:C:2	0.00066547	0.00000726	0.07853514
1:Del:C:3	0.00439574	0.00001021	0.03265765
1:Del:C:4	0.01231651	0.00003500	0.02322814
1:Del:C:5	0.04035896	0.00086240	0.01318998
1:Del:T:0	0.00175461	0.00035955	0.03656342
1:Del:T:1	0.00151356	0.00016433	0.03828929
1:Del:T:2	0.00306800	0.00330136	0.02655711
1:Del:T:3	0.01457109	0.00576240	0.02626415
1:Del:T:4	0.04258237	0.00617685	0.01427839
1:Del:T:5	0.73081804	0.02746391	0.01085177
1:Ins:C:0	0.00040808	0.00451002	0.03475027
1:Ins:C:1	0.00008298	0.00083657	0.00969625
1:Ins:C:2	0.00006765	0.00062959	0.00623955
1:Ins:C:3	0.00037656	0.00119886	0.00651061
1:Ins:C:4	0.00049159	0.01905010	0.00372938
1:Ins:C:5	0.00859658	0.04326107	0.00534524
1:Ins:T:0	0.00053463	0.00630246	0.02187600
1:Ins:T:1	0.00000053	0.00196843	0.03681216
1:Ins:T:2	0.00182051	0.00424754	0.04525362
1:Ins:T:3	0.00085769	0.00547825	0.02738028
1:Ins:T:4	0.00021345	0.02698857	0.00801239
1:Ins:T:5	0.04787701	0.73154005	0.04322142
2:Del:R:0	0.00263681	0.00016837	0.01070006
2:Del:R:1	0.00281622	0.00017168	0.02054335
2:Del:R:2	0.00197169	0.00003860	0.01062924
2:Del:R:3	0.01288423	0.00010621	0.00422272
2:Del:R:4	0.00570770	0.00017783	0.00272972
2:Del:R:5	0.01644810	0.00032320	0.00264003
3:Del:R:0	0.00103230	0.00003989	0.00184700
3:Del:R:1	0.00264598	0.00007008	0.00860271
3:Del:R:2	0.00107930	0.00001006	0.00229899
3:Del:R:3	0.00043027	0.00001786	0.00040380
3:Del:R:4	0.00034500	0.00000635	0.00010392
3:Del:R:5	0.00072046	0.00001318	0.00008908
4:Del:R:0	0.00042900	0.00005900	0.00184984
4:Del:R:1	0.00133015	0.00015871	0.00620469
4:Del:R:2	0.00074251	0.00005239	0.00152781
4:Del:R:3	0.00089038	0.00002067	0.00066319
4:Del:R:4	0.00026207	0.00004054	0.00020331
4:Del:R:5	0.00053785	0.00001829	0.00013145
5:Del:R:0	0.00036655	0.00031963	0.01921686
5:Del:R:1	0.00039791	0.00008405	0.00370558
5:Del:R:2	0.00024896	0.00005406	0.00075904
5:Del:R:3	0.00015928	0.00000401	0.00026284
5:Del:R:4	0.00007490	0.00000562	0.00007401
5:Del:R:5	0.00005720	0.00000808	0.00002865
2:Ins:R:0	0.00153109	0.00486304	0.01145982
2:Ins:R:1	0.00018557	0.00098917	0.00452250
2:Ins:R:2	0.00028983	0.00115140	0.00173909
2:Ins:R:3	0.00046432	0.00523605	0.00080316
2:Ins:R:4	0.00149379	0.02079622	0.00026326
2:Ins:R:5	0.01077401	0.04599031	0.00114757
3:Ins:R:0	0.00030398	0.00114110	0.00292264
3:Ins:R:1	0.00005399	0.00025681	0.00183054
3:Ins:R:2	0.00002631	0.00086194	0.00023829
3:Ins:R:3	0.00000855	0.00086505	0.00003033
3:Ins:R:4	0.00011079	0.00054762	0.00000140
3:Ins:R:5	0.00091321	0.00278765	0.00005408
4:Ins:R:0	0.00080043	0.00326715	0.00819014
4:Ins:R:1	0.00012160	0.00038670	0.00190679
4:Ins:R:2	0.00007410	0.00092673	0.00014305
4:Ins:R:3	0.00008379	0.00219153	0.00005006
4:Ins:R:4	0.00020960	0.00184253	0.00002400
4:Ins:R:5	0.00026325	0.00104677	0.00014582
5:Ins:R:0	0.00239315	0.00789744	0.02437790
5:Ins:R:1	0.00023638	0.00099290	0.00715650
5:Ins:R:2	0.00004228	0.00089674	0.00021260
5:Ins:R:3	0.00004170	0.00034198	0.00003053
5:Ins:R:4	0.00004286	0.00014059	0.00008008
5:Ins:R:5	0.00001303	0.00007377	0.00004263
2:Del:M:1	0.00291355	0.00040186	0.01872480
3:Del:M:1	0.00038554	0.00001663	0.00195894
3:Del:M:2	0.00154773	0.00019700	0.00491771
4:Del:M:1	0.00088078	0.00009954	0.00216987
4:Del:M:2	0.00049621	0.00007383	0.00310081
4:Del:M:3	0.00081995	0.00019961	0.00415023
5:Del:M:1	0.00134878	0.00013212	0.01806327
5:Del:M:2	0.00010216	0.00012532	0.01750286
5:Del:M:3	0.00032942	0.00012254	0.01376039
5:Del:M:4	0.00012448	0.00007792	0.00765190
5:Del:M:5	0.00033110	0.00015063	0.00811508
