Samples	ID83A	ID83B	ID83C	ID83D	ID83E
SP43696	1263	50	17	0	27
SP97113	713	35	16	32	32
SP97124	1487	39	10	50	67
SP43808	497	34	25	90	35
SP43822	40	18	379	13	8
SP43514	582	25	15	10	17
SP97258	852	24	2	55	30
SP97194	1856	49	81	140	50
SP109470	1250	54	103	112	9
SP97278	842	19	23	40	20
SP109544	924	49	65	0	7
SP97104	128	21	37	244	74
SP106577	1291	59	29	85	40
SP109457	98	33	224	62	17
SP109478	142	6	10	35	4
SP43688	794	28	16	45	17
SP97243	578	25	13	80	31
SP97269	1186	35	25	16	39
SP113926	218	7	4	65	22
SP106560	503	15	7	99	23
SP43792	1178	43	23	16	33
SP106602	598	32	11	84	9
SP97145	247	11	8	92	2
SP43664	1337	58	110	156	62
SP43532	1030	44	7	3	29
SP102816	513	24	9	139	25
SP102795	1247	51	122	11	62
SP103197	740	23	25	71	24
SP102827	1212	42	2	92	26
SP103233	683	19	26	118	13
SP103507	727	16	29	52	0
SP103100	445	21	20	14	9
SP103416	390	16	19	48	13
SP103005	360	27	17	43	11
SP102759	1171	16	50	33	32
SP102741	614	14	51	25	19
SP102945	456	14	33	87	31
SP103826	565	3	12	14	9
SP103706	963	17	11	40	15
SP102897	669	10219	2088	498	0
SP102881	359	20	51	78	9
SP103715	535	18	7	45	12
SP102929	594	11	11	98	8
SP103619	195	2	4	17	0
SP103844	411	0	6	15	7
SP103128	532	27	34	69	41
SP103300	960	10	23	52	51
SP103057	888	18	0	30	0
SP103340	658	30	28	17	5
SP102913	627	29	37	59	23
SP102783	1065	32	54	24	24
SP103080	888	37	73	136	3
SP103436	477	2	29	7	2
SP102804	988	0	15	27	0
SP102957	1224	0	0	71	0
SP102873	385	12	25	64	9
SP103213	498	12	0	40	18
SP103467	158	3	3	30	0
SP103261	1503	39	32	0	24
SP103156	819	33	17	26	2
SP103288	349	6	10	37	10
SP103444	495	10	5	43	11
SP103685	627	12	0	49	0
SP103140	1212	25	16	0	0
SP103673	1047	30	35	70	6
SP102839	582	12	25	51	16
SP103245	772	29	15	40	35
SP103037	273	0	1	9	19
SP103408	673	21	2	16	0
SP103021	593	21	7	36	24
SP103679	306	10	18	74	0
SP103065	1053	38	25	40	7
SP102965	557	12	1	0	6
SP103221	1188	47	34	42	9
SP103547	682	25	17	65	21
SP102973	1120	16	48	33	0
SP103515	764	0	15	58	6
SP102747	197	6	3	0	3
SP103730	540	14	73	62	27
SP103535	1211	11	53	108	2
SP102718	665	27	23	47	18
SP103483	388	12	12	3	6
SP103428	1004	16	15	75	12
SP102755	1769	41	7	77	22
SP103694	1405	43	10	66	28
SP103595	439	9	18	66	19
SP103396	290	0	5	16	5
SP102716	315	8	5	5	3
SP102733	277	14	27	127	13
SP102989	690	24	45	103	12
SP103603	503	37	35	106	21
SP102921	481	12	24	46	22
SP103742	777	31	71	69	14
SP103555	55	6	6	20	0
SP103523	346	3	8	48	12
SP103575	492	13	78	65	0
SP103045	666	14	5	70	22
SP103455	808	35	26	98	25
SP103856	131	2	2	33	1
CPCT02020340T	691	7	33	123	105
CPCT02140010T	624	31	47	29	85
CPCT02110007T	874	33	72	28	138
CPCT02140015T	409	40	63	104	180
CPCT02020376T	171	27	129	86	100
CPCT02050051T	499	28	81	55	88
CPCT02140017T	1253	83	210	59	190
CPCT02040048T	1449	46	152	75	123
CPCT02060029T	405	45	309	94	61
CPCT02060039T	581	30	33	41	50
CPCT02050077T	571	54	137	54	141
CPCT02060050T	878	37	134	109	100
CPCT02020866T	420	26	25	83	82
CPCT02120177T	657	36	12	21	68
CPCT02140095T	1316	52	28	23	161
CPCT02120176T	822	166	360	50	47
CPCT02120085T	340	33	112	84	268
CPCT02100138T	360	52	251	63	103
CPCT02080177T	488	38	296	33	89
CPCT02230079T	901	80	187	41	127
CPCT02340107T	669	151	264	27	80
CPCT02120096T	674	31	41	8	259
CPCT02120102T	125	8	10	9	39
CPCT02440023T	994	43	126	59	133
CPCT02160060T	727	27	52	0	72
CPCT02180055T	220	23	80	95	109
CPCT02140104T	152	47	133	74	43
CPCT02140105T	828	35	92	12	95
CPCT02190055T	785	71	152	169	103
CPCT02030551TII	280	39	437	184	316
CPCT02050317T	58	3	26	45	187
CPCT02180078T	610	18	26	78	61
CPCT02220075T	546	25	67	94	44
CPCT02230085T	888	51	263	165	151
CPCT02120195T	689	16	94	61	58
CPCT02080302T	983	38	102	110	98
CPCT02070470T	192	22	14	28	53
CPCT02300034T	790	20	110	47	161
CPCT02020955T	466	22	50	24	58
CPCT02020965T	626	30	56	80	69
CPCT02140094TII	858	62	60	229	312
CPCT02210083T	149	0	64	48	48
CPCT02100200T	1028	46	86	5	44
CPCT02140106T	316	17	39	63	54
CPCT02140059T	1053	43	63	23	91
WIDE01010156T	111	9	38	82	28
CPCT02100174T	374	89	41	141	135
CPCT02120200T	224	15	16	81	46
CPCT02140070T	157	52	164	36	165
CPCT02040248T	444	22	70	49	120
CPCT02060149T	282	23	60	25	141
CPCT02020718T	437	31	109	22	133
CPCT02230096T	811	128	327	91	128
CPCT02180064T	427	23	33	80	132
CPCT02020764T	384	30	354	40	377
CPCT02440012T	614	23	92	119	168
CPCT02020752T	346	18	97	6	83
CPCT02140071T	493	20	52	19	215
CPCT02140074T	711	37	84	87	88
CPCT02140017TII	1218	67	185	23	260
CPCT02120143T	513	19	84	64	100
CPCT02030431T	375	23	101	0	91
CPCT02180067T	299	2	78	10	136
CPCT02160052T	816	30	36	83	121
CPCT02140080T	122	13	101	23	80
CPCT02170036T	0	274	435	0	196
CPCT02290045T	253	16	47	42	110
CPCT02060269T	446	35	53	62	101
CPCT02230113T	61	11	72	35	81
CPCT02050407T	339	26	114	47	153
CPCT02030543T	512	31	148	180	230
CPCT02190050T	704	29	130	18	127
CPCT02140087T	575	11	40	66	116
CPCT02100190T	507	36	261	25	232
CPCT02140094T	202	20	15	0	449
CPCT02130164T	508	21	22	41	74
CPCT02140093T	1062	34	93	0	28
CPCT02020592T	59	11	15	0	260
CPCT02180076T	220	15	34	73	45
CPCT02020865T	1275	31	23	76	80
CPCT02230059T	315	19	57	55	187
CPCT02180022T	389	89	285	49	55
CPCT02120014T	770	66	78	96	160
CPCT02180033T	0	14071	1325	315	179
CPCT02140046T	311	75	113	85	70
CPCT02080111T	0	43	266	697	68
CPCT02120027T	543	99	176	65	104
CPCT02140042TII	176	23	35	45	35
CPCT02070169T	225	15	14	10	83
CPCT02160024T	753	49	125	120	59
CPCT02020566T	0	0	0	0	150
CPCT02230033T	317	16	99	48	87
CPCT02030356T	535	44	23	61	120
CPCT02090021T	679	28	57	0	280
CPCT02330047T	480	15	56	2	344
CPCT02100107T	675	50	151	71	343
CPCT02020580T	176	30	99	24	283
CPCT02180003T	5	7	7	6	273
CPCT02020414T	635	73	92	13	160
CPCT02050087T	285	26	92	75	72
CPCT02010458T	78	18	67	98	117
CPCT02020447T	352	42	171	82	51
CPCT02060067T	403	29	41	170	184
CPCT02020480T	596	43	34	24	81
CPCT02140042T	445	75	105	142	56
CPCT02120002T	557	20	51	77	61
CPCT02030332T	371	32	101	148	83
CPCT02230015T	452	43	51	99	59
CPCT02060138T	906	31	96	66	361
CPCT02360007T	0	39016	2824	0	640
CPCT02040181T	843	43	67	58	202
CPCT02300027T	768	48	62	30	103
CPCT02120090T	469	15	48	14	138
WIDE01010520T	871	72	55	168	138
WIDE01010600T	246	9	6	58	37
WIDE01010710T	472	278	354	97	120
WIDE01010727T	200	10	39	34	60
