Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP111062	1067	0.999	128.524	12.045%	19.081	4.25%	0.03917	0.999
SP111006	2549	1.0	170.896	6.704%	26.672	2.648%	0.01358	1.0
SP110846	675	0.997	117.37	17.388%	17.328	8.16%	0.06982	0.996
SP111086	2143	1.0	170.195	7.942%	25.231	3.203%	0.01831	1.0
SP111096	1077	0.999	112.49	10.445%	17.985	3.77%	0.03381	0.999
SP111021	2	0.687	2.867	143.35%	1.099	77.711%	1.54078	0.686
SP111058	2336	1.0	167.839	7.185%	27.175	3.068%	0.0174	1.0
SP111092	2507	0.999	243.363	9.707%	42.803	4.54%	0.01884	0.999
SP111076	1898	1.0	170.308	8.973%	25.121	2.715%	0.02334	1.0
SP111098	1275	0.999	115.365	9.048%	20.226	3.88%	0.03004	0.999
SP111039	253	0.986	67.168	26.549%	10.678	16.686%	0.1105	0.983
SP111052	120	0.963	51.559	42.966%	7.941	27.016%	0.32478	0.953
SP111166	2278	1.0	191.586	8.41%	31.085	3.02%	0.01782	1.0
SP111014	270	0.993	62.457	23.132%	11.05	12.804%	0.12459	0.992
SP111066	2370	1.0	188.04	7.934%	30.017	3.028%	0.01971	1.0
SP111094	1717	0.997	264.578	15.409%	48.6	8.445%	0.03987	0.997
SP111015	603	0.997	94.748	15.713%	15.218	7.371%	0.0664	0.997
SP110853	1397	0.999	133.351	9.546%	20.004	4.499%	0.0232	0.999
SP111051	841	0.999	120.555	14.335%	19.976	5.903%	0.05018	0.999
SP110855	1538	0.999	134.421	8.74%	22.666	4.051%	0.02025	0.999
SP111004	1586	0.999	155.368	9.796%	23.882	3.347%	0.02983	0.999
SP111078	418	0.997	76.515	18.305%	12.003	7.485%	0.08644	0.997
SP110863	930	0.999	120.44	12.951%	18.532	5.925%	0.03644	0.999
SP111013	844	0.997	157.432	18.653%	28.471	8.317%	0.06143	0.997
SP111042	89	0.968	41.178	46.267%	6.77	25.717%	0.29875	0.963
SP111040	584	0.998	82.561	14.137%	13.803	6.509%	0.04921	0.998
SP111031	3259	1.0	209.405	6.425%	37.608	2.307%	0.01067	1.0
SP23496	1021	0.999	118.724	11.628%	18.494	4.739%	0.03843	0.999
SP111030	542	0.996	97.295	17.951%	14.588	9.099%	0.05803	0.996
SP111019	471	0.986	108.231	22.979%	20.095	16.656%	0.09313	0.983
SP111026	1552	0.999	141.337	9.107%	23.107	3.852%	0.01951	0.999
SP110860	1915	1.0	164.624	8.597%	26.703	3.264%	0.01823	1.0
SP110851	1598	1.0	147.255	9.215%	25.002	3.716%	0.02389	1.0
