Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
SP98893	4.03E+00	2.93E+00	1.22E+00	3.96E+00	1.70E+00	4.24E+00	4.34E-01
SP98847	3.68E+00	2.07E+00	7.44E-01	2.76E+00	1.28E+00	1.15E+00	3.89E-01
SP98881	3.58E+00	2.14E+00	1.11E+00	4.99E+00	2.57E+00	3.56E+00	9.10E-01
SP98841	3.12E+00	1.88E+00	7.22E-01	2.50E+00	1.19E+00	1.59E+00	5.53E-01
SP98845	5.42E+00	0.00E+00	3.74E+00	5.74E+00	1.70E+00	6.92E-01	4.22E-01
SP98839	3.70E+00	1.46E+00	7.24E-01	3.16E+00	1.47E+00	2.17E+00	6.74E-01
SP98843	3.06E+00	1.82E+00	6.08E-01	2.82E+00	1.31E+00	1.61E+00	9.37E-02
SP98863	1.45E+00	9.89E-01	4.37E-01	1.71E+00	8.60E-01	8.00E-01	4.22E-01
SP98891	4.29E+00	2.09E+00	9.13E-01	3.28E+00	1.86E+00	2.80E+00	7.90E-01
SP98885	4.51E+00	2.60E+00	8.32E-01	3.71E+00	2.01E+00	4.31E+00	8.33E-01
SP107047	5.84E+00	2.53E+00	9.82E-01	4.92E+00	2.08E+00	3.67E+00	4.52E-01
SP107050	4.22E+00	2.26E+00	6.73E-01	3.31E+00	8.54E-01	1.78E+00	1.91E-01
SP99261	3.35E+00	1.82E+00	7.45E-01	2.92E+00	1.66E+00	2.17E+00	7.00E-02
SP107052	2.56E+00	1.54E+00	6.73E-01	2.51E+00	1.17E+00	2.03E+00	0.00E+00
SP99269	3.57E+00	2.17E+00	6.15E-01	3.38E+00	1.46E+00	1.83E+00	2.43E-02
SP99271	3.06E+00	9.87E-01	3.92E-01	3.21E+00	9.44E-01	1.92E+00	0.00E+00
SP107056	5.44E+00	3.30E+00	1.15E+00	4.27E+00	2.28E+00	2.68E+00	3.00E-02
SP107060	2.70E+00	1.77E+00	9.35E-01	2.97E+00	1.51E+00	1.53E+00	5.74E-01
SP99279	3.44E+00	1.89E+00	7.16E-01	3.44E+00	1.41E+00	1.88E+00	5.12E-01
SP107063	2.65E+00	1.38E+00	5.33E-01	2.51E+00	1.19E+00	2.04E+00	0.00E+00
SP107068	2.89E+00	1.90E+00	9.37E-01	2.77E+00	9.46E-01	1.79E+00	0.00E+00
SP107071	3.90E+00	2.12E+00	8.19E-01	4.36E+00	2.07E+00	2.57E+00	5.02E-01
SP107073	7.99E-01	3.22E-01	1.65E-01	5.84E-01	4.10E-01	4.39E-01	1.64E-01
SP98896	5.22E+00	2.79E+00	1.07E+00	5.10E+00	1.92E+00	3.27E+00	5.79E-01
SP99003	3.71E+00	2.34E+00	1.06E+00	4.06E+00	1.93E+00	2.45E+00	7.30E-01
SP107076	7.27E+00	4.02E+00	1.48E+00	1.11E+01	6.55E+00	3.86E+00	1.18E+00
SP107078	2.27E+00	1.38E+00	6.45E-01	2.34E+00	1.27E+00	1.36E+00	2.87E-01
SP107080	3.83E+00	2.30E+00	1.06E+00	4.55E+00	3.19E+00	1.95E+00	8.83E-01
SP98898	3.51E+00	2.27E+00	6.11E-01	3.57E+00	1.60E+00	2.00E+00	6.86E-01
SP107084	3.43E+00	2.00E+00	7.72E-01	3.33E+00	1.63E+00	2.06E+00	7.49E-01
SP107088	1.98E+00	1.13E+00	6.95E-01	2.05E+00	1.12E+00	1.45E+00	4.30E-01
SP107091	3.54E+00	1.87E+00	1.06E+00	3.51E+00	1.53E+00	1.68E+00	6.86E-01
SP107094	1.96E+00	9.16E-01	4.95E-01	2.00E+00	8.39E-01	1.08E+00	2.41E-01
SP112224	3.03E+00	1.50E+00	8.71E-01	2.92E+00	1.68E+00	1.75E+00	6.82E-01
SP107097	2.69E+00	1.72E+00	7.02E-01	2.93E+00	1.38E+00	1.71E+00	4.56E-01
SP107101	7.67E+00	3.45E+00	1.25E+00	7.07E+00	2.86E+00	5.66E+00	3.84E-01
SP98900	3.11E+00	1.69E+00	7.19E-01	3.03E+00	1.54E+00	2.99E+00	3.06E-01
SP107104	2.52E+00	1.31E+00	6.53E-01	2.77E+00	1.28E+00	2.68E+00	6.44E-01
SP107109	1.30E+00	1.29E+00	6.06E-01	2.07E+00	1.08E+00	1.18E+00	9.57E-02
SP107111	3.33E+00	2.06E+00	9.71E-01	3.03E+00	1.45E+00	2.87E+00	0.00E+00
SP107115	3.22E-01	1.83E-01	2.01E-01	3.92E-01	0.00E+00	0.00E+00	1.95E-01
SP98902	4.55E+00	2.22E+00	1.06E+00	4.65E+00	2.49E+00	3.29E+00	3.73E-01
SP107119	3.82E+00	2.12E+00	1.00E+00	3.40E+00	1.48E+00	2.62E+00	4.08E-01
SP98904	2.35E+00	9.58E-01	5.80E-01	2.48E+00	8.82E-01	1.65E+00	0.00E+00
SP98909	5.32E+00	2.50E+00	7.80E-01	4.19E+00	2.27E+00	3.31E+00	3.02E-01
SP107121	4.80E+00	2.56E+00	1.05E+00	4.48E+00	2.32E+00	2.90E+00	4.67E-01
SP107123	3.39E+00	1.98E+00	6.29E-01	3.35E+00	1.77E+00	1.88E+00	5.46E-01
SP98907	5.90E+00	2.91E+00	9.69E-01	5.88E+00	1.87E+00	3.23E+00	6.91E-01
SP107132	1.38E+00	6.46E-01	3.67E-01	1.20E+00	5.29E-01	1.11E+00	2.21E-01
SP107136	4.29E+00	2.37E+00	9.32E-01	4.83E+00	2.86E+00	3.58E+00	9.59E-01
SP107141	1.65E+00	9.06E-01	6.26E-01	2.07E+00	1.02E+00	1.31E+00	4.52E-01
SP98913	4.08E+00	2.10E+00	7.88E-01	3.90E+00	1.96E+00	2.42E+00	4.28E-01
SP107146	2.98E+00	1.60E+00	8.41E-01	2.76E+00	1.58E+00	1.90E+00	5.25E-01
SP107150	3.23E+00	1.42E+00	6.59E-01	3.35E+00	1.43E+00	2.93E+00	5.09E-01
SP98915	2.17E+00	1.57E+00	5.86E-01	2.53E+00	6.84E-01	2.61E+00	7.30E-01
SP107152	3.93E+00	2.30E+00	7.24E-01	3.69E+00	1.41E+00	2.03E+00	7.53E-01
SP107155	3.26E+00	1.75E+00	7.15E-01	2.89E+00	1.41E+00	2.59E+00	0.00E+00
SP112125	2.64E+00	1.24E+00	5.70E-01	2.87E+00	1.30E+00	2.09E+00	9.51E-02
SP98921	2.85E+00	1.41E+00	5.85E-01	2.54E+00	1.38E+00	1.79E+00	6.91E-01
SP112130	2.69E+00	1.57E+00	7.41E-01	2.83E+00	1.18E+00	1.46E+00	3.74E-01
SP112133	3.99E+00	2.49E+00	8.12E-01	4.08E+00	2.01E+00	3.95E+00	5.91E-01
SP98925	2.02E+00	1.31E+00	6.83E-01	2.31E+00	1.57E+00	1.57E+00	3.40E-01
SP112138	1.38E+00	1.57E+00	1.17E+00	2.27E+00	1.08E+00	1.75E+00	2.66E-01
SP112141	7.12E+00	3.33E+00	1.05E+00	6.97E+00	2.98E+00	2.48E+00	4.41E-01
SP98927	4.49E+00	2.08E+00	9.15E-01	3.64E+00	1.91E+00	3.72E+00	3.68E-01
SP112147	3.94E+00	2.02E+00	7.53E-01	3.44E+00	1.41E+00	1.27E+00	4.80E-01
SP112152	2.06E+00	1.77E+00	1.01E+00	2.21E+00	1.18E+00	1.45E+00	1.04E+00
SP112156	2.94E+00	1.56E+00	5.84E-01	2.73E+00	6.78E-01	1.58E+00	0.00E+00
SP98933	2.65E+00	1.73E+00	8.04E-01	2.80E+00	1.23E+00	1.47E+00	0.00E+00
SP112160	3.10E+00	1.80E+00	8.11E-01	3.01E+00	1.42E+00	1.54E+00	6.11E-01
SP98937	1.87E+00	6.40E-01	2.02E-01	1.61E+00	4.37E-01	1.14E+00	0.00E+00
SP112165	2.59E+00	1.73E+00	6.36E-01	2.80E+00	1.30E+00	1.95E+00	3.73E-01
SP112168	5.25E+00	2.67E+00	7.65E-01	4.66E+00	2.12E+00	3.23E+00	3.38E-01
SP98941	5.75E+00	2.71E+00	7.17E-01	4.69E+00	1.64E+00	3.38E+00	4.72E-01
SP112170	5.58E+00	2.80E+00	9.89E-01	4.74E+00	2.21E+00	3.73E+00	6.64E-01
SP112174	1.75E+00	1.10E+00	6.35E-01	2.24E+00	1.64E+00	1.47E+00	7.34E-01
SP98945	2.18E+00	1.32E+00	6.15E-01	2.43E+00	1.63E+00	1.33E+00	0.00E+00
SP112178	6.28E+00	3.40E+00	1.14E+00	6.28E+00	3.05E+00	6.95E+00	6.50E-01
SP112180	3.08E+00	1.92E+00	9.16E-01	3.26E+00	1.86E+00	2.24E+00	5.14E-01
SP98949	6.21E+00	3.50E+00	1.01E+00	5.24E+00	1.61E+00	2.55E+00	7.61E-01
SP112182	3.39E+00	1.34E+00	6.49E-01	2.94E+00	1.27E+00	2.51E+00	8.99E-02
SP98953	3.03E+00	2.75E+00	1.40E+00	3.53E+00	2.06E+00	2.43E+00	6.36E-01
SP112186	4.20E+00	1.78E+00	8.22E-01	3.40E+00	1.66E+00	2.95E+00	3.97E-01
SP98955	6.15E+00	2.82E+00	1.31E+00	7.26E+00	3.49E+00	5.75E+00	6.03E-01
SP112188	2.66E+00	1.36E+00	5.93E-01	2.49E+00	8.80E-01	1.29E+00	3.87E-01
SP112190	6.28E+00	2.81E+00	1.02E+00	5.96E+00	2.80E+00	5.33E+00	6.99E-01
SP112192	4.24E+00	1.95E+00	9.84E-01	4.24E+00	1.97E+00	3.43E+00	0.00E+00
SP112194	4.47E+00	2.44E+00	9.18E-01	3.59E+00	1.73E+00	4.09E+00	0.00E+00
SP98959	1.83E+00	1.29E+00	4.45E-01	1.77E+00	1.11E+00	1.18E+00	0.00E+00
SP112196	3.23E+00	1.93E+00	1.02E+00	3.53E+00	1.89E+00	2.63E+00	3.47E-01
SP112198	3.44E+00	1.47E+00	8.00E-01	2.82E+00	1.04E+00	2.62E+00	4.34E-01
SP112201	2.08E+00	1.04E+00	4.93E-01	2.17E+00	8.81E-01	1.07E+00	0.00E+00
SP98965	3.86E+00	2.07E+00	9.40E-01	3.49E+00	1.71E+00	1.92E+00	5.04E-01
SP112205	3.43E+00	1.81E+00	9.57E-01	3.13E+00	1.54E+00	1.97E+00	2.02E-01
SP112208	3.71E+00	2.72E+00	1.09E+00	3.86E+00	2.04E+00	4.10E+00	3.59E-01
SP98967	3.10E+00	1.63E+00	8.98E-01	2.58E+00	1.22E+00	2.14E+00	4.33E-01
SP112210	3.58E+00	2.44E+00	1.04E+00	4.42E+00	1.85E+00	3.47E+00	3.38E-01
SP112211	3.70E+00	2.54E+00	9.70E-01	3.82E+00	2.21E+00	3.58E+00	1.14E+00
SP98973	5.82E+00	3.48E+00	1.77E+00	7.03E+00	4.67E+00	4.47E+00	5.03E-01
SP112213	3.91E+00	2.21E+00	8.18E-01	3.88E+00	1.86E+00	1.72E+00	5.60E-01
SP50097	1.07E+01	5.76E+00	1.51E+00	3.33E+00	3.13E+00	8.56E+00	3.30E-01
SP112215	5.02E+00	2.42E+00	7.78E-01	3.93E+00	1.67E+00	2.48E+00	4.09E-01
SP112217	5.42E+00	2.77E+00	8.98E-01	4.60E+00	2.67E+00	2.80E+00	4.89E-01
SP98975	2.95E+00	1.57E+00	5.96E-01	2.61E+00	1.28E+00	1.92E+00	3.24E-01
SP112219	5.19E+00	2.51E+00	1.16E+00	5.37E+00	2.75E+00	3.42E+00	5.08E-01
SP112221	2.18E+00	9.85E-01	4.50E-01	2.14E+00	7.40E-01	7.93E-01	0.00E+00
SP112228	4.27E+00	2.21E+00	7.56E-01	2.91E+00	1.77E+00	3.41E+00	5.67E-01
SP50099	3.10E+00	2.48E+00	1.02E+00	2.59E+00	1.63E+00	1.70E+00	1.13E+00
SP98981	2.44E+00	1.78E+00	9.07E-01	2.59E+00	1.75E+00	1.46E+00	8.79E-01
SP112234	4.83E+00	2.62E+00	1.19E+00	4.32E+00	1.97E+00	3.36E+00	6.16E-01
SP98985	4.54E+00	2.33E+00	8.20E-01	4.55E+00	1.37E+00	2.60E+00	0.00E+00
SP112237	2.86E+00	1.48E+00	9.22E-01	2.89E+00	1.08E+00	1.21E+00	1.25E-01
SP98989	1.79E+00	1.27E+00	5.97E-01	2.02E+00	8.58E-01	1.34E+00	2.39E-01
SP112241	2.56E+00	1.97E+00	6.81E-01	3.14E+00	1.81E+00	2.64E+00	0.00E+00
SP112245	2.36E+00	1.21E+00	7.29E-01	2.47E+00	1.19E+00	1.53E+00	3.83E-01
SP98991	1.99E+00	1.11E+00	7.04E-01	2.24E+00	1.36E+00	1.36E+00	3.46E-01
SP112248	3.77E+00	1.96E+00	9.16E-01	3.72E+00	2.26E+00	3.15E+00	3.40E-01
SP112051	3.78E+00	2.49E+00	9.68E-01	4.03E+00	1.90E+00	3.90E+00	5.95E-01
SP98997	6.93E+00	2.95E+00	9.28E-01	5.78E+00	2.03E+00	4.64E+00	3.44E-01
SP112252	3.77E+00	2.51E+00	1.37E+00	3.71E+00	1.72E+00	2.59E+00	4.08E-02
SP99001	2.01E+00	1.03E+00	5.80E-01	2.22E+00	9.30E-01	1.65E+00	5.77E-02
SP112257	1.09E+00	2.80E-01	0.00E+00	1.05E+00	2.65E-01	0.00E+00	7.26E-02
SP99007	2.35E+00	1.49E+00	8.48E-01	2.36E+00	1.30E+00	1.31E+00	8.88E-02
SP112261	2.14E+00	1.02E+00	5.02E-01	2.51E+00	1.40E+00	1.15E+00	5.17E-01
SP50101	3.32E+00	1.29E+00	7.80E-01	3.28E+00	1.63E+00	1.95E+00	5.60E-01
SP112265	2.11E+00	1.96E+00	8.54E-01	3.35E+00	1.62E+00	2.95E+00	6.51E-01
SP112268	3.88E+00	1.89E+00	9.57E-01	4.01E+00	1.82E+00	3.09E+00	6.06E-01
SP99011	6.02E+00	2.79E+00	9.87E-01	5.86E+00	2.03E+00	2.83E+00	9.60E-01
SP112269	3.65E+00	1.73E+00	8.24E-01	3.53E+00	1.57E+00	2.75E+00	4.24E-01
SP99013	1.30E+00	2.16E+00	7.06E-01	3.65E+00	3.30E+00	2.59E+00	1.97E+00
SP112273	6.13E+00	3.41E+00	1.56E+00	4.96E+00	2.31E+00	3.71E+00	6.38E-01
SP112274	2.02E+00	7.92E-01	4.42E-01	1.96E+00	7.49E-01	9.38E-01	2.04E-01
SP50105	3.83E+00	1.77E+00	7.18E-01	3.66E+00	1.75E+00	2.13E+00	5.50E-01
SP112276	1.70E+00	1.09E+00	3.42E-01	1.91E+00	5.19E-01	1.79E+00	1.00E-02
SP99019	3.25E+00	1.98E+00	9.31E-01	2.95E+00	1.67E+00	1.48E+00	1.38E-01
SP99021	3.04E+00	2.05E+00	7.35E-01	3.00E+00	1.83E+00	2.67E+00	3.99E-01
SP112283	2.02E+00	9.20E-01	3.36E-01	2.31E+00	1.14E+00	2.31E+00	0.00E+00
SP112288	3.31E+00	1.78E+00	8.56E-01	3.87E+00	1.50E+00	3.25E+00	3.57E-01
SP99025	3.55E+00	1.96E+00	9.16E-01	3.24E+00	1.91E+00	2.35E+00	5.54E-01
SP112290	6.61E+00	3.49E+00	8.81E-01	5.77E+00	2.58E+00	3.43E+00	4.53E-01
SP99029	4.52E+00	2.09E+00	6.52E-01	3.65E+00	1.29E+00	2.02E+00	2.69E-01
SP99033	6.77E+00	2.95E+00	9.10E-01	5.14E+00	1.38E+00	2.87E+00	2.11E-01
SP99037	1.85E+00	6.71E-01	2.46E-01	1.59E+00	6.24E-01	1.18E+00	1.28E-01
SP99041	3.55E+00	2.04E+00	6.90E-01	3.14E+00	1.43E+00	1.98E+00	4.23E-01
SP99045	3.98E+00	1.80E+00	1.02E+00	4.05E+00	1.87E+00	2.96E+00	9.25E-01
SP112300	1.86E+00	1.70E+00	5.89E-01	2.00E+00	1.20E+00	1.05E+00	3.03E-01
SP99049	3.77E+00	1.90E+00	7.69E-01	4.57E+00	2.86E+00	3.22E+00	7.88E-01
SP112304	2.73E+00	1.70E+00	6.64E-01	3.05E+00	1.86E+00	2.14E+00	0.00E+00
SP50107	6.44E+00	2.83E+00	1.03E+00	5.11E+00	2.28E+00	3.60E+00	8.14E-01
SP112310	3.36E+00	1.67E+00	8.42E-01	4.16E+00	1.97E+00	2.74E+00	5.47E-01
SP99053	2.65E+00	1.32E+00	7.27E-01	2.64E+00	1.07E+00	1.78E+00	2.68E-01
SP99057	1.33E+00	4.79E-01	1.25E-01	1.63E+00	8.25E-01	1.53E+00	0.00E+00
SP99061	9.02E+00	4.38E+00	1.40E+00	7.07E+00	2.40E+00	7.97E+00	0.00E+00
SP50109	2.65E+00	1.74E+00	6.53E-01	3.45E+00	1.68E+00	2.82E+00	3.23E-01
SP99065	2.67E+00	1.81E+00	9.02E-01	2.34E+00	1.29E+00	1.99E+00	5.07E-01
SP106993	6.73E+00	3.34E+00	1.11E+00	6.16E+00	2.05E+00	2.70E+00	8.20E-01
SP50111	2.09E+00	1.45E+00	7.26E-01	2.27E+00	1.09E+00	1.46E+00	4.35E-01
SP99069	4.49E+00	2.35E+00	6.35E-01	4.53E+00	2.75E+00	4.07E+00	8.95E-01
SP99073	4.69E+00	2.66E+00	7.85E-01	4.04E+00	2.05E+00	3.51E+00	3.92E-01
SP99077	3.25E+00	1.53E+00	4.86E-01	3.07E+00	1.43E+00	1.85E+00	7.69E-02
SP99081	2.79E+00	1.69E+00	8.97E-01	3.32E+00	1.67E+00	2.12E+00	5.10E-02
SP99085	3.63E+00	1.90E+00	8.04E-01	4.06E+00	2.08E+00	2.45E+00	2.70E-01
SP99089	3.25E+00	1.93E+00	7.81E-01	3.04E+00	1.47E+00	2.35E+00	2.76E-01
SP99093	5.04E+00	2.35E+00	8.81E-01	4.78E+00	1.47E+00	1.57E+00	4.08E-02
SP99097	1.31E+00	9.64E-01	5.06E-01	1.64E+00	7.17E-01	6.49E-01	5.95E-01
SP99101	1.76E+00	1.66E+00	7.17E-01	2.12E+00	1.15E+00	1.49E+00	4.59E-01
SP106998	4.49E+00	2.11E+00	8.57E-01	4.36E+00	1.12E+00	2.47E+00	3.73E-01
SP99105	2.11E+00	1.26E+00	5.83E-01	2.18E+00	1.08E+00	1.65E+00	5.63E-01
SP99109	3.45E+00	1.93E+00	9.14E-01	3.18E+00	1.68E+00	2.94E+00	4.71E-01
SP50113	6.58E+00	2.99E+00	1.27E+00	6.37E+00	2.34E+00	4.78E+00	7.16E-01
SP50115	2.73E+00	1.39E+00	6.04E-01	2.69E+00	1.48E+00	2.42E+00	4.43E-01
SP50117	3.13E+00	1.86E+00	9.64E-01	3.62E+00	1.60E+00	2.84E+00	9.03E-01
SP107004	4.57E+00	2.56E+00	8.56E-01	3.44E+00	2.09E+00	2.64E+00	5.93E-01
SP99117	3.77E+00	2.18E+00	1.02E+00	3.65E+00	1.31E+00	1.56E+00	4.88E-01
SP99121	4.93E+00	2.67E+00	9.02E-01	3.92E+00	1.58E+00	2.27E+00	5.50E-01
SP107007	4.84E+00	2.46E+00	7.23E-01	3.79E+00	1.93E+00	3.25E+00	0.00E+00
SP99125	4.45E+00	1.83E+00	7.70E-01	3.99E+00	1.54E+00	2.19E+00	4.26E-01
SP99129	3.60E+00	2.23E+00	9.43E-01	3.61E+00	1.97E+00	2.87E+00	4.82E-01
