MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
1:Del:C:0	0.0355111606232822	0.11199499092996121	0.0006862516091223369	0.02021163853816688	0.05875671312212944
1:Del:C:1	0.01717171784490347	0.05903990440070629	0.00021814008689261755	0.015447464874014258	0.01996818122919649
1:Del:C:2	0.008341211504302918	0.025766260884702206	0.0002682240878311859	0.008886637075338513	0.011769855064339935
1:Del:C:3	0.004662490733899176	0.013749878681264817	0.0005141653450118611	0.00777762254467234	0.004900414707371965
1:Del:C:4	0.0034090389497578146	0.01038943781517446	0.0011144281656015665	0.0036097195284673944	0.005769511095713824
1:Del:C:5	0.001428648677538149	0.005962855680263601	0.007079439880326391	0.006131783945020289	0.00973960685543716
1:Del:T:0	0.019257206581532956	0.06055287178605795	0.0013435111410217359	0.026135494876652957	0.01776531574781984
1:Del:T:1	0.008264826169470324	0.03634934587404132	0.0003963271501561394	0.01485276386141777	0.013815813800320029
1:Del:T:2	0.013594065904617309	0.04078264370560646	0.0017536947276676075	0.010594999226741493	0.02063154673203826
1:Del:T:3	0.01919820748269558	0.038317329189740124	0.0029920114343985915	0.0019151679140122723	0.03726145112887025
1:Del:T:4	0.010427671317011118	0.036220392719842495	0.006032394357025623	0.0006210504243790637	0.037435859106481076
1:Del:T:5	0.0030665279453387716	7.006492321624086e-47	0.13858269035816193	0.00025139510340522976	0.45989727586507795
1:Ins:C:0	0.003034223821014166	0.0045388189534423876	0.004488373915664852	0.016402774741873145	0.011304024080745876
1:Ins:C:1	0.0020092971704434603	0.005577162847621366	0.0008232049179787282	0.006558296419680119	0.001770562072561006
1:Ins:C:2	0.0006588651113270316	0.003231182401141268	0.0005112459314113949	0.003201512966770679	0.0024922616983531045
1:Ins:C:3	0.0003140612995866832	0.0018416695865926158	0.0020061807008460164	0.00481200659647584	0.0003515785485774359
1:Ins:C:4	5.265274966404832e-05	0.0014345976163895103	0.00717650396283716	0.002383797492366284	6.95517250278499e-05
1:Ins:C:5	8.486385940173591e-05	0.0005791620631538308	0.040622839368879796	0.007978958815801889	0.0019951866834890097
1:Ins:T:0	0.005327824354171753	0.009750552450423128	0.003920926381833851	0.02247475141659379	0.01029061788227409
1:Ins:T:1	0.003578809887985699	0.028929615011438727	0.002193793554324657	0.02303652362897992	0.003636524648172781
1:Ins:T:2	0.0010195372323505581	0.011560235898941755	0.007402420686557889	0.011257732319645584	0.003262629467571969
1:Ins:T:3	0.0007667847482662183	0.008988784649409354	0.005923970984295011	0.007946383133530617	0.003189442118164152
