Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
SP116670	882	24	64	126	21	70	17
SP116642	505	307	0	71	147	172	17
SP116606	104	22	4	5	57	238	0
SP116604	84	34	107	27	102	10	2
SP59376	25	8	90	0	0	20	2
SP59272	56	146	34	23	6	11	3
SP124969	601	271	613	26	108	112	14
SP116608	56	12	0	32	27	4	0
SP59396	84	79	66	0	7	5	5
SP116688	66	97	94	35	1	18	1
SP59392	31	98	81	0	0	3	0
SP59456	210	187	45	99	64	38	1
SP59348	144	91	0	87	43	24	0
SP59300	253	81	0	32	20	390	3
SP59340	119	117	0	83	45	1	0
SP59380	24	28	0	31	36	11	0
SP59440	411	77	113	0	11	130	16
SP59428	33	47	0	37	37	17	4
SP59400	815	86	80	206	0	222	12
SP116624	262	158	24	56	39	27	3
SP59432	45	40	57	68	62	9	1
SP59452	615	187	353	100	59	52	20
SP116679	32	11	0	38	11	11	0
SP116676	1256	78	87	229	108	108	6
SP59360	565	221	9	0	36	2	3
SP59384	179	215	63	39	7	0	0
SP59332	83	70	0	57	1	7	0
SP116616	334	221	0	64	120	13	3
SP124981	227	126	0	64	55	3	0
SP59368	641	227	204	129	116	90	26
SP116648	955	899	0	274	69	51	0
SP59420	26	30	77	46	43	8	4
SP116706	206	198	0	154	134	7	0
SP116654	129	122	51	85	58	0	6
SP59308	122	99	49	40	39	6	0
SP59288	596	102	56	0	55	25	13
SP116622	85	24	35	24	22	19	3
SP59316	89	51	94	13	62	8	0
SP59324	66	62	0	92	16	17	6
SP116697	5952	1408	0	307	102	1590	25
SP59304	952	976	466	165	87	730	34
SP116620	1193	401	0	153	262	0	0
SP13289	6	14	0	24	16	3	3
SP116742	0	9	0	23	9	8	0
SP115134	0	11	0	0	24	5	4
SP96884	0	7	13	6	28	10	5
SP13385	0	12	11	153	0	10	0
SP13291	16	17	0	86	10	0	5
SP13514	60	34	29	23	4	11	9
SP115117	26	14	0	0	10	5	7
SP115114	77	66	15	23	19	13	1
SP13279	15	17	0	45	12	5	3
SP13487	7	23	0	26	25	5	0
SP13361	61	40	0	47	11	19	0
SP13421	91	31	0	22	14	11	7
SP116738	15	6	0	59	15	4	3
SP13293	1	13	0	50	39	0	0
SP13281	36	25	0	24	0	5	3
SP13677	0	5	12	34	20	17	4
SP13399	13	11	0	53	29	2	0
SP116732	43	29	0	8	23	34	1
SP115073	0	19	5	22	12	5	4
SP13307	5	20	0	75	25	2	7
SP13299	15	12	75	62	29	19	5
SP13481	9	7	0	34	8	22	1
SP116780	8	9	0	40	49	11	0
SP13433	32	3	0	67	6	11	0
SP115064	42	45	0	66	6	0	1
SP13359	13	2	0	51	11	13	5
SP116734	114	17	0	16	27	9	3
SP116770	15	7	15	9	7	22	3
SP13323	12	10	0	53	10	8	2
SP13367	88	73	0	22	21	32	6
SP96882	15	11	0	99	33	53	8
SP13283	2	11	5	36	1	6	2
SP116728	11	14	0	50	8	9	1
SP13478	4	5	0	33	14	4	0
SP116744	18	14	0	34	24	14	15
SP115093	102	28	0	60	17	16	3
SP13315	0	9	0	17	8	0	0
SP13331	62	17	0	42	22	21	0
SP115108	79	23	38	19	20	17	0
SP116752	6	12	0	96	9	1	0
SP115085	4	11	0	46	46	16	0
SP115102	4	7	33	24	32	11	4
SP13379	4	27	0	46	20	11	1
SP116750	64	45	0	15	40	17	4
SP115125	0	7	13	34	10	0	0
SP115089	53	47	0	21	31	12	3
SP13297	8	29	0	37	32	17	0
SP13339	4	10	1	28	10	7	0
SP13671	6	13	0	72	39	5	0
SP116776	12	4	1	30	25	15	0
SP13683	47	20	5	0	18	0	0
SP116758	89	23	0	18	11	6	9
SP116782	110	31	19	37	21	6	0
SP13317	3	27	0	59	3	9	2
SP115128	32	36	6	17	0	5	0
SP116754	33	19	34	1	12	15	7
SP116766	131	110	0	55	38	11	5
SP116748	34	79	10	52	34	12	6
SP115070	6	0	23	56	0	12	0
SP115131	19	27	16	16	12	1	1
SP115097	13	15	0	33	26	28	9
SP115060	56	13	22	32	11	12	0
SP13594	52	60	0	28	3	16	0
SP96834	11	13	42	26	19	25	1
SP115057	0	11	17	86	38	2	0
SP116768	48	35	14	14	19	0	7
SP13442	60	50	0	62	11	9	2
SP13325	0	22	17	9	9	2	0
SP116736	4	3	31	50	15	0	2
SP13619	5	4	53	52	2	10	0
SP115111	78	82	0	79	34	8	0
SP116760	22	9	35	10	24	10	7
SP13311	5	12	0	41	19	9	4
SP13509	17	9	4	46	6	11	0
SP13539	6	14	0	17	29	5	7
SP13624	3	12	0	37	48	8	1
SP116746	34	7	54	0	1	11	7
SP13490	0	15	11	55	34	12	2
SP116774	22	20	0	17	39	0	0
SP115105	9	18	0	45	15	5	7
SP13278	1	24	0	29	29	10	0
SP116756	57	89	0	10	50	18	3
SP13319	2	6	3	25	1	0	0
SP13280	65	24	0	15	26	7	0
SP13363	0	28	0	44	0	10	2
SP13347	1	15	21	35	29	7	3
SP116730	41	6	61	32	15	2	4
SP13365	5	12	0	32	22	2	4
SP115099	53	65	0	29	3	12	1
SP116764	17	16	0	36	14	4	5
SP116772	28	6	0	50	16	12	3
SP96888	0	11	8	18	5	6	2
SP13327	27	23	0	50	17	25	0
SP116740	84	28	0	23	29	9	1
CPCT02150038T	91	210	360	0	54	37	75
CPCT02040203T	0	0	0	1	0	0	86
CPCT02300038T	495	263	513	48	0	30	251
WIDE01010265T	395	215	471	5	41	22	110
CPCT02310012T	818	932	238	0	209	0	316
CPCT02080232T	1168	988	414	0	76	44	247
CPCT02180068T	1989	2967	309	0	26	421	459
CPCT02290041T	147	914	412	83	88	58	146
CPCT02040278T	263	265	512	55	36	85	120
CPCT02310017T	1264	1582	949	0	0	32	464
CPCT02150022T	68	42	22	50	2	6	91
CPCT02150026T	1109	583	555	0	9	56	250
CPCT02150030T	113	1042	353	4	38	11	166
CPCT02180037T	330	297	66	62	7	53	296
CPCT02150033T	75	98	91	18	0	29	247
CPCT02230051T	44	58	8	56	17	19	76
CPCT02340030T	236	1	0	0	674	160	295
CPCT02340031T	731	199	395	51	0	51	144
CPCT02230066T	311	100	59	49	0	1	201
CPCT02180043T	348	397	0	72	0	7	495
CPCT02120032T	528	11103	0	16	87	0	168
CPCT02300023T	167	240	0	148	34	0	176
CPCT02180001T	1002	973	204	47	151	21	218
CPCT02330016T	746	541	663	7	0	28	101
CPCT02180015T	201	208	54	50	40	28	40
WIDE01010545T	1214	633	916	0	0	22	199
