Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
SP59448	2.83E+01	1.36E+01	3.78E+01	5.19E+00	4.44E+00	2.59E+00	3.33E-01
SP116614	8.57E+00	9.66E+00	1.62E+01	2.95E+00	3.64E+00	1.36E+00	4.00E-02
SP59464	2.99E+00	1.91E+00	3.85E+00	2.30E+00	2.20E+00	7.34E-01	0.00E+00
SP59364	4.50E+00	4.33E+00	8.34E+00	5.63E+00	6.03E+00	1.19E+00	0.00E+00
SP116663	1.47E+01	1.05E+01	2.23E+01	4.10E+00	2.56E+00	2.27E+00	9.68E-01
SP59444	1.83E+00	2.03E+00	3.37E+00	2.28E+00	1.76E+00	9.61E-01	0.00E+00
SP116690	1.35E+01	1.15E+01	2.26E+01	6.69E+00	4.77E+00	2.56E+00	9.04E-01
SP59270	1.73E+00	1.70E+00	2.88E+00	1.06E+00	6.35E-01	3.88E-01	0.00E+00
SP59352	4.87E+00	5.60E+00	8.55E+00	3.42E+00	3.17E+00	1.18E+00	3.72E-01
SP116652	1.97E+00	1.60E+00	2.55E+00	7.58E-01	6.33E-01	4.95E-01	1.54E-01
SP116715	3.20E+01	1.33E+01	4.10E+01	5.41E+00	4.89E+00	3.03E+00	1.09E+00
SP116718	4.56E+00	3.12E+00	5.84E+00	3.69E+00	3.41E+00	1.57E+00	4.91E-01
SP116720	2.52E+00	1.82E+00	3.53E+00	2.18E+00	2.38E+00	2.75E-01	0.00E+00
SP59284	5.02E+00	4.21E+00	7.78E+00	1.15E+00	5.93E-01	6.85E-01	4.00E-02
SP116618	3.06E+00	2.03E+00	3.50E+00	1.85E+00	1.64E+00	1.36E+00	0.00E+00
SP59436	7.02E-01	2.60E-01	9.76E-01	9.89E-01	9.29E-01	3.33E-01	1.00E-02
SP116645	7.48E+00	8.48E+00	1.50E+01	5.37E+00	4.48E+00	1.28E+00	6.12E-01
SP59320	2.86E+00	2.65E+00	4.73E+00	2.83E+00	2.88E+00	6.90E-01	0.00E+00
SP116672	1.33E+00	9.42E-01	1.71E+00	1.39E+00	1.40E+00	6.35E-01	1.57E-01
SP116635	3.17E+00	3.07E+00	5.11E+00	2.55E+00	2.46E+00	9.44E-01	2.13E-01
SP59328	2.28E+00	1.97E+00	3.27E+00	1.27E+00	1.35E+00	6.53E-01	4.88E-01
SP116627	3.12E+00	2.01E+00	4.42E+00	1.81E+00	1.40E+00	8.89E-01	1.92E-01
SP116725	1.60E+00	1.44E+00	2.22E+00	6.33E-01	8.38E-01	1.80E-01	0.00E+00
SP59292	2.40E+00	2.03E+00	3.88E+00	2.73E+00	2.59E+00	6.92E-01	0.00E+00
SP116683	4.32E+00	4.52E+00	6.63E+00	3.05E+00	2.88E+00	1.65E+00	6.40E-01
SP59372	1.33E+00	3.06E-01	1.04E+00	1.40E+00	9.46E-01	1.70E+00	5.03E-01
SP116610	7.91E+00	6.84E+00	1.31E+01	4.12E+00	4.55E+00	4.61E+00	1.02E+00
SP116638	2.49E+00	2.61E+00	4.49E+00	2.38E+00	2.48E+00	9.65E-01	2.59E-01
SP59336	3.13E+00	1.90E+00	4.05E+00	1.07E+00	8.21E-01	4.92E-01	3.23E-01
SP124971	1.16E+01	6.67E+00	1.51E+01	3.91E+00	4.19E+00	1.72E+00	5.81E-01
SP116665	1.75E+00	9.31E-01	1.91E+00	1.62E+00	1.43E+00	4.69E-01	2.00E-02
SP116674	4.12E+00	4.17E+00	6.18E+00	2.39E+00	2.09E+00	1.35E+00	2.94E-01
SP116657	1.29E+01	1.20E+01	2.18E+01	6.21E+00	5.39E+00	2.48E+00	3.44E-01
SP116670	1.12E+01	2.74E+00	1.29E+01	3.79E+00	2.35E+00	2.05E+00	4.42E-01
SP116642	1.01E+01	5.71E+00	1.34E+01	4.38E+00	4.10E+00	3.16E+00	1.05E+00
SP116606	4.36E+00	1.64E+00	3.64E+00	2.48E+00	2.33E+00	4.17E+00	4.74E-01
SP116604	3.42E+00	2.58E+00	5.12E+00	2.56E+00	2.84E+00	8.44E-01	3.67E-01
SP59376	2.15E+00	1.57E+00	3.47E+00	1.26E+00	2.15E-01	9.34E-01	4.02E-01
SP59272	2.48E+00	2.97E+00	4.12E+00	1.06E+00	9.56E-01	6.46E-01	3.75E-01
SP124969	1.22E+01	9.33E+00	1.82E+01	4.53E+00	4.24E+00	2.68E+00	7.37E-01
SP116608	1.52E+00	1.11E+00	1.76E+00	1.45E+00	1.46E+00	5.02E-01	1.90E-01
SP59396	2.70E+00	2.31E+00	4.02E+00	6.83E-01	9.04E-01	5.25E-01	3.22E-01
SP116688	2.86E+00	2.86E+00	4.79E+00	1.46E+00	1.23E+00	8.01E-01	2.00E-02
SP59392	2.39E+00	2.90E+00	4.59E+00	8.76E-01	3.68E-01	3.26E-01	0.00E+00
SP59456	4.73E+00	3.63E+00	7.43E+00	3.34E+00	3.70E+00	1.48E+00	2.94E-01
SP59348	2.95E+00	2.29E+00	4.21E+00	2.79E+00	2.87E+00	9.24E-01	0.00E+00
SP59300	8.70E+00	3.30E+00	7.75E+00	2.65E+00	1.63E+00	6.53E+00	2.96E-01
SP59340	3.29E+00	2.89E+00	5.28E+00	3.22E+00	3.36E+00	5.49E-01	1.80E-01
SP59380	1.11E+00	1.06E+00	1.78E+00	1.75E+00	1.61E+00	7.50E-01	0.00E+00
SP59440	7.21E+00	3.39E+00	1.01E+01	2.09E+00	1.77E+00	2.75E+00	8.00E-01
SP59428	1.30E+00	1.34E+00	2.15E+00	1.89E+00	1.58E+00	7.79E-01	3.00E-02
SP59400	1.20E+01	4.23E+00	1.41E+01	5.76E+00	2.77E+00	4.46E+00	8.46E-01
SP116624	4.08E+00	3.18E+00	5.53E+00	2.21E+00	1.91E+00	1.08E+00	7.55E-01
SP59432	2.35E+00	2.26E+00	4.15E+00	3.26E+00	3.17E+00	7.13E-01	5.02E-01
SP59452	1.18E+01	7.65E+00	1.60E+01	5.06E+00	3.25E+00	1.79E+00	7.08E-01
SP116679	1.15E+00	7.08E-01	1.50E+00	1.55E+00	1.58E+00	5.97E-01	1.60E-01
SP116676	1.80E+01	4.87E+00	1.92E+01	5.49E+00	4.41E+00	2.63E+00	5.75E-01
SP59360	9.76E+00	5.24E+00	1.21E+01	1.24E+00	1.34E+00	7.19E-01	2.91E-01
SP59384	4.18E+00	3.67E+00	6.77E+00	1.44E+00	1.37E+00	4.38E-01	1.87E-01
SP59332	2.28E+00	1.83E+00	3.07E+00	1.37E+00	1.25E+00	5.54E-01	1.44E-01
SP116616	7.08E+00	4.65E+00	9.29E+00	3.09E+00	3.07E+00	8.60E-01	2.80E-01
SP124981	5.56E+00	3.56E+00	7.65E+00	3.02E+00	2.61E+00	8.46E-01	1.20E-01
SP59368	1.06E+01	5.86E+00	1.31E+01	3.86E+00	4.36E+00	2.24E+00	1.11E+00
SP116648	1.58E+01	9.29E+00	2.07E+01	4.88E+00	5.32E+00	2.21E+00	5.31E-01
SP59420	1.73E+00	1.97E+00	3.18E+00	1.76E+00	1.85E+00	7.83E-01	3.15E-01
SP116706	5.60E+00	4.48E+00	9.28E+00	6.07E+00	5.90E+00	1.13E+00	3.70E-01
SP116654	3.90E+00	4.08E+00	7.24E+00	3.90E+00	3.90E+00	8.99E-01	4.32E-01
SP59308	3.19E+00	2.69E+00	4.37E+00	1.73E+00	1.70E+00	6.27E-01	0.00E+00
SP59288	9.16E+00	3.67E+00	1.08E+01	1.16E+00	2.72E+00	1.06E+00	1.09E+00
SP116622	2.36E+00	1.61E+00	3.37E+00	1.51E+00	1.29E+00	6.86E-01	3.11E-01
SP59316	2.69E+00	2.76E+00	4.61E+00	2.27E+00	2.24E+00	8.26E-01	0.00E+00
SP59324	2.22E+00	1.92E+00	3.37E+00	2.84E+00	2.51E+00	9.89E-01	2.77E-01
SP116697	1.03E+02	3.78E+01	1.24E+02	1.52E+01	1.02E+01	2.85E+01	1.41E+00
SP59304	2.03E+01	1.72E+01	3.29E+01	8.22E+00	4.36E+00	1.22E+01	1.11E+00
SP116620	2.46E+01	1.06E+01	3.21E+01	8.53E+00	7.97E+00	1.46E+00	3.77E-01
SP13289	5.68E-01	6.36E-01	7.62E-01	1.24E+00	1.16E+00	4.07E-01	2.50E-01
SP116742	9.31E-02	4.61E-01	7.04E-01	9.71E-01	8.38E-01	5.38E-01	1.00E-02
SP115134	2.80E-01	4.80E-01	5.86E-01	8.89E-01	9.15E-01	4.09E-01	3.41E-01
SP96884	4.11E-01	5.90E-01	8.86E-01	1.20E+00	1.15E+00	7.04E-01	5.00E-02
SP13385	2.67E-01	9.98E-01	3.97E+00	3.43E+00	1.11E+00	9.37E-01	0.00E+00
SP13291	8.99E-01	7.81E-01	1.91E+00	2.58E+00	2.31E+00	4.43E-01	3.26E-01
SP13514	2.22E+00	1.58E+00	3.18E+00	1.24E+00	8.85E-01	8.06E-01	5.95E-01
SP115117	9.40E-01	6.88E-01	1.10E+00	4.13E-01	5.35E-01	3.76E-01	4.21E-01
SP115114	2.33E+00	1.84E+00	2.92E+00	1.28E+00	1.35E+00	8.05E-01	0.00E+00
SP13279	7.52E-01	8.33E-01	1.29E+00	1.49E+00	1.44E+00	5.34E-01	3.20E-01
SP13487	5.94E-01	7.73E-01	9.74E-01	1.45E+00	1.47E+00	4.11E-01	0.00E+00
SP13361	1.73E+00	1.45E+00	2.18E+00	1.33E+00	1.18E+00	8.48E-01	6.00E-02
SP13421	2.19E+00	1.44E+00	2.82E+00	1.21E+00	9.76E-01	7.68E-01	5.13E-01
SP116738	7.19E-01	5.34E-01	1.28E+00	1.61E+00	1.52E+00	4.31E-01	1.02E-01
SP13293	2.36E-01	6.36E-01	1.64E+00	2.29E+00	2.27E+00	3.41E-01	2.34E-01
SP13281	1.32E+00	1.13E+00	1.83E+00	8.54E-01	8.60E-01	3.96E-01	4.43E-01
SP13677	3.63E-01	5.59E-01	1.09E+00	1.23E+00	1.07E+00	8.08E-01	4.83E-01
SP13399	6.13E-01	7.61E-01	1.40E+00	1.65E+00	1.48E+00	5.76E-01	1.54E-01
SP116732	1.59E+00	9.73E-01	1.65E+00	9.85E-01	1.04E+00	1.05E+00	0.00E+00
SP115073	2.95E-01	7.69E-01	9.12E-01	1.10E+00	1.11E+00	4.68E-01	2.54E-01
SP13307	4.33E-01	1.00E+00	1.80E+00	1.99E+00	1.97E+00	3.31E-01	4.89E-01
SP13299	1.66E+00	1.71E+00	3.16E+00	1.98E+00	1.65E+00	8.29E-01	3.93E-01
SP13481	6.17E-01	5.16E-01	1.02E+00	1.25E+00	1.20E+00	8.24E-01	1.11E-01
SP116780	6.90E-01	7.67E-01	1.41E+00	1.88E+00	1.84E+00	6.42E-01	1.99E-01
SP13433	9.44E-01	4.00E-01	1.13E+00	1.45E+00	1.34E+00	6.15E-01	1.44E-01
SP115064	1.38E+00	9.77E-01	1.67E+00	1.44E+00	1.25E+00	0.00E+00	6.24E-02
SP13359	6.14E-01	3.66E-01	1.08E+00	1.59E+00	1.46E+00	8.25E-01	3.53E-01
SP116734	2.49E+00	9.59E-01	2.74E+00	9.07E-01	1.26E+00	5.39E-01	2.58E-01
SP116770	9.30E-01	7.17E-01	1.08E+00	6.98E-01	6.03E-01	6.84E-01	3.19E-01
SP13323	7.03E-01	7.68E-01	9.63E-01	1.53E+00	1.54E+00	6.03E-01	3.80E-01
SP13367	2.28E+00	1.87E+00	3.07E+00	1.52E+00	1.44E+00	1.12E+00	4.20E-01
SP96882	1.14E+00	8.15E-01	2.30E+00	2.46E+00	2.32E+00	1.45E+00	6.60E-01
SP13283	3.86E-01	6.15E-01	9.11E-01	1.22E+00	9.66E-01	4.62E-01	2.29E-01
SP116728	6.33E-01	8.10E-01	1.32E+00	1.52E+00	1.52E+00	6.14E-01	0.00E+00
SP13478	3.00E-01	3.27E-01	7.42E-01	1.27E+00	1.22E+00	4.52E-01	0.00E+00
SP116744	8.28E-01	7.21E-01	1.27E+00	1.39E+00	1.40E+00	7.64E-01	9.05E-01
SP115093	2.68E+00	1.46E+00	3.08E+00	1.88E+00	1.62E+00	8.65E-01	4.04E-01
SP13315	2.09E-01	4.71E-01	5.71E-01	7.02E-01	6.43E-01	2.25E-01	0.00E+00
SP13331	1.60E+00	9.57E-01	2.11E+00	1.93E+00	1.62E+00	1.01E+00	0.00E+00
SP115108	2.19E+00	1.49E+00	2.80E+00	1.19E+00	1.22E+00	7.46E-01	0.00E+00
SP116752	5.44E-01	7.83E-01	2.01E+00	2.09E+00	1.99E+00	5.05E-01	1.86E-01
SP115085	4.32E-01	6.97E-01	1.47E+00	2.19E+00	1.98E+00	7.04E-01	6.59E-02
SP115102	7.55E-01	8.73E-01	1.58E+00	1.52E+00	1.38E+00	7.64E-01	3.00E-02
SP13379	3.82E-01	7.91E-01	1.40E+00	1.76E+00	1.55E+00	6.55E-01	4.16E-01
SP116750	1.87E+00	1.32E+00	2.30E+00	1.38E+00	1.30E+00	1.10E+00	4.07E-01
SP115125	3.06E-01	5.70E-01	1.03E+00	1.22E+00	1.22E+00	3.46E-01	0.00E+00
SP115089	1.38E+00	1.21E+00	1.88E+00	1.30E+00	1.14E+00	6.39E-01	4.26E-01
SP13297	6.40E-01	1.28E+00	1.59E+00	1.88E+00	1.77E+00	7.88E-01	0.00E+00
SP13339	2.92E-01	5.65E-01	8.41E-01	9.04E-01	8.21E-01	5.04E-01	8.42E-02
SP13671	5.94E-01	9.15E-01	1.72E+00	2.26E+00	2.13E+00	5.20E-01	2.87E-01
SP116776	7.01E-01	3.85E-01	1.05E+00	1.53E+00	1.56E+00	7.05E-01	5.00E-02
SP13683	1.39E+00	9.79E-01	1.67E+00	1.38E-01	7.74E-01	2.54E-01	0.00E+00
SP116758	1.94E+00	1.21E+00	2.28E+00	1.12E+00	7.19E-01	7.29E-01	5.71E-01
SP116782	2.37E+00	1.46E+00	2.98E+00	1.59E+00	1.44E+00	8.28E-01	1.60E-01
SP13317	3.29E-01	8.99E-01	1.53E+00	1.24E+00	1.07E+00	4.20E-01	4.40E-01
SP115128	1.22E+00	1.26E+00	1.75E+00	8.38E-01	5.55E-01	4.41E-01	0.00E+00
SP116754	1.27E+00	1.28E+00	1.71E+00	7.41E-01	7.81E-01	7.33E-01	5.20E-01
SP116766	3.43E+00	2.26E+00	4.51E+00	1.95E+00	1.91E+00	7.91E-01	4.35E-01
SP116748	1.75E+00	2.04E+00	3.36E+00	1.91E+00	2.06E+00	5.25E-01	5.11E-01
SP115070	6.94E-01	5.97E-01	1.48E+00	1.47E+00	1.08E+00	7.58E-01	0.00E+00
SP115131	1.02E+00	1.16E+00	1.70E+00	1.09E+00	1.07E+00	9.76E-02	3.30E-02
SP115097	8.16E-01	7.97E-01	1.29E+00	1.61E+00	1.49E+00	1.04E+00	5.51E-01
SP115060	1.53E+00	1.10E+00	2.05E+00	1.22E+00	1.02E+00	6.70E-01	2.40E-01
SP13594	1.61E+00	1.38E+00	1.78E+00	1.14E+00	9.53E-01	7.69E-01	2.56E-01
SP96834	1.11E+00	1.07E+00	1.85E+00	1.57E+00	1.29E+00	1.07E+00	3.74E-01
SP115057	4.55E-01	9.39E-01	1.84E+00	2.35E+00	2.23E+00	6.71E-01	1.41E-01
SP116768	1.64E+00	1.42E+00	2.52E+00	1.05E+00	1.23E+00	0.00E+00	3.76E-01
SP13442	2.00E+00	1.66E+00	2.45E+00	2.06E+00	1.76E+00	8.52E-01	2.22E-01
SP13325	6.41E-01	8.70E-01	1.07E+00	7.34E-01	7.08E-01	2.68E-01	7.92E-02
SP116736	7.81E-01	6.73E-01	1.74E+00	1.65E+00	1.55E+00	0.00E+00	0.00E+00
SP13619	1.08E+00	1.09E+00	2.08E+00	1.57E+00	1.08E+00	6.70E-01	2.00E-02
SP115111	2.40E+00	2.05E+00	3.82E+00	2.42E+00	2.50E+00	7.02E-01	2.62E-01
SP116760	1.01E+00	1.06E+00	1.80E+00	1.27E+00	1.32E+00	6.66E-01	5.36E-01
SP13311	3.95E-01	6.40E-01	1.08E+00	1.56E+00	1.43E+00	4.92E-01	1.65E-01
SP13509	8.45E-01	6.44E-01	1.50E+00	1.26E+00	1.07E+00	6.59E-01	0.00E+00
SP13539	3.78E-01	6.38E-01	6.74E-01	1.29E+00	1.25E+00	5.48E-01	4.49E-01
SP13624	3.08E-01	5.41E-01	1.37E+00	2.05E+00	1.99E+00	5.58E-01	3.02E-01
SP116746	1.46E+00	1.09E+00	2.23E+00	7.74E-01	6.66E-01	6.28E-01	7.13E-01
SP13490	3.53E-01	7.61E-01	1.51E+00	1.79E+00	1.88E+00	7.16E-01	2.73E-01
SP116774	9.29E-01	9.60E-01	1.72E+00	1.31E+00	1.23E+00	0.00E+00	0.00E+00
SP115105	5.90E-01	8.51E-01	1.26E+00	1.33E+00	1.20E+00	2.67E-01	5.44E-01
SP13278	2.65E-01	8.42E-01	1.04E+00	1.23E+00	1.17E+00	4.90E-01	9.40E-02
SP116756	1.90E+00	2.28E+00	3.17E+00	1.28E+00	1.35E+00	8.18E-01	5.32E-01
SP13319	2.72E-01	4.34E-01	6.01E-01	6.72E-01	6.48E-01	0.00E+00	3.71E-02
SP13280	1.97E+00	1.27E+00	2.64E+00	1.34E+00	1.50E+00	5.73E-01	0.00E+00
SP13363	1.43E-01	8.77E-01	1.29E+00	1.16E+00	6.96E-01	5.39E-01	2.00E-02
SP13347	5.22E-01	9.68E-01	1.60E+00	1.57E+00	1.61E+00	3.70E-01	2.98E-01
SP116730	2.15E+00	1.21E+00	2.78E+00	1.22E+00	1.33E+00	4.76E-01	3.58E-01
SP13365	3.10E-01	5.66E-01	6.57E-01	1.22E+00	1.13E+00	4.34E-01	4.01E-01
SP115099	1.46E+00	1.43E+00	2.09E+00	1.17E+00	9.24E-01	6.23E-01	1.34E-01
SP116764	8.36E-01	7.83E-01	1.48E+00	1.31E+00	1.15E+00	3.01E-01	4.05E-01
SP116772	8.51E-01	7.96E-01	1.34E+00	2.12E+00	1.94E+00	6.54E-01	5.46E-01
SP96888	3.01E-01	6.18E-01	8.25E-01	8.43E-01	7.01E-01	3.92E-01	2.24E-01
SP13327	1.18E+00	1.14E+00	1.86E+00	1.72E+00	1.47E+00	9.35E-01	0.00E+00
SP116740	2.00E+00	1.39E+00	2.62E+00	1.31E+00	1.28E+00	6.52E-01	1.79E-01
CPCT02150038T	8.32E+00	9.15E+00	1.62E+01	3.40E+00	2.63E+00	1.55E+00	2.22E+00
CPCT02040203T	0.00E+00	3.59E-02	5.00E-02	5.45E-01	4.56E-01	7.47E-01	8.47E-01
CPCT02300038T	1.44E+01	1.08E+01	2.40E+01	5.53E+00	2.27E+00	1.91E+00	3.68E+00
WIDE01010265T	1.14E+01	9.58E+00	1.95E+01	3.92E+00	2.58E+00	1.54E+00	2.60E+00
CPCT02310012T	1.59E+01	1.28E+01	2.64E+01	2.20E+00	7.56E+00	1.36E+00	5.30E+00
CPCT02080232T	2.13E+01	1.87E+01	3.72E+01	4.36E+00	3.55E+00	2.07E+00	4.27E+00
CPCT02180068T	4.08E+01	3.87E+01	7.45E+01	4.07E+00	4.75E+00	7.58E+00	5.76E+00
CPCT02290041T	9.40E+00	1.33E+01	1.97E+01	5.40E+00	2.78E+00	2.90E+00	3.33E+00
CPCT02040278T	1.02E+01	8.60E+00	1.73E+01	5.13E+00	2.71E+00	2.22E+00	3.12E+00
CPCT02310017T	3.36E+01	2.98E+01	6.23E+01	8.52E+00	5.83E+00	3.48E+00	7.67E+00
CPCT02150022T	2.02E+00	1.75E+00	2.90E+00	1.63E+00	1.13E+00	9.54E-01	1.56E+00
CPCT02150026T	2.09E+01	1.24E+01	3.19E+01	5.47E+00	2.95E+00	2.51E+00	4.61E+00
CPCT02150030T	8.19E+00	1.09E+01	1.58E+01	2.86E+00	3.10E+00	1.31E+00	3.01E+00
CPCT02180037T	6.56E+00	4.73E+00	8.66E+00	2.77E+00	2.69E+00	2.25E+00	3.70E+00
CPCT02150033T	4.87E+00	4.45E+00	8.16E+00	2.39E+00	1.87E+00	1.66E+00	3.41E+00
CPCT02230051T	1.80E+00	2.24E+00	3.51E+00	1.84E+00	1.61E+00	1.35E+00	1.73E+00
CPCT02340030T	8.63E+00	0.00E+00	1.54E+01	4.59E+00	1.49E+01	3.92E+00	8.59E+00
CPCT02340031T	1.39E+01	9.20E+00	2.13E+01	3.57E+00	2.11E+00	1.93E+00	2.88E+00
CPCT02230066T	5.45E+00	3.52E+00	7.12E+00	2.13E+00	1.64E+00	1.04E+00	2.91E+00
CPCT02180043T	8.68E+00	6.98E+00	1.24E+01	3.06E+00	2.57E+00	2.10E+00	5.55E+00
CPCT02120032T	4.15E+01	5.90E+01	5.46E+01	5.50E-01	9.71E+00	0.00E+00	2.74E+00
CPCT02300023T	4.40E+00	4.19E+00	6.90E+00	3.89E+00	3.98E+00	1.13E+00	2.45E+00
CPCT02180001T	1.87E+01	1.26E+01	2.86E+01	3.35E+00	4.08E+00	1.95E+00	3.33E+00
CPCT02330016T	1.96E+01	1.39E+01	3.19E+01	6.58E+00	1.72E+00	1.65E+00	2.02E+00
CPCT02180015T	5.32E+00	5.42E+00	9.50E+00	2.82E+00	2.41E+00	1.10E+00	1.16E+00
WIDE01010545T	3.23E+01	2.32E+01	5.53E+01	9.24E+00	1.35E+00	2.58E+00	4.45E+00
