Samples	ID83A	ID83B	ID83C	ID83D
SP117470	33	4	38	677
SP117586	6	55	29	19
SP117709	16	83	43	14
SP2157	7	23	16	7
SP3368	42	59	133	43
SP5666	19	86	89	18
SP2781	17	82	56	22
SP8532	23	112	69	36
SP12856	8	151	51	16
SP7456	16	92	122	32
CPCT02100011T	9	187	138	8
CPCT02020314T	41	233	153	27
CPCT02080016T	32	146	195	41
CPCT02010359T	184	331	146	1117
CPCT02020322T	40	137	78	22
CPCT02010351T	87	427	203	436
CPCT02110004T	15	199	110	55
CPCT02040031T	160	266	291	167
CPCT02020341T	37	154	92	32
CPCT02080025T	81	699	161	170
CPCT02080022T	9	175	49	12
CPCT02100017T	113	350	258	93
CPCT02100021T	86	333	150	38
CPCT02020345T	32	228	99	29
CPCT02020344T	34	439	140	16
CPCT02020347T	40	208	199	10
CPCT02100020T	35	338	115	415
CPCT02100024T	47	313	216	28
CPCT02100023T	50	343	138	37
CPCT02080027T	28	179	149	68
CPCT02160001T	33	225	144	30
CPCT02160003T	603	454	111	2042
CPCT02160004T	469	288	691	64
CPCT02030261T	90	363	134	117
CPCT02040035T	44	193	116	15
CPCT02160005T	38	306	94	82
CPCT02100027T	64	147	96	13
CPCT02010401T	29	185	78	40
CPCT02030265T	28	158	133	11
CPCT02080031T	3	203	40	15
CPCT02030264T	7	147	38	2
CPCT02100028T	35	154	94	27
CPCT02100029T	71	380	96	108
CPCT02020371T	33	246	87	59
CPCT02020369T	50	179	201	1250
CPCT02040036T	21	329	213	126
CPCT02080036T	169	935	74	481
CPCT02030271T	208	372	408	70
CPCT02020377T	35	260	38	61
CPCT02030274T	50	219	149	15
CPCT02010419T	132	127	149	1512
CPCT02050053T	197	357	331	66
CPCT02050060T	133	219	318	69
CPCT02030276T	37	320	194	98
CPCT02020382T	50	31	139	1523
CPCT02020385T	347	419	440	385
CPCT02190002T	45	188	91	67
CPCT02080039T	28	285	239	121
CPCT02040047T	115	378	507	120
CPCT02080047T	73	322	335	120
CPCT02010422T	64	382	377	1040
CPCT02060011T	147	239	189	34
CPCT02010434T	55	352	269	110
CPCT02080049T	317	249	268	54
CPCT02020401T	196	308	519	203
CPCT02160008T	13	75	31	8
CPCT02040055T	106	498	160	171
CPCT02160012T	160	462	96	70
CPCT02030289T	211	690	763	76
CPCT02050071T	53	258	125	32
CPCT02050074T	44	195	134	20
CPCT02050082T	21	162	107	25
CPCT02080053T	4	201	130	24
CPCT02300001T	24	134	188	32
CPCT02010382TII	13	90	60	3
CPCT02340049T	150	422	185	128
CPCT02160058T	87	486	211	41
CPCT02010720T	5	167	59	3
CPCT02470003T	33	118	79	23
CPCT02210076T	109	216	262	62
CPCT02120087T	158	302	144	69
CPCT02030447T	37	840	52	99
CPCT02011013T	73	366	116	72
DRUP01120002T	202	548	308	17
CPCT02230120T	29	130	152	29
CPCT02070424T	155	152	312	18
CPCT02011030T	52	143	151	20
CPCT02180050T	61	276	147	21
CPCT02460005T	30	192	51	663
CPCT02030448T	52	236	81	25
CPCT02010726T	14	161	113	22
CPCT02380034T	17	277	70	35
CPCT02080285T	21	243	124	51
CPCT02030337TII	89	586	140	46
CPCT02380035T	30803	76	3305	108
CPCT02010721T	25	177	126	7
CPCT02440021T	42	184	172	31
CPCT02080288T	8	99	109	22
CPCT02120179T	17	148	103	28
CPCT02060279T	101	253	33	73
CPCT02020898T	22	154	105	28
CPCT02040307T	116	294	151	143
DRUP01110007T	70	680	146	12
CPCT02080290T	67	373	152	74
CPCT02020664T	60	387	101	21
CPCT02210039T	144	536	324	172
CPCT02390038T	62	179	300	37
CPCT02150040T	2	66	336	17
CPCT02010708T	83	415	43	340
CPCT02140044T	245	351	198	63
CPCT02110050T	30	400	131	14
CPCT02080183T	41	180	86	72
CPCT02100195T	32	163	141	21
DRUP01010065T	42	611	157	607
CPCT02080184T	39	185	76	661
CPCT02090034T	73	375	366	28
CPCT02230124T	64	201	281	47
CPCT02030451T	37	492	46	157
CPCT02310006T	22	343	104	35
DRUP01050018T	273	693	461	86
CPCT02340066TIII	96	726	449	300
CPCT02390010T	16	249	70	49
CPCT02120099T	26	170	119	27
CPCT02390040T	79	115	229	12
CPCT02460001T	105	1126	190	1501
CPCT02200005T	11991	0	510	0
CPCT02320008T	51	381	304	0
DRUP01220006T	46	476	192	11
CPCT02300032T	95	308	320	23
CPCT02380037T	11	279	121	33
CPCT02330076T	157348	712	2017	541
CPCT02011058T	128	776	543	172
CPCT02080296T	90	432	129	964
CPCT02150046T	113	174	573	68
CPCT02230126T	27	216	43	173
CPCT02180052T	16	251	97	18
CPCT02180053T	534	498	209	618
CPCT02340110T	79	405	107	991
CPCT02230125T	17	205	130	12
CPCT02390015T	134	511	352	0
CPCT02380036T	90	398	201	48
CPCT02050309T	26	267	111	14
CPCT02110056T	57	420	165	21
CPCT02390001TII	109	330	335	20
CPCT02160037T	96	368	187	1051
CPCT02120183T	84	467	274	171
CPCT02110057T	27	231	139	56
CPCT02040321T	59	214	184	800
CPCT02040323T	44	174	73	21
DRUP01050019T	16	414	49	36
CPCT02050431T	25	244	150	75
CPCT02110079T	46	162	139	26
CPCT02380052T	258	390	241	22
CPCT02340066T	64	625	353	235
CPCT02340060T	89	361	72	57
CPCT02180057T	117	390	217	60
CPCT02340058T	126	460	53	85
CPCT02011073T	19	114	92	5
CPCT02210082T	38	175	135	23
CPCT02410017T	661	450	698	101
CPCT02110080T	23	351	164	64
CPCT02080196T	6	157	82	15
CPCT02020666T	15	271	100	10
CPCT02310004T	736	674	443	140
CPCT02060197T	54	200	291	17
CPCT02380039T	169	257	289	50
DRUP01220001T	105	591	250	95
CPCT02260028T	75	223	112	45
CPCT02010731T	246	711	344	20
WIDE01010011T	74	173	93	68
CPCT02060285T	6	83	23	3
CPCT02350021T	186	847	335	344
CPCT02080300T	43	184	109	31
CPCT02040219T	32	218	133	25
DRUP01060008T	48	475	158	5
CPCT02320009T	17	79	38	29
CPCT02210051T	23	195	159	37
CPCT02340112T	19	458	211	228
CPCT02390043T	31	208	138	34
CPCT02200007T	57	140	226	53
CPCT02120108T	34	399	415	0
CPCT02020946T	77	797	71	0
CPCT02030463T	15	174	32	32
WIDE01010018T	45	391	52	64
CPCT02040331T	31	239	70	34
CPCT02010765T	242	750	87	410
CPCT02040325T	68	336	237	38
CPCT02240011T	31	167	167	20
CPCT02050434T	24	157	76	35
CPCT02160039T	15	231	90	19
CPCT02150051T	70	216	136	20
CPCT02390021T	42	447	110	21
CPCT02080200T	273	228	960	74
CPCT02010772T	62	519	81	0
CPCT02210044T	37	268	147	41
CPCT02320010T	40	157	159	30
CPCT02040337T	18	175	95	34
CPCT02270021T	45	230	73	9
CPCT02010768T	92	216	79	713
CPCT02020966T	20	307	54	584
CPCT02110049T	94	238	309	49
CPCT02040329T	132	1727	312	0
CPCT02340066TIV	61	625	313	272
CPCT02340071T	18	171	79	42
CPCT02030464T	274	237	617	657
CPCT02360012T	71	279	126	55
CPCT02080312T	17	223	91	25
CPCT02260029T	230	603	198	198
WIDE01010072T	132	756	160	236
CPCT02110063T	83	177	170	30
CPCT02020969T	28	210	134	44
WIDE01010069T	90646	0	11681	0
WIDE01010067T	98	172	137	28
WIDE01010076T	50	227	112	132
WIDE01010074T	147	208	358	70
CPCT02040071TII	62	423	139	37
CPCT02020680T	36469	438	4257	727
CPCT02020685T	150	416	461	81
CPCT02020693T	54	284	71	517
CPCT02010773T	214	449	423	144
CPCT02290030T	19	162	70	24
CPCT02020688T	137	367	190	24
CPCT02050337T	163	293	203	77
CPCT02050338T	11	307	50	16
WIDE01010124T	59	478	182	233
CPCT02230089T	66	286	147	770
CPCT02230120TII	42	189	239	31
CPCT02050333T	23	252	55	70
CPCT02020692T	138	348	128	56
WIDE01010135T	23	162	44	25
CPCT02230095T	22	200	93	21
CPCT02060289T	230	410	321	94
CPCT02140085TII	126	455	286	65
CPCT02160042T	15	195	35	30
CPCT02230128T	21	282	301	68
WIDE01010142T	57	167	91	25
WIDE01010185T	165	754	4	594
CPCT02180049T	37	559	161	244
CPCT02010791T	75	364	152	40
CPCT02120114T	115	336	139	29
CPCT02120117T	74	493	216	1656
CPCT02220041T	59	510	141	148
CPCT02120121T	23	243	166	21
CPCT02160041T	46	203	142	39
WIDE01010093TII	63	259	36	336
WIDE01010173T	12	252	44	75
CPCT02250007T	37	431	75	106
CPCT02020597TIII	58	468	382	125
WIDE01010171T	60	279	69	3
WIDE01010162T	59	270	241	1628
CPCT02050299T	11	295	38	7
CPCT02080029TII	106	256	164	21
WIDE01010207T	54	224	230	83
CPCT02030472T	44	855	292	161
CPCT02100164T	97	369	94	42
CPCT02100170T	88	537	110	140
WIDE01010174T	79	294	175	112
WIDE01010183T	61	290	146	435
WIDE01010212T	175	426	180	228
WIDE01010274T	178	288	82	35
CPCT02410004T	48	355	89	65
WIDE01010235T	150	272	143	39
WIDE01010231T	34	201	117	108
CPCT02370024T	34	440	175	193
CPCT02140091TII	3385	237	2519	847
CPCT02360015T	45	353	121	22
WIDE01010240T	7	173	106	27
CPCT02040230T	71	344	116	34
CPCT02320003T	54	397	181	53
WIDE01010248T	42	206	89	13
CPCT02010790T	68	118	136	1476
CPCT02040235T	278	519	227	109
CPCT02080216T	61	441	178	942
CPCT02160047T	134	416	118	10
CPCT02270006T	258	765	101	306
CPCT02210053T	33	321	102	29
CPCT02360016T	31	195	78	20
WIDE01010270T	28	676	78	199
CPCT02060221T	34	311	140	56
WIDE01010288T	68	178	254	28
CPCT02270030T	28	303	83	49
CPCT02310011T	32	364	249	104
WIDE01010311T	79	568	247	297
CPCT02120001T	78	503	97	45
WIDE01010322T	37	158	237	43
CPCT02290035T	211	624	175	1144
WIDE01010326T	7	188	163	43
CPCT02270028T	205	430	191	137
CPCT02030478T	167	261	242	15
WIDE01010308T	70	254	116	127
WIDE01010268T	33	195	163	79
CPCT02060214T	52	1288	172	0
WIDE01010335T	134	368	191	282
CPCT02360017T	12	285	93	35
WIDE01010303T	47	296	238	97
CPCT02220044T	40	355	163	24
CPCT02120047TII	135	478	333	45
WIDE01010339T	128	148	239	18
WIDE01010352T	215	1019	442	550
WIDE01010346T	41	318	99	53
CPCT02010824T	93	249	128	35
WIDE01010341T	271	260	272	942
WIDE01010332T	111	469	229	159
CPCT02360018T	32	173	265	35
CPCT02330104T	20	370	64	90
CPCT02050359T	23	231	143	53
CPCT02370025T	34	273	11	752
WIDE01010131T	97	409	271	179
WIDE01010371T	228	236	468	80
CPCT02020719T	162	675	65	1780
WIDE01010400T	27	295	98	16
CPCT02010825T	11	100	52	8
CPCT02010359TII	226	502	150	1365
WIDE01010405T	73	107	159	34
WIDE01010388T	159	97	408	22
DRUP01330020T	214251	3250	0	460
CPCT02230099T	191	646	176	1874
CPCT02110069T	73	264	99	92
WIDE01010410T	21	121	157	11
CPCT02020721T	67	228	128	36
CPCT02230101T	93	278	114	22
WIDE01010418T	3	119	45	45
CPCT02300040T	98	231	155	599
WIDE01010048T	51	147	192	35
CPCT02290037T	68	402	291	89
WIDE01010249T	33	145	178	17
DRUP01010148T	99914	496	13225	0
WIDE01010372T	457	1101	98	608
WIDE01010406T	66	486	268	129
WIDE01010432T	41	241	112	462
CPCT02010846T	46	424	82	1133
CPCT02010746T	61	464	521	47
CPCT02250009T	69	410	107	154
CPCT02010838T	17	138	85	8
CPCT02170027T	324	521	341	90
CPCT02030484T	39	177	119	38
CPCT02050364T	176	425	323	55
CPCT02290040T	52	331	124	65
CPCT02080228T	233	588	298	157
CPCT02040257T	104	273	151	42
CPCT02160051T	15	160	55	10
CPCT02120137T	13	227	171	23
CPCT02150014T	32	222	110	10
CPCT02210059T	333	174	289	2504
CPCT02040254T	73	362	153	54
CPCT02070344T	16	200	101	53
CPCT02300043T	44	380	39	450
CPCT02220047T	33	155	166	1202
CPCT02360011T	108	235	253	50
CPCT02020711T	34	307	103	453
CPCT02150016T	211	327	191	64
CPCT02030258T	173	614	248	65
CPCT02250010T	641	324	286	59
DRUP01110005T	35	482	162	16
DRUP01180001T	661	362	288	1160
CPCT02010863T	21	249	106	71
CPCT02070352T	39	222	161	47
CPCT02060179T	35	289	144	36
CPCT02120148T	22	283	164	21
CPCT02030500T	51	1332	136	0
CPCT02150017T	27	117	86	749
CPCT02170029T	24	226	102	50
CPCT02010886T	243	624	172	170
CPCT02390029T	37	219	50	36
CPCT02080243T	185	573	290	1742
CPCT02010890T	26	163	58	32
CPCT02150018T	30	243	97	18
CPCT02010896T	391	658	276	107
CPCT02360022T	14	213	113	40
CPCT02220053T	29	224	165	38
CPCT02040267T	38	196	230	35
CPCT02040266T	40	328	82	830
CPCT02010891T	13	225	86	9
CPCT02350007T	150	313	541	58
CPCT02020830T	31	225	108	11
CPCT02030383T	110	259	95	35
CPCT02350008T	75	694	199	118
CPCT02030289TIII	52	713	555	107
CPCT02160055T	22	142	125	18
CPCT02050383T	16	327	131	8
CPCT02290046T	28	271	109	14
CPCT02030522T	72	315	145	77
CPCT02110076T	225	413	175	120
CPCT02080250T	488	420	228	111
CPCT02230110T	674	932	501	464
CPCT02010900T	61	409	168	135
CPCT02120158T	65	419	191	83
CPCT02180070T	9	281	66	41
CPCT02210069T	161	387	157	80
CPCT02070360T	12	377	50	725
CPCT02180069T	146	331	405	53
CPCT02410009T	44	310	126	46
CPCT02080254T	51	197	177	16
CPCT02110077T	128	480	165	52
CPCT02010915T	21	482	81	112
CPCT02120154T	43	162	244	20
CPCT02080253T	702	547	551	243
CPCT02140083T	151	628	115	117
CPCT02020791T	35	410	252	163
DRUP01010091T	163	527	92	958
CPCT02100187T	21	280	88	11
CPCT02040282T	99	303	129	98
CPCT02290052T	136	686	484	130
CPCT02310018T	64	369	159	80
CPCT02310019T	130	479	1291	168
CPCT02470001T	40	108	223	33
DRUP01220002T	304	884	121	398
CPCT02030521T	30	313	79	42
CPCT02010901T	48	358	244	1491
CPCT02290048T	102	235	144	36
CPCT02210071T	27	355	141	74
CPCT02120165T	24	395	75	149
CPCT02020773T	12	587	93	198
CPCT02040290T	85	619	233	113
CPCT02020829T	132	214	148	22
CPCT02150027T	49	371	181	629
CPCT02010933T	84	367	168	349
CPCT02210073T	142	266	148	861
CPCT02190049T	296	625	221	64
CPCT02020824T	140	197	175	51
CPCT02010934T	63	319	93	28
CPCT02290057T	57	256	233	19
CPCT02020801T	82	222	133	45
CPCT02340066TII	64	558	319	219
CPCT02020795T	131	263	524	36
CPCT02010939T	444	400	205	83
CPCT02010936T	39	239	50	46
CPCT02020807T	112	219	333	47
CPCT02020597TII	50	453	359	139
CPCT02050409T	47	355	227	1191
DRUP01020034T	47	354	101	1546
CPCT02010940T	35	295	177	16
DRUP01210004T	112	363	321	85
CPCT02060272T	32	204	97	3
CPCT02130163T	279	725	654	139
DRUP01220003T	154	746	323	109
DRUP01210005T	296	118	267	2337
CPCT02450016T	78	281	112	11
DRUP01120001T	95	545	121	46
CPCT02220026T	234	986	109	366
CPCT02010969T	48	524	37	144
CPCT02010643T	146	322	184	34
CPCT02040160T	58	326	206	20
CPCT02140085T	56	391	150	44
DRUP01080004T	312	1333	214	107
CPCT02080070TII	69	684	315	76
CPCT02060128T	130	451	291	213
CPCT02060129T	16	199	122	21
CPCT02220060T	47	310	49	851
CPCT02090062T	31	248	91	29
CPCT02440018T	43	269	206	64
CPCT02030549T	181	333	619	112
CPCT02230022T	75	266	110	29
CPCT02030550T	187	324	281	52
CPCT02140091T	3146	0	1405	279
CPCT02020597T	30	479	183	56
CPCT02100110T	110	660	69	973
CPCT02230047T	16	283	207	68
CPCT02310003T	32	610	231	196
CPCT02390035T	324	277	385	110
CPCT02060150T	54	368	222	71
CPCT02460004T	65	219	137	21
CPCT02190051T	34	224	152	43
CPCT02020857T	13	394	158	53
CPCT02080153T	39	593	153	2
CPCT02040175T	3	164	29	15
CPCT02370006T	89	262	367	35
CPCT02220063T	36	352	50	132
CPCT02310021T	284	326	680	100
CPCT02160030T	7	161	20	15
CPCT02060278T	55	138	85	34
CPCT02060277T	23	108	110	808
CPCT02150004T	19	263	88	27
CPCT02010687T	23	326	31	39
CPCT02080143T	31	400	113	92
CPCT02160029T	32	275	123	81
CPCT02230118T	45	438	141	111
CPCT02010658T	53	605	90	277
CPCT02320007T	49	233	223	33
CPCT02040306T	27	378	101	118
CPCT02340025T	50	493	216	1182
CPCT02120073T	102	527	86	1237
CPCT02030394T	45	361	178	33
CPCT02180077T	88	486	294	113
CPCT02020617T	51	544	70	241
CPCT02310022T	41	142	209	39
CPCT02080261T	144	376	84	53
CPCT02380020T	56	479	37	1379
CPCT02120063T	73	475	77	190
CPCT02010504T	27	370	150	75
CPCT02100115T	67	328	233	17
CPCT02100117T	45	384	71	405
CPCT02190019T	27	825	183	38
CPCT02210035T	31	318	139	76
CPCT02120061T	51	291	122	62
CPCT02210034T	77	364	224	26
CPCT02370008T	76	340	254	64
CPCT02330061T	18	179	95	26
CPCT02100125T	47	280	106	46
CPCT02340037T	26	193	275	98
CPCT02170014T	56	333	123	29
CPCT02170018T	176	648	115	551
CPCT02080029T	101	381	154	29
CPCT02240008T	33	346	39	967
CPCT02010661T	197	344	237	96
CPCT02010678T	45	234	77	13
CPCT02290018T	19	225	137	18
CPCT02080128T	77	549	324	817
CPCT02230058T	10	161	255	16
CPCT02240001T	111	468	793	111
CPCT02080127T	45	308	97	49
CPCT02270007T	61	207	142	953
CPCT02270009T	6	307	57	56
CPCT02020635T	32	350	93	23
CPCT02270008T	32	237	143	69
CPCT02050157T	115	182	272	36
CPCT02080103T	238	296	571	81
CPCT02050164T	93	484	354	60
CPCT02050160T	120	400	98	56
CPCT02300011T	51	175	259	34
CPCT02080100T	16	158	138	21
CPCT02180028T	23	311	41	119
CPCT02330032T	13	90	53	22
CPCT02100066T	110	687	385	134
CPCT02100067T	52	161	439	28
CPCT02080106T	73	189	141	72
CPCT02330027T	67	243	229	12
CPCT02020508T	235	367	367	94
CPCT02100075T	63	191	73	39
CPCT02010517T	23	210	193	14
CPCT02210017T	186	135	169	19
CPCT02160022T	35	149	124	30
CPCT02030340T	17	156	148	21
CPCT02020514T	31813	0	3206	774
CPCT02010521T	28	221	238	68
CPCT02050166T	76	198	257	60
CPCT02240003T	233	415	224	328
CPCT02390001T	58	162	206	20
CPCT02010572T	21	179	115	34
CPCT02240005T	82	228	131	20
CPCT02120016T	92	192	143	820
CPCT02100079T	47	272	171	47
CPCT02180030T	267	579	239	113
CPCT02040114T	190	308	25	1695
CPCT02080112T	27	171	37	993
CPCT02330035T	398	456	338	207
CPCT02060093T	20	197	112	22
CPCT02300016T	69	352	247	130
CPCT02300018T	35	323	103	25
CPCT02030265TII	29	221	94	2
CPCT02010593T	81	101	39	492
CPCT02330037T	57	228	69	706
CPCT02120033T	93	313	204	30
CPCT02120029T	43	156	102	17
CPCT02040123T	48	164	314	31
CPCT02120024T	14	410	63	138
CPCT02120008T	324	260	400	86
CPCT02020539T	163	189	159	25
CPCT02070168T	60	388	217	62
CPCT02050183T	27	236	175	37
CPCT02290011T	69	190	65	51
CPCT02080122T	99	239	195	39
CPCT02210020T	23	172	74	47
CPCT02020545T	95	360	387	109
CPCT02020541T	31	213	90	0
CPCT02100093T	241	254	843	68
CPCT02080125T	47	128	98	660
CPCT02010535T	28	182	130	16
CPCT02160027T	12	91	33	20
CPCT02230021T	71	313	403	145
CPCT02230025T	60	153	194	27
CPCT02230028T	36	309	84	16
CPCT02330042T	20	193	93	70
CPCT02230036T	16	186	102	27
CPCT02410001T	32	176	120	33
CPCT02040138T	40	295	131	475
CPCT02020561T	345	75	1638	68
CPCT02040134T	34	373	79	62
CPCT02050215T	228	388	190	93
CPCT02050209T	147	421	342	21
CPCT02050210T	14	206	142	41
CPCT02050218T	104	384	203	25
CPCT02300021T	179	301	94	18
CPCT02180038T	65	334	205	34
CPCT02030367T	120	682	122	192
CPCT02060121T	73	725	192	25
CPCT02230044T	22	217	87	17
CPCT02110042T	55	603	118	27
CPCT02010628T	195	370	205	78
CPCT02010633T	18	325	84	44
DRUP01010037T	32067	1464	5367	0
CPCT02040145T	12	250	71	57
CPCT02120047T	52	191	40	41
CPCT02120051T	110	521	17	1053
CPCT02120052T	274	298	427	187
CPCT02100105T	54	276	264	1565
CPCT02100102T	56	246	91	23
CPCT02260008T	106	494	246	57
CPCT02100067TII	44	518	379	26
CPCT02210028T	98	461	386	96
CPCT02100104T	34	330	189	39
CPCT02020591T	16	233	122	12
CPCT02010639T	45	521	174	719
CPCT02080055T	3	136	11	5
CPCT02180007T	18	270	311	17
CPCT02080056T	361	688	240	70
CPCT02040070T	62	499	222	174
CPCT02040069T	163	248	369	62
CPCT02290001T	34	563	219	163
CPCT02100043T	14	171	106	25
CPCT02020407T	50	617	177	219
CPCT02210004T	35439	425	10029	34
CPCT02100035T	61	165	120	39
CPCT02010433T	24	76	40	15
CPCT02100049T	94	738	281	303
CPCT02290003T	47	249	124	34
CPCT02030305T	40	155	58	92
CPCT02100037T	38	170	159	30
CPCT02080060T	59	263	57	26
CPCT02010447T	43	481	80	271
CPCT02060059T	32	278	162	10
CPCT02100048T	150	477	209	100
CPCT02040071T	31	217	99	21
CPCT02050096T	24	273	72	414
CPCT02010461T	51	433	202	150
CPCT02100050T	29	260	134	35
CPCT02020436T	51	724	361	21
CPCT02160014T	26	88	40	25
CPCT02230002T	83	148	335	20
CPCT02160015T	66	237	512	69
CPCT02080064T	46	318	297	107
CPCT02080063T	120	223	195	33
CPCT02010468T	216	418	246	173
CPCT02300005T	83	133	302	6
CPCT02100051T	43	198	105	114
CPCT02160013T	126	190	120	25
CPCT02080069T	75	228	141	32
CPCT02080067T	35	248	157	89
CPCT02010427T	161	203	240	37
CPCT02330017T	32	264	120	87
CPCT02050109T	26	221	48	10
CPCT02070078T	318	434	296	103
CPCT02210010T	19	116	63	13
CPCT02080070T	41	234	264	58
CPCT02050117T	29	230	118	10
CPCT02080072T	141	212	193	123
CPCT02080073T	178	516	208	1282
CPCT02040078T	229	280	237	31
CPCT02080076T	13	130	67	16
CPCT02010508T	31	105	127	20
CPCT02080019T	153	284	169	44
CPCT02190009T	52	595	248	292
CPCT02010509T	192	186	166	39
DRUP01010012T	158	523	128	218
CPCT02020441T	101	164	170	57
CPCT02140039T	37	489	97	131
CPCT02040086T	14	155	509	36
CPCT02060070T	15	239	58	282
DRUP01020002T	49	76	212	1389
CPCT02100055T	179	166	487	45
CPCT02220008T	318	500	267	163
