Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP135192	2	0.651	3.263	163.15%	1.193	84.358%	1.70242	0.685
SP135335	56	0.945	31.143	55.612%	5.222	33.027%	0.40957	0.935
SP135278	24	0.857	18.059	75.246%	3.859	52.514%	0.59054	0.836
SP135287	64279	1.0	8249.395	12.834%	2797.039	6.278%	0.03717	1.0
SP135345	283	0.992	65.532	23.156%	9.885	12.651%	0.12056	0.99
SP85122	100440	1.0	11665.439	11.614%	3886.42	5.708%	0.02909	1.0
SP84384	101638	1.0	10073.448	9.911%	3212.298	4.753%	0.02685	1.0
SP135184	7	0.528	9.093	129.9%	3.062	84.925%	1.5833	0.495
SP135226	229	0.995	55.208	24.108%	8.777	10.004%	0.15029	0.995
SP135436	1306	0.999	170.517	13.056%	26.335	4.583%	0.04903	0.999
SP135262	133	0.973	52.619	39.563%	8.932	23.562%	0.24908	0.968
SP135431	1632	1.0	160.859	9.857%	28.472	3.636%	0.02975	1.0
SP135425	840	0.998	139.372	16.592%	22.505	7.685%	0.05272	0.998
SP135222	472	0.998	94.533	20.028%	16.342	7.827%	0.09027	0.998
SP135230	310	0.997	68.163	21.988%	10.834	8.913%	0.10041	0.997
SP135205	99	0.989	38.592	38.982%	5.819	15.141%	0.25549	0.989
SP135180	5	0.382	8.127	162.54%	2.081	93.065%	2.31077	0.308
SP135213	352	0.994	73.84	20.977%	12.593	11.32%	0.08902	0.993
SP135217	1	0.525	1.801	180.1%	0.915	91.5%	2.30569	0.569
SP135405	808	0.997	153.873	19.044%	26.628	9.051%	0.06335	0.997
SP135238	8	0.697	10.133	126.662%	2.271	71.815%	1.63276	0.665
SP135270	865	0.998	121.916	14.094%	19.323	6.971%	0.0419	0.997
SP135411	284	0.992	92.457	32.555%	15.623	14.818%	0.15735	0.991
SP135188	200	0.99	54.702	27.351%	8.169	14.739%	0.13968	0.988
SP135194	367	0.998	60.662	16.529%	9.745	6.373%	0.07447	0.998
SP135186	433	0.996	94.475	21.819%	15.393	10.551%	0.08596	0.996
SP135420	777	0.999	92.11	11.855%	14.353	5.448%	0.03623	0.998
SP135258	70	0.986	30.536	43.623%	5.126	16.791%	0.36522	0.985
SP135234	1146	0.999	139.784	12.198%	21.106	4.572%	0.03555	0.999
SP135293	5	0.567	7.108	142.16%	1.846	82.556%	1.66545	0.528
SP135393	597	0.998	86.601	14.506%	11.852	5.763%	0.0611	0.998
SP135299	817	0.998	129.128	15.805%	22.515	7.927%	0.04899	0.998
SP135415	198	0.984	64.435	32.543%	10.086	17.774%	0.16798	0.982
SP135310	1	0.11	1.957	195.7%	0.998	99.8%	3.82858	0.059
SP135323	147	0.96	55.402	37.688%	8.407	28.228%	0.1764	0.944
SP135390	45	0.938	28.741	63.869%	5.776	37.678%	0.49947	0.933
SP135209	76	0.972	36.305	47.77%	5.641	24.785%	0.29876	0.969
SP135240	694	0.999	104.222	15.018%	17.314	5.848%	0.04951	0.998
SP135182	2828	1.0	220.618	7.801%	33.987	2.524%	0.02238	1.0
SP85251	416	0.996	85.669	20.594%	12.807	9.016%	0.08554	0.996
SP84408	281	0.991	65.477	23.301%	11.266	13.415%	0.10615	0.99
SP84491	3247	0.999	283.037	8.717%	44.158	3.421%	0.01912	0.999
SP84743	3184	1.0	116.198	3.649%	20.135	1.625%	0.00588	1.0
SP83967	481	0.996	85.757	17.829%	13.668	9.001%	0.07336	0.996
SP105253	2082	1.0	190.355	9.143%	30.52	3.402%	0.0224	0.999
SP84998	915	0.999	120.297	13.147%	20.478	4.898%	0.04053	0.999
SP84062	211	0.98	66.017	31.288%	10.371	20.211%	0.16799	0.975
SP84982	52976	1.0	5818.979	10.984%	1903.387	4.99%	0.02685	1.0
SP84790	1219	0.998	177.133	14.531%	27.453	7.219%	0.04056	0.997
SP105673	1377	0.997	163.437	11.869%	27.285	7.95%	0.02768	0.996
SP85339	1654	1.0	176.699	10.683%	33.546	3.998%	0.03042	1.0
SP84719	861	0.999	117.568	13.655%	18.625	5.383%	0.04964	0.999
SP105425	1623	1.0	140.246	8.641%	24.9	3.14%	0.02198	1.0
SP84056	1328	0.998	176.346	13.279%	28.393	6.114%	0.03446	0.998
SP105261	532	0.998	92.916	17.465%	14.16	7.559%	0.0626	0.997
SP85379	1871	1.0	158.633	8.479%	24.951	2.982%	0.01846	1.0
SP105086	1573	0.998	182.091	11.576%	31.227	6.349%	0.02196	0.998
SP84392	102175	1.0	12619.602	12.351%	4183.482	6.119%	0.03346	1.0
SP105018	4707	0.999	237.791	5.052%	52.446	3.913%	0.00606	0.999
SP84858	1929	0.999	164.1	8.507%	26.885	3.63%	0.02151	0.999
SP84086	639	0.999	104.972	16.428%	17.464	5.684%	0.06314	0.999
SP105213	998	0.998	132.375	13.264%	23.549	5.77%	0.04857	0.998
SP105577	813	0.999	95.98	11.806%	13.958	4.57%	0.03789	0.999
SP85431	523	0.995	108.639	20.772%	17.676	10.101%	0.07932	0.994
SP84962	712	0.998	115.507	16.223%	17.372	6.453%	0.05976	0.998
SP105006	983	0.999	124.68	12.684%	18.481	5.487%	0.03682	0.998
SP84439	95879	1.0	14598.025	15.225%	4303.445	7.125%	0.04385	1.0
SP105159	673	0.997	112.1	16.657%	17.521	8.317%	0.04764	0.996
SP85230	1047	0.993	180.75	17.264%	33.907	13.233%	0.03753	0.992
SP84922	2326	1.0	194.961	8.382%	33.525	3.269%	0.01821	1.0
SP85130	1578	0.999	178.938	11.34%	27.219	4.051%	0.02907	0.999
SP104984	747	0.998	125.245	16.766%	20.254	6.787%	0.06036	0.998
SP85222	312	0.995	76.864	24.636%	11.645	10.291%	0.133	0.994
SP105375	3087	1.0	165.262	5.353%	28.438	2.306%	0.00948	1.0
SP85287	1049	0.999	135.956	12.961%	20.616	4.544%	0.0646	0.999
CPCT02060042T	217	0.992	57.979	26.718%	8.879	13.202%	0.11888	0.991
CPCT02130027T	698	0.998	98.554	14.119%	15.074	6.474%	0.04398	0.998
CPCT02290024T	2754	1.0	203.214	7.379%	34.708	2.696%	0.01259	1.0
CPCT02230080T	1797	1.0	142.352	7.922%	24.092	2.888%	0.02026	1.0
CPCT02070282T	1797	0.999	163.255	9.085%	25.692	3.543%	0.02052	0.999
CPCT02060201T	1667	1.0	183.877	11.03%	32.446	4.266%	0.02677	1.0
CPCT02010752T	741	0.997	136.132	18.371%	21.789	9.107%	0.05805	0.997
CPCT02130046T	1473	1.0	131.309	8.914%	20.799	3.381%	0.02165	1.0
CPCT02190033T	2397	1.0	168.25	7.019%	26.292	2.568%	0.01467	1.0
WIDE01010213T	2214	0.999	196.849	8.891%	32.639	4.447%	0.01721	0.999
CPCT02440010T	2693	1.0	223.169	8.287%	36.454	3.61%	0.01435	0.999
WIDE01010272T	904	0.999	127.66	14.122%	20.548	5.232%	0.04758	0.999
DRUP01070085T	91101	1.0	9212.32	10.112%	2476.397	4.27%	0.02032	1.0
CPCT02380045T	1981	1.0	205.498	10.373%	38.9	4.36%	0.02781	1.0
CPCT02150013T	865	0.998	117.205	13.55%	17.984	6.528%	0.04402	0.998
CPCT02010769T	1357	0.998	165.946	12.229%	26.253	5.62%	0.03476	0.998
CPCT02450014T	267486	1.0	8064.94	3.015%	1707.495	1.414%	0.00516	1.0
CPCT02130122T	1230	0.999	135.246	10.996%	18.878	3.984%	0.02969	0.999
CPCT02230107T	2029	1.0	193.763	9.55%	32.856	3.27%	0.02632	1.0
DRUP01090017T	3396	1.0	191.866	5.65%	28.997	2.387%	0.00925	1.0
CPCT02020781T	2387	0.998	269.116	11.274%	44.126	6.063%	0.02198	0.998
CPCT02310016T	1201	0.999	148.865	12.395%	23.7	5.298%	0.03812	0.998
CPCT02300050T	2450	1.0	215.551	8.798%	34.355	3.6%	0.01529	1.0
CPCT02020808T	1981	0.999	247.113	12.474%	42.808	5.422%	0.02546	0.999
CPCT02050414T	2537	1.0	221.143	8.717%	33.236	3.023%	0.0233	1.0
CPCT02230042T	332	0.997	67.755	20.408%	9.891	7.587%	0.09739	0.997
CPCT02040170T	816	0.996	122.225	14.979%	20.763	8.595%	0.03988	0.996
CPCT02330059T	3231	1.0	258.23	7.992%	40.814	3.105%	0.01464	1.0
CPCT02330063T	2518	1.0	200.94	7.98%	31.139	3.029%	0.01536	1.0
CPCT02020512T	986	1.0	103.733	10.521%	15.337	3.547%	0.02971	1.0
CPCT02110031T	1245	0.999	130.924	10.516%	20.376	5.184%	0.02408	0.999
CPCT02030347T	167318	1.0	15397.588	9.203%	5076.847	4.325%	0.01981	1.0
CPCT02050179T	3083	1.0	196.525	6.374%	28.168	2.031%	0.01079	1.0
CPCT02010591T	1050	0.998	149.317	14.221%	22.59	6.919%	0.04151	0.997
CPCT02170007T	1673	0.999	172.573	10.315%	28.352	5.128%	0.02248	0.999
CPCT02210025T	2112	0.999	169.384	8.02%	27.192	3.675%	0.01638	0.999
CPCT02030376T	1138	0.999	130.006	11.424%	19.772	4.75%	0.02997	0.999
CPCT02050110T	2302	0.999	191.542	8.321%	29.128	3.199%	0.01997	0.999
CPCT02030318T	2785	1.0	245.03	8.798%	41.893	3.363%	0.01854	1.0
CPCT02100056T	748	0.999	102.012	13.638%	18.716	6.1%	0.04131	0.998
CPCT02030326T	1615	1.0	138.176	8.556%	22.574	3.408%	0.02334	1.0
CPCT02120007T	2057	0.999	189.692	9.222%	31.56	4.028%	0.02184	0.999
WIDE01010573T	2337	0.998	270.809	11.588%	46.841	6.592%	0.02656	0.998
WIDE01010693T	1115	0.999	117.007	10.494%	17.874	3.932%	0.02996	0.999
