Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP101845	824	0.996	107.179	13.007%	17.562	8.772%	0.04143	0.995
SP101682	423	0.985	88.03	20.811%	17.282	17.373%	0.0639	0.981
SP61553	270	0.995	69.507	25.743%	10.882	10.138%	0.1213	0.995
SP101724	665	0.992	126.019	18.95%	21.263	12.649%	0.06304	0.99
SP102103	298	0.968	81.024	27.189%	15.57	25.159%	0.1046	0.955
SP102174	442	0.987	92.736	20.981%	15.885	16.216%	0.0752	0.983
SP101622	942	0.997	110.843	11.767%	19.259	7.218%	0.0407	0.997
SP102161	398	0.987	78.611	19.752%	13.385	16.118%	0.06863	0.982
SP101654	615	0.993	109.569	17.816%	17.57	11.587%	0.05354	0.992
SP102074	233	0.977	59.398	25.493%	11.243	21.475%	0.11126	0.97
SP101694	495	0.985	105.958	21.406%	17.888	17.064%	0.0681	0.98
SP101616	601	0.994	111.702	18.586%	19.727	11.33%	0.0519	0.993
SP101666	515	0.984	133.468	25.916%	23.35	18.151%	0.09291	0.98
SP101558	533	0.985	119.931	22.501%	27.267	17.67%	0.0801	0.982
SP102096	386	0.991	88.201	22.85%	14.005	13.886%	0.08826	0.989
SP102084	527	0.994	99.641	18.907%	16.362	10.989%	0.06925	0.993
SP101580	474	0.984	106.569	22.483%	20.228	17.824%	0.07789	0.98
SP102064	705	0.993	106.773	15.145%	22.454	11.43%	0.05493	0.992
SP101564	262	0.989	60.197	22.976%	9.373	14.663%	0.10456	0.987
SP101921	361	0.991	93.513	25.904%	14.073	14.465%	0.11737	0.989
SP101648	513	0.991	88.628	17.276%	17.82	13.497%	0.04824	0.989
SP101628	306	0.979	84.8	27.712%	16.182	20.739%	0.13902	0.974
SP101708	333	0.988	79.929	24.003%	13.28	15.988%	0.0941	0.985
SP102055	202	0.982	58.343	28.883%	10.465	18.918%	0.1252	0.979
SP101634	586	0.997	83.895	14.317%	13.438	7.958%	0.05129	0.996
SP101588	403	0.988	91.188	22.627%	14.884	15.563%	0.07628	0.985
SP101584	420	0.983	89.945	21.415%	15.377	18.229%	0.07748	0.976
SP101686	251	0.977	71.615	28.532%	12.652	21.657%	0.12952	0.97
SP101532	642	0.993	113.58	17.692%	21.379	12.037%	0.06119	0.992
SP101732	894	0.993	137.992	15.435%	27.359	12.228%	0.04288	0.991
SP101528	290	0.977	90.474	31.198%	14.996	21.874%	0.14173	0.971
SP101536	248	0.971	80.676	32.531%	12.158	23.825%	0.1399	0.96
SP101576	503	0.991	95.966	19.079%	14.823	13.215%	0.06247	0.989
SP102015	953	0.996	116.624	12.238%	22.2	8.538%	0.041	0.996
SP102168	262	0.972	94.701	36.145%	15.05	23.447%	0.19364	0.965
SP101716	748	0.994	128.387	17.164%	22.364	10.992%	0.04941	0.993
SP101592	328	0.987	74.341	22.665%	12.253	16.122%	0.08615	0.983
SP101658	103	0.975	48.769	47.349%	7.609	23.674%	0.27415	0.972
SP102045	1997	0.999	155.771	7.8%	26.63	4.714%	0.01795	0.999
SP101552	1435	0.998	143.008	9.966%	25.713	6.325%	0.0228	0.998
SP101519	408	0.992	112.372	27.542%	18.284	13.135%	0.12184	0.991
SP101690	566	0.99	95.929	16.949%	15.535	14.116%	0.04786	0.986
SP102123	337	0.989	80.344	23.841%	13.333	14.843%	0.10509	0.987
SP101662	587	0.993	102.744	17.503%	19.156	12.143%	0.05716	0.991
SP101600	208	0.992	62.861	30.222%	10.649	13.695%	0.1681	0.991
SP101544	414	0.993	77.517	18.724%	12.814	12.2%	0.06561	0.991
SP102133	20099	1.0	1386.121	6.896%	456.116	3.536%	0.01187	1.0
SP101881	755	0.993	132.104	17.497%	24.639	12.236%	0.04747	0.992
SP102035	996	0.998	99.188	9.959%	17.243	5.705%	0.03097	0.998
SP101642	1490	0.996	181.649	12.191%	34.593	8.854%	0.03059	0.995
SP101596	395	0.989	83.445	21.125%	15.856	14.997%	0.07501	0.987
SP101670	1211	0.994	202.597	16.73%	37.597	11.186%	0.04695	0.994
SP101674	441	0.993	85.081	19.293%	14.238	11.824%	0.07468	0.992
SP101572	166	0.988	49.191	29.633%	7.507	15.694%	0.15766	0.986
SP101678	902	0.996	119.568	13.256%	21.441	9.123%	0.03748	0.995
