MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Del:C:0	0.01426199038804043	0.020833894441311715	0.002287622609292157	0.05638670821441338	0.0749224338727072	0.0060894279280910265	0.03507848292589188	0.059493579829577356	0.04448166189598851	0.025692393333883956
1:Del:C:1	0.003328189463718445	0.004127713724847127	0.00520857772033196	0.028559066322050058	0.09014935303479434	0.0072434487272403205	0.011815019524656236	0.027059188350394833	0.016634537485952023	0.01648678711397224
1:Del:C:2	0.003332387358386768	0.0028820898784033488	0.0016773484450823162	0.01410671830875799	0.055682599637657405	0.002408369145123288	0.006708115581423044	0.015776348302897533	0.009100717716974032	0.007787090825731866
1:Del:C:3	0.004717079811380245	0.0019474992137111257	0.00331150044221431	0.009645814349205466	0.03297364394646138	0.00041232170438888717	0.0011241655778758287	0.008957568320183781	0.004762611450860277	0.004195575513440417
1:Del:C:4	0.012189834504097235	0.003398802679439541	0.0019508783344645052	0.009585542652639561	0.01264616400061641	0.0013699186714984535	0.0002511945489095524	0.012530793746118435	0.00667775770118169	0.001085624895640649
1:Del:C:5	0.034338154490105806	0.02349259187001735	0.0021641814616305054	0.006826880306780367	0.0029588920559832843	0.0015431351219012868	0.000691307215638517	0.006762659285886912	0.0039774474065370664	0.0016943520758782426
1:Del:T:0	0.003990021356366924	0.006739851208112668	0.0006776667706435547	0.021662202615989373	0.08860163759440183	0.024173229951411485	0.009241550792939961	0.03137589348014444	0.04094633813947439	0.03759613918140531
1:Del:T:1	0.003728397742142988	0.004956791843069368	0.002508615218794148	0.013037954173778416	0.06518400112167001	0.010144373170332984	0.007050015364657156	0.023970941624138504	0.020546518802875655	0.026648189368424936
1:Del:T:2	0.006883835238531901	0.007485517149762018	0.0016614122142345877	0.014236821141385008	0.06534553484991193	0.002530832137854304	0.010724684934830293	0.028880673280509653	0.025196720259264112	0.010689660142816138
1:Del:T:3	0.017820268683717586	0.013856318432372063	0.0016621443204348906	0.020324212839477697	0.04455167017877102	0.0038121607176435646	0.018353042379021644	0.050273353224620225	0.02830559264286421	0.015085920591372997
1:Del:T:4	0.038888850871007886	0.027082109819166363	0.001681429891177686	0.015043713880804716	0.02769527692347765	0.0017033406952396035	0.00892983543104492	0.055329587419983	0.020855834648245947	0.006710511099954602
