NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	138.541	23.906	26.31	16.703	2.749	0.979	1000000.0
2	139.625	23.869	26.794	16.769	0.092	0.979	1000000.0
3	138.471	23.822	26.236	16.609	0.088	0.98	1000000.0
4	137.511	23.679	26.182	16.611	0.088	0.979	1000000.0
5	138.415	23.946	26.734	17.093	5.365	0.978	1000000.0
6	137.493	23.9	26.468	16.954	2.729	0.979	1000000.0
7	138.49	23.857	26.587	16.789	2.73	0.979	1000000.0
8	137.949	23.817	26.327	16.781	0.09	0.979	1000000.0
9	138.07	23.828	26.277	16.593	0.091	0.98	1000000.0
10	137.923	23.818	26.574	16.903	2.728	0.979	1000000.0
11	136.505	23.616	26.013	16.489	2.727	0.98	1000000.0
12	139.041	24.001	26.608	16.823	0.093	0.979	1000000.0
13	137.968	23.846	26.449	16.725	5.366	0.979	1000000.0
14	136.691	23.662	25.977	16.562	2.727	0.979	1000000.0
15	139.238	23.97	27.118	16.939	2.741	0.979	1000000.0
16	137.77	23.782	26.619	16.834	8.003	0.979	1000000.0
17	138.281	23.735	26.746	16.683	0.094	0.979	1000000.0
18	138.59	23.989	26.784	16.946	5.369	0.979	1000000.0
19	137.126	23.776	26.02	16.677	8.002	0.979	1000000.0
20	137.354	23.838	26.292	16.696	2.73	0.979	1000000.0
21	137.712	23.756	26.246	16.61	2.729	0.979	1000000.0
22	137.312	23.717	26.072	16.65	5.365	0.98	1000000.0
23	137.02	23.659	26.196	16.631	5.368	0.979	1000000.0
24	137.77	23.789	26.397	16.8	2.728	0.979	1000000.0
25	137.965	23.705	26.16	16.521	5.363	0.98	1000000.0
26	136.863	23.638	26.017	16.585	2.728	0.98	1000000.0
27	138.569	23.742	26.668	16.729	0.091	0.979	1000000.0
28	137.394	23.678	26.142	16.562	0.088	0.98	1000000.0
29	137.329	23.744	26.193	16.76	0.092	0.979	1000000.0
30	136.905	23.65	26.039	16.536	8.004	0.98	1000000.0
31	137.429	23.884	26.219	16.872	2.727	0.978	1000000.0
32	138.615	23.994	26.405	16.899	0.089	0.979	1000000.0
33	138.088	23.742	26.645	16.797	5.366	0.979	1000000.0
34	136.664	23.638	26.056	16.599	2.728	0.98	1000000.0
35	137.041	23.635	26.149	16.568	0.091	0.979	1000000.0
36	138.188	23.754	26.732	16.668	2.727	0.98	1000000.0
