MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
1:Del:C:0	0.04101712611503899	0.0033253499754937366	0.00952648543214309	0.07025058249942959	0.03424734838830773	0.12714036059565842	0.13957243293523788	0.002990504707427988	0.05690710453316569	0.005329004785889993	0.005378778896629428	0.002988723978705821	0.06774967425968498	0.01831725117750466
1:Del:C:1	0.01678114608861506	0.00021010950285472064	0.0022343373292824254	0.018010409612907098	0.0492548230313696	0.04735742620308883	0.16190966010093688	0.005090692789090099	0.006680061231018044	0.01789032158216287	0.004115863327606348	0.002974457960244763	0.020614156492083664	0.00938139432008029
1:Del:C:2	0.002311190338086817	0.0013724981695122551	0.00022602791752433405	0.009143679666740354	0.003580237041805148	0.011175884188560303	0.1332892371714115	0.0002092747692768171	0.0007682524557458237	0.008288001068576705	0.0010963160123719717	0.001289797265872039	0.006307063326239586	0.008217042831929575
1:Del:C:3	0.0037122927814198193	0.004777921105269343	0.001111834623707182	0.008827034700661898	0.00029830890591256323	0.007018769215792417	0.05097588386386633	0.0004486937569910404	0.0025934791011968626	0.008583262893371284	0.007439171452715531	0.0012119757248001406	0.005871474484592909	0.0026076704562274246
1:Del:C:4	0.00420543827698566	0.011440008305944502	0.00019907912064809352	0.00039104266092181204	0.0004349084428395145	0.0021862799843074755	0.033798952531069515	0.0004270713427558803	0.0034414700383422316	0.0005684627609207382	0.0035999783064471556	0.0015804810020927107	0.00458312719634705	0.0005665177424816648
1:Del:C:5	0.00011016763652150985	0.04104219015994204	5.4782928054919465e-05	0.0009409662053803913	0.004319969246698747	0.0018588553329755087	0.016120173332016065	0.0006349736653646687	0.0031704110761347757	0.0002172855874232482	0.0004061590634410095	0.0021917182522884103	0.024012115341611205	0.0005198543521578358
1:Del:T:0	0.03717423745431006	0.0005737271031512137	0.0006406843743752688	0.06296618781983852	0.002868667442817241	0.09079122950322926	0.049910933915525674	0.0010328082798514516	0.034976993980817495	0.034888666803017256	0.05039522055769339	0.0027219447087554727	0.046512177684344354	0.0004744910594308749
1:Del:T:1	0.5103022259473801	0.0006079317027615616	0.00024737543428130946	0.0051076204949345085	0.07471642385818995	0.003298656088029475	0.0057738286221865566	0.00048522215685807167	0.007457198060133123	0.02896757805085599	1.2249084413440414e-10	0.0053583325278077605	0.022957712505012752	0.0006143838958814741
1:Del:T:2	0.03181321609765291	0.002031081624736544	0.0048706778664659965	0.026841736361384393	0.010714408213971183	0.07329181623295881	0.021828951777424662	0.002694643910799641	0.010900618535379181	0.01272496061399579	0.014688811574014835	0.0052622734569013115	0.017585556282429023	0.004723723952192813
1:Del:T:3	0.07248582605272531	0.011301814028993249	0.0018078903557034209	0.008643232496688143	0.002357348038785858	0.09015427332371473	0.022551761970389633	0.0015258661366533489	0.005591115636052564	0.03515836989507079	0.005266884860957361	0.005536284482805059	0.01497421542997472	0.005291212190168153
