Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
SP117901	9	21	4	95	105	22	2	34	0	2	45	19	6	0
SP117454	10	30	5	7	7	9	0	19	0	28	12	16	15	0
SP124197	28	34	0	430	233	102	26	27	0	31	115	11	35	23
SP117919	28	36	13	472	154	19	16	64	0	15	36	0	17	16
SP117250	3	37	1	0	12	14	0	15	0	17	25	16	11	2
SP117983	21	72	0	12	18	12	3	27	0	13	12	7	9	7
SP117676	4	5	0	2	3	7	0	2	0	22	5	21	13	0
SP117011	9	28	0	13	16	12	2	12	0	16	32	39	7	0
SP117057	10	21	0	2	3	12	1	10	0	10	12	4	13	2
SP117126	0	51	17	0	17	29	2	21	5	28	6	10	6	2
SP117728	5	65	2	9	13	13	1	16	7	14	2	0	11	1
SP117618	8	34	0	5	4	8	1	0	0	3	2	21	12	3
SP117257	0	7	12	6	2	15	1	12	0	4	7	23	0	1
SP116963	6	24	12	3	6	5	1	15	0	15	1	6	6	1
SP117078	16	130	0	17	8	23	1	31	0	30	7	12	46	0
SP117944	11	29	0	173	94	31	9	40	0	18	28	18	16	5
SP117639	51	54	26	23	24	53	3	31	0	45	15	37	22	5
SP117834	27	39	0	6	20	32	0	49	0	22	14	35	12	5
SP117105	26	64	1	2	23	15	1	17	0	21	8	26	17	4
SP117785	11	0	0	0	12	16	3	22	3	24	16	23	22	0
SP117882	5	31	3	0	2	1	2	7	0	27	2	26	1	1
SP117778	11	76	13	6	25	41	4	20	0	38	13	2	50	5
SP117032	3	28	4	12	10	17	0	13	0	11	3	56	7	2
SP117710	6	16	0	15	62	36	0	120	0	38	34	23	55	2
SP117538	29	58	0	554	208	84	23	92	0	9	43	0	7	19
SP124207	316	273	21	24	13	57	0	30	0	16	42	31	14	12
SP117800	15	38	4	0	13	20	3	0	0	20	16	29	14	0
SP117724	17	62	13	4	21	18	0	0	0	39	8	16	16	0
SP124193	6	8	3	0	4	7	0	8	6	6	7	18	9	0
SP2293	0	29	26	9	13	0	3	0	0	13	146	45	34	15
SP2357	38	28	8	153	93	57	3	45	0	6	57	0	27	13
SP2144	4	16	0	127	155	16	0	0	5	13	16	18	8	3
SP2145	14	39	14	409	139	22	0	31	29	21	26	0	25	10
SP2147	26	103	0	583	231	117	2	17	34	2	47	0	30	4
SP2146	6	7	2	117	93	23	1	28	4	0	19	12	1	3
SP2148	6	13	3	102	119	0	0	0	32	15	24	11	0	0
SP2150	8	28	5	11	1	9	0	18	0	21	7	11	20	2
SP2152	3	46	0	3	5	10	2	0	0	24	10	0	0	0
SP2349	37	50	30	19	27	15	2	44	0	51	17	2	14	6
SP2155	19	20	0	394	87	114	11	0	0	11	25	27	79	3
SP2154	17	8	0	590	211	156	24	0	0	40	28	57	68	19
SP2158	24	86	15	5	13	20	3	5	0	25	10	22	21	0
SP2156	3	8	0	4	12	0	0	19	0	16	6	17	3	4
SP2159	14	34	9	6	4	4	1	24	0	7	33	0	18	6
SP2153	107	285	18	35	18	28	0	25	0	68	49	33	27	10
SP2160	15	40	0	16	14	5	1	8	0	29	6	20	14	6
SP2151	5	11	0	8	9	7	3	11	0	7	10	18	0	0
SP116341	10	8	0	292	104	56	0	7	0	0	38	26	38	11
SP116331	29	190	20	20	26	18	4	41	0	12	27	26	5	4
SP116351	29	42	27	15	14	33	0	0	0	56	17	24	7	1
SP116371	7	86	0	0	66	0	0	69	8	211	12	2	22	13
SP116361	15	6	8	134	144	15	0	0	0	5	17	17	22	4
SP116343	50	55	0	11	20	49	5	19	0	37	21	118	19	2
SP116333	39	68	12	56	22	41	0	6	1	24	43	36	14	1
SP116373	23	6	0	236	151	36	7	32	0	2	37	0	37	16
SP116363	7	5	7	118	120	6	2	3	9	11	18	0	5	0
SP116353	80	322	19	32	22	100	5	71	6	52	45	35	32	23
SP116345	16	114	20	1	19	23	2	24	0	59	10	24	1	0
SP116365	0	9	20	218	339	14	1	17	22	14	12	0	0	2
SP116375	101	137	7	15	19	68	3	11	0	57	28	22	19	10
SP116335	62	31	21	55	44	36	1	11	0	234	7	0	0	7
SP116355	7	7	0	94	145	39	0	8	0	0	47	5	11	10
SP116347	5	37	0	6	8	16	0	10	0	19	9	25	17	4
SP116367	42	36	5	33	50	48	1	26	0	28	42	42	33	8
SP116339	26	185	21	9	20	17	1	21	2	31	20	6	31	3
SP116349	8	23	3	7	13	22	3	15	0	22	4	61	15	4
SP116357	10	0	2	107	112	31	0	20	13	2	17	0	18	0
SP116359	9	20	9	211	214	56	3	25	0	13	30	0	26	14
SP116369	51	112	10	608	248	87	26	70	0	10	25	0	77	19
SP116377	50	138	11	27	26	43	4	29	0	78	58	48	35	20
SP116379	28	94	2	13	22	26	0	26	0	29	7	45	0	0
SP7692	158	175	28	41	55	37	7	19	0	146	67	73	26	9
SP5052	14	3	11	488	641	154	14	3	0	19	93	44	15	17
SP7785	41	236	32	441	157	98	20	58	0	35	71	0	59	0
SP3415	10	22	6	140	112	52	3	29	0	19	29	1	23	15
SP2799	11	44	0	9	15	8	0	9	13	19	10	29	28	0
SP9979	6	0	9	8	19	4	2	47	0	16	11	24	8	4
SP5393	97	60	12	28	34	51	0	0	0	142	20	86	48	7
SP11292	0	6	0	56	45	11	0	11	0	3	13	0	7	5
SP13036	205	292	28	25	38	131	1	46	0	73	36	9	36	35
SP7421	52	71	2	34	43	58	0	17	5	35	32	65	11	19
SP4875	15	21	34	332	352	118	14	25	0	127	42	3	35	20
SP8795	87	307	46	27	23	50	3	19	31	97	18	54	33	11
SP4820	32	12	5	584	228	131	37	22	0	5	22	201	63	10
SP4593	15	15	1	5	16	12	1	35	0	10	10	27	17	0
SP8085	46	52	2	17	12	23	2	19	10	62	14	47	12	4
SP11235	27	68	17	19	4	49	3	8	14	15	4	2	7	5
SP6730	56	190	18	14	29	17	0	54	4	34	8	44	26	6
SP10635	7	29	0	8	6	3	3	40	0	0	13	12	20	4
SP5381	4	12	12	6	6	5	1	8	3	25	6	19	2	0
SP10084	65	7	43	32	41	168	4	15	0	98	87	62	41	15
SP9251	6	25	17	17	18	66	2	12	0	19	19	20	10	1
SP3016	88	46	15	132	67	53	6	15	0	123	23	59	54	32
SP11045	4	31	0	6	11	18	0	1	13	12	7	7	7	1
SP2826	20	22	0	35	122	3	7	74	0	9	6	28	0	1
SP11171	14	38	0	144	180	25	5	34	17	11	22	0	20	18
SP5784	61	80	4	29	28	89	2	29	0	41	45	21	19	7
SP8564	21	65	32	21	38	26	1	29	0	107	26	33	30	7
SP5844	71	39	62	13	41	31	1	30	0	128	28	103	21	15
SP6519	10	49	0	16	18	7	2	13	19	20	4	18	16	0
SP6766	2	34	16	24	15	16	5	13	0	8	12	26	10	5
SP5448	44	102	0	7	20	13	4	58	0	22	36	89	21	13
SP12049	33	13	8	497	570	84	0	22	4	47	63	0	35	15
SP2714	38	35	4	385	368	90	11	66	9	12	45	0	20	31
SP2801	22	88	28	23	39	45	1	61	0	62	18	33	52	2
SP8891	35	37	0	258	159	37	1	29	0	16	31	6	40	17
SP9481	12	22	2	2	18	5	1	26	0	19	4	23	10	0
SP5808	47	132	37	192	171	70	6	46	14	44	43	51	16	6
SP6429	63	45	4	245	161	96	22	66	34	36	27	0	0	18
SP5017	38	268	41	11	12	31	0	24	15	2	9	52	23	6
SP8229	19	45	5	12	17	27	0	37	0	10	13	41	16	7
SP8157	3	11	22	33	18	18	1	22	0	35	7	42	1	0
SP5279	213	188	24	32	31	58	2	28	0	124	41	92	34	0
SP8660	7	25	15	408	185	35	4	16	40	28	19	0	27	2
SP11878	10	15	12	21	26	41	2	47	0	20	38	74	18	6
SP9433	22	39	1	10	6	24	1	7	0	21	31	31	20	1
SP2881	97	177	39	43	34	107	15	37	16	41	107	14	35	22
SP7378	26	29	1	17	32	25	2	6	0	22	4	18	16	1
SP9816	15	1	0	164	276	46	1	61	34	0	29	59	42	8
SP4265	13	13	1	42	89	6	0	0	6	18	25	48	6	6
SP2793	154	175	0	740	564	33	20	24	103	40	42	0	9	19
SP6825	199	332	6	71	40	38	1	76	0	75	25	73	34	9
SP4523	17	92	21	19	12	17	3	40	0	0	18	43	31	0
SP9930	39	33	0	294	277	35	5	50	0	5	37	32	9	6
SP5820	18	124	1	3	10	11	1	46	0	27	18	54	24	4
SP10470	18	6	5	320	253	57	2	35	0	0	37	0	43	18
SP9648	37	26	0	301	291	51	16	27	79	7	58	0	55	81
SP4535	2	8	10	9	19	29	0	29	0	13	11	26	17	4
SP11808	49	104	0	0	22	26	7	18	7	33	15	39	13	7
SP96163	7	14	22	290	296	21	0	16	18	0	20	37	0	4
SP11948	4	53	14	323	427	0	0	25	0	27	0	16	13	5
SP4557	8	59	9	16	28	25	2	7	0	43	9	75	22	7
SP96147	8	35	19	12	11	41	3	39	6	12	17	2	51	0
SP10150	103	101	22	12	19	27	0	13	9	52	34	46	17	3
SP4472	15	47	22	334	283	0	4	41	0	13	12	29	9	9
SP6813	32	61	30	22	27	16	3	14	0	64	49	78	38	6
SP96511	30	9	0	616	252	119	11	0	18	22	63	17	37	17
SP5636	32	81	28	10	10	22	1	17	0	28	2	24	8	3
SP5559	26	62	0	21	92	0	2	120	0	913	28	0	0	9
SP3631	3	31	16	0	24	25	3	44	0	15	116	35	7	4
SP5473	72	29	59	30	38	35	1	35	0	36	46	59	31	11
SP8394	36	27	0	3	15	5	3	44	0	44	23	63	29	4
SP6115	8	52	17	6	13	52	4	6	13	5	6	45	13	4
SP7291	31	87	32	8	19	22	6	32	0	44	0	21	10	7
SP2997	9	52	2	7	34	18	3	9	18	32	24	33	3	0
SP8831	70	146	25	1072	446	14	32	71	0	29	19	17	38	67
SP2731	13	55	4	6	19	8	1	14	0	19	25	22	4	1
SP6223	17	36	0	138	143	39	0	80	0	22	33	1	25	17
SP7171	31	67	9	19	13	28	1	49	0	39	13	39	39	8
SP10563	18	100	12	17	15	11	2	44	0	20	22	14	22	3
SP8987	37	83	28	502	239	52	5	57	0	29	33	0	37	18
SP5980	21	3	21	379	471	88	0	0	0	8	45	22	26	27
SP12186	46	49	10	7	12	6	0	35	0	33	35	30	10	2
SP10944	46	98	9	37	29	58	7	75	0	55	56	6	27	4
SP2766	27	31	0	270	293	54	0	0	22	10	35	0	33	11
SP6673	59	102	0	966	505	119	69	104	0	78	149	158	59	30
SP117698	14	54	8	7	27	16	0	18	0	20	14	14	15	4
SP124201	10	25	0	0	68	38	2	135	0	18	31	4	45	0
SP2143	3	12	8	1	10	4	4	42	0	7	3	11	6	1
SP124191	2	52	3	5	9	22	0	35	20	3	6	0	14	1
SP117247	1	54	6	13	14	18	3	32	0	4	9	31	16	0
SP117362	10	46	2	17	17	1	0	15	0	10	0	30	20	4
SP117470	24	26	0	388	147	53	7	39	0	18	15	7	22	6
SP117586	4	11	0	5	13	10	2	1	0	12	8	28	15	0
SP117709	8	24	12	5	7	12	0	40	9	7	14	12	4	2
SP2157	6	9	1	0	9	2	1	3	2	4	3	9	4	0
SP3368	33	91	1	18	19	25	4	12	0	23	0	30	20	1
SP5666	16	59	1	10	8	11	0	25	1	13	21	13	32	2
SP2781	3	30	25	13	3	25	1	39	0	10	6	12	10	0
SP8532	16	44	7	16	18	17	1	29	2	21	29	21	16	3
SP12856	0	13	18	7	15	13	1	2	0	0	74	64	15	4
SP7456	4	74	26	9	21	9	3	17	0	23	16	40	19	1
CPCT02100011T	9	105	0	3	15	1	53	55	6	24	14	32	13	12
CPCT02020314T	26	89	17	20	7	25	38	56	38	33	13	45	33	14
CPCT02080016T	14	125	27	26	11	39	25	21	23	40	8	34	9	12
CPCT02010359T	160	100	34	562	479	68	89	28	83	35	61	50	0	29
CPCT02020322T	25	48	29	17	8	8	19	16	20	19	30	15	23	0
CPCT02010351T	71	144	16	196	201	39	57	152	71	39	31	15	114	7
CPCT02110004T	13	86	4	27	34	10	54	43	30	25	15	8	25	5
CPCT02040031T	109	179	75	80	67	35	28	51	25	63	40	80	30	22
CPCT02020341T	26	58	17	13	20	19	31	24	15	30	13	28	4	17
CPCT02080025T	64	102	13	50	128	76	72	336	0	44	55	45	113	13
CPCT02080022T	5	18	8	13	4	2	33	43	0	18	21	47	24	9
CPCT02100017T	86	190	44	49	55	36	85	13	41	100	28	26	49	12
CPCT02100021T	70	113	26	8	42	32	85	58	77	39	21	0	25	11
CPCT02020345T	34	78	0	9	36	22	85	41	0	9	15	44	15	0
CPCT02020344T	27	97	18	27	14	30	98	0	51	56	137	33	35	6
CPCT02020347T	37	154	0	10	8	24	65	20	50	11	13	18	41	6
CPCT02100020T	33	86	0	179	235	22	112	0	153	13	22	10	24	14
CPCT02100024T	23	138	45	5	33	60	54	6	38	46	49	67	27	13
CPCT02100023T	43	110	17	9	47	22	85	42	41	29	58	6	42	17
CPCT02080027T	19	103	12	34	26	15	42	24	75	16	13	8	17	20
CPCT02160001T	24	89	13	17	17	23	31	34	26	3	60	57	21	17
CPCT02160003T	527	73	12	1172	592	80	117	102	220	32	160	0	66	57
CPCT02160004T	420	498	7	35	25	34	64	44	69	51	45	168	30	22
CPCT02030261T	68	76	31	22	100	50	43	110	0	48	41	81	24	10
CPCT02040035T	32	77	16	2	18	19	38	22	37	32	22	25	7	21
CPCT02160005T	24	65	33	23	72	30	47	88	0	21	44	18	36	19
CPCT02100027T	48	69	26	6	11	15	25	28	17	21	21	9	17	7
CPCT02010401T	22	35	7	18	25	16	49	9	29	30	8	68	12	4
CPCT02030265T	23	93	7	8	7	11	15	14	25	17	50	23	33	4
CPCT02080031T	2	28	0	0	34	22	92	13	0	14	12	33	6	5
CPCT02030264T	6	15	0	6	2	2	42	15	22	20	6	36	19	3
CPCT02100028T	23	54	12	27	0	33	33	23	13	13	14	34	23	8
CPCT02100029T	57	45	8	33	82	41	65	70	27	59	30	78	51	9
CPCT02020371T	22	61	9	22	38	42	31	48	43	31	36	3	32	7
CPCT02020369T	39	133	20	761	278	0	104	93	106	0	47	24	43	32
CPCT02040036T	14	154	0	65	51	62	36	67	69	27	59	0	63	22
CPCT02080036T	145	0	11	165	298	44	84	405	28	102	92	149	119	17
CPCT02030271T	190	306	27	52	32	37	147	41	0	20	17	110	17	62
CPCT02020377T	31	25	0	23	44	10	45	79	25	42	14	0	46	10
CPCT02030274T	36	98	28	12	9	2	51	33	37	44	25	39	12	7
CPCT02010419T	102	52	13	909	328	93	119	0	0	42	28	189	27	18
CPCT02050053T	158	227	50	39	30	28	67	38	80	47	63	57	44	23
CPCT02050060T	114	243	23	22	47	11	41	62	63	35	24	26	18	10
CPCT02030276T	31	117	0	32	66	28	57	66	37	64	22	96	20	13
CPCT02020382T	31	80	33	894	308	17	69	29	108	37	28	27	65	17
CPCT02020385T	283	327	53	210	134	77	50	77	29	97	84	15	44	111
CPCT02190002T	33	40	9	19	45	25	16	36	0	29	23	82	27	7
CPCT02080039T	17	164	17	30	90	52	43	74	13	32	30	88	14	9
CPCT02040047T	85	361	50	60	56	40	39	44	79	38	117	77	46	28
CPCT02080047T	42	211	45	44	62	40	42	78	0	38	10	62	34	142
CPCT02010422T	51	251	0	637	266	111	157	64	59	57	45	129	15	21
CPCT02060011T	119	125	26	19	17	6	41	36	67	60	30	36	24	3
CPCT02010434T	44	191	21	29	87	45	49	127	9	4	48	73	54	5
CPCT02080049T	260	199	27	30	18	69	48	11	121	64	25	2	8	6
CPCT02020401T	183	357	0	45	152	0	45	84	20	45	27	206	46	16
CPCT02160008T	12	16	0	3	8	2	22	0	13	12	3	23	13	0
CPCT02040055T	81	116	15	71	95	114	55	171	45	21	63	0	71	17
CPCT02160012T	134	46	36	53	35	58	111	42	15	76	68	70	33	11
CPCT02030289T	173	615	107	42	55	37	55	201	61	16	291	20	49	18
CPCT02050071T	37	69	19	21	10	8	40	60	70	53	31	46	0	4
CPCT02050074T	29	81	30	14	11	11	43	23	31	20	29	45	12	14
CPCT02050082T	15	81	15	0	33	18	46	16	23	25	8	15	10	10
CPCT02080053T	2	104	4	13	19	12	45	32	30	22	39	7	23	7
CPCT02300001T	10	118	25	9	17	11	16	42	48	22	4	38	16	2
CPCT02010382TII	10	33	0	3	1	8	14	11	28	18	12	20	8	0
CPCT02340049T	127	135	43	74	64	11	134	63	62	40	25	21	37	49
CPCT02160058T	28	115	87	16	28	147	28	63	45	56	78	45	47	42
CPCT02010720T	4	46	6	0	17	4	64	20	12	23	6	15	11	6
CPCT02470003T	24	52	5	13	4	14	19	22	58	12	11	0	11	8
CPCT02210076T	77	180	41	28	25	16	43	31	110	36	12	14	26	10
CPCT02120087T	117	86	45	41	29	43	59	37	22	93	18	47	11	25
CPCT02030447T	40	37	19	35	158	43	414	143	0	35	23	26	30	25
CPCT02011013T	57	74	4	24	48	40	38	32	103	55	63	0	53	36
DRUP01120002T	145	188	38	26	3	36	83	1	87	79	80	35	27	247
CPCT02230120T	15	71	21	16	9	11	15	20	0	28	13	97	8	16
CPCT02070424T	114	217	65	8	13	20	23	3	24	27	28	50	29	16
CPCT02011030T	25	102	44	11	7	37	20	23	46	20	16	0	7	8
CPCT02180050T	57	109	19	10	26	5	116	35	32	10	11	52	7	16
CPCT02460005T	25	38	15	321	309	7	52	33	61	14	26	0	8	27
CPCT02030448T	37	51	7	22	5	40	36	16	57	45	23	0	49	6
CPCT02010726T	11	66	0	12	12	16	36	22	27	17	16	58	12	5
CPCT02380034T	3	39	20	21	17	53	54	42	47	44	15	15	19	10
CPCT02080285T	8	65	24	20	34	30	22	32	0	38	52	70	20	24
CPCT02030337TII	64	54	1	9	38	7	67	65	98	14	71	68	21	284
CPCT02380035T	25677	2441	5489	0	68	0	62	0	0	22	149	0	0	384
CPCT02010721T	11	71	31	2	12	8	33	16	15	38	17	53	19	9
CPCT02440021T	22	91	32	13	16	17	11	41	9	30	31	78	16	22
CPCT02080288T	2	75	12	9	10	10	17	28	32	6	7	8	13	9
CPCT02120179T	1	55	35	17	8	13	25	35	23	21	9	38	16	0
CPCT02060279T	60	0	35	43	20	36	20	42	0	77	12	45	51	19
CPCT02020898T	14	60	0	13	9	24	15	21	62	27	13	19	10	22
CPCT02040307T	87	109	38	34	104	22	38	56	68	91	18	0	14	25
DRUP01110007T	47	63	38	40	0	11	83	40	56	84	201	68	13	164
CPCT02080290T	44	77	19	30	35	9	40	41	66	26	55	47	19	158
CPCT02020664T	57	53	0	4	37	25	67	40	30	38	106	77	18	17
CPCT02210039T	101	203	6	74	67	62	89	0	0	0	26	0	35	513
CPCT02390038T	30	210	57	20	15	53	20	18	32	37	27	15	27	17
CPCT02150040T	0	269	11	7	8	14	23	5	36	5	11	15	8	9
CPCT02010708T	76	37	3	152	218	134	113	44	0	0	55	0	30	19
CPCT02140044T	203	133	29	47	22	58	32	53	0	64	86	42	61	27
CPCT02110050T	32	99	2	0	41	6	73	49	22	26	143	34	36	12
CPCT02080183T	35	43	0	36	35	19	38	24	4	33	23	71	0	18
CPCT02100195T	7	88	47	4	14	28	17	36	49	34	8	2	11	12
DRUP01010065T	25	100	76	231	462	0	205	82	0	28	58	117	8	25
CPCT02080184T	31	37	5	403	155	22	69	42	0	43	29	56	40	29
CPCT02090034T	56	285	50	8	43	31	149	34	24	48	8	79	21	6
CPCT02230124T	49	196	18	15	33	23	29	31	23	39	21	55	42	19
CPCT02030451T	22	1	11	31	116	54	39	161	50	87	27	73	59	1
CPCT02310006T	16	71	24	8	55	6	150	19	30	20	13	64	12	16
DRUP01050018T	216	308	103	28	91	54	179	36	39	150	73	153	34	49
CPCT02340066TIII	77	301	0	83	172	23	49	260	165	40	55	0	99	247
CPCT02390010T	7	46	21	21	41	30	76	31	26	31	19	27	8	0
CPCT02120099T	25	92	0	10	24	8	34	48	11	36	23	19	0	12
CPCT02390040T	64	173	18	10	3	19	22	21	19	30	18	18	8	12
CPCT02460001T	91	130	36	613	861	66	141	381	0	98	165	47	84	209
CPCT02200005T	9407	224	2812	0	0	0	21	0	0	0	37	0	0	0
CPCT02320008T	16	169	71	9	1	38	37	22	49	40	100	113	43	28
DRUP01220006T	23	93	23	10	7	9	41	22	96	15	73	33	66	214
CPCT02300032T	67	239	52	7	23	29	67	58	87	24	28	0	49	16
CPCT02380037T	6	55	7	15	26	26	101	0	46	8	7	123	17	7
CPCT02330076T	140080	3764	6836	0	0	9641	173	0	0	0	0	0	0	124
CPCT02011058T	93	415	32	49	133	188	56	219	15	41	136	0	157	85
CPCT02080296T	67	74	0	591	207	117	101	53	127	35	95	21	94	33
CPCT02150046T	69	400	67	43	0	37	29	35	194	16	26	0	10	2
CPCT02230126T	21	5	7	60	105	7	26	27	14	43	32	80	20	12
CPCT02180052T	11	67	15	10	23	20	94	31	15	31	12	44	7	2
CPCT02180053T	472	160	72	418	162	55	164	92	67	52	94	0	41	10
CPCT02340110T	52	67	59	536	347	29	71	119	70	39	97	0	46	50
CPCT02230125T	5	64	19	8	6	32	39	33	22	12	17	80	12	15
CPCT02390015T	129	273	28	2	0	27	75	0	88	8	269	76	15	7
CPCT02380036T	66	132	29	17	42	71	74	76	38	43	44	60	36	9
CPCT02050309T	9	81	38	9	17	50	73	39	15	8	30	15	26	8
CPCT02110056T	42	104	13	22	17	76	112	26	38	57	36	68	33	19
CPCT02390001TII	64	198	30	16	0	41	43	12	132	7	15	0	32	204
CPCT02160037T	77	139	22	484	477	88	59	0	175	25	79	0	59	18
CPCT02120183T	61	195	23	57	100	79	28	179	95	6	77	11	63	22
CPCT02110057T	13	89	26	34	25	11	51	0	44	92	13	22	27	6
CPCT02040321T	36	113	14	445	178	83	53	40	115	64	20	27	25	44
CPCT02040323T	28	36	13	8	10	11	21	18	73	16	22	22	19	15
DRUP01050019T	14	29	3	13	50	28	151	54	60	40	21	24	20	8
CPCT02050431T	12	100	20	16	55	34	23	46	61	40	34	15	20	18
CPCT02110079T	29	80	23	5	18	14	21	8	63	10	20	39	28	15
CPCT02380052T	204	107	16	17	10	38	41	54	35	69	64	196	31	29
CPCT02340066T	43	266	42	67	167	44	84	238	106	56	57	0	89	18
CPCT02340060T	75	45	0	20	45	29	53	40	81	68	44	0	72	7
CPCT02180057T	75	109	55	25	37	30	77	61	65	73	7	112	38	20
CPCT02340058T	93	0	26	43	50	35	86	15	47	151	32	95	35	16
CPCT02011073T	3	49	29	2	2	14	13	15	40	4	3	19	29	8
CPCT02210082T	28	85	0	16	5	32	30	0	74	19	15	19	36	12
CPCT02410017T	474	474	205	48	37	179	37	60	119	83	61	52	44	37
CPCT02110080T	18	112	0	14	52	18	45	39	53	26	51	0	24	150
CPCT02080196T	0	62	21	7	18	0	62	25	22	5	8	19	5	6
CPCT02020666T	12	69	6	5	20	10	103	20	39	34	13	44	7	14
CPCT02310004T	575	299	61	93	26	145	82	181	200	217	37	35	14	28
CPCT02060197T	46	235	8	5	15	36	49	32	66	26	21	0	23	0
CPCT02380039T	133	206	43	18	38	30	44	20	34	82	30	39	28	20
DRUP01220001T	87	171	12	41	78	107	73	37	28	107	164	69	47	20
CPCT02260028T	53	46	17	23	21	14	27	31	4	54	15	84	44	22
CPCT02010731T	229	238	0	15	30	53	115	25	175	52	214	78	80	17
WIDE01010011T	50	57	16	36	19	21	27	17	85	47	6	2	21	4
CPCT02060285T	6	16	0	0	8	0	26	4	18	12	2	0	12	11
CPCT02350021T	150	223	41	70	277	85	47	275	0	79	137	83	95	150
CPCT02080300T	28	67	21	15	12	0	22	70	56	25	16	15	14	6
CPCT02040219T	21	99	35	11	28	12	75	36	0	17	11	35	18	10
DRUP01060008T	45	113	1	8	19	14	103	2	133	27	122	10	83	6
CPCT02320009T	12	15	10	15	13	1	18	20	0	0	9	42	5	3
CPCT02210051T	17	101	0	6	30	20	20	35	63	23	21	34	41	3
CPCT02340112T	11	154	17	13	225	44	30	234	23	4	35	51	61	14
CPCT02390043T	14	83	24	20	12	32	29	19	50	24	22	24	52	6
CPCT02200007T	45	151	6	20	24	6	18	18	70	48	12	36	18	4
CPCT02120108T	32	347	6	8	0	18	68	0	145	0	183	0	29	12
CPCT02020946T	50	33	0	13	2	23	30	102	27	484	105	0	47	29
CPCT02030463T	11	15	9	5	38	17	49	32	0	23	7	35	10	2
WIDE01010018T	35	8	0	22	43	22	48	49	85	25	55	55	79	26
CPCT02040331T	19	25	12	4	31	17	28	32	41	46	15	55	38	11
CPCT02010765T	223	34	0	114	296	17	82	322	55	115	63	94	61	13
CPCT02040325T	45	139	13	8	22	4	43	42	133	16	20	16	24	154
CPCT02240011T	29	126	0	16	7	6	48	26	58	13	26	22	8	0
CPCT02050434T	0	33	47	22	8	35	16	13	13	33	19	29	14	10
CPCT02160039T	9	74	11	5	28	35	82	29	34	15	14	5	9	5
CPCT02150051T	54	77	19	19	6	17	42	2	40	41	46	66	13	0
CPCT02390021T	25	63	41	24	16	31	124	20	103	30	81	38	21	3
CPCT02080200T	219	765	116	34	44	60	82	18	2	68	24	67	15	21
