NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	315.256	20.789	66.502	15.582	0.066	0.98	1000000.0
2	315.509	20.819	66.783	15.635	1.801	0.98	1000000.0
3	317.054	20.838	67.747	15.653	1.801	0.98	1000000.0
4	315.665	20.784	67.213	15.617	0.065	0.98	1000000.0
5	315.198	20.778	66.568	15.604	1.801	0.98	1000000.0
6	314.737	20.754	66.878	15.628	0.065	0.98	1000000.0
7	317.126	20.832	67.218	15.658	0.066	0.98	1000000.0
8	316.711	20.862	67.373	15.655	0.066	0.98	1000000.0
9	313.759	20.713	66.457	15.527	0.065	0.98	1000000.0
10	315.553	20.781	67.037	15.63	3.537	0.98	1000000.0
11	316.923	20.795	67.373	15.717	0.065	0.98	1000000.0
12	316.612	20.768	67.55	15.58	0.065	0.98	1000000.0
13	314.838	20.766	66.83	15.608	1.801	0.98	1000000.0
14	315.565	20.796	67.005	15.619	0.065	0.979	1000000.0
15	316.484	20.76	67.477	15.569	0.066	0.98	1000000.0
16	317.373	20.843	67.442	15.628	1.801	0.98	1000000.0
17	315.703	20.86	66.845	15.684	0.065	0.98	1000000.0
18	314.238	20.691	64.586	15.347	1.803	0.98	1000000.0
19	315.99	20.768	67.251	15.562	0.065	0.98	1000000.0
20	314.754	20.788	67.244	15.657	1.801	0.98	1000000.0
21	316.429	20.849	67.02	15.607	5.273	0.98	1000000.0
22	314.999	20.892	66.782	15.7	1.802	0.979	1000000.0
23	314.385	20.796	66.51	15.624	0.066	0.979	1000000.0
24	315.996	20.806	66.914	15.677	0.065	0.98	1000000.0
25	315.639	20.767	67.186	15.597	0.065	0.98	1000000.0
26	315.726	20.814	66.863	15.572	0.065	0.98	1000000.0
27	316.613	20.793	67.451	15.64	0.065	0.98	1000000.0
28	314.305	20.712	66.398	15.579	1.8	0.98	1000000.0
29	314.973	20.863	66.753	15.652	0.066	0.979	1000000.0
30	315.424	20.774	64.533	15.416	0.067	0.979	1000000.0
31	314.782	20.725	66.544	15.509	0.065	0.98	1000000.0
32	315.552	20.839	67.098	15.665	1.802	0.98	1000000.0
33	315.221	20.844	66.751	15.664	0.065	0.98	1000000.0
34	316.039	20.812	67.092	15.693	1.801	0.98	1000000.0
35	314.195	20.79	64.051	15.362	3.539	0.98	1000000.0
36	315.429	20.742	66.723	15.557	0.065	0.98	1000000.0
37	314.976	20.806	66.5	15.576	0.065	0.98	1000000.0
38	314.172	20.731	66.39	15.545	0.065	0.98	1000000.0
39	314.224	20.79	66.435	15.537	0.065	0.98	1000000.0
40	315.829	20.829	66.961	15.601	0.066	0.98	1000000.0
41	316.947	20.868	67.256	15.651	0.065	0.98	1000000.0
42	316.31	20.729	67.383	15.572	1.801	0.98	1000000.0
43	317.084	20.802	67.28	15.647	0.065	0.98	1000000.0
44	315.037	20.86	66.567	15.654	0.066	0.979	1000000.0
45	315.189	20.801	66.686	15.628	0.066	0.979	1000000.0
46	316.667	20.819	66.945	15.651	0.065	0.98	1000000.0
47	316.446	20.86	67.024	15.679	0.065	0.98	1000000.0
48	315.907	20.797	67.233	15.571	1.801	0.98	1000000.0
49	317.316	20.88	67.514	15.762	1.801	0.98	1000000.0
50	314.769	20.737	66.487	15.569	0.065	0.98	1000000.0
51	314.512	20.678	64.309	15.289	0.067	0.98	1000000.0
52	314.249	20.789	66.595	15.649	1.801	0.98	1000000.0
53	313.398	20.691	64.524	15.396	0.068	0.98	1000000.0
54	314.475	20.8	66.683	15.648	0.065	0.98	1000000.0
55	315.599	20.788	66.726	15.631	1.8	0.98	1000000.0
56	315.524	20.792	66.607	15.586	0.065	0.979	1000000.0
57	314.68	20.805	66.319	15.579	1.801	0.98	1000000.0
58	314.06	20.633	64.428	15.222	0.067	0.98	1000000.0
59	314.134	20.727	66.416	15.561	0.065	0.98	1000000.0
60	317.214	20.896	67.489	15.741	0.066	0.98	1000000.0
61	314.004	20.764	66.311	15.584	0.065	0.98	1000000.0
62	315.259	20.818	66.913	15.632	1.801	0.98	1000000.0
63	314.957	20.773	66.36	15.601	0.065	0.98	1000000.0
64	315.106	20.775	67.058	15.646	1.802	0.979	1000000.0
65	315.522	20.752	66.871	15.541	0.065	0.98	1000000.0
66	315.123	20.827	66.583	15.671	1.801	0.98	1000000.0
67	316.489	20.806	66.997	15.673	0.065	0.98	1000000.0
68	315.558	20.795	66.571	15.58	0.066	0.98	1000000.0
69	316.301	20.815	67.269	15.706	1.802	0.98	1000000.0
70	318.871	20.779	68.627	15.647	1.802	0.98	1000000.0
71	316.784	20.874	67.308	15.671	0.066	0.98	1000000.0
72	317.097	20.904	67.307	15.708	0.065	0.979	1000000.0
73	315.974	20.84	67.195	15.677	0.065	0.98	1000000.0
74	314.802	20.707	64.383	15.334	0.067	0.979	1000000.0
75	315.62	20.826	67.218	15.643	1.801	0.979	1000000.0
76	314.267	20.733	64.549	15.362	1.803	0.98	1000000.0
77	316.337	20.852	67.266	15.728	0.066	0.98	1000000.0
78	315.745	20.839	66.958	15.635	0.066	0.98	1000000.0
79	315.462	20.761	66.592	15.583	1.8	0.98	1000000.0
80	315.231	20.777	67.459	15.656	0.065	0.98	1000000.0
