Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
SP20993	603	0	54	712	2	67	118	71	0	0	53	0	29	87	96	67	10	10	25	0
SP19983	964	0	0	569	0	10	191	51	55	0	49	3	25	81	171	24	17	23	32	7
SP18121	69338	5015	4740	13476	5807	0	31	0	1623	0	0	0	0	0	0	0	0	0	0	0
SP96122	1103	0	0	711	0	134	42	0	89	0	9	4	28	132	119	24	15	27	21	16
SP119755	1153	0	0	454	0	38	90	167	87	0	91	8	54	61	70	30	23	38	26	21
SP96126	1204	0	0	1294	1	259	28	146	105	0	5	5	12	78	8	19	14	43	26	53
SP19606	216	0	0	227	8	24	106	0	49	17	85	0	88	4	45	19	29	20	30	33
SP96118	6196	0	0	317	1882	0	0	0	1070	0	0	0	0	0	0	0	0	0	0	0
SP21528	309	0	7	542	5	50	34	0	78	0	15	0	13	45	87	34	8	31	19	25
SP21400	1883	0	45	4871	0	0	331	2072	1221	0	0	11	0	0	0	41	0	0	76	0
SP23078	117	0	0	97	0	0	245	43	93	0	9	9	37	233	0	17	16	48	28	61
SP17430	100	0	0	196	5	9	15	0	10	0	63	0	64	16	72	0	28	8	18	22
SP96110	443	0	0	309	0	1	54	34	81	0	21	2	38	30	135	31	16	25	13	12
SP18946	5660	0	0	4601	0	0	267	1862	4209	0	72	14	0	0	0	116	0	0	0	0
SP21057	1027	0	0	499	0	0	84	0	149	0	17	0	62	34	97	31	48	23	37	24
SP22750	332	0	0	445	13	7	42	74	24	0	21	0	26	32	117	21	7	37	16	12
SP19750	350	0	0	568	0	59	15	0	48	0	24	5	4	36	40	14	25	9	12	23
SP17016	717	0	0	301	0	6	9	108	0	0	46	0	48	86	112	6	11	13	25	24
SP16958	530	0	101	422	0	29	8	175	0	1	66	16	15	584	83	36	53	113	32	17
SP17329	210	0	0	226	8	0	26	60	61	0	72	4	27	27	56	16	4	13	29	24
SP96116	443	0	0	457	0	107	24	5	13	18	29	7	29	74	30	14	21	25	2	21
SP96129	727	0	0	478	0	0	20	0	0	0	49	2	30	59	192	25	19	51	10	45
SP21193	389	0	0	280	3	0	14	54	21	0	56	1	27	40	47	19	21	34	13	22
SP18787	725	0	0	878	0	170	15	86	58	0	7	0	30	71	53	31	24	58	39	14
SP96114	250	0	0	418	1	49	77	141	103	0	39	6	62	73	92	22	10	31	23	30
SP19582	52	0	0	143	0	0	31	0	101	0	95	3	28	27	31	22	20	7	14	8
SP17294	897	0	0	712	30	49	175	26	49	0	93	0	41	46	40	19	22	10	32	24
SP80367	0	0	58	210	15	0	387	114	36	0	63	9	27	8	4	4	9	28	30	91
SP82087	220	0	0	363	26	0	90	0	17	0	55	1	41	63	105	27	7	16	12	3
SP80615	1577	0	308	3886	0	0	1283	9173	2901	0	0	57	0	0	0	84	0	0	70	0
SP80271	498	0	0	421	6	27	32	48	41	0	60	3	45	57	31	4	24	30	13	33
SP81172	279	0	0	148	0	66	162	0	178	0	197	7	110	0	0	17	37	12	47	43
SP81840	998	0	0	733	0	115	16	0	112	0	65	1	3	164	0	34	16	63	22	22
SP80657	112	0	0	175	0	22	17	128	47	11	30	0	22	28	30	16	15	19	6	4
SP81494	157	0	0	287	17	0	62	0	136	0	242	3	52	56	25	48	27	8	50	15
SP81711	503	0	35	781	0	33	97	150	138	0	243	7	19	66	107	39	47	98	28	38
SP80423	322	0	48	248	0	0	30	0	52	0	115	5	67	34	117	20	30	13	34	12
SP80754	232	0	0	264	0	0	9	0	242	0	260	5	16	116	54	4	6	77	23	12
SP81440	43	0	0	147	0	22	22	0	69	3	10	0	25	53	24	7	3	16	22	11
SP80950	331	0	0	212	0	0	6	0	25	0	22	0	11	33	98	22	8	9	7	5
SP82103	268	0	0	759	0	97	4	0	67	0	50	3	30	43	57	13	25	0	23	39
SP81137	179	0	23	438	0	0	1037	0	177	39	7	0	0	545	0	22	9	91	52	35
DRUP01010006T	560	26	6	510	0	71	45	61	0	101	45	38	21	61	68	28	27	56	26	68
CPCT02020319T	571	53	43	323	0	172	119	37	0	127	6	20	34	149	62	19	13	48	15	0
CPCT02040021T	532	26	5	302	8	220	109	137	0	145	81	4	29	83	67	23	30	25	10	33
CPCT02110003T	164	34	66	441	0	119	21	65	0	28	32	36	8	30	48	21	15	22	1	45
CPCT02140012T	571	0	40	122	0	123	46	94	202	40	972	87	36	48	46	16	63	43	37	9
CPCT02040027T	1238	18	0	422	0	76	99	73	0	123	30	57	61	94	53	20	27	36	25	33
CPCT02100013T	990	0	0	412	0	79	50	0	218	98	416	72	85	14	72	40	146	411	56	53
CPCT02050048T	385	94	0	305	32	145	62	96	35	64	27	115	26	22	38	37	69	19	21	23
CPCT02060015T	867	0	68	418	0	132	145	16	0	93	34	65	30	63	118	30	35	0	32	26
CPCT02010397T	744	50	76	466	0	271	30	90	0	108	31	21	36	95	97	22	61	34	15	50
CPCT02040040T	557	0	12	506	0	170	146	0	78	160	34	45	52	78	20	27	53	0	44	29
CPCT02110008T	631	43	0	322	3	278	27	25	16	115	65	105	64	47	101	54	29	20	174	58
CPCT02050057T	741	0	101	755	0	321	41	78	0	76	43	64	66	70	90	18	49	0	28	32
CPCT02050061T	274	0	0	279	16	102	41	46	20	53	128	37	36	31	14	32	8	36	29	14
CPCT02110011T	570	12	0	373	0	120	39	11	55	39	19	13	29	67	48	16	0	24	17	21
CPCT02020383T	369	13	0	252	17	113	136	83	79	81	59	19	18	52	100	62	33	97	39	27
CPCT02010414T	751	39	102	284	0	11	341	39	0	49	69	87	79	0	78	12	24	18	140	38
CPCT02210001T	804	0	0	373	0	291	63	18	100	49	41	39	23	34	43	22	22	3	7	38
CPCT02210003T	622	0	159	682	0	183	66	145	17	45	25	65	51	28	164	62	80	30	24	94
CPCT02330007T	343	0	0	372	41	91	276	75	0	124	74	72	48	104	0	51	52	5	35	11
CPCT02050068T	216	0	0	83	0	0	9	0	135	19	230	19	54	53	51	0	29	44	30	10
CPCT02050075T	683	53	80	331	0	0	377	154	0	236	158	23	144	106	49	32	27	41	44	23
CPCT02040058T	709	0	55	309	0	219	188	30	9	134	61	57	31	145	92	30	63	32	35	29
CPCT02330009T	316	0	25	248	0	63	18	91	12	17	38	33	22	25	63	12	0	11	19	42
DRUP01010007T	2883	86	0	506	0	0	273	0	0	99	85	85	42	82	0	7	48	16	24	50
DRUP01070001T	66037	19148	9287	1796	6930	0	0	0	1984	0	0	0	0	0	0	0	0	0	0	0
CPCT02040021TII	818	13	36	442	4	283	114	81	4	161	81	22	30	104	60	18	52	30	31	16
CPCT02340048T	409	22	0	325	8	84	405	254	0	153	30	58	66	194	55	27	66	74	27	82
CPCT02330131T	140	82	11	118	20	92	55	123	7	86	44	24	183	33	96	56	43	31	20	25
CPCT02190027T	314	60	0	321	17	31	60	0	69	63	78	77	63	54	117	40	53	36	35	72
CPCT02050300T	584	43	0	326	0	109	105	166	0	60	22	87	24	25	168	33	59	43	22	32
DRUP01070063T	388	11	50	198	12	68	1328	86	166	336	165	72	106	74	0	81	633	25	242	109
CPCT02060160T	381	101	46	323	0	66	95	0	100	50	33	172	107	15	99	132	117	163	18	7
CPCT02030443T	480	0	0	158	0	0	313	53	280	150	297	8	10	140	42	14	40	89	79	80
CPCT02020651T	733	5	0	620	0	188	242	16	61	128	64	72	62	61	98	26	37	50	17	57
DRUP01090009T	449	33	60	250	0	101	100	44	0	35	31	90	47	32	75	35	69	52	13	42
CPCT02070273T	493	46	0	545	0	122	216	57	162	165	37	76	57	0	85	4	120	62	36	58
CPCT02210041T	781	15	0	171	0	60	156	84	0	105	39	61	21	149	0	5	40	74	34	0
CPCT02010750TII	522	135	4	442	0	70	180	88	33	210	39	0	24	38	89	50	66	42	21	61
CPCT02160059T	255	58	0	521	5	106	28	130	49	89	31	9	25	39	58	46	64	25	35	10
DRUP01340003T	153	0	0	101	0	26	2128	0	128	105	97	207	233	0	21	86	41	36	38	96
CPCT02080283T	524	0	0	376	11	165	289	69	93	77	143	44	90	197	68	10	68	50	63	80
DRUP01330002T	921	37	16	350	0	0	100	184	28	70	163	59	130	56	75	99	132	45	53	55
CPCT02330078T	400	16	37	601	0	279	77	261	0	129	40	7	316	38	43	138	37	16	26	9
CPCT02010730T	763	26	0	289	0	123	141	17	153	98	184	47	126	20	71	0	9	46	31	77
CPCT02050307T	364	19	0	122	0	130	32	115	99	73	178	66	16	243	18	20	44	62	29	14
DRUP01340004T	1503	10	0	553	2	360	137	162	14	119	37	79	386	84	18	170	46	4	29	17
CPCT02120078T	109	16	43	438	8	79	56	0	19	33	31	40	493	133	63	195	0	12	0	17
CPCT02100139T	663	24	0	382	0	89	69	0	43	49	24	52	47	66	27	4	12	41	24	16
CPCT02230077T	415	33	0	190	27	0	83	226	5	74	360	122	487	75	53	192	20	102	131	49
CPCT02230078T	481	0	0	348	0	138	237	22	18	99	83	64	51	86	26	24	29	3	19	32
CPCT02010735T	338	0	11	338	0	159	17	0	51	36	46	54	52	55	36	20	18	12	20	9
DRUP01010051TII	704	28	26	519	0	273	118	148	0	157	16	31	50	74	97	22	9	43	45	86
CPCT02440004T	1578	64	91	713	0	287	41	46	0	70	47	72	208	80	122	107	23	28	37	36
CPCT02220032T	799	66	51	39	0	247	193	269	29	214	564	68	376	287	12	51	89	58	30	54
CPCT02130031T	647	53	10	412	0	184	100	36	0	128	76	160	13	105	29	53	33	121	17	37
DRUP01020018T	593	24	21	265	0	250	64	198	33	116	138	97	241	87	0	59	85	38	57	60
CPCT02310005T	520	0	0	246	11	119	13	0	60	49	144	56	172	16	118	78	59	215	50	47
CPCT02250005T	20613	12256	3062	0	1239	0	0	0	0	60	0	237	174	0	0	102	0	0	112	0
CPCT02330080T	703	93	37	436	32	38	126	96	0	124	68	108	35	92	15	46	51	64	28	48
CPCT02100144T	995	32	0	478	15	70	442	0	0	28	57	87	125	31	47	55	23	0	47	60
CPCT02330085T	893	0	0	518	0	182	268	22	121	34	99	142	210	60	214	74	43	48	37	49
CPCT02010742T	421	62	50	275	0	167	55	41	0	69	25	53	11	62	38	59	0	44	29	29
DRUP01010123T	101987	39022	34560	11027	7185	1876	0	0	0	562	0	538	0	0	0	0	0	0	33	0
DRUP01220007T	358	0	19	229	0	80	168	129	163	157	76	24	92	38	0	72	72	18	69	696
CPCT02300033T	84	47	47	189	0	5	348	0	28	149	16	102	11	156	15	19	51	58	27	126
DRUP01010059T	658	58	39	212	0	123	5	0	0	17	54	76	166	44	56	36	19	8	19	19
DRUP01010070T	497	13	0	423	24	65	165	0	7	87	22	87	0	8	19	4	37	23	205	22
CPCT02160038T	246	24	0	285	0	4	35	0	115	71	49	22	72	62	59	30	54	47	17	27
CPCT02440024T	0	4	0	71	6	54	4	5	0	38	26	20	8	25	9	33	13	7	21	6
CPCT02030442T	497	0	71	501	0	206	24	20	96	104	65	144	678	91	190	224	115	54	105	43
CPCT02330089T	611	186	0	614	6	137	70	110	76	137	7	64	47	44	105	19	42	57	43	37
CPCT02210042T	457	0	8	175	0	21	32	33	11	34	34	107	67	54	35	21	3	25	14	9
DRUP01070039T	366	0	0	5	0	0	12	0	14	11	27	230	53	0	166	27	36	134	6	33
CPCT02220067T	551	31	0	455	12	60	158	44	0	99	174	37	328	67	1	74	27	44	23	91
CPCT02340057T	725	0	0	401	0	15	17	106	77	33	19	84	109	83	63	23	39	7	23	45
CPCT02010743T	620	0	17	198	0	121	145	7	0	59	45	128	101	73	57	76	15	13	10	14
CPCT02030454T	726	0	14	245	0	139	60	45	97	44	100	95	87	59	10	18	27	53	13	13
CPCT02320001T	1296	36	0	378	12	304	825	82	0	208	124	121	180	12	0	48	73	31	66	0
CPCT02390017T	664	0	0	362	35	50	144	27	30	138	73	63	62	20	157	24	39	89	21	35
CPCT02370012T	479	0	395	747	0	57	61	0	30	315	71	0	284	0	1093	10	2	260	83	10
CPCT02240007TII	460	0	0	371	0	78	101	47	0	82	124	127	2	50	54	38	41	90	26	29
CPCT02010747T	279	0	10	460	0	110	38	0	27	62	42	79	14	33	94	9	40	22	20	14
CPCT02010750T	598	41	4	464	0	71	71	20	24	93	51	35	34	31	73	26	22	42	13	20
CPCT02330092T	122	93	0	92	0	38	7	66	67	71	25	65	41	24	39	20	20	19	45	9
DRUP01340017T	86123	46854	45819	4567	10020	0	614	0	0	0	0	570	0	0	0	506	0	0	0	0
CPCT02060259T	823	1	0	313	0	344	108	64	79	88	133	21	29	51	0	33	44	70	34	48
CPCT02080197T	514	30	66	534	0	141	29	3	104	30	71	133	63	0	131	61	51	27	30	54
CPCT02110059T	825	0	0	164	2	0	37	0	85	30	177	87	37	18	9	0	41	38	22	4
CPCT02220076T	364	0	19	439	11	148	12	5	0	42	51	45	36	21	123	43	24	0	23	51
CPCT02010751T	109	6	6	300	0	61	14	0	38	48	93	90	21	17	15	3	20	1	8	20
CPCT02220077T	410	0	0	141	0	11	240	26	5	75	146	24	30	0	0	15	13	14	23	46
DRUP01060010T	1242	89	0	256	0	0	286	171	0	40	49	160	48	57	73	47	65	33	49	26
CPCT02140061T	689	220	0	83	0	0	23	91	0	18	36	100	26	68	110	27	48	6	5	0
CPCT02270018T	376	0	26	262	3	123	36	118	16	77	24	23	30	49	7	25	11	24	24	28
CPCT02310007T	490	0	12	465	6	216	133	0	26	63	38	73	19	128	14	36	37	20	35	50
CPCT02230087T	790	0	0	558	0	247	59	80	18	71	68	66	80	49	139	2	52	15	26	57
CPCT02150048T	866	99	0	386	72	216	204	205	6	187	76	19	1063	147	56	132	116	95	33	25
DRUP01010122T	90014	30810	24481	6974	7267	0	39	0	0	377	0	218	0	0	0	0	0	0	163	0
CPCT02330095T	681	18	0	445	0	124	20	34	76	80	65	74	105	88	100	41	38	7	63	59
CPCT02340075T	1096	55	9	597	0	343	21	222	0	124	40	72	53	85	82	41	20	35	38	29
DRUP01010072T	280	22	97	376	0	132	145	91	71	61	31	103	37	165	39	23	62	65	36	54
CPCT02330087T	164	11	0	137	12	35	332	38	137	74	189	74	49	80	0	30	118	14	14	6
CPCT02240010T	797	0	0	471	8	186	155	123	78	129	78	72	41	29	0	68	71	32	37	44
CPCT02110062T	541	0	0	705	32	103	138	234	0	49	155	90	191	210	97	119	94	518	64	85
WIDE01010038T	209	22	0	153	0	22	220	82	47	37	100	25	40	24	4	0	40	32	16	53
CPCT02050325T	596	103	0	457	12	85	224	184	24	94	86	62	112	78	8	101	70	205	45	61
CPCT02050327T	528	39	51	249	0	209	32	261	21	132	33	50	18	338	0	23	32	103	30	56
CPCT02050329T	678	0	88	487	0	313	181	62	158	110	168	121	30	40	174	54	57	72	25	79
WIDE01010060T	246	19	64	220	26	116	61	100	22	15	207	62	14	77	27	23	21	1	19	16
WIDE01010100T	436	37	43	229	38	124	54	107	0	74	32	0	5	26	73	32	17	16	7	8
DRUP01340006T	510	44	115	112	0	0	184	320	63	84	752	79	266	22	36	38	85	99	70	67
CPCT02220036T	646	0	0	289	0	168	180	0	0	92	105	23	74	0	0	45	16	58	42	39
WIDE01010066T	737	47	37	230	0	166	50	41	0	53	73	30	73	54	32	14	82	53	20	113
WIDE01010077T	491	1	0	267	14	142	61	138	0	57	0	56	19	68	16	33	50	75	14	13
CPCT02040226T	686	0	0	452	0	322	14	134	0	54	24	48	41	69	103	22	41	4	28	41
CPCT02330098T	353	0	0	86	0	0	20	10	46	0	36	172	14	34	23	9	55	34	18	8
WIDE01010091T	269	47	0	390	8	91	53	0	92	63	38	26	154	52	82	56	26	49	29	56
CPCT02110064T	339	0	0	257	17	107	38	0	0	25	75	71	187	47	41	9	17	40	29	46
WIDE01010063T	156	61	0	225	0	66	45	0	82	40	57	12	54	32	42	18	98	46	21	36
WIDE01010097T	243	27	50	378	0	133	16	21	36	54	58	18	5	35	40	36	21	28	25	8
WIDE01010096T	381	47	29	297	0	0	16	79	17	0	116	56	94	97	100	120	107	262	56	7
CPCT02370022T	600	0	0	517	68	225	127	0	29	152	47	29	100	99	21	67	12	65	7	48
CPCT02020695T	268	2	89	364	5	89	24	109	33	27	52	105	56	87	22	81	50	289	57	28
CPCT02100201T	731	0	0	504	0	54	29	67	18	77	28	15	80	61	68	37	14	57	31	60
CPCT02050335T	212	0	0	199	38	28	225	55	84	73	127	96	20	68	41	10	22	41	24	11
CPCT02160040T	451	0	0	82	16	122	497	0	181	190	269	108	510	132	0	165	185	528	80	0
CPCT02240012T	266	6	124	70	0	0	109	194	27	30	203	79	20	77	168	29	90	46	27	40
WIDE01010128T	676	19	31	459	0	250	190	138	0	50	11	40	5	76	26	19	21	15	41	22
CPCT02220081T	293	22	0	192	0	88	44	46	29	56	13	25	93	46	9	67	16	26	21	29
CPCT02100165T	478	0	0	302	27	0	131	0	47	62	98	48	65	8	93	3	34	31	19	77
DRUP01230004T	81286	49191	32534	4305	9301	0	2	0	0	826	0	635	0	0	0	152	0	0	212	0
DRUP01060002T	264	44	43	387	1	130	218	157	18	31	48	415	24	57	9	10	56	101	40	21
WIDE01010206T	413	1	0	279	23	147	602	56	142	128	197	20	40	17	26	40	36	24	25	69
WIDE01010001T	335	20	19	154	9	48	29	48	0	54	24	14	5	27	62	0	6	15	8	29
CPCT02120112T	819	109	35	687	0	217	182	197	0	130	55	109	73	64	5	35	179	42	7	45
CPCT02120119T	478	44	34	227	0	149	2	114	0	63	58	142	36	102	86	36	40	29	26	3
WIDE01010154T	460	93	64	561	0	272	3	254	50	49	338	52	66	35	0	68	138	136	51	83
CPCT02370020T	747	0	0	301	0	154	27	123	14	36	39	174	37	45	40	21	15	38	29	42
CPCT02230090T	505	0	63	361	4	150	65	81	57	82	36	99	28	62	71	39	55	26	324	49
CPCT02210048T	67	11	53	60	0	22	120	164	43	20	73	140	19	48	0	21	51	6	27	33
WIDE01010159T	1234	14	65	543	0	164	22	0	0	191	37	2	60	65	79	31	37	37	28	44
WIDE01010179T	639	39	0	557	0	211	57	95	0	123	78	29	21	55	52	20	2	39	31	41
WIDE01010177T	288	0	0	525	4	94	107	0	146	48	103	46	65	30	48	14	35	34	50	66
WIDE01010166T	651	0	0	362	6	52	56	0	56	60	56	61	0	17	72	49	713	37	35	10
CPCT02130069T	357	0	0	360	0	233	61	27	26	40	21	66	20	33	91	38	27	11	12	5
WIDE01010168T	789	52	17	518	0	299	80	36	72	119	164	24	17	97	0	41	39	15	19	33
CPCT02340074T	541	0	74	280	3	179	257	0	0	188	92	157	201	38	59	45	44	70	18	72
CPCT02290032T	394	0	38	211	18	37	4	0	0	57	10	135	4	21	116	4	41	0	23	1
WIDE01010200T	890	36	30	305	0	239	52	201	0	104	428	6	37	24	54	85	56	68	35	44
DRUP01340016T	76452	30180	32471	15569	4018	1851	0	0	0	1279	0	384	0	0	0	0	0	0	28	0
WIDE01010228T	310	81	86	275	0	292	8	157	96	214	31	57	49	215	120	5	82	32	39	74
WIDE01010227T	822	0	22	539	0	221	64	78	0	103	26	48	39	68	128	25	42	29	22	31
WIDE01010232T	509	85	21	218	0	161	13	109	0	56	0	14	20	75	69	17	24	11	20	34
WIDE01010196T	398	1	19	284	0	217	53	98	18	80	17	25	37	67	18	21	10	26	22	66
CPCT02050352T	538	10	91	339	0	154	443	135	0	159	59	32	19	65	63	30	30	6	10	0
CPCT02100173T	550	0	46	298	0	153	401	0	0	65	76	182	48	56	17	8	35	2	18	41
CPCT02210049T	400	27	70	184	6	96	128	107	0	157	76	44	76	88	64	11	66	16	22	17
WIDE01010236T	421	0	53	359	10	84	61	147	0	103	45	20	20	37	21	26	22	18	46	24
CPCT02210050T	566	0	125	859	14	184	77	75	0	107	43	71	18	98	83	28	44	3	45	31
WIDE01010218T	1227	65	3	650	0	321	87	25	0	146	29	20	34	135	126	20	38	22	42	71
WIDE01010261T	199	151	132	577	0	131	31	145	0	74	27	45	23	76	151	25	37	3	10	34
CPCT02350002T	886	120	0	219	27	160	168	126	0	103	85	101	27	209	9	20	77	90	38	11
CPCT02130089T	460	95	6	218	12	89	62	89	0	64	10	204	54	55	12	18	270	38	22	22
WIDE01010251T	197	47	0	155	0	43	96	128	14	30	52	41	21	65	60	20	20	19	16	48
WIDE01010273T	251	12	0	138	15	145	21	122	7	6	27	31	7	57	10	15	14	14	24	19
WIDE01010252T	253	69	2	438	0	145	51	178	0	124	18	15	22	43	54	17	15	28	31	52
WIDE01010258T	357	2	30	288	1	102	92	70	73	52	50	28	146	62	7	42	43	39	24	34
WIDE01010291T	1016	0	0	96	0	90	25	117	70	80	67	15	85	75	133	50	56	28	47	41
CPCT02120124T	283	27	24	272	0	54	248	8	63	113	31	76	19	204	0	10	42	70	47	12
WIDE01010269T	312	37	81	298	0	78	311	61	97	124	157	43	78	83	60	76	134	303	38	0
CPCT02060231T	763	33	0	540	0	133	622	92	97	34	105	134	45	59	0	40	50	0	52	80
WIDE01010300T	437	0	0	346	0	102	125	29	53	104	55	21	71	26	96	51	44	82	23	115
WIDE01010319T	633	0	0	985	64	153	909	0	41	146	111	51	39	31	2	60	38	2	27	85
WIDE01010327T	418	0	4	384	0	165	19	46	31	60	29	18	26	63	0	33	21	15	29	24
CPCT02230100T	1306	80	36	571	20	233	361	128	0	275	18	6	57	179	0	67	37	98	30	46
WIDE01010338T	891	19	47	547	0	333	109	181	0	166	105	32	28	50	41	78	50	94	40	40
CPCT02380040T	339	5	48	390	10	181	236	0	70	99	100	23	151	44	66	44	57	3	21	30
WIDE01010299T	333	13	0	77	37	149	351	141	73	112	45	46	35	109	52	68	44	14	41	3
WIDE01010353T	198	21	8	158	1	12	9	44	0	77	79	16	36	49	73	32	70	1	17	0
CPCT02190017T	155	4	13	95	16	0	276	126	10	138	31	34	38	86	0	40	39	40	14	31
WIDE01010366T	388	59	0	704	30	293	61	152	0	70	9	34	42	76	43	22	65	23	24	63
CPCT02190037T	381	0	0	329	0	136	729	26	65	194	88	49	12	99	15	40	44	65	31	44
WIDE01010389T	130	3	0	126	10	56	17	0	46	21	12	26	2	18	48	26	11	9	15	0
CPCT02050354T	393	25	42	137	2	183	53	192	0	77	56	26	48	86	63	28	22	46	22	45
CPCT02040122T	248	9	25	334	4	65	157	84	0	59	55	44	125	75	82	59	15	25	32	21
DRUP01070080T	46492	27012	42963	0	10203	0	0	0	6658	0	0	57	0	0	0	0	0	0	0	0
WIDE01010027T	225	44	0	229	0	64	71	32	21	37	33	0	10	20	43	12	11	43	15	14
CPCT02050358T	1184	57	59	1061	23	998	32	53	0	22	33	149	21	61	71	57	46	43	45	50
WIDE01010407T	858	0	24	478	0	0	461	80	0	198	93	44	438	58	0	222	41	16	8	4
DRUP01050026T	712	7	0	260	0	23	199	11	6	46	69	373	87	55	32	90	45	71	19	53
CPCT02060136T	1166	0	0	522	0	63	1238	129	83	163	76	171	171	123	0	46	82	60	38	138
CPCT02290036T	309	0	0	536	0	145	3	0	51	31	3	61	26	41	61	43	0	25	0	24
WIDE01010426T	275	45	0	219	0	106	18	21	0	48	20	17	11	28	66	16	7	17	13	30
WIDE01010379T	155	10	0	124	13	52	56	67	0	35	10	25	35	57	34	52	33	42	10	44
CPCT02390022T	180	0	0	117	21	150	28	0	21	46	90	200	22	25	17	4	17	81	21	10
WIDE01010429T	242	35	79	333	0	112	180	108	43	88	109	37	43	243	20	0	36	15	46	50
WIDE01010434T	511	0	0	334	0	41	76	0	46	40	170	23	16	13	29	27	1	36	21	5
CPCT02050355T	572	0	0	432	39	143	55	37	28	131	13	93	9	129	75	36	34	77	30	29
CPCT02010835T	1780	80	0	408	0	0	66	68	0	78	100	190	155	27	89	87	74	100	22	48
DRUP01020053T	96338	55596	28861	12721	11750	0	0	0	0	2156	0	357	0	0	0	193	0	0	465	0
DRUP01040016T	76121	30366	29156	8715	8914	0	0	0	0	0	0	374	0	0	0	0	0	0	0	0
CPCT02010841T	644	52	50	211	14	88	121	286	12	62	59	142	56	24	43	17	65	4	25	71
WIDE01010441T	575	0	0	0	2	0	53	195	0	38	260	27	117	29	0	71	97	173	21	30
CPCT02010786T	63406	18662	17317	2997	4220	0	0	0	0	0	0	188	0	0	0	0	0	0	14	0
WIDE01010439T	117	0	31	125	0	165	6	18	0	20	13	22	29	39	38	12	27	31	22	19
CPCT02010839T	439	22	59	357	7	136	18	96	0	78	58	79	20	37	11	14	31	120	28	55
DRUP01050025T	1003	125	0	271	0	0	46	0	100	39	68	527	348	54	182	204	59	163	207	77
WIDE01010446T	435	44	1	131	0	23	121	104	0	104	120	20	12	48	66	25	76	28	39	36
WIDE01010447T	455	26	7	508	0	171	37	0	0	64	32	11	45	69	30	13	5	17	20	59
WIDE01010425T	1176	78	138	729	0	180	197	149	0	190	98	9	84	97	33	11	30	16	28	46
WIDE01010442T	1148	11	19	432	12	376	107	179	0	229	40	0	40	103	62	37	34	19	33	44
WIDE01010451T	3220	441	44	985	0	0	171	0	0	5	62	122	140	62	1176	60	58	3	49	29
CPCT02160049T	704	75	0	380	34	0	169	206	0	66	70	114	120	54	212	92	104	206	32	80
WIDE01010456T	350	81	47	332	0	56	273	179	86	163	61	23	136	75	89	58	43	30	46	97
CPCT02330111T	466	0	83	479	8	222	15	114	39	52	185	90	19	39	39	12	5	0	44	23
CPCT02120136T	21	0	36	146	0	61	1	57	21	32	17	43	32	20	29	0	23	10	14	20
CPCT02030493T	108	12	0	107	0	39	64	105	55	48	53	40	5	38	0	29	7	7	12	21
CPCT02020757T	1000	48	0	465	14	329	201	185	0	135	60	137	89	112	30	17	45	46	48	49
DRUP01030018T	82681	55471	51058	10822	9953	0	0	0	0	671	0	741	0	0	0	0	0	0	408	0
CPCT02060239T	485	30	0	269	18	97	18	123	0	19	96	96	62	16	115	57	93	234	49	25
CPCT02330112T	595	0	54	354	37	189	38	0	72	94	35	110	12	0	130	105	1027	78	51	24
