Samples	ID83A	ID83B	ID83C	ID83D	ID83E
CPCT02050342T	1.67E+00	4.21E+00	2.50E+00	5.10E+00	2.19E+00
CPCT02130064T	1.11E+00	4.82E+00	1.83E+00	5.61E+00	2.77E+00
CPCT02130063T	3.61E+00	6.32E+00	4.21E+00	8.14E+00	4.19E+00
CPCT02080208T	7.79E-01	2.72E+00	1.54E+00	3.66E+00	1.96E+00
CPCT02130066T	2.73E+00	3.81E+00	2.73E+00	2.36E+00	6.38E-01
CPCT02130067T	2.36E+00	3.22E+00	2.58E+00	2.87E+00	1.99E+00
CPCT02100172T	8.06E-01	2.51E+00	1.26E+00	3.46E+00	1.90E+00
CPCT02130084T	1.33E+00	2.45E+00	1.46E+00	1.91E+00	1.53E+00
CPCT02060220T	1.26E+00	4.13E+00	2.17E+00	5.21E+00	2.87E+00
CPCT02100169T	4.39E+00	6.54E+00	3.15E+00	6.10E+00	3.38E+00
CPCT02080218T	3.05E+00	4.35E+00	3.17E+00	5.24E+00	2.79E+00
CPCT02050332T	1.02E+00	2.25E+00	2.19E+00	2.75E+00	2.15E+00
DRUP01080031T	4.88E+02	4.63E+01	7.70E+00	4.51E+02	5.94E+00
CPCT02040245T	2.59E+00	3.53E+00	3.50E+00	2.57E+00	1.28E+00
DRUP01050048T	8.69E+02	6.54E+01	0.00E+00	8.51E+02	7.26E+00
DRUP01010142T	4.47E+02	3.49E+01	0.00E+00	4.41E+02	2.65E+00
CPCT02080224T	1.11E+00	3.05E+00	2.06E+00	3.18E+00	1.90E+00
CPCT02260021T	7.54E-01	2.65E+00	1.66E+00	3.24E+00	1.41E+00
CPCT02020762T	7.73E-01	4.10E+00	1.68E+00	5.47E+00	3.34E+00
CPCT02130116T	8.54E-01	2.25E+00	1.56E+00	2.03E+00	9.37E-01
CPCT02050342TII	1.71E+00	2.82E+00	2.70E+00	2.76E+00	1.13E+00
CPCT02130138T	1.38E+00	3.56E+00	2.13E+00	4.20E+00	2.03E+00
CPCT02130139T	1.67E+00	3.90E+00	2.37E+00	5.07E+00	2.19E+00
CPCT02230115T	1.46E+00	3.71E+00	1.72E+00	5.00E+00	2.75E+00
CPCT02010902T	5.14E-01	3.81E+00	1.17E+00	4.72E+00	2.09E+00
CPCT02290056T	7.85E-01	3.20E+00	2.61E+00	3.37E+00	2.76E+00
CPCT02130152T	6.54E-01	1.85E+00	1.55E+00	2.43E+00	1.38E+00
DRUP01170003T	1.94E-01	2.22E+00	1.84E+00	2.92E+00	2.41E+00
DRUP01010095T	9.01E-01	2.74E+00	1.61E+00	2.86E+00	1.38E+00
DRUP01030024T	2.46E+00	5.08E+00	2.43E+00	5.52E+00	3.50E+00
CPCT02040292T	1.67E+00	8.26E+00	2.55E+00	9.46E+00	6.54E+00
DRUP01050035T	3.77E+00	4.70E+00	4.72E+00	5.35E+00	2.30E+00
CPCT02020577T	7.81E-01	3.85E+00	2.29E+00	4.91E+00	2.31E+00
CPCT02050263T	2.13E+00	2.66E+00	2.00E+00	2.12E+00	9.32E-01
DRUP01010108T	6.65E+00	9.43E+00	7.68E+00	6.63E+00	2.48E+00
DRUP01010109T	1.07E+00	2.18E+00	1.97E+00	1.48E+00	4.80E-01
DRUP01010113T	1.10E+00	2.76E+00	4.44E+00	3.32E+00	2.76E+00
CPCT02120059T	2.39E+00	4.68E+00	3.11E+00	5.10E+00	2.31E+00
CPCT02170010T	9.05E-01	4.08E+00	2.10E+00	5.47E+00	3.58E+00
CPCT02030398T	1.69E+00	3.47E+00	1.75E+00	4.17E+00	2.36E+00
CPCT02050250T	1.64E+00	2.20E+00	1.58E+00	2.12E+00	1.01E+00
CPCT02050076TII	2.47E+00	4.41E+00	2.54E+00	4.25E+00	1.42E+00
CPCT02050182T	8.11E-01	2.12E+00	1.69E+00	1.90E+00	8.33E-01
CPCT02070187T	1.18E+00	3.10E+00	1.47E+00	3.62E+00	1.57E+00
CPCT02030373T	4.20E+00	5.03E+00	3.71E+00	4.33E+00	1.77E+00
CPCT02020589T	1.09E+00	3.57E+00	2.08E+00	4.09E+00	2.83E+00
CPCT02040154T	1.35E+00	2.92E+00	1.78E+00	3.40E+00	1.59E+00
CPCT02050091T	7.38E-01	1.65E+00	1.26E+00	1.72E+00	8.59E-01
CPCT02020406T	8.22E-01	1.96E+00	1.62E+00	1.98E+00	1.16E+00
CPCT02020405T	1.73E+00	3.28E+00	1.73E+00	2.89E+00	2.22E+00
CPCT02070052T	1.54E+00	2.94E+00	1.92E+00	2.47E+00	1.28E+00
CPCT02060063T	2.20E+00	5.78E+00	1.21E+00	5.22E+00	5.10E+00
CPCT02230004T	1.49E+00	2.50E+00	2.26E+00	1.70E+00	8.69E-01
CPCT02300006T	1.49E+00	2.87E+00	1.61E+00	2.93E+00	1.65E+00
CPCT02080066T	1.00E+00	1.72E+00	1.54E+00	1.19E+00	6.56E-01
CPCT02010492T	6.11E-01	0.00E+00	1.16E+00	1.43E+00	1.26E+00
CPCT02020460T	4.33E-01	2.01E+00	1.64E+00	2.80E+00	1.09E+00
DRUP01010019T	2.21E+00	2.89E+00	2.91E+00	2.12E+00	1.35E+00
CPCT02050133T	2.40E+00	3.63E+00	2.48E+00	2.39E+00	1.20E+00
CPCT02050144T	5.42E+00	8.15E+00	4.49E+00	6.23E+00	2.28E+00
CPCT02050286T	3.13E+00	9.17E+00	3.59E+00	9.42E+00	7.12E+00
CPCT02130006T	2.43E+00	3.23E+00	2.50E+00	2.90E+00	1.34E+00
CPCT02130003T	1.30E+00	2.86E+00	1.70E+00	3.07E+00	1.98E+00
CPCT02340039T	1.95E+00	3.67E+00	2.06E+00	3.56E+00	1.69E+00
CPCT02230075T	1.33E+00	1.70E+00	1.26E+00	1.65E+00	7.75E-01
CPCT02080169T	1.53E+00	3.67E+00	2.05E+00	4.67E+00	2.39E+00
CPCT02150005T	9.54E-01	2.42E+00	2.18E+00	3.11E+00	1.70E+00
WIDE01010522T	7.23E-01	2.21E+00	1.59E+00	2.68E+00	1.16E+00
WIDE01010696T	6.18E-01	1.53E+00	1.46E+00	1.34E+00	7.61E-01
