MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
1:Del:C:0	0.0019720804481767116	0.024556983513757586	0.1022759510576725	0.01942849033512175	0.04779677421669476	0.0377907727076672
1:Del:C:1	0.00027222675353186785	0.006583229333627969	0.11451486818492412	0.015481214337050915	0.013044203419412951	0.012962434689397924
1:Del:C:2	0.0008339174270804505	0.0021652961660583968	0.08317630760371685	0.008278056287672371	0.004556182301603258	0.0032979093301797623
1:Del:C:3	0.0032857057661749424	0.0010362042150154594	0.05336870547384023	0.0026520135783357547	0.001200687486998504	0.0022786517164786347
1:Del:C:4	0.010263795191422105	8.848083583870903e-05	0.032000104580074545	0.002423829891704372	0.0006819263336092263	0.00018539699478424155
1:Del:C:5	0.03854564942419529	0.0025832890138190122	0.01596957577392459	0.0014455643321707613	0.0008642717082693707	0.0011579551317117875
1:Del:T:0	0.0014487473497865721	0.007571561677468708	0.046272954177111386	0.021972296135500072	0.05480799754150212	0.017351936916820705
1:Del:T:1	0.0003792978818822184	0.004342591255444859	0.05411683134734631	0.009073150986805558	0.04918372508989705	0.01159620426769834
1:Del:T:2	0.0011744690244086086	0.007074045788031071	0.036389369992539285	0.015508527504280209	0.05309652268188074	0.005472946727641101
1:Del:T:3	0.0082257228391245	0.009814526608242885	0.03109922922682017	0.011248617523815483	0.07082408177666366	0.009571803668659413
1:Del:T:4	0.031484892107546326	0.007899472924182192	0.028267533630132676	0.009615161749534308	0.03511133751482703	0.008672058564261533
1:Del:T:5	0.7463530749082565	0.08525235712528229	0.003812014253926464	0.028635896518826486	0.013329736587184015	0.0030506489453377104
1:Ins:C:0	0.0008359366646618582	0.0019063971708601457	0.0037133376257042984	0.002477773497084854	0.019987510555365587	0.04043207424110733
1:Ins:C:1	2.4378512264320307e-05	0.002208138067799155	0.005646400452096714	0.001175058771186741	0.00828852485596144	0.006840769020195694
1:Ins:C:2	2.7992203481517208e-05	0.0015376530712819657	0.0037031590641709044	0.0020316873025149106	0.003245929238255485	0.0020502269649296067
1:Ins:C:3	0.00019914245895051862	0.00216071498231031	0.006689342460595072	0.0007888364034033657	0.001932541178257452	0.003027329775468388
1:Ins:C:4	0.002007244322448969	0.0034435524069704117	0.003940783306024969	0.0005581033819908043	0.0010485390556277706	0.0033394953690003603
1:Ins:C:5	0.010469847721979023	0.024364043585956098	0.00711049689212814	0.001877361480401305	0.004172193587919537	0.00906857231297181
1:Ins:T:0	0.001106994982692413	0.007720583579503	0.012865947433747351	0.0031191628822125495	0.012623169051948935	0.020014038772787898
1:Ins:T:1	1.1362908489900292e-05	0.006079536658653524	0.034349179891869426	0.0025212223036942304	0.024688646263675763	0.017758668018504977
1:Ins:T:2	0.0010870327206794173	0.006641226375941187	0.024242984699085354	0.001439237469530781	0.012620659299427643	0.006659714824099865
1:Ins:T:3	0.0007619516341947019	0.007558668975252658	0.013826097571291029	0.0014512399527302478	0.00991407663328573	0.00554952921673248
1:Ins:T:4	0.001332611496327445	0.01368014508858323	0.009363203016109765	0.00014054164770641364	0.005457032651174813	0.001470737300842302
1:Ins:T:5	0.06134743805974722	0.6086714726686477	0.09115489292889833	0.002910287091179983	0.06672283024527133	0.12394918432692066
2:Del:R:0	0.002630200142739341	0.0025363878066127655	0.009760137214325369	0.011728332825005055	0.032017334308475254	0.005495716004897986
2:Del:R:1	0.0018096818754565903	0.007819860870949925	0.0114958350174129	0.008551608338020742	0.05676169279962778	0.007263371682729485
2:Del:R:2	0.0016727548255585133	0.0011528588803412275	0.014796090433374048	0.00021876692406749498	0.014015108027670066	0.0033687542723782825
2:Del:R:3	0.006574835795909166	5.215008748564287e-05	0.010736758522689342	1.2090465097571724e-05	0.0016397294896887615	0.00235194046075776
2:Del:R:4	0.0043044266197830435	0.0	0.0057818469312042	3.05397708871169e-06	0.0007997618897388748	0.0007683679532537724
2:Del:R:5	0.013194758221507072	3.151035969494842e-05	0.005679501323029399	6.8688488681800665e-06	0.001784813102985936	0.005874717920087278
