MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
1:Ins:T:4	3.76E-05	6.58E-05	4.49E-05	1.46E-04	1.05E-04	6.17E-05	1.51E-04
1:Ins:T:5	8.30E-04	1.42E-03	3.95E-04	3.68E-03	1.29E-03	5.58E-04	8.66E-03
2:Del:R:0	2.78E-05	9.01E-05	6.93E-05	4.49E-04	2.72E-04	3.85E-04	5.21E-04
2:Del:R:1	5.38E-05	1.63E-04	1.28E-04	2.01E-04	6.59E-05	7.69E-04	1.81E-04
2:Del:R:2	1.85E-05	6.56E-05	5.38E-05	8.17E-05	8.85E-05	2.66E-04	8.57E-05
2:Del:R:3	4.93E-05	0.00E+00	4.07E-05	2.02E-04	9.11E-05	1.32E-04	4.32E-05
2:Del:R:4	4.22E-05	1.57E-05	2.74E-05	1.55E-04	6.64E-05	7.51E-05	1.32E-05
2:Del:R:5	1.40E-04	4.84E-06	5.15E-05	6.01E-04	1.99E-04	1.10E-04	1.46E-05
3:Del:R:0	8.76E-06	5.02E-05	2.17E-05	3.27E-04	2.67E-04	8.06E-05	4.70E-04
3:Del:R:1	5.55E-05	1.25E-04	3.31E-05	1.72E-04	1.40E-04	2.49E-04	2.65E-04
3:Del:R:2	1.97E-05	4.31E-05	1.20E-05	8.21E-05	8.61E-05	8.95E-05	7.87E-05
3:Del:R:3	1.01E-05	2.05E-05	5.37E-06	2.71E-05	3.02E-05	3.36E-05	2.29E-05
3:Del:R:4	5.20E-06	1.95E-05	3.89E-06	3.44E-05	3.30E-05	2.51E-05	2.71E-05
3:Del:R:5	7.40E-06	1.95E-05	3.30E-06	3.11E-05	1.89E-05	2.43E-05	1.47E-05
4:Del:R:0	5.38E-06	4.59E-05	1.96E-05	3.44E-04	2.79E-04	6.75E-05	4.63E-04
4:Del:R:1	2.33E-05	8.55E-05	3.69E-05	1.27E-04	2.37E-04	2.48E-04	9.75E-05
4:Del:R:2	1.28E-05	5.18E-05	1.37E-05	3.93E-05	1.39E-04	1.39E-04	2.80E-05
4:Del:R:3	1.02E-05	2.50E-05	6.17E-06	3.72E-05	8.15E-05	8.50E-05	2.34E-05
4:Del:R:4	4.99E-06	1.69E-05	4.77E-06	1.72E-05	2.75E-05	6.76E-05	2.10E-05
4:Del:R:5	6.71E-06	1.44E-05	1.40E-47	1.51E-05	2.69E-05	3.38E-05	5.95E-06
5:Del:R:0	7.04E-06	9.84E-05	1.20E-04	2.03E-03	7.87E-04	3.79E-04	1.01E-03
5:Del:R:1	8.83E-06	6.06E-05	2.55E-05	1.03E-04	1.56E-04	1.36E-04	9.10E-05
5:Del:R:2	5.16E-06	2.55E-05	9.50E-06	4.08E-05	5.31E-05	6.57E-05	4.97E-05
5:Del:R:3	2.76E-06	1.59E-05	5.78E-06	3.36E-06	3.26E-05	2.82E-05	7.79E-06
5:Del:R:4	1.50E-06	4.71E-06	2.36E-06	3.67E-06	1.29E-05	2.90E-05	7.49E-06
5:Del:R:5	2.44E-06	3.85E-06	8.20E-07	8.88E-06	3.73E-06	1.22E-05	9.02E-06
2:Ins:R:0	2.03E-05	1.18E-04	5.09E-05	5.49E-04	5.73E-04	1.13E-04	3.46E-04
2:Ins:R:1	4.17E-06	6.72E-05	3.15E-05	1.63E-03	8.11E-04	7.53E-05	1.56E-03
2:Ins:R:2	7.91E-06	4.70E-05	1.75E-05	1.05E-03	4.92E-04	3.19E-05	9.88E-04
2:Ins:R:3	1.34E-05	3.51E-05	1.73E-05	2.38E-04	1.64E-04	4.24E-05	2.27E-04
2:Ins:R:4	2.09E-05	5.13E-05	1.34E-05	6.04E-05	6.69E-05	3.89E-05	6.52E-05
2:Ins:R:5	4.98E-05	1.50E-04	3.63E-05	1.65E-04	1.75E-04	1.06E-04	3.58E-04
3:Ins:R:0	6.36E-06	6.57E-05	2.35E-05	3.60E-04	2.48E-04	5.52E-05	3.05E-04
3:Ins:R:1	3.90E-06	7.41E-05	1.32E-05	2.47E-03	1.03E-03	1.48E-05	2.19E-03
3:Ins:R:2	2.46E-06	2.22E-05	6.63E-06	4.31E-04	1.91E-04	0.00E+00	3.99E-04
3:Ins:R:3	4.05E-06	6.11E-06	1.91E-06	4.03E-05	1.85E-05	0.00E+00	3.26E-05
3:Ins:R:4	4.22E-06	1.19E-05	2.39E-06	6.73E-06	6.21E-07	4.19E-06	2.71E-05
3:Ins:R:5	1.25E-05	2.72E-05	3.14E-06	2.26E-05	9.36E-06	3.40E-05	6.78E-05
4:Ins:R:0	2.01E-05	1.01E-04	4.45E-05	2.34E-04	3.55E-04	8.12E-05	2.49E-04
4:Ins:R:1	3.40E-06	1.09E-04	9.22E-06	3.52E-03	1.55E-03	4.94E-05	3.39E-03
4:Ins:R:2	5.08E-06	1.79E-05	4.88E-06	1.68E-04	9.58E-05	1.78E-05	1.41E-04
4:Ins:R:3	3.90E-06	1.57E-05	4.07E-06	8.90E-06	2.21E-05	1.37E-05	5.54E-05
4:Ins:R:4	8.77E-06	2.04E-05	3.03E-06	1.25E-05	2.93E-05	4.48E-06	4.55E-05
4:Ins:R:5	6.11E-06	2.51E-05	4.57E-07	1.30E-05	2.06E-05	8.52E-08	6.90E-05
5:Ins:R:0	4.99E-05	6.28E-04	1.95E-04	8.87E-04	4.83E-03	7.44E-04	8.08E-04
5:Ins:R:1	2.75E-06	1.03E-04	3.21E-05	2.95E-04	2.16E-04	1.18E-04	3.62E-04
5:Ins:R:2	4.71E-06	2.31E-05	6.01E-06	3.24E-05	4.85E-05	2.49E-05	5.57E-05
5:Ins:R:3	2.61E-06	1.39E-05	5.82E-07	1.23E-05	2.34E-05	0.00E+00	1.93E-05
5:Ins:R:4	2.54E-06	1.06E-05	3.54E-06	3.64E-06	3.28E-06	1.17E-05	1.73E-05
5:Ins:R:5	1.82E-06	9.60E-06	1.73E-06	1.58E-06	4.83E-06	1.51E-05	1.36E-05
2:Del:M:1	6.21E-05	1.49E-04	1.41E-04	3.30E-04	1.38E-04	8.65E-04	3.56E-04
3:Del:M:1	6.53E-06	3.79E-05	1.55E-05	2.50E-04	2.13E-04	6.17E-05	3.84E-04
3:Del:M:2	2.69E-05	8.71E-05	2.16E-05	1.46E-04	1.32E-04	1.60E-04	1.75E-04
4:Del:M:1	1.22E-05	5.10E-05	1.72E-05	4.96E-04	2.96E-04	1.14E-04	6.42E-04
4:Del:M:2	1.28E-05	5.55E-05	2.01E-05	2.61E-04	1.74E-04	1.34E-04	4.35E-04
4:Del:M:3	1.60E-05	6.23E-05	2.41E-05	1.33E-04	1.75E-04	1.99E-04	1.04E-04
5:Del:M:1	1.41E-05	1.51E-04	9.24E-05	2.26E-03	1.56E-03	2.23E-04	1.06E-03
5:Del:M:2	4.92E-06	1.47E-04	9.22E-05	2.55E-03	2.10E-03	2.35E-04	1.10E-03
5:Del:M:3	9.59E-06	1.16E-04	6.14E-05	1.79E-03	1.43E-03	1.71E-04	6.48E-04
5:Del:M:4	6.91E-06	7.55E-05	3.81E-05	1.00E-03	7.37E-04	1.27E-04	2.56E-04
5:Del:M:5	5.25E-06	7.95E-05	3.21E-05	7.75E-04	5.67E-04	9.32E-05	1.95E-04
