Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
SP28041	2.60E+00	2.96E+00	2.16E+00	2.45E+00	9.73E-01	1.58E+00	0.00E+00	2.64E+00	2.41E+00	1.71E+00	1.08E+00
SP25494	4.13E+00	4.73E+00	3.59E+00	3.15E+00	6.77E+00	2.81E+00	3.37E-01	4.65E+00	7.29E+00	7.80E+00	3.27E+00
SP26649	1.89E+00	2.20E+00	1.76E+00	2.33E+00	9.38E-01	2.21E+00	0.00E+00	3.64E+00	1.79E+00	1.28E+00	8.02E-01
SP78927	1.46E+00	1.52E+00	3.07E-01	2.72E-01	2.21E-01	1.99E-01	0.00E+00	7.11E-02	3.80E-01	3.36E-01	4.01E-01
SP78913	8.11E-01	9.08E-01	2.53E-01	3.67E-01	4.31E-01	2.13E-01	0.00E+00	2.02E-01	4.02E-01	3.94E-01	5.17E-01
SP107375	1.81E+00	2.13E+00	5.01E-01	1.31E+00	8.69E-01	4.81E-01	0.00E+00	6.51E-01	1.15E+00	1.06E+00	1.06E+00
SP107408	4.54E+00	5.42E+00	1.13E+00	2.93E+00	6.44E-01	7.20E-01	3.36E-01	4.18E-01	8.09E-01	7.91E-01	7.22E-01
SP107439	2.27E+00	1.64E+00	6.01E-01	3.01E+00	2.70E-01	2.85E-01	2.98E-01	3.77E+00	7.02E+00	1.02E+01	4.07E+00
SP78816	1.40E+00	1.44E+00	1.85E-01	1.52E-01	3.26E-01	2.81E-01	0.00E+00	2.32E-01	1.83E-01	1.96E-01	1.66E-01
SP78663	3.61E+00	3.99E+00	3.18E-01	2.18E+00	6.96E-01	5.56E-01	0.00E+00	7.21E-01	4.76E-01	5.59E-01	1.12E+00
SP78709	2.29E+00	3.20E+00	3.76E-01	1.91E+00	5.37E-01	3.38E-01	0.00E+00	4.36E-01	5.00E-01	2.45E-01	4.81E-01
SP107462	3.53E+00	4.52E+00	4.51E-01	2.75E+00	4.29E-01	2.16E-01	0.00E+00	1.57E-01	8.09E-01	6.02E-01	5.33E-01
SP78951	1.77E+00	2.27E+00	4.65E-01	1.51E+00	3.35E-01	3.03E-01	1.00E-02	3.46E-01	5.60E-01	2.61E-01	3.48E-01
SP107435	2.47E+00	2.33E+00	6.56E-01	1.43E+00	4.37E-01	6.75E-01	0.00E+00	9.07E-01	9.62E-01	1.04E+00	9.13E-01
SP78679	1.51E+00	1.92E+00	8.78E-01	1.58E+00	4.65E-01	6.64E-01	0.00E+00	5.85E-01	8.88E-01	6.41E-01	1.37E+00
SP107360	2.80E+00	4.47E+00	1.06E+00	3.46E+00	7.12E-01	7.73E-01	4.67E-01	1.01E+00	1.97E-01	1.17E+00	1.23E+00
SP78819	4.47E-01	5.42E-01	2.88E-01	4.13E-01	6.00E-02	2.74E-01	0.00E+00	3.33E-01	4.36E-01	3.40E-01	5.35E-01
SP78821	1.64E+00	1.88E+00	4.05E-01	1.03E+00	2.29E-01	2.70E-01	2.43E-01	6.29E-01	9.05E-01	8.55E-01	7.59E-01
SP107552	1.63E+00	1.84E+00	1.62E-01	2.64E-01	3.42E-01	2.55E-01	0.00E+00	2.96E-01	3.75E-01	4.95E-01	6.18E-01
SP78865	1.04E+00	1.44E+00	2.17E-01	6.72E-01	3.14E-01	1.44E-01	8.56E-02	2.81E-01	3.82E-01	5.14E-01	1.06E+00
SP107470	1.85E+00	2.45E+00	7.22E-01	1.74E+00	6.74E-02	4.04E-01	2.29E-01	4.50E-01	4.73E-01	1.86E-01	5.52E-01
SP78673	2.84E-01	4.17E-01	2.29E-01	2.42E-01	3.68E-01	4.29E-01	0.00E+00	4.73E-01	4.53E-01	6.24E-01	6.84E-01
SP78824	7.85E-01	1.07E+00	2.22E-01	8.26E-01	3.66E-01	1.81E-01	0.00E+00	5.51E-02	3.92E-01	1.55E-01	2.03E-01
SP107550	6.78E-01	1.14E+00	3.72E-01	1.11E+00	0.00E+00	5.06E-02	0.00E+00	1.38E-01	4.35E-01	3.31E-01	5.66E-01
SP78718	4.65E+00	5.63E+00	8.59E-01	2.56E+00	2.40E-01	2.41E-01	1.23E-01	3.42E-01	5.61E-01	5.91E-01	4.91E-01
SP107451	1.85E+00	2.17E+00	3.94E-01	1.56E+00	3.35E-01	2.08E-01	7.06E-02	3.73E-01	1.70E-01	5.17E-01	4.42E-01
SP107557	1.65E+00	1.96E+00	3.01E-01	9.23E-01	4.30E-01	6.94E-02	0.00E+00	3.15E-02	4.27E-01	4.65E-01	4.01E-01
SP107358	7.82E-01	1.03E+00	3.66E-01	4.50E-01	5.50E-01	5.84E-01	2.12E-01	4.63E-01	6.78E-01	7.77E-01	7.03E-01
SP78731	7.91E-01	1.23E+00	2.87E-01	8.14E-01	3.16E-01	1.74E-01	0.00E+00	3.59E-02	3.87E-01	4.82E-01	5.80E-01
SP107455	1.00E+00	1.19E+00	2.88E-01	6.09E-01	0.00E+00	1.01E-01	0.00E+00	2.08E-01	3.72E-01	3.24E-01	5.04E-01
SP107549	1.24E+00	1.41E+00	2.86E-01	6.57E-01	3.38E-01	2.62E-01	1.44E-01	9.77E-02	5.67E-02	2.27E-01	3.44E-01
SP78814	8.48E-01	1.17E+00	3.24E-01	9.81E-01	5.13E-01	3.05E-01	2.72E-01	2.62E-01	6.51E-01	6.20E-01	1.08E+00
SP107357	4.67E+00	5.74E+00	1.32E+00	3.82E+00	9.47E-01	1.03E+00	6.34E-01	1.42E+00	1.01E+00	1.57E+00	1.10E+00
SP78919	1.94E+00	2.29E+00	2.75E-01	1.12E+00	4.27E-01	3.49E-01	1.97E-01	1.80E-01	4.25E-01	2.81E-01	4.78E-01
SP107453	1.28E+00	1.40E+00	4.29E-01	8.66E-01	1.88E-01	3.46E-01	0.00E+00	3.66E-01	5.67E-01	7.20E-01	5.86E-01
SP78719	1.57E-01	2.45E-01	2.09E-01	1.92E-01	0.00E+00	2.15E-01	9.55E-02	1.47E-01	0.00E+00	2.17E-01	2.19E-01
SP78662	6.44E-01	5.75E-01	2.63E-01	3.35E-01	1.00E-02	1.15E-01	0.00E+00	0.00E+00	3.78E-01	2.74E-01	2.29E-01
SP107457	2.83E+00	3.15E+00	3.74E-01	1.98E+00	4.43E-01	4.27E-01	2.87E-01	2.21E-01	5.88E-01	4.84E-01	8.30E-01
SP107404	2.48E+00	3.12E+00	1.15E+00	2.53E+00	6.43E-01	7.71E-01	2.67E-01	7.86E-01	7.67E-01	7.78E-01	7.71E-01
SP78714	1.06E+00	1.38E+00	5.45E-01	1.14E+00	2.22E-01	3.37E-01	3.00E-02	7.30E-02	4.32E-01	3.92E-01	3.81E-01
SP107454	8.12E-01	1.40E+00	2.63E-01	1.06E+00	1.00E-02	2.61E-01	0.00E+00	2.02E-01	3.27E-01	3.01E-01	4.55E-01
SP107359	3.52E+00	5.24E+00	1.07E+00	4.37E+00	7.82E-01	7.40E-01	0.00E+00	8.23E-01	9.11E-01	8.66E-01	8.22E-01
SP78664	2.04E+00	3.15E+00	1.96E-01	2.10E+00	0.00E+00	1.94E-01	0.00E+00	3.98E-01	5.27E-01	2.89E-01	4.26E-01
SP78931	1.88E+00	2.41E+00	4.16E-01	1.51E+00	2.84E-01	1.03E-01	0.00E+00	0.00E+00	2.97E-02	2.09E-01	5.54E-01
SP78815	4.25E-01	8.77E-01	2.39E-01	8.03E-01	1.51E-01	2.49E-01	0.00E+00	3.62E-01	3.89E-01	2.17E-01	4.00E-01
SP107466	1.84E+00	2.06E+00	9.39E-01	1.40E+00	4.62E-01	5.40E-01	1.09E-01	1.02E+00	8.06E-01	1.17E+00	1.37E+00
SP78901	4.58E+00	6.24E+00	6.47E-01	3.24E+00	2.27E-01	3.93E-01	2.18E-01	1.85E-01	2.68E-01	3.94E-01	5.62E-01
SP107384	3.68E+00	4.48E+00	1.36E+00	3.02E+00	2.77E+00	1.26E+00	4.87E-01	1.58E+00	2.11E+00	3.16E+00	1.97E+00
SP107467	6.16E-01	6.33E-01	3.44E-01	2.75E-01	1.62E-01	1.25E-01	0.00E+00	3.62E-01	5.93E-01	4.02E-01	2.61E-01
SP78680	1.21E+00	1.23E+00	1.78E-01	4.59E-01	1.80E-01	0.00E+00	2.61E-02	3.00E-02	2.94E-01	1.03E-01	6.00E-02
SP78672	1.19E+00	1.37E+00	2.18E-01	5.45E-01	3.66E-01	0.00E+00	0.00E+00	8.00E-02	3.12E-01	1.20E-01	2.89E-01
SP107365	1.81E+00	1.94E+00	6.19E-01	7.92E-01	4.09E-01	6.39E-01	3.00E-02	1.07E+00	5.78E-01	1.06E+00	9.39E-01
SP78660	1.06E+00	1.27E+00	2.53E-01	6.53E-01	4.72E-01	1.22E-01	0.00E+00	1.21E-01	1.96E-01	4.60E-01	4.08E-01
SP78659	6.61E-01	7.37E-01	4.85E-01	3.20E-01	3.63E-01	2.97E-01	0.00E+00	4.11E-02	5.04E-01	4.11E-01	5.53E-01
SP107449	1.42E+00	1.48E+00	3.42E-01	6.54E-01	4.74E-01	2.44E-01	1.11E-01	4.35E-01	6.91E-01	3.80E-01	4.93E-01
SP78813	1.35E+00	1.67E+00	3.56E-01	1.10E+00	2.58E-01	3.44E-01	0.00E+00	5.59E-01	5.34E-01	3.43E-01	3.11E-01
SP78953	5.96E-01	7.46E-01	2.39E-01	3.04E-01	1.00E-02	1.93E-01	0.00E+00	2.48E-01	1.82E-01	1.62E-01	3.01E-01
SP78804	1.70E+00	1.86E+00	2.34E-01	8.09E-01	5.07E-01	4.85E-01	0.00E+00	2.55E-01	6.74E-01	4.83E-01	7.97E-01
SP107460	9.27E-01	1.35E+00	6.41E-01	1.05E+00	5.53E-01	3.86E-01	2.48E-01	1.88E-01	5.60E-01	4.32E-01	5.49E-01
SP107548	2.66E+00	3.07E+00	1.37E-01	1.79E+00	3.39E-01	2.51E-01	0.00E+00	4.12E-01	5.55E-01	5.09E-01	6.80E-01
SP78730	2.13E+00	2.84E+00	8.42E-01	2.50E+00	5.11E-01	5.42E-01	0.00E+00	6.02E-01	5.28E-01	6.84E-01	9.92E-01
SP78727	1.87E+00	2.65E+00	4.81E-01	2.05E+00	3.14E-01	2.44E-01	0.00E+00	2.66E-01	5.06E-01	4.00E-01	3.16E-01
SP78822	3.06E+00	3.50E+00	7.25E-01	2.45E+00	7.14E-01	6.75E-01	0.00E+00	8.54E-01	1.11E+00	1.34E+00	1.66E+00
SP78818	2.48E+00	2.78E+00	3.78E-01	1.15E+00	2.97E-01	0.00E+00	0.00E+00	3.67E-01	3.47E-01	2.26E-01	4.39E-01
SP78923	7.08E-01	9.83E-01	1.65E-01	7.43E-01	2.04E-01	2.71E-01	0.00E+00	2.58E-01	2.39E-01	1.04E-01	1.50E-01
SP107405	3.40E+00	5.26E+00	1.12E+00	4.13E+00	5.41E-01	9.36E-01	2.35E-01	1.56E+00	1.14E+00	1.46E+00	1.45E+00
SP107437	2.72E+00	2.80E+00	1.34E+00	1.81E+00	6.06E-01	2.78E-01	6.26E-01	5.00E-01	7.66E-01	1.07E+00	1.19E+00
SP78675	2.10E+00	2.32E+00	4.89E-01	9.56E-01	4.04E-01	2.43E-01	0.00E+00	4.41E-01	5.39E-01	4.68E-01	5.89E-01
SP107371	3.59E+00	4.63E+00	1.32E+00	2.88E+00	1.80E+00	9.72E-01	1.42E+00	1.04E+00	1.28E+00	1.75E+00	1.35E+00
SP107556	3.90E+00	4.27E+00	5.95E-01	8.39E-01	4.07E-01	3.57E-01	0.00E+00	5.01E-01	8.08E-01	8.18E-01	1.08E+00
SP78807	7.97E-01	1.13E+00	3.63E-01	6.75E-01	6.32E-01	4.62E-01	0.00E+00	3.44E-01	4.38E-01	4.84E-01	8.36E-01
SP78945	1.17E+00	2.03E+00	1.08E-01	2.03E+00	1.76E-01	2.65E-01	4.64E-02	2.10E-01	3.75E-01	3.12E-01	4.95E-01
SP107480	1.07E+00	1.15E+00	3.95E-01	5.78E-01	2.97E-01	2.04E-01	0.00E+00	5.10E-01	5.58E-01	2.78E-01	4.02E-01
SP107448	1.37E+00	1.73E+00	2.03E-01	1.46E+00	3.64E-01	3.41E-01	2.32E-01	2.90E-01	4.84E-01	2.88E-01	4.82E-01
SP107436	1.98E+00	2.94E+00	3.61E-01	2.18E+00	3.55E-01	1.00E-02	0.00E+00	2.42E-01	5.65E-01	5.06E-01	7.36E-01
SP79150	1.05E-01	2.50E-01	1.45E-01	2.01E-01	9.57E-02	1.55E-01	3.00E-01	2.98E-01	1.68E-01	1.57E-01	2.76E-01
SP107546	3.71E+00	4.82E+00	9.39E-01	3.22E+00	3.79E-02	5.10E-01	0.00E+00	5.42E-01	4.93E-01	6.73E-01	7.61E-01
SP107459	1.04E+00	1.52E+00	6.04E-01	1.14E+00	3.83E-01	5.58E-01	1.04E-01	7.74E-01	4.25E-01	7.69E-01	7.26E-01
SP78823	4.60E-01	6.25E-01	1.18E-01	3.53E-01	1.50E-01	8.68E-02	0.00E+00	4.64E-02	1.41E-01	2.93E-01	3.37E-01
SP78666	1.83E+00	1.97E+00	3.13E-01	1.71E-01	2.65E-01	3.07E-01	0.00E+00	2.67E-01	4.30E-01	4.10E-01	4.43E-01
SP78721	5.57E-01	8.79E-01	2.82E-01	4.93E-01	1.38E-01	2.52E-01	1.00E-01	1.79E-01	0.00E+00	2.52E-01	5.84E-01
SP78665	3.59E+00	4.56E+00	3.92E-01	3.25E+00	6.04E-01	2.88E-01	0.00E+00	5.11E-01	2.58E-01	5.26E-01	7.78E-01
SP78935	1.79E+00	2.61E+00	4.65E-01	2.15E+00	3.01E-01	1.19E-01	2.28E-01	4.43E-01	5.19E-01	2.87E-01	5.46E-01
SP107458	4.24E+00	5.83E+00	6.64E-01	4.55E+00	7.46E-01	7.65E-01	2.04E-01	1.05E+00	6.59E-01	6.38E-01	1.16E+00
SP79160	2.24E+00	2.42E+00	1.54E-01	7.68E-01	5.08E-01	1.56E-01	3.00E-02	3.53E-01	5.28E-01	5.54E-01	5.57E-01
SP107479	2.76E+00	3.04E+00	3.96E-01	1.70E+00	3.95E-01	2.88E-01	1.53E-01	1.59E-01	2.50E-01	4.10E-01	7.17E-01
SP107377	2.96E+00	3.35E+00	8.81E-01	1.82E+00	6.23E-01	8.14E-01	0.00E+00	1.27E+00	6.78E-01	1.31E+00	1.32E+00
SP78937	4.32E+00	4.73E+00	9.91E-01	1.13E+00	3.29E-01	3.58E-01	0.00E+00	1.45E-01	1.41E+00	1.04E+00	1.40E+00
SP107444	1.46E+00	1.69E+00	2.45E-01	1.01E+00	2.40E-01	1.41E-01	0.00E+00	4.97E-01	5.71E-01	4.69E-01	6.37E-01
SP79144	2.25E+00	2.61E+00	4.67E-01	1.42E+00	6.76E-01	4.68E-01	1.92E-01	6.43E-01	9.24E-01	7.57E-01	1.22E+00
SP107469	7.34E-01	9.03E-01	1.00E-01	6.85E-01	1.55E-01	0.00E+00	3.71E-02	4.00E-02	2.30E-01	2.28E-01	7.46E-02
SP107373	2.19E+00	4.19E+00	5.88E-01	3.87E+00	8.70E-01	8.59E-01	9.37E-01	1.28E+00	8.53E-01	1.74E+00	1.89E+00
SP107406	2.54E+00	3.11E+00	1.10E+00	2.44E+00	4.00E+00	1.44E+00	1.18E+00	9.31E-01	3.02E+00	3.75E+00	2.18E+00
SP107369	3.79E+00	3.95E+00	1.41E+00	2.78E+00	6.02E-01	8.39E-01	2.92E-01	1.22E+00	9.20E-01	1.29E+00	1.73E+00
SP107403	5.82E+00	6.24E+00	1.57E+00	1.87E+00	8.98E-01	1.10E+00	3.25E-01	1.75E+00	1.75E+00	2.12E+00	1.77E+00
SP107363	2.78E+00	3.87E+00	1.23E+00	3.26E+00	6.12E-01	9.38E-01	1.40E+00	1.14E+00	4.79E-01	2.09E+00	1.68E+00
SP78955	1.22E+00	1.46E+00	8.17E-02	1.08E+00	2.11E-01	1.39E-01	1.00E-02	3.32E-01	1.61E-01	1.76E-01	5.10E-01
SP78711	2.61E-02	3.89E-02	0.00E+00	8.30E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.67E-02	7.80E-02	6.01E-02
SP78677	6.56E-01	8.71E-01	3.54E-01	4.45E-01	2.90E-01	3.22E-01	1.61E-01	1.68E-01	2.64E-01	2.46E-01	3.29E-01
SP78805	2.17E+00	2.50E+00	8.23E-02	1.71E+00	6.09E-01	2.26E-01	0.00E+00	1.95E-01	6.25E-01	4.04E-01	7.03E-01
SP107461	1.02E+00	1.07E+00	1.76E-01	4.60E-01	2.32E-01	2.97E-01	7.09E-02	1.71E-02	3.97E-01	4.57E-01	2.91E-01
SP107472	6.61E-01	7.27E-01	3.59E-01	0.00E+00	1.02E-01	2.86E-01	0.00E+00	2.79E-01	4.10E-01	9.70E-02	1.07E-01
SP107356	1.39E+00	1.97E+00	9.05E-01	1.48E+00	5.70E-01	7.67E-01	0.00E+00	1.48E+00	8.33E-01	1.39E+00	1.27E+00
SP78825	1.14E+00	1.49E+00	3.86E-01	3.78E-01	5.58E-01	5.51E-02	0.00E+00	3.37E-01	5.85E-01	7.41E-01	1.12E+00
SP107468	1.45E+00	1.74E+00	3.54E-01	8.71E-01	5.05E-01	1.74E-01	0.00E+00	5.91E-01	2.71E-01	5.74E-01	6.82E-01
SP78851	6.02E+00	7.09E+00	8.06E-01	4.29E+00	8.62E-01	8.27E-01	4.12E-01	9.00E-01	9.77E-01	1.05E+00	2.02E+00
SP78726	1.05E+00	1.22E+00	4.55E-01	1.16E+00	7.57E-02	2.51E-01	0.00E+00	4.30E-01	8.16E-01	4.22E-01	6.26E-01
SP107379	4.90E+00	6.56E+00	1.53E+00	4.00E+00	8.86E-01	1.12E+00	5.19E-01	1.40E+00	1.32E+00	1.22E+00	1.43E+00
SP107474	2.07E+00	2.59E+00	4.34E-01	1.71E+00	3.89E-01	2.07E-01	0.00E+00	4.11E-02	6.20E-01	4.31E-01	3.01E-01
SP107438	1.02E+00	1.29E+00	2.74E-01	7.12E-01	4.04E-01	1.76E-01	0.00E+00	1.42E-01	5.65E-01	3.60E-01	8.96E-01
SP107478	2.46E+00	2.85E+00	2.78E-01	1.55E+00	3.59E-01	1.97E-01	0.00E+00	3.97E-01	5.76E-01	4.19E-01	7.64E-01
SP78716	3.57E+00	4.07E+00	9.66E-01	2.56E+00	4.90E-01	3.96E-01	0.00E+00	1.10E+00	9.58E-01	9.27E-01	1.29E+00
SP78676	3.15E+00	3.55E+00	7.08E-01	1.24E+00	0.00E+00	3.28E-01	0.00E+00	6.31E-01	5.53E-01	5.10E-01	5.88E-01
SP107443	3.52E-01	4.91E-01	0.00E+00	1.56E-01	1.86E-01	2.23E-02	3.00E-02	2.29E-01	2.34E-01	1.71E-01	3.50E-01
SP107361	3.80E+00	4.50E+00	1.29E+00	2.83E+00	5.59E-01	1.21E+00	4.60E-01	1.61E+00	1.03E+00	1.29E+00	1.44E+00
SP107464	2.92E+00	3.56E+00	1.04E+00	2.23E+00	8.49E-01	8.75E-01	0.00E+00	1.05E+00	5.81E-01	1.46E+00	1.15E+00
SP78717	2.03E-01	3.90E-01	2.83E-01	4.60E-01	2.30E-01	7.72E-02	1.00E-02	3.06E-01	1.80E-01	2.39E-01	1.55E-01
SP78671	1.65E+00	1.81E+00	2.59E-01	9.23E-01	4.64E-01	4.93E-01	0.00E+00	7.38E-01	3.05E-01	7.73E-01	7.88E-01
SP78817	7.32E-01	9.54E-01	3.22E-01	5.48E-01	3.24E-01	2.77E-01	0.00E+00	2.34E-01	3.05E-01	3.05E-01	4.22E-01
SP107381	2.65E+00	3.63E+00	1.22E+00	2.56E+00	7.54E-01	6.95E-01	0.00E+00	1.18E+00	6.90E-01	1.39E+00	1.25E+00
SP107463	3.12E+00	3.55E+00	1.15E+00	2.13E+00	6.47E-01	7.52E-01	0.00E+00	1.17E+00	6.51E-01	1.22E+00	1.32E+00
SP107477	3.02E+00	3.18E+00	4.04E-01	1.58E+00	3.12E-01	3.84E-01	0.00E+00	4.46E-01	5.59E-01	5.54E-01	8.88E-01
SP78661	2.46E+00	2.57E+00	6.40E-01	9.47E-01	5.86E-01	5.42E-01	4.36E-01	7.17E-01	5.12E-01	7.58E-01	7.35E-01
SP78939	7.26E-01	1.10E+00	3.52E-01	7.98E-01	3.18E-01	2.07E-01	0.00E+00	8.80E-02	3.76E-01	4.04E-01	6.37E-01
SP78674	3.79E+00	5.55E+00	6.93E-01	4.06E+00	5.64E-01	4.27E-01	0.00E+00	2.04E-01	7.07E-01	4.82E-01	8.80E-01
SP107553	2.44E-01	3.97E-01	1.65E-01	4.07E-01	1.31E-01	2.71E-01	0.00E+00	2.32E-01	1.58E-01	1.41E-01	6.36E-02
SP107555	2.56E+00	2.71E+00	4.64E-01	1.12E+00	4.13E-01	5.02E-01	8.78E-02	3.92E-01	6.48E-01	5.34E-01	7.30E-01
SP107446	9.14E-01	1.21E+00	3.98E-01	7.69E-01	1.94E-01	3.53E-01	0.00E+00	1.86E-01	3.62E-01	3.53E-01	4.76E-01
SP78713	5.04E+00	6.59E+00	1.04E+00	4.97E+00	3.62E-01	7.38E-01	1.66E-01	4.24E-01	9.37E-01	6.12E-01	1.21E+00
SP78720	1.42E+00	1.69E+00	4.35E-01	8.63E-01	1.14E-01	3.14E-01	0.00E+00	3.27E-01	6.00E-01	3.97E-01	4.55E-01
SP78947	1.89E+00	2.00E+00	2.58E-01	4.90E-01	1.78E-01	3.41E-01	1.16E-01	3.71E-01	3.60E-01	3.91E-01	6.25E-01
