Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
SP107557	28	27	5	7	6	0	0	0	4	2	0
SP107358	0	27	5	0	8	16	2	0	10	15	10
SP78731	0	41	4	0	5	2	0	0	5	0	7
SP107455	0	32	4	0	0	0	0	1	6	0	15
SP107549	11	24	6	0	4	4	1	0	0	0	6
SP78814	0	45	2	3	9	1	2	0	19	4	28
SP107357	40	197	69	23	17	18	16	55	10	47	4
SP78919	19	52	3	4	14	7	2	0	7	0	4
SP107453	28	22	12	7	3	3	0	4	8	9	4
SP78719	2	1	3	0	0	3	0	0	0	0	5
SP78662	13	0	4	2	0	1	0	0	12	1	2
SP107457	34	100	1	7	7	8	3	0	12	0	13
SP107404	34	90	54	21	16	29	3	9	13	0	10
SP78714	12	31	12	8	0	3	0	0	11	4	3
SP107454	3	39	5	6	0	2	0	1	8	0	5
SP107359	0	174	53	26	22	19	1	16	28	17	0
SP78664	23	60	1	9	0	0	0	7	13	0	0
SP78931	0	80	10	4	4	0	0	0	0	0	5
SP78815	0	25	2	5	1	1	0	5	5	0	4
SP107466	2	91	31	3	10	8	0	26	17	2	12
SP78901	58	146	14	4	0	6	2	0	1	0	0
SP107384	0	183	45	12	291	15	7	26	54	101	6
SP107467	2	11	4	0	1	0	0	3	21	7	0
SP78680	25	7	2	0	2	0	0	0	9	0	0
SP78672	0	35	3	0	10	0	1	0	4	0	0
SP107365	22	38	15	3	4	11	0	26	9	16	0
SP78660	1	34	4	0	10	1	0	0	0	8	0
SP78659	10	6	13	1	3	8	0	0	5	1	6
SP107449	5	39	5	0	10	0	0	1	28	0	8
SP78813	19	26	5	8	3	4	0	10	9	0	0
SP78953	0	24	4	0	0	2	0	3	0	0	0
SP78804	57	12	1	1	13	13	0	2	20	0	13
SP107460	1	34	23	6	8	8	4	0	13	3	6
SP107548	31	69	0	5	3	1	0	1	12	10	1
SP78730	9	102	29	14	11	12	0	8	5	7	4
SP78727	4	62	7	14	3	3	0	4	8	5	0
SP78822	35	94	20	14	16	14	0	16	26	20	31
SP78818	20	57	8	1	2	0	0	5	8	0	0
SP78923	4	18	2	3	2	6	0	0	3	0	0
SP107405	0	172	36	36	10	39	1	23	27	15	0
SP107437	44	45	74	12	11	2	10	3	10	14	27
SP78675	18	63	7	3	8	2	0	5	10	6	4
SP107371	41	116	63	19	183	27	44	9	46	0	0
SP107556	43	91	16	0	8	1	0	11	10	5	5
SP78807	6	27	7	3	7	6	0	3	2	5	19
SP78945	0	63	0	12	2	2	0	1	7	0	3
SP107480	24	11	10	3	4	1	0	7	7	0	3
SP107448	17	31	1	11	5	5	2	4	10	0	3
SP107436	9	87	4	8	3	0	0	2	15	5	5
SP79150	0	2	2	2	0	0	3	6	1	0	4
SP107546	62	124	39	13	0	7	0	7	4	11	0
SP107459	3	43	19	1	4	15	0	19	4	3	0
SP78823	5	6	0	1	0	0	0	0	0	3	7
SP78666	37	15	6	0	1	6	0	0	7	1	8
SP78721	0	20	4	0	0	2	0	0	0	0	16
SP78665	0	147	4	6	14	0	0	11	0	1	0
SP78935	25	47	7	17	2	0	3	6	12	0	5
SP107458	50	183	12	20	20	15	1	28	8	0	0
SP79160	28	56	1	0	5	1	0	4	4	0	3
SP107479	23	78	5	3	10	1	0	0	0	0	18
SP107377	50	93	24	7	9	24	0	14	3	21	13
SP78937	43	118	22	0	5	3	0	0	77	8	25
SP107444	14	32	2	3	4	0	0	4	7	3	11
SP79144	22	82	6	4	21	6	0	7	19	0	26
SP107469	3	13	0	6	2	0	0	0	5	0	0
SP107373	0	133	7	31	17	18	20	29	13	20	0
SP107406	0	148	32	10	511	33	37	0	80	1	25
SP107369	0	199	66	6	18	23	3	24	12	10	34
SP107403	102	170	71	0	19	42	3	26	47	58	6
SP107363	7	156	46	16	0	36	60	0	0	55	15
SP78955	20	25	0	6	2	0	0	4	0	0	7
SP78711	0	0	0	1	0	0	0	0	0	1	0
SP78677	0	25	9	0	4	6	1	0	5	0	2
SP78805	51	42	0	15	20	0	0	2	8	0	3
SP107461	11	18	0	1	2	9	1	0	7	5	0
SP107472	1	13	8	0	0	3	0	1	12	0	0
SP107356	0	71	20	2	13	28	0	8	3	38	12
SP78825	10	20	12	0	10	0	0	4	9	3	18
SP107468	0	60	4	0	7	0	0	7	0	16	1
SP78851	165	207	19	24	22	19	6	8	26	0	58
SP78726	7	18	9	13	0	0	0	2	43	0	15
SP107379	86	178	97	20	23	43	7	41	31	21	0
SP107474	20	47	9	10	5	2	0	0	24	0	0
SP107438	11	22	1	5	7	0	1	0	19	0	22
SP107478	18	74	2	5	2	0	0	7	19	0	9
SP78716	13	168	59	8	5	1	0	25	21	11	10
SP78676	53	71	33	0	0	3	0	11	11	1	7
SP107443	1	10	0	0	2	0	0	1	1	0	2
SP107361	8	198	65	5	8	49	8	35	15	17	26
SP107464	0	147	35	13	26	24	0	13	5	21	13
SP78717	2	0	3	10	3	0	0	5	1	1	0
SP78671	0	51	3	1	5	9	0	10	0	17	0
SP78817	6	15	8	3	4	3	0	3	1	0	7
SP107381	34	97	48	13	20	13	0	19	6	26	0
SP107463	53	103	39	17	8	20	0	22	7	14	22
SP107477	65	27	5	2	3	5	0	6	7	0	23
SP78661	30	62	24	1	7	6	7	25	4	9	5
SP78939	0	40	5	3	2	3	0	0	4	1	10
SP78674	49	161	12	17	11	7	0	0	12	0	0
SP107553	2	3	1	4	0	6	0	2	3	0	0
SP107555	30	62	9	0	8	12	0	0	19	0	9
SP107446	10	23	7	7	0	6	0	0	11	0	7
SP78713	34	245	46	15	6	14	1	3	14	0	0
SP78720	17	30	6	4	0	4	0	1	19	6	3
SP78947	17	33	3	0	2	7	0	0	3	8	8
SP78875	10	16	3	0	0	8	0	0	10	0	0
SP107554	15	187	3	5	6	4	0	8	21	14	9
SP107407	0	239	95	0	5	48	7	20	38	34	0
SP78820	29	45	2	11	1	1	2	11	10	0	13
SP78668	5	0	5	2	3	1	0	2	1	0	8
SP107547	11	25	0	4	0	5	0	0	3	2	7
SP79148	24	221	40	25	5	13	0	4	3	0	0
SP107386	76	174	42	27	2	27	4	18	8	26	0
SP78921	81	29	6	21	3	11	0	0	1	8	23
SP107545	0	50	2	6	23	0	0	0	0	0	21
SP107440	33	23	11	4	5	4	0	8	4	0	5
SP79066	15	5	7	1	0	5	3	0	26	0	0
SP107473	11	59	4	2	12	5	0	0	9	0	4
SP107362	4	114	26	1	19	25	0	7	11	25	10
SP78722	12	0	2	0	3	0	3	0	2	4	0
SP78729	4	130	1	7	1	3	0	0	0	8	0
SP107441	23	91	5	13	4	0	0	2	23	0	7
SP78873	10	58	0	0	7	0	3	0	1	5	14
SP47708	0	79	11	0	14	15	1	58	11	19	31
SP47990	5	17	8	2	40	0	3	21	18	2	28
SP48414	13	12	7	5	20	2	1	35	25	14	16
SP48135	1	84	52	3	13	72	0	70	39	0	28
SP47652	10	14	9	13	10	10	0	25	16	7	3
SP48888	12	5	0	11	0	14	0	15	4	1	13
SP48426	2	0	0	0	0	4	0	3	4	10	0
SP48480	0	91	17	2	16	62	0	71	19	20	12
SP48263	1	9	1	7	21	10	0	15	10	4	4
SP47628	0	2	2	4	5	0	0	21	11	12	1
SP47808	0	51	24	8	18	43	0	19	30	7	9
SP48850	26	1	44	10	40	6	0	52	146	19	30
SP48189	0	48	44	15	30	266	0	50	20	0	0
SP48073	12	21	13	7	9	20	0	22	6	17	28
SP48008	0	18	30	3	16	419	1	54	34	0	11
SP48504	22	5	30	0	4	225	2	95	0	0	9
SP48534	14	60	14	10	11	21	0	73	23	7	5
SP48010	8	17	5	7	3	16	0	65	16	0	0
SP79365	0	4	5	0	1	0	0	0	0	0	1
SP79237	0	0	7	0	0	3	0	0	3	0	0
SP79462	0	1	0	1	2	0	0	1	4	0	4
SP79201	0	4	0	0	3	2	0	6	4	0	2
SP79371	3	2	0	0	0	0	4	0	1	1	0
SP79439	0	0	0	1	0	2	0	0	4	0	0
SP79175	0	0	0	0	0	1	0	0	0	0	3
SP79354	1	0	0	0	0	1	2	0	0	0	6
SP79184	2	0	1	0	3	1	0	4	0	0	0
SP79312	3	0	5	3	0	2	0	0	5	0	0
SP79252	1	0	2	0	0	1	0	0	2	3	0
SP79294	2	2	3	2	7	0	1	0	5	0	0
SP79246	5	0	3	2	1	1	0	2	6	0	0
SP79458	0	0	2	0	1	0	2	5	2	4	0
SP79222	1	5	1	1	0	4	2	0	11	9	0
SP79178	0	0	1	0	0	0	0	0	0	0	7
SP79474	0	3	4	0	0	2	0	0	0	0	1
SP79387	0	0	0	1	0	1	0	0	0	0	2
SP79306	2	0	0	0	4	0	0	7	5	0	0
SP79270	0	1	1	0	3	0	2	0	1	0	5
SP79210	0	0	2	1	0	0	0	0	0	0	0
SP79427	1	0	0	0	0	5	0	0	0	0	0
SP79297	1	4	0	0	4	4	0	0	7	0	0
SP79368	1	0	0	2	1	2	0	0	0	2	1
SP79351	0	4	1	0	0	1	0	0	1	4	0
SP79300	0	0	2	0	0	0	0	0	0	1	1
SP79435	0	2	1	0	4	1	0	0	2	0	0
SP79288	0	1	0	0	0	6	0	0	2	0	0
SP79447	0	0	0	1	1	3	0	0	0	2	1
SP79403	0	0	2	0	0	0	0	1	0	0	1
SP79377	0	2	2	0	0	0	0	2	2	0	4
SP79327	1	1	0	0	0	0	0	0	0	0	0
SP79324	0	0	1	0	0	0	0	1	0	1	0
SP79359	0	0	1	0	0	1	0	0	3	0	0
SP79330	1	0	0	0	3	0	0	0	0	0	0
SP79391	0	2	5	0	1	4	0	0	5	4	7
SP79399	1	0	0	0	0	0	0	0	4	0	1
SP79243	0	0	0	1	0	0	0	0	0	0	0
SP79192	0	0	1	2	0	0	0	0	0	0	0
SP79395	0	3	0	4	11	1	0	3	2	9	1
SP79195	0	2	0	0	0	2	0	0	0	0	4
SP79318	0	0	0	0	0	1	0	5	0	0	1
SP79282	1	2	1	0	1	3	0	0	3	0	8
SP79261	0	0	0	0	0	0	0	2	0	0	0
SP79228	0	2	1	0	0	0	0	0	0	4	2
SP79431	2	2	1	0	0	1	0	0	0	0	5
SP79172	0	1	1	0	1	5	0	0	0	3	1
SP79234	3	0	3	0	1	0	1	3	8	13	0
SP79345	0	0	1	1	1	0	0	1	0	2	0
SP79342	0	2	4	0	1	1	0	0	0	0	2
SP79415	4	0	1	0	7	3	1	0	3	0	2
SP79407	0	5	3	0	0	2	0	0	3	1	4
SP79374	0	1	0	0	0	0	0	0	0	1	1
SP79291	1	3	0	0	0	0	0	0	0	0	0
SP79336	0	6	0	0	2	0	2	6	9	12	1
SP79380	0	3	1	0	2	0	2	1	3	0	0
SP79455	7	0	2	0	5	3	0	0	5	0	5
SP79181	0	0	1	1	1	2	0	0	1	1	0
SP79207	5	0	1	0	0	0	0	0	1	1	0
SP79190	0	1	0	0	2	0	2	4	0	4	2
SP79303	2	0	0	0	3	0	0	0	0	2	0
SP79258	1	0	1	0	1	2	0	1	0	0	0
SP79249	2	1	0	0	0	0	2	5	2	0	0
SP79321	0	0	3	0	2	0	0	0	0	2	0
SP79423	0	0	5	0	0	4	0	0	2	2	0
SP79219	2	1	0	0	2	0	0	0	0	0	5
SP79240	0	0	1	0	0	0	1	0	1	2	0
SP79255	1	0	0	2	0	1	0	0	0	3	0
SP79466	0	0	0	0	0	0	2	0	0	0	0
SP79357	0	0	0	0	0	0	0	0	0	0	1
SP79443	0	0	0	0	1	2	0	0	2	0	4
SP79285	4	11	4	0	2	2	2	5	3	0	1
SP79470	2	2	1	0	0	0	0	0	2	0	11
SP79309	0	3	1	0	1	1	0	0	0	0	0
SP79383	0	0	2	0	5	0	0	0	4	3	5
SP79187	0	11	1	0	1	0	0	7	1	3	0
SP79315	1	0	1	0	1	0	0	0	0	0	0
SP79264	0	3	0	0	1	5	0	0	3	0	1
SP79333	3	10	2	4	7	4	0	0	9	2	0
SP79204	0	1	2	3	6	2	0	0	2	0	0
SP79419	1	0	2	0	0	1	0	3	4	1	1
SP79198	0	2	3	2	0	4	0	5	2	0	7
SP79339	1	0	1	0	0	3	0	1	0	2	0
SP79411	0	0	0	0	0	1	0	0	3	0	0
SP79279	1	5	3	0	0	0	0	0	5	0	0
SP79451	0	0	0	0	0	0	0	1	1	0	0
SP79231	3	0	2	0	1	0	2	0	0	5	7
SP79225	0	0	1	1	0	0	0	0	0	1	0
SP79267	2	0	1	0	0	2	0	0	6	0	0
CPCT02030434T	64	0	101	55	82	22	124	38	35	34	51
CPCT02060161T	34	0	19	7	70	18	112	28	17	4	0
CPCT02030441T	22	140	80	16	59	66	250	87	31	18	12
CPCT02030426T	40	62	108	17	66	76	144	108	33	16	25
CPCT02100147T	0	76	92	0	25	60	81	141	72	25	33
CPCT02030445T	24	84	54	1	34	26	82	90	83	24	26
CPCT02060147T	20	0	80	13	392	78	88	140	188	23	12
CPCT02030453T	14	52	126	30	28	96	82	166	48	75	1
CPCT02090038T	15	67	12	0	155	17	114	26	41	35	12
CPCT02100151T	69	25	105	9	25	41	47	87	60	6	37
CPCT02100159T	0	53	77	22	12	56	60	122	85	0	35
CPCT02030465T	0	170	50	12	62	23	178	64	39	16	31
CPCT02100166T	200	298	1089	151	365	39	166	49	53	58	0
CPCT02070311T	6	1	7	0	388	23	115	20	52	96	73
CPCT02030467T	18	68	87	33	75	60	113	89	80	48	37
CPCT02060225T	60	49	152	17	305	87	123	173	178	19	19
CPCT02060224T	15	0	6	6	144	2	346	0	0	9	0
CPCT02030466T	0	20	22	0	55	12	132	15	35	0	0
CPCT02070341T	34	136	64	28	372	11	153	58	86	16	34
CPCT02080225T	0	103	84	0	452	40	174	106	82	100	5
CPCT02030476T	23	53	158	3	37	92	192	137	193	34	0
CPCT02070351T	9	31	18	7	34	20	77	21	34	24	37
CPCT02070353T	51	73	106	4	1	50	53	97	114	33	8
CPCT02060247T	38	44	72	9	49	45	69	68	54	36	9
CPCT02060257T	16	103	5	33	237	23	66	0	47	3	24
CPCT02030506T	7	58	63	10	39	57	107	108	58	3	11
CPCT02050390T	45	146	159	16	447	44	97	105	232	35	81
CPCT02030483T	3	55	94	31	38	64	58	116	62	40	6
CPCT02030487T	0	70	96	12	55	65	122	66	67	13	48
CPCT02070373T	0	95	240	21	521	376	62	109	156	53	57
CPCT02050396T	188	92	1280	276	397	20	129	34	471	24	0
CPCT02030510T	0	89	19	3	36	44	53	99	10	91	8
CPCT02030516T	59	0	82	15	25	122	127	161	60	40	68
CPCT02030537T	0	175	76	26	60	40	132	119	40	78	26
CPCT02030529T	30	49	50	20	36	47	84	71	35	62	9
CPCT02060246T	30	0	257	53	485	660	145	91	83	0	14
CPCT02030532T	90087	7442	2628	9669	0	0	770	0	0	0	0
DRUP01060020T	33	88	65	21	308	50	265	43	153	25	0
CPCT02060264T	0	60	53	5	46	88	77	187	21	0	13
CPCT02030399T	23	55	99	10	132	48	72	72	26	43	1
CPCT02050254T	40	0	52	3	12	67	123	179	47	0	15
CPCT02030392T	2951	4449	13723	2049	0	2117	556	538	0	0	0
CPCT02030397T	48	85	36	44	43	6	163	23	56	20	41
CPCT02100121T	4	100	84	7	38	111	98	133	62	55	4
CPCT02100116T	135	29	178	4	628	70	212	41	142	28	34
CPCT02030385T	23	89	69	21	443	18	111	112	192	44	0
CPCT02030387T	41	71	54	0	96	63	234	96	65	21	19
CPCT02080162T	1567	3225	4917	1071	0	0	299	0	469	0	0
CPCT02100122T	43	32	43	34	42	25	114	78	15	17	6
CPCT02030386T	2	60	119	9	30	50	168	62	62	18	0
CPCT02030400T	39	53	117	23	13	109	117	219	69	39	37
CPCT02030396T	31	83	77	5	36	35	236	89	39	50	27
CPCT02050176T	0	138	41	0	589	16	44	82	174	136	44
CPCT02100081T	38	134	57	48	15	38	55	74	145	61	21
CPCT02100084T	32	31	106	19	41	67	81	185	85	80	26
DRUP01050008T	16	26	4	0	295	12	44	17	55	82	63
CPCT02100085T	44	100	84	15	32	36	28	137	32	62	0
CPCT02100092T	43	4	88	14	4	97	52	68	60	78	47
CPCT02100090T	29	56	80	16	20	109	50	146	60	31	41
CPCT02100094T	32	0	19	24	44	10	33	21	34	10	19
CPCT02100089T	31	0	134	10	0	613	64	235	0	0	5
CPCT02100101T	3817	5129	2521	3353	0	0	309	0	0	0	0
CPCT02100095T	5	37	16	40	53	12	66	54	14	27	17
CPCT02030368T	26	83	107	1	70	82	251	98	23	62	0
CPCT02030369T	62	0	64	7	36	65	163	82	68	27	38
CPCT02100108T	38	9	37	39	55	73	137	45	7	9	32
CPCT02030375T	43	100	73	0	85	29	164	97	9	14	35
CPCT02030377T	6	26	7	0	60	20	85	38	14	12	13
CPCT02030374T	27	25	54	11	44	45	93	77	59	33	0
DRUP01050003T	72687	25933	615	5041	0	0	665	0	0	0	0
CPCT02330058T	0	146	99	30	321	35	172	44	97	16	9
CPCT02030417T	13	43	110	0	57	36	198	83	53	4	18
CPCT02100129T	31	40	26	0	21	32	151	55	26	32	0
CPCT02100134T	24	0	46	31	96	14	210	28	63	11	29
CPCT02030410T	38	0	78	13	50	77	155	134	71	20	0
CPCT02030421T	35	69	89	12	69	59	205	112	82	15	27
CPCT02030430T	1330	1990	9383	1575	0	157	504	0	62	60	0
CPCT02030416T	39	38	90	34	16	35	81	64	80	18	28
