Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
SP59332	0	72	0	78	36	4	0	17	0	0	11	0	0
SP116616	204	229	28	117	68	3	40	17	2	47	0	0	0
SP124981	230	146	0	0	74	1	13	0	0	11	0	0	0
SP59368	0	203	782	83	142	61	44	62	18	38	0	0	0
SP116648	374	754	0	791	219	27	0	78	2	3	0	0	0
SP59420	69	31	0	0	0	5	66	12	2	14	35	0	0
SP116706	12	34	283	104	190	5	1	29	1	40	0	0	0
SP116654	80	26	167	34	8	1	124	0	2	9	0	0	0
SP59308	165	77	15	8	30	3	28	4	0	12	13	0	0
SP59288	0	435	114	109	10	11	3	0	6	9	125	0	25
SP116622	67	62	12	0	0	14	42	4	2	9	0	0	0
SP59316	143	67	10	0	18	2	39	12	0	26	0	0	0
SP59324	41	0	97	0	21	10	48	0	3	0	0	39	0
SP116697	1666	4673	0	1298	211	1090	100	287	31	28	0	0	0
SP59304	1740	633	0	100	118	502	52	164	32	69	0	0	0
SP116620	657	841	39	102	223	0	64	0	2	60	21	0	0
SP13289	0	6	0	16	12	1	8	7	3	7	0	6	0
SP116742	0	0	0	9	3	5	11	8	0	5	0	8	0
SP115134	0	1	0	11	6	2	0	9	3	12	0	0	0
SP96884	17	0	1	0	0	4	12	2	3	16	0	14	0
SP13385	0	3	0	12	0	1	0	164	1	5	0	0	0
SP13291	25	7	3	0	10	0	52	0	3	0	0	34	0
SP13514	14	12	86	8	0	6	24	0	5	0	0	15	0
SP115117	3	7	30	2	0	2	2	0	4	5	0	7	0
SP115114	109	40	15	0	21	7	4	0	1	7	0	10	0
SP13279	16	0	20	0	15	3	22	0	2	1	0	18	0
SP13487	0	7	0	25	16	3	13	11	0	11	0	0	0
SP13361	52	27	27	0	17	10	1	7	0	4	0	33	0
SP13421	0	41	73	16	28	7	0	0	5	3	0	3	0
SP116738	0	2	19	0	16	0	14	3	0	7	0	41	0
SP13293	0	1	0	14	28	0	34	13	1	12	0	0	0
SP13281	37	22	2	3	0	2	10	6	1	0	0	10	0
SP13677	0	5	0	0	0	12	29	15	2	8	21	0	0
SP13399	0	11	0	13	36	0	3	1	0	8	0	36	0
SP116732	0	37	0	37	13	20	0	0	0	8	0	23	0
SP115073	14	0	0	11	0	4	28	3	3	4	0	0	0
SP13307	26	0	0	2	39	0	8	6	4	7	1	41	0
SP13299	0	0	30	30	26	10	14	39	3	16	0	0	49
SP13481	8	7	0	4	0	18	44	0	0	0	0	0	0
SP116780	0	0	14	2	45	6	6	0	0	15	6	23	0
SP13433	0	24	0	8	0	1	9	22	0	9	0	46	0
SP115064	0	35	0	50	15	0	9	30	0	3	0	18	0
SP13359	0	6	11	0	14	8	15	13	3	6	0	19	0
SP116734	0	43	75	1	22	5	8	0	1	2	0	0	29
SP116770	0	18	0	3	1	13	2	0	1	1	28	11	0
SP13323	0	10	0	12	11	6	36	0	0	0	0	20	0
SP13367	0	60	35	73	15	22	18	0	5	4	0	10	0
SP96882	0	0	29	2	0	31	50	28	3	21	0	55	0
SP13283	17	0	0	1	3	1	8	5	1	2	0	25	0
SP116728	22	5	0	0	16	5	16	3	0	0	0	26	0
SP13478	8	2	0	0	5	4	33	2	0	2	0	4	0
SP116744	0	1	28	4	27	7	0	0	9	4	0	39	0
SP115093	0	32	105	0	55	10	0	6	2	0	0	16	0
SP13315	0	1	0	10	7	1	11	3	0	1	0	0	0
SP13331	40	45	0	0	22	13	12	17	0	9	0	6	0
SP115108	25	28	80	0	19	13	17	0	0	3	1	0	10
SP116752	0	4	0	13	45	0	0	57	1	4	0	0	0
SP115085	0	4	0	12	39	11	17	14	0	18	0	8	0
SP115102	30	6	0	0	0	3	22	0	1	16	0	37	0
SP13379	0	5	0	29	32	8	5	12	1	7	0	10	0
SP116750	47	43	0	19	11	5	0	0	2	18	0	40	0
SP115125	10	0	3	0	6	1	26	9	0	1	8	0	0
SP115089	0	31	6	50	21	7	6	3	2	10	0	0	31
SP13297	41	0	0	2	41	12	4	0	0	9	0	14	0
SP13339	0	2	6	0	4	4	16	0	0	0	17	11	0
SP13671	0	4	5	0	38	5	41	10	0	8	24	0	0
SP116776	0	2	17	0	30	9	0	6	0	8	0	15	0
SP13683	28	34	0	0	0	0	1	0	0	9	18	0	0
SP116758	0	72	0	30	2	2	5	0	5	4	13	19	4
SP116782	46	50	53	0	37	4	6	2	0	1	0	0	25
SP13317	0	4	0	24	10	1	0	26	0	4	1	33	0
SP115128	51	19	0	7	0	3	13	3	0	0	0	0	0
SP116754	9	18	38	8	3	10	9	2	5	4	15	0	0
SP116766	71	101	0	59	20	6	36	2	3	11	41	0	0
SP116748	92	0	28	5	34	2	0	0	4	10	0	52	0
SP115070	13	3	0	0	0	8	31	24	0	1	0	2	15
SP115131	35	0	26	0	11	0	2	0	0	5	0	13	0
SP115097	0	10	6	16	7	21	32	11	6	12	0	3	0
SP115060	0	15	75	0	25	8	4	7	0	2	0	10	0
SP13594	0	46	0	68	10	9	3	0	0	0	0	23	0
SP96834	21	18	0	0	0	15	17	4	0	6	34	22	0
SP115057	18	0	2	4	20	1	59	34	0	16	0	0	0
SP116768	47	36	0	0	14	0	3	0	5	4	28	0	0
SP13442	32	45	0	38	37	6	8	9	2	0	0	17	0
SP13325	27	0	0	5	6	1	0	8	0	5	7	0	0
SP116736	16	3	12	0	0	0	65	0	1	0	0	8	0
SP13619	19	11	0	8	0	6	34	23	0	3	10	0	12
SP115111	0	5	121	40	27	2	25	22	0	17	0	22	0
SP116760	25	13	23	0	0	7	28	6	4	11	0	0	0
SP13311	0	0	9	9	4	2	15	0	1	8	0	42	0
SP13509	7	3	21	0	15	7	16	1	0	0	0	20	3
SP13539	0	6	0	15	15	3	13	0	5	10	0	11	0
SP13624	0	0	6	11	47	7	11	8	2	17	0	0	0
SP116746	0	2	79	0	0	6	0	0	4	2	0	21	0
SP13490	0	0	0	19	32	7	15	25	2	13	0	5	11
SP116774	0	19	0	19	9	0	29	0	0	13	9	0	0
SP115105	22	1	5	0	11	0	12	0	3	3	0	42	0
SP13278	11	0	0	17	15	6	15	4	0	12	0	13	0
SP116756	0	15	75	54	36	11	0	0	2	16	18	0	0
SP13319	0	0	5	5	11	0	4	12	0	0	0	0	0
SP13280	45	41	9	0	29	5	0	0	0	8	0	0	0
SP13363	10	0	0	21	7	6	11	18	1	1	0	9	0
SP13347	2	0	16	0	5	4	33	0	2	7	28	14	0
SP116730	0	5	89	0	16	1	14	24	3	9	0	0	0
SP13365	0	4	0	12	6	0	14	9	2	11	0	19	0
SP115099	7	46	0	57	0	7	19	5	1	0	21	0	0
SP116764	3	0	28	0	31	1	0	0	3	0	8	18	0
SP116772	0	14	17	3	18	5	10	0	1	2	0	45	0
SP96888	8	1	0	0	3	3	2	12	2	3	16	0	0
SP13327	41	16	0	0	4	17	34	7	0	6	0	17	0
SP116740	49	60	0	7	26	5	1	8	1	13	0	4	0
CPCT02150038T	333	0	238	0	0	20	37	6	48	38	65	42	0
CPCT02040203T	0	0	0	0	0	6	7	4	70	0	0	0	0
CPCT02300038T	113	97	899	89	0	23	67	93	177	18	0	24	0
WIDE01010265T	162	27	781	0	12	17	83	0	72	21	41	0	43
CPCT02310012T	133	758	29	698	0	0	2	0	208	64	621	0	0
CPCT02080232T	434	492	1101	565	18	28	69	0	164	66	0	0	0
CPCT02180068T	653	681	2136	1973	135	287	0	0	306	0	0	0	0
CPCT02290041T	1109	60	0	308	90	33	39	33	105	55	16	0	0
CPCT02040278T	0	0	633	208	1	52	52	63	76	34	48	29	140
CPCT02310017T	1255	341	1592	564	0	32	28	0	315	67	77	0	20
CPCT02150022T	67	49	15	8	4	8	34	22	66	8	0	0	0
CPCT02150026T	237	393	1305	260	0	33	73	0	162	33	0	66	0
CPCT02150030T	549	0	274	684	0	6	79	0	114	21	0	0	0
CPCT02180037T	107	170	262	174	0	40	48	0	207	17	28	58	0
CPCT02150033T	105	0	167	0	0	23	15	0	178	20	0	50	0
CPCT02230051T	55	0	69	0	32	13	3	0	52	12	0	42	0
CPCT02340030T	0	123	166	0	9	104	0	0	195	555	0	176	38
CPCT02340031T	277	330	666	0	25	29	13	43	95	21	0	72	0
CPCT02230066T	129	164	196	0	0	3	35	2	141	8	0	43	0
CPCT02180043T	225	216	157	233	82	23	0	0	366	4	0	13	0
CPCT02120032T	0	1062	0	10742	0	0	0	0	87	11	0	0	0
CPCT02300023T	206	120	0	123	5	5	137	21	127	21	0	0	0
CPCT02180001T	92	464	899	761	124	9	0	39	144	84	0	0	0
CPCT02330016T	317	238	1015	270	8	10	31	96	65	12	0	2	22
CPCT02180015T	284	63	143	0	56	18	14	0	29	14	0	0	0
WIDE01010545T	0	0	2365	174	0	19	0	54	127	1	0	0	244
