NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	185.766	26.408	36.542	15.945	5.836	0.973	1000000.0
2	214.106	26.805	51.316	16.275	7.283	0.969	1000000.0
3	215.001	26.393	52.113	16.025	1.566	0.973	1000000.0
4	191.112	26.526	38.506	16.062	3.008	0.973	1000000.0
5	187.828	26.445	37.202	16.051	3.02	0.973	1000000.0
6	192.41	26.393	38.525	15.91	3.015	0.973	1000000.0
7	193.361	26.6	39.105	16.338	1.585	0.97	1000000.0
8	186.069	26.461	36.844	16.141	2.991	0.972	1000000.0
9	193.825	26.524	39.374	15.975	4.466	0.973	1000000.0
10	193.28	26.481	39.267	16.295	1.567	0.971	1000000.0
11	192.129	26.506	39.288	16.184	2.995	0.971	1000000.0
12	194.892	26.598	39.051	16.227	3.008	0.971	1000000.0
13	192.43	26.503	39.587	16.177	4.451	0.972	1000000.0
14	188.371	26.415	37.165	16.177	4.418	0.972	1000000.0
15	193.302	26.641	39.59	16.231	42.943	0.972	1000000.0
16	196.091	26.277	40.006	16.002	4.425	0.973	1000000.0
17	191.381	26.537	38.789	16.098	7.27	0.972	1000000.0
18	191.691	26.274	38.659	16.013	4.422	0.972	1000000.0
19	191.843	26.624	38.725	16.276	14.399	0.971	1000000.0
20	192.794	26.233	39.205	15.807	4.418	0.973	1000000.0
21	191.94	26.377	38.694	15.971	7.272	0.973	1000000.0
22	191.562	26.579	38.834	16.203	2.987	0.972	1000000.0
23	186.629	26.58	36.298	16.148	1.587	0.972	1000000.0
24	192.555	26.583	38.794	16.15	7.314	0.971	1000000.0
25	190.873	26.254	38.365	15.954	3.029	0.973	1000000.0
26	192.313	26.395	39.011	16.03	4.444	0.973	1000000.0
27	191.93	26.547	38.926	16.073	0.14	0.971	1000000.0
28	185.188	26.657	36.232	16.226	4.419	0.971	1000000.0
29	191.237	26.73	38.953	16.296	2.988	0.971	1000000.0
30	188.279	26.658	37.226	16.363	1.6	0.971	1000000.0
31	191.069	26.404	38.954	16.091	2.999	0.972	1000000.0
32	196.235	26.704	40.471	16.33	4.426	0.971	1000000.0
33	193.497	26.658	38.799	16.187	5.836	0.972	1000000.0
34	189.741	26.562	37.831	16.079	2.99	0.972	1000000.0
35	191.42	26.559	38.694	16.166	7.276	0.971	1000000.0
36	194.179	26.46	39.651	16.026	0.216	0.972	1000000.0
37	194.154	26.701	39.777	16.387	4.438	0.97	1000000.0
38	188.562	26.631	37.439	16.232	0.141	0.97	1000000.0
39	194.471	26.389	39.601	16.112	3.014	0.972	1000000.0
40	192.89	26.532	39.269	16.193	1.564	0.971	1000000.0
41	187.643	26.503	37.12	16.119	4.473	0.972	1000000.0
42	192.588	26.438	39.18	16.188	4.421	0.973	1000000.0
43	187.923	26.783	37.808	16.378	2.989	0.97	1000000.0
44	187.006	26.653	36.736	16.302	4.439	0.971	1000000.0
45	193.5	26.528	39.451	16.17	0.169	0.972	1000000.0
46	186.189	26.77	36.392	16.389	4.436	0.97	1000000.0
47	190.181	26.602	37.808	16.284	0.151	0.971	1000000.0
48	194.267	26.522	39.258	16.173	2.991	0.971	1000000.0
49	185.903	26.639	36.263	16.222	2.99	0.971	1000000.0
50	193.92	26.395	39.563	16.081	3.032	0.971	1000000.0
51	194.065	26.463	39.708	16.034	1.615	0.972	1000000.0
52	193.377	26.692	39.023	16.33	2.993	0.971	1000000.0
53	191.996	26.425	39.266	16.109	0.141	0.972	1000000.0
54	191.096	26.599	38.774	16.22	0.141	0.971	1000000.0
55	190.3	26.408	38.026	16.093	0.141	0.972	1000000.0
56	193.21	26.507	39.32	16.076	11.564	0.972	1000000.0
57	191.733	26.515	38.836	16.196	8.693	0.971	1000000.0
58	189.72	26.529	37.588	16.119	2.994	0.972	1000000.0
59	195.311	26.727	40.061	16.31	2.993	0.971	1000000.0
60	193.752	26.447	39.397	15.982	7.31	0.972	1000000.0
61	193.557	26.497	38.931	16.072	2.993	0.972	1000000.0
62	186.648	26.825	36.583	16.403	7.269	0.97	1000000.0
63	192.99	26.606	39.336	16.268	1.572	0.971	1000000.0
64	192.951	26.547	39.077	16.142	5.843	0.971	1000000.0
65	195.96	26.61	40.217	16.085	1.572	0.972	1000000.0
66	190.324	26.664	37.848	16.247	0.155	0.971	1000000.0
67	192.327	26.255	39.059	15.905	5.836	0.974	1000000.0
68	190.546	26.444	37.671	16.051	1.578	0.972	1000000.0
69	192.323	26.461	38.914	15.966	5.838	0.973	1000000.0
70	195.692	26.441	40.055	16.067	2.99	0.973	1000000.0
71	193.084	26.4	39.302	16.142	1.566	0.972	1000000.0
72	194.924	26.695	40.253	16.293	0.141	0.971	1000000.0
73	189.55	26.69	38.475	16.17	8.692	0.972	1000000.0
74	193.801	26.604	39.156	16.117	3.002	0.971	1000000.0
75	188.64	26.754	37.787	16.408	2.992	0.971	1000000.0
76	193.215	26.564	39.549	16.273	4.417	0.971	1000000.0
77	189.738	26.529	38.779	16.207	4.415	0.973	1000000.0
78	193.31	26.633	39.77	16.338	5.88	0.972	1000000.0
79	195.479	26.53	40.011	16.245	7.265	0.972	1000000.0
80	189.813	26.474	37.817	16.029	2.985	0.973	1000000.0
81	193.99	26.456	39.346	16.114	2.986	0.973	1000000.0
82	188.299	26.768	37.262	16.377	0.145	0.97	1000000.0
83	192.216	26.401	39.239	15.983	2.987	0.972	1000000.0
84	188.071	26.659	37.501	16.207	0.141	0.971	1000000.0
85	190.202	26.605	38.269	16.23	10.115	0.971	1000000.0
86	193.512	26.53	39.05	16.203	7.268	0.971	1000000.0
87	192.024	26.817	39.465	16.386	2.993	0.969	1000000.0
88	185.013	26.617	36.234	16.278	1.591	0.97	1000000.0
89	189.426	26.5	37.958	16.135	7.269	0.971	1000000.0
90	192.434	26.402	39.178	16.049	7.273	0.972	1000000.0
91	188.669	26.8	37.666	16.401	4.429	0.971	1000000.0
92	188.512	26.959	37.363	16.527	3.023	0.971	1000000.0
93	189.714	26.52	37.892	16.188	7.276	0.971	1000000.0
94	187.811	26.588	37.578	16.142	51.498	0.972	1000000.0
95	197.262	26.55	40.552	16.123	8.699	0.972	1000000.0
96	189.25	26.552	37.787	16.159	5.838	0.972	1000000.0
97	192.437	26.833	38.887	16.328	0.211	0.967	1000000.0
98	188.412	26.516	37.34	16.003	4.431	0.973	1000000.0
99	187.884	26.481	36.821	16.136	0.156	0.972	1000000.0
100	194.518	26.431	40.126	16.108	5.836	0.972	1000000.0
