Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
SP34246	417	7	321	10	0	10
SP35412	526	5	114	17	0	47
SP39298	1221	40	376	5	5	0
SP38044	522	23	249	20	21	56
SP38271	559	32	103	16	11	65
SP43201	403	11	93	10	17	26
SP34191	308	7	130	12	6	15
SP40047	648	85	245	18	19	0
SP39349	389	2	116	12	0	58
SP37369	314	10	130	0	0	20
SP38759	387	15	247	22	14	63
SP36218	132	10	41	13	0	123
SP43510	699	13	129	0	6	6
SP43770	383	16	146	17	6	43
SP43651	1014	53	218	56	0	20
SP106656	895	44	347	10	11	0
SP97249	568	52	264	182	27	65
SP106638	1115	36	379	5	6	0
SP97161	917	34	290	27	16	0
SP43696	928	45	371	10	3	0
SP97113	628	30	142	12	12	4
SP97124	1232	31	360	2	28	0
SP43808	336	33	216	22	27	47
SP43822	54	16	0	366	13	9
SP43514	515	20	102	11	1	0
SP97258	691	19	235	0	11	7
SP97194	1453	41	560	70	17	35
SP109470	891	51	463	94	0	29
SP97278	656	15	249	18	6	0
SP109544	800	41	148	56	0	0
SP97104	225	16	0	36	51	176
SP106577	1029	53	364	22	14	22
SP109457	95	32	23	215	17	52
SP109478	91	6	66	10	3	21
SP43688	730	22	122	12	0	14
SP97243	503	21	135	10	15	43
SP97269	983	28	264	17	9	0
SP113926	184	6	60	4	15	47
SP106560	442	11	118	5	10	61
SP43792	974	36	262	16	5	0
SP106602	521	27	127	8	0	51
SP97145	206	9	67	7	0	71
SP43664	1066	52	399	100	35	71
SP43532	811	39	256	1	6	0
SP102816	460	20	115	7	10	98
SP102795	1146	40	177	108	22	0
SP103197	579	20	229	21	10	24
SP102827	874	39	434	0	9	18
SP103233	458	18	290	24	7	62
SP103507	47	28	710	28	11	0
SP103100	338	19	133	17	2	0
SP103416	336	13	88	17	4	28
SP103005	289	25	105	15	4	20
SP102759	962	10	282	42	6	0
SP102741	512	11	150	45	5	0
SP102945	389	11	119	30	19	53
SP103826	493	0	102	8	0	0
SP103706	844	10	186	6	0	0
SP102897	593	10138	186	2085	0	472
SP102881	333	17	67	48	0	52
SP103715	437	15	142	5	1	17
SP102929	498	7	151	8	0	58
SP103619	107	2	104	4	0	1
SP103844	253	0	179	4	3	0
SP103128	446	24	146	30	26	31
SP103300	767	6	274	18	29	2
SP103057	447	21	468	0	0	0
SP103340	550	25	140	23	0	0
SP102913	536	25	149	33	9	23
SP102783	791	28	328	47	5	0
SP103080	751	31	212	65	0	78
SP103436	302	2	188	25	0	0
SP102804	621	0	399	10	0	0
SP102957	0	16	1277	2	0	0
SP102873	260	11	164	23	6	31
SP103213	420	9	120	0	5	14
SP103467	100	3	70	3	0	18
SP103261	1215	31	330	22	0	0
SP103156	551	31	302	13	0	0
SP103288	208	7	168	9	8	12
SP103444	384	8	155	3	2	12
SP103685	439	11	227	0	0	11
SP103140	866	22	356	9	0	0
SP103673	729	28	398	30	0	3
SP102839	461	9	171	22	5	18
SP103245	740	22	99	10	10	10
SP103037	224	0	65	0	12	1
SP103408	324	23	365	0	0	0
SP103021	433	19	211	4	14	0
SP103679	190	10	147	17	0	44
SP103065	882	31	232	18	0	0
SP102965	396	10	170	0	0	0
SP103221	832	44	417	27	0	0
SP103547	502	23	245	14	11	15
SP102973	353	27	787	43	7	0
SP103515	631	0	184	10	0	18
SP102747	145	6	56	2	0	0
SP103730	445	11	155	68	15	22
SP103535	299	25	986	50	25	0
SP102718	539	23	184	19	5	10
SP103483	306	10	96	9	0	0
SP103428	699	14	387	11	2	9
SP102755	1443	32	441	0	0	0
SP103694	1155	36	358	3	0	0
SP103595	353	7	126	16	10	39
SP103396	231	0	82	3	0	0
SP102716	246	7	80	3	0	0
SP102733	126	15	185	27	14	91
SP102989	583	19	173	40	0	59
SP103603	454	33	105	32	8	70
SP102921	353	10	173	21	14	14
SP103742	588	28	257	65	3	21
SP103555	27	6	35	6	0	13
SP103523	255	2	126	7	6	21
SP103575	358	12	176	73	0	29
SP103045	513	11	207	3	10	33
SP103455	602	32	279	22	13	44
SP103856	75	2	71	1	1	19
CPCT02020340T	592	3	187	28	78	71
CPCT02140010T	419	31	254	43	69	0
CPCT02110007T	566	33	368	65	113	0
CPCT02140015T	257	41	209	59	157	73
CPCT02020376T	216	24	0	123	81	69
CPCT02050051T	367	27	187	76	72	22
CPCT02140017T	982	78	383	195	151	6
CPCT02040048T	1204	38	372	138	82	11
CPCT02060029T	292	43	166	296	55	62
CPCT02060039T	386	30	249	30	39	1
CPCT02050077T	456	51	181	129	117	23
CPCT02060050T	692	33	272	125	77	59
CPCT02020866T	304	25	172	23	66	46
CPCT02120177T	477	35	223	8	51	0
CPCT02140095T	830	51	564	21	114	0
CPCT02120176T	606	162	292	342	38	5
CPCT02120085T	230	34	170	106	235	62
CPCT02100138T	230	52	183	241	93	30
CPCT02080177T	383	35	158	282	77	9
CPCT02230079T	735	75	254	174	98	0
CPCT02340107T	425	149	297	250	70	0
CPCT02120096T	560	29	178	35	211	0
CPCT02120102T	123	7	15	9	30	7
CPCT02440023T	780	39	312	116	100	8
CPCT02160060T	559	24	201	45	49	0
CPCT02180055T	151	23	107	77	96	73
CPCT02140104T	105	47	75	127	39	56
CPCT02140105T	596	33	279	83	71	0
CPCT02190055T	525	70	354	144	87	100
CPCT02030551TII	67	43	304	421	283	138
CPCT02050317T	60	4	27	25	162	41
CPCT02180078T	467	16	202	22	46	40
CPCT02220075T	443	22	156	62	32	61
CPCT02230085T	805	44	194	248	117	110
CPCT02120195T	538	14	221	87	42	16
CPCT02080302T	723	36	351	94	76	51
CPCT02070470T	172	20	43	13	42	19
CPCT02300034T	663	16	206	101	127	15
CPCT02020955T	291	23	211	46	49	0
CPCT02020965T	496	28	195	51	51	40
CPCT02140094TII	822	55	205	54	240	145
CPCT02210083T	48	1	120	61	46	33
CPCT02100200T	748	43	320	76	22	0
CPCT02140106T	161	18	188	37	49	36
CPCT02140059T	856	37	266	54	60	0
WIDE01010156T	61	9	70	37	26	65
CPCT02100174T	254	89	177	40	117	103
CPCT02120200T	180	14	76	15	37	60
CPCT02140070T	116	52	77	157	146	26
CPCT02040248T	402	19	97	64	95	28
CPCT02060149T	254	21	70	56	118	12
CPCT02020718T	309	30	177	103	113	0
CPCT02230096T	736	120	167	310	99	53
CPCT02180064T	302	23	173	30	112	55
CPCT02020764T	339	29	117	338	331	31
CPCT02440012T	585	18	109	85	132	87
CPCT02020752T	317	16	61	91	65	0
CPCT02140071T	329	21	217	48	184	0
CPCT02140074T	561	34	220	77	68	47
CPCT02140017TII	954	62	358	170	209	0
CPCT02120143T	396	17	174	78	82	33
CPCT02030431T	215	24	179	94	78	0
CPCT02180067T	196	3	135	73	118	0
CPCT02160052T	620	28	271	31	95	41
CPCT02140080T	118	12	29	96	69	15
CPCT02170036T	6	280	0	430	189	0
CPCT02290045T	203	15	88	44	93	25
CPCT02060269T	307	35	191	49	85	30
CPCT02230113T	21	11	57	70	74	27
CPCT02050407T	224	26	160	108	134	27
CPCT02030543T	475	27	139	140	190	130
CPCT02190050T	474	29	280	121	104	0
CPCT02140087T	447	10	193	36	93	29
CPCT02100190T	423	34	154	248	199	3
CPCT02140094T	265	19	1	12	389	0
CPCT02130164T	381	20	176	19	58	12
CPCT02140093T	736	32	354	82	13	0
CPCT02020592T	92	11	0	14	226	2
CPCT02180076T	156	15	97	32	37	50
CPCT02020865T	951	28	434	17	53	2
CPCT02230059T	258	18	102	53	159	43
CPCT02180022T	226	89	208	272	53	19
CPCT02120014T	629	62	230	72	127	50
CPCT02180033T	0	13959	74	1380	186	291
CPCT02140046T	247	73	106	108	58	62
CPCT02080111T	0	40	136	258	71	569
CPCT02120027T	446	95	160	166	84	36
CPCT02140042TII	92	24	107	34	32	25
CPCT02070169T	156	15	95	12	69	0
CPCT02160024T	590	45	247	117	43	64
CPCT02020566T	0	0	0	0	150	0
CPCT02230033T	207	16	146	94	76	28
CPCT02030356T	505	39	96	19	91	33
CPCT02090021T	507	27	228	51	231	0
CPCT02330047T	371	16	168	50	292	0
CPCT02100107T	567	47	202	141	289	44
CPCT02020580T	159	31	59	94	247	22
CPCT02180003T	14	8	15	6	241	14
CPCT02020414T	419	72	264	85	133	0
CPCT02050087T	219	25	106	87	61	52
CPCT02010458T	51	18	61	65	103	80
CPCT02020447T	311	39	85	163	41	59
CPCT02060067T	484	22	12	38	143	128
CPCT02020480T	553	38	99	29	56	3
CPCT02140042T	375	71	136	99	43	99
CPCT02120002T	383	20	227	47	49	40
CPCT02030332T	184	34	237	97	77	106
CPCT02230015T	290	43	212	48	51	60
CPCT02060138T	804	27	220	87	296	26
CPCT02360007T	0	38803	31	3013	633	0
CPCT02040181T	671	40	267	61	164	10
CPCT02300027T	623	44	210	56	78	0
CPCT02120090T	376	14	138	43	113	0
WIDE01010520T	681	69	298	50	107	99
WIDE01010600T	211	8	60	5	28	44
WIDE01010710T	331	275	213	341	107	54
WIDE01010727T	98	12	129	37	53	14
