Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
SP124017	7.59E-01	2.06E-01	6.42E-01	2.77E-01	2.21E-01	5.57E-01
SP123856	1.06E+00	1.18E-01	8.09E-01	2.35E-01	1.74E-01	9.12E-01
SP123854	2.36E+00	3.14E-01	2.23E+00	3.17E-01	4.00E-02	8.81E-01
SP123888	1.20E+00	1.01E-01	7.66E-01	3.68E-01	6.32E-01	1.19E+00
SP123870	6.28E-01	2.82E-01	9.77E-01	2.20E-01	2.21E-01	8.05E-01
SP123958	1.16E+00	4.14E-02	1.19E+00	2.33E-01	1.23E-01	6.96E-01
SP123844	1.45E+00	1.75E-01	1.39E+00	4.24E-01	5.16E-01	1.08E+00
SP123872	1.72E+00	3.24E-01	1.73E+00	6.19E-01	0.00E+00	1.31E+00
SP123874	1.52E+00	2.89E-01	1.48E+00	4.06E-01	2.46E-01	9.64E-01
SP123836	1.44E+00	2.86E-01	1.28E+00	5.57E-01	0.00E+00	1.14E+00
SP43633	1.23E+00	3.09E-01	1.16E+00	3.40E-01	9.43E-02	6.83E-01
SP36498	1.90E+01	8.88E-01	1.89E+01	5.29E-01	3.01E-01	7.75E-01
SP37516	1.43E+01	6.22E-01	1.44E+01	5.59E-01	4.60E-01	1.07E+00
SP39997	1.65E+01	8.05E-01	1.65E+01	7.03E-01	8.23E-01	1.71E+00
SP35617	1.52E+01	6.26E-01	1.51E+01	7.58E-01	9.86E-02	1.36E+00
SP37636	5.20E+00	4.92E-01	5.59E+00	7.52E-01	5.72E-01	1.25E+00
SP39907	1.13E+01	6.73E-01	1.15E+01	4.60E-01	4.66E-01	1.38E+00
SP40736	1.92E+01	8.45E-01	1.91E+01	7.21E-01	9.01E-01	1.90E+00
SP42154	1.39E+01	6.63E-01	1.44E+01	8.03E-01	3.06E-01	1.79E+00
SP39594	1.60E+01	8.98E-01	1.63E+01	4.54E-01	1.31E+00	1.44E+00
SP41453	1.29E+01	5.90E-01	1.30E+01	7.15E-01	3.29E-01	1.23E+00
SP34452	3.24E+01	9.50E-01	3.34E+01	7.49E-01	5.50E-01	1.89E+00
SP42829	1.84E+01	8.98E-01	1.80E+01	1.09E+00	5.73E-01	1.31E+00
SP37970	2.19E+01	8.75E-01	2.28E+01	7.30E-01	6.91E-01	2.20E+00
SP34186	2.25E+01	7.68E-01	2.30E+01	1.05E+00	1.03E+00	1.87E+00
SP37903	2.97E+01	1.04E+00	2.97E+01	8.22E-01	6.76E-01	1.19E+00
SP35849	4.35E+00	3.63E-01	4.45E+00	6.19E-01	4.58E-01	1.15E+00
SP36586	2.87E+00	8.11E-01	2.69E+00	1.09E+00	6.05E-01	1.18E+00
SP34431	1.17E+01	5.89E-01	1.17E+01	7.82E-02	7.46E-01	1.41E+00
SP37432	1.01E+01	6.31E-01	1.06E+01	5.30E-01	3.04E-01	1.38E+00
SP35989	7.70E+00	6.65E-01	8.02E+00	5.33E-01	5.83E-01	1.33E+00
SP39102	9.86E+00	5.11E-01	9.99E+00	6.58E-01	4.86E-01	1.32E+00
SP34493	7.37E+00	5.48E-01	7.47E+00	6.68E-01	2.67E-01	1.22E+00
SP36036	7.75E+00	6.51E-01	8.31E+00	6.45E-01	3.82E-01	1.69E+00
SP35951	1.79E+01	1.09E+00	1.82E+01	7.43E-01	8.57E-01	1.94E+00
SP39248	9.16E+00	5.20E-01	9.29E+00	6.25E-01	4.83E-01	1.42E+00
SP34246	1.81E+01	5.85E-01	1.80E+01	5.12E-01	1.89E-01	1.38E+00
SP35412	1.47E+01	5.55E-01	1.60E+01	5.98E-01	3.56E-01	2.13E+00
SP39298	3.97E+01	1.23E+00	3.99E+01	6.91E-01	9.32E-01	1.92E+00
SP38044	2.05E+01	8.92E-01	2.11E+01	7.86E-01	6.74E-01	1.93E+00
SP38271	1.64E+01	8.09E-01	1.73E+01	7.54E-01	6.50E-01	2.29E+00
SP43201	1.10E+01	6.76E-01	1.18E+01	5.97E-01	7.08E-01	1.77E+00
SP34191	1.11E+01	6.07E-01	1.10E+01	6.03E-01	6.88E-01	1.20E+00
SP40047	2.16E+01	1.17E+00	2.27E+01	8.47E-01	6.81E-01	2.18E+00
SP39349	1.24E+01	3.04E-01	1.32E+01	6.23E-01	0.00E+00	1.80E+00
SP37369	1.06E+01	5.51E-01	1.10E+01	2.60E-01	3.07E-01	1.36E+00
SP38759	1.59E+01	6.89E-01	1.65E+01	7.33E-01	4.07E-01	1.92E+00
SP36218	4.12E+00	4.44E-01	4.40E+00	4.60E-01	3.58E-01	1.67E+00
SP43510	2.14E+01	8.16E-01	2.17E+01	4.76E-01	6.52E-01	1.47E+00
SP43770	1.23E+01	6.89E-01	1.28E+01	5.28E-01	7.16E-01	1.88E+00
SP43651	3.09E+01	1.25E+00	3.14E+01	1.04E+00	8.39E-01	2.50E+00
SP106656	3.05E+01	1.08E+00	3.10E+01	6.91E-01	1.00E+00	1.96E+00
SP97249	1.91E+01	1.05E+00	2.01E+01	1.53E+00	7.87E-01	2.71E+00
SP106638	3.63E+01	1.08E+00	3.75E+01	7.51E-01	8.05E-01	2.33E+00
SP97161	3.13E+01	1.09E+00	3.14E+01	8.19E-01	1.08E+00	1.89E+00
SP43696	3.50E+01	1.14E+00	3.45E+01	7.61E-01	9.63E-01	4.41E-01
SP97113	1.87E+01	9.02E-01	1.88E+01	7.20E-01	8.45E-01	1.48E+00
SP97124	4.03E+01	1.15E+00	4.07E+01	7.88E-01	1.12E+00	1.99E+00
SP43808	1.42E+01	8.44E-01	1.44E+01	7.52E-01	8.21E-01	1.73E+00
SP43822	2.02E+00	7.55E-01	1.37E+00	1.53E+00	5.19E-01	1.32E+00
SP43514	1.47E+01	8.32E-01	1.50E+01	5.82E-01	6.96E-01	1.53E+00
SP97258	2.44E+01	8.34E-01	2.40E+01	4.08E-01	5.89E-01	1.34E+00
SP97194	4.77E+01	1.38E+00	4.85E+01	1.30E+00	1.38E+00	2.89E+00
SP109470	3.40E+01	1.30E+00	3.46E+01	1.25E+00	8.24E-01	2.32E+00
SP97278	2.29E+01	8.66E-01	2.28E+01	7.88E-01	8.27E-01	1.54E+00
SP109544	2.54E+01	1.17E+00	2.53E+01	1.12E+00	6.55E-01	1.41E+00
SP97104	1.07E+01	7.61E-01	6.29E+00	9.22E-01	2.47E+00	8.81E+00
SP106577	3.32E+01	1.13E+00	3.37E+01	9.48E-01	1.86E+00	2.71E+00
SP109457	2.90E+00	7.68E-01	2.73E+00	1.41E+00	8.53E-01	1.60E+00
SP109478	3.55E+00	3.55E-01	3.70E+00	4.38E-01	4.22E-01	1.25E+00
SP43688	2.19E+01	1.04E+00	2.25E+01	7.26E-01	6.30E-01	1.73E+00
SP97243	1.52E+01	7.93E-01	1.63E+01	6.04E-01	6.18E-01	1.95E+00
SP97269	3.08E+01	9.39E-01	3.10E+01	8.50E-01	1.03E+00	1.85E+00
SP113926	6.33E+00	3.88E-01	6.70E+00	3.40E-01	5.08E-01	1.41E+00
SP106560	1.45E+01	6.82E-01	1.50E+01	5.59E-01	0.00E+00	1.89E+00
SP43792	3.20E+01	1.04E+00	3.21E+01	8.61E-01	9.29E-01	1.25E+00
SP106602	1.61E+01	8.57E-01	1.64E+01	6.24E-01	5.72E-01	1.82E+00
SP97145	6.98E+00	4.56E-01	7.03E+00	4.46E-01	4.20E-01	1.44E+00
SP43664	3.40E+01	1.19E+00	3.55E+01	1.30E+00	9.45E-01	3.45E+00
SP43532	2.85E+01	1.10E+00	2.83E+01	6.98E-01	7.96E-01	1.56E+00
SP102816	1.37E+01	8.15E-01	1.45E+01	5.81E-01	5.34E-01	1.99E+00
SP102795	3.38E+01	1.22E+00	3.46E+01	1.31E+00	1.09E+00	2.02E+00
SP103197	2.04E+01	7.99E-01	2.09E+01	7.63E-01	5.97E-01	1.92E+00
SP102827	3.40E+01	1.17E+00	3.48E+01	4.11E-01	6.79E-01	2.09E+00
SP103233	1.97E+01	7.97E-01	1.97E+01	7.38E-01	5.17E-01	2.04E+00
SP103507	2.29E+01	9.59E-01	2.24E+01	7.84E-01	7.75E-01	1.91E+00
SP103100	1.29E+01	8.03E-01	1.29E+01	6.77E-01	5.22E-01	6.40E-01
SP103416	1.16E+01	6.36E-01	1.18E+01	6.23E-01	4.90E-01	1.24E+00
SP103005	9.63E+00	7.49E-01	1.01E+01	6.06E-01	2.88E-01	1.25E+00
SP102759	3.12E+01	7.63E-01	3.15E+01	8.71E-01	1.13E+00	2.01E+00
SP102741	1.66E+01	6.39E-01	1.68E+01	8.67E-01	3.98E-01	1.48E+00
SP102945	1.24E+01	6.86E-01	1.30E+01	6.98E-01	6.01E-01	1.61E+00
SP103826	1.55E+01	3.46E-01	1.56E+01	5.53E-01	3.34E-01	1.12E+00
SP103706	2.59E+01	8.03E-01	2.61E+01	6.13E-01	6.25E-01	1.33E+00
SP102897	2.06E+01	3.56E+01	2.04E+01	3.35E+01	0.00E+00	9.43E+00
SP102881	9.55E+00	6.02E-01	1.03E+01	8.59E-01	4.40E-01	1.76E+00
SP103715	1.44E+01	6.70E-01	1.45E+01	4.43E-01	5.99E-01	1.36E+00
SP102929	1.74E+01	5.08E-01	1.80E+01	5.05E-01	3.50E-01	1.71E+00
SP103619	5.40E+00	2.01E-01	5.34E+00	3.36E-01	2.97E-02	8.85E-01
SP103844	1.12E+01	0.00E+00	1.12E+01	3.79E-01	4.04E-01	8.59E-01
SP103128	1.39E+01	7.95E-01	1.43E+01	8.92E-01	9.55E-01	1.63E+00
SP103300	2.63E+01	7.49E-01	2.65E+01	7.34E-01	1.19E+00	1.50E+00
SP103057	2.47E+01	9.55E-01	2.44E+01	5.14E-02	5.93E-01	8.12E-01
SP103340	1.75E+01	9.01E-01	1.78E+01	7.12E-01	4.49E-01	1.45E+00
SP102913	1.73E+01	7.91E-01	1.79E+01	7.84E-01	5.53E-01	1.71E+00
SP102783	2.88E+01	9.85E-01	2.88E+01	9.60E-01	4.57E-01	1.28E+00
SP103080	2.50E+01	1.04E+00	2.58E+01	1.16E+00	2.75E-01	2.36E+00
SP103436	1.15E+01	3.81E-01	1.15E+01	6.33E-01	4.92E-01	1.23E+00
SP102804	2.62E+01	3.17E-01	2.65E+01	5.84E-01	5.36E-01	1.77E+00
SP102957	4.13E+01	1.21E+00	4.05E+01	4.93E-01	5.24E-01	2.48E+00
SP102873	1.04E+01	6.52E-01	1.08E+01	6.46E-01	4.06E-01	1.51E+00
SP103213	1.38E+01	6.35E-01	1.37E+01	2.41E-01	4.28E-01	1.29E+00
SP103467	4.74E+00	2.40E-01	4.74E+00	2.57E-01	0.00E+00	8.52E-01
SP103261	4.06E+01	1.11E+00	4.10E+01	9.61E-01	7.75E-01	1.87E+00
SP103156	2.19E+01	8.86E-01	2.19E+01	6.27E-01	5.23E-01	1.71E+00
SP103288	1.02E+01	4.03E-01	1.01E+01	4.04E-01	5.61E-01	1.23E+00
SP103444	1.41E+01	5.41E-01	1.41E+01	4.75E-01	2.98E-01	1.03E+00
SP103685	1.80E+01	6.15E-01	1.80E+01	4.00E-02	3.65E-01	1.34E+00
SP103140	3.35E+01	1.03E+00	3.32E+01	6.61E-01	7.51E-01	1.70E+00
SP103673	2.67E+01	9.24E-01	2.69E+01	8.79E-01	7.03E-01	1.98E+00
SP102839	1.52E+01	6.81E-01	1.55E+01	7.60E-01	4.45E-02	1.69E+00
SP103245	2.02E+01	8.83E-01	2.14E+01	6.39E-01	7.54E-01	1.84E+00
SP103037	7.46E+00	1.18E-01	7.72E+00	1.68E-01	5.76E-01	1.01E+00
SP103408	1.97E+01	8.92E-01	1.90E+01	4.06E-01	3.63E-01	1.19E+00
SP103021	1.55E+01	7.58E-01	1.60E+01	4.47E-01	7.35E-01	1.53E+00
SP103679	8.37E+00	5.85E-01	8.65E+00	6.21E-01	2.47E-01	1.60E+00
SP103065	2.80E+01	1.08E+00	2.76E+01	9.70E-01	9.05E-01	2.06E+00
SP102965	1.45E+01	6.33E-01	1.45E+01	2.33E-01	0.00E+00	9.81E-01
SP103221	3.36E+01	1.17E+00	3.33E+01	7.72E-01	6.14E-01	1.75E+00
SP103547	1.73E+01	7.68E-01	1.79E+01	6.25E-01	5.10E-01	1.76E+00
SP102973	3.13E+01	1.10E+00	3.04E+01	1.04E+00	7.70E-01	2.52E+00
SP103515	2.02E+01	2.85E-01	2.07E+01	5.81E-01	3.53E-01	1.82E+00
SP102747	5.42E+00	4.15E-01	5.35E+00	2.32E-01	2.80E-01	6.91E-01
SP103730	1.33E+01	7.48E-01	1.41E+01	1.03E+00	6.12E-01	2.05E+00
SP103535	3.64E+01	1.23E+00	3.55E+01	1.07E+00	8.90E-01	1.09E+00
SP102718	1.80E+01	8.47E-01	1.82E+01	7.15E-01	5.09E-01	1.64E+00
SP103483	1.04E+01	5.52E-01	1.04E+01	4.88E-01	2.89E-01	1.20E+00
SP103428	2.70E+01	7.97E-01	2.72E+01	8.37E-01	7.71E-01	2.04E+00
SP102755	4.65E+01	1.40E+00	4.76E+01	7.14E-01	0.00E+00	2.82E+00
SP103694	3.76E+01	1.05E+00	3.84E+01	6.85E-01	8.34E-01	2.60E+00
SP103595	1.17E+01	5.68E-01	1.20E+01	5.20E-01	5.75E-01	1.42E+00
SP103396	8.46E+00	8.86E-02	8.57E+00	2.82E-01	2.18E-01	4.67E-01
SP102716	9.05E+00	4.43E-01	8.90E+00	3.70E-01	2.63E-01	5.85E-01
SP102733	7.00E+00	5.43E-01	6.81E+00	6.37E-01	7.21E-01	1.69E+00
SP102989	1.87E+01	8.10E-01	1.90E+01	1.00E+00	4.83E-01	2.09E+00
SP103603	1.48E+01	8.74E-01	1.53E+01	8.09E-01	4.41E-01	1.86E+00
SP102921	1.44E+01	6.22E-01	1.45E+01	7.01E-01	5.84E-01	1.22E+00
SP103742	2.10E+01	8.80E-01	2.15E+01	1.12E+00	5.97E-01	2.12E+00
SP103555	1.82E+00	4.32E-01	1.93E+00	3.23E-01	1.55E-01	7.15E-01
SP103523	8.85E+00	2.97E-01	9.31E+00	4.47E-01	4.68E-01	1.35E+00
SP103575	1.24E+01	6.52E-01	1.27E+01	9.50E-01	4.63E-01	1.64E+00
SP103045	1.92E+01	6.74E-01	1.93E+01	4.62E-01	5.83E-01	1.66E+00
SP103455	2.07E+01	8.91E-01	2.08E+01	7.71E-01	8.08E-01	2.21E+00
SP103856	4.05E+00	2.44E-01	4.00E+00	2.08E-01	3.15E-02	8.82E-01
CPCT02020340T	1.62E+01	6.05E-01	1.80E+01	8.84E-01	1.66E+00	2.80E+00
CPCT02140010T	1.61E+01	7.93E-01	1.62E+01	8.39E-01	1.44E+00	1.53E+00
CPCT02110007T	2.26E+01	9.73E-01	2.22E+01	1.29E+00	2.32E+00	1.99E+00
CPCT02140015T	1.08E+01	9.61E-01	1.02E+01	1.14E+00	2.15E+00	2.02E+00
CPCT02020376T	4.69E+00	6.66E-01	4.57E+00	1.36E+00	1.61E+00	2.35E+00
CPCT02050051T	1.31E+01	8.66E-01	1.33E+01	1.01E+00	1.56E+00	1.73E+00
CPCT02140017T	3.42E+01	1.32E+00	3.39E+01	1.91E+00	1.88E+00	2.22E+00
CPCT02040048T	3.76E+01	1.19E+00	3.80E+01	1.63E+00	2.34E+00	2.47E+00
CPCT02060029T	9.68E+00	1.03E+00	1.01E+01	1.85E+00	1.70E+00	2.18E+00
CPCT02060039T	1.38E+01	8.26E-01	1.41E+01	8.89E-01	1.65E+00	1.70E+00
CPCT02050077T	1.40E+01	1.21E+00	1.45E+01	1.24E+00	1.82E+00	2.17E+00
CPCT02060050T	2.31E+01	1.04E+00	2.31E+01	1.27E+00	1.83E+00	2.11E+00
CPCT02020866T	9.31E+00	7.89E-01	9.75E+00	7.25E-01	1.86E+00	1.93E+00
CPCT02120177T	1.73E+01	8.70E-01	1.67E+01	6.68E-01	1.46E+00	1.40E+00
CPCT02140095T	3.06E+01	1.20E+00	2.94E+01	1.17E+00	1.05E+01	1.48E+00
CPCT02120176T	2.14E+01	1.82E+00	2.14E+01	2.56E+00	1.72E+00	1.92E+00
CPCT02120085T	9.55E+00	7.74E-01	9.57E+00	1.18E+00	2.18E+00	2.11E+00
CPCT02100138T	8.56E+00	9.77E-01	8.09E+00	1.80E+00	1.98E+00	1.74E+00
CPCT02080177T	1.21E+01	9.74E-01	1.21E+01	2.07E+00	1.92E+00	1.78E+00
CPCT02230079T	2.23E+01	1.24E+00	2.21E+01	1.84E+00	2.30E+00	2.04E+00
CPCT02340107T	1.68E+01	1.65E+00	1.55E+01	2.01E+00	1.79E+00	1.69E+00
CPCT02120096T	1.87E+01	8.91E-01	1.84E+01	1.07E+00	2.18E+00	1.14E+00
CPCT02120102T	3.39E+00	3.85E-01	3.47E+00	4.84E-01	7.52E-01	8.52E-01
CPCT02440023T	2.37E+01	1.13E+00	2.45E+01	1.28E+00	2.89E+00	2.25E+00
CPCT02160060T	1.84E+01	9.23E-01	1.79E+01	1.07E+00	1.70E+00	1.53E+00
CPCT02180055T	6.59E+00	7.63E-01	6.38E+00	1.19E+00	1.24E+00	1.55E+00
CPCT02140104T	3.44E+00	8.45E-01	3.68E+00	1.22E+00	1.61E+00	1.74E+00
CPCT02140105T	2.09E+01	1.06E+00	2.04E+01	1.31E+00	2.23E+00	1.61E+00
CPCT02190055T	1.73E+01	1.28E+00	1.80E+01	1.59E+00	2.19E+00	2.59E+00
CPCT02030551TII	1.09E+01	9.88E-01	1.45E+01	2.71E+00	1.02E+01	3.17E+00
CPCT02050317T	2.37E+00	3.70E-01	2.06E+00	7.27E-01	1.79E+00	1.36E+00
CPCT02180078T	1.58E+01	7.18E-01	1.62E+01	7.35E-01	1.22E+00	1.87E+00
CPCT02220075T	1.38E+01	7.62E-01	1.40E+01	1.11E+00	1.31E+00	1.91E+00
CPCT02230085T	2.11E+01	1.21E+00	2.25E+01	1.97E+00	2.13E+00	3.12E+00
CPCT02120195T	1.77E+01	8.56E-01	1.82E+01	1.10E+00	1.39E+00	1.67E+00
CPCT02080302T	2.63E+01	1.08E+00	2.59E+01	1.43E+00	1.74E+00	2.28E+00
CPCT02070470T	4.60E+00	6.08E-01	4.98E+00	5.36E-01	1.19E+00	1.24E+00
CPCT02300034T	2.18E+01	8.95E-01	2.20E+01	1.28E+00	1.94E+00	1.79E+00
CPCT02020955T	1.13E+01	7.60E-01	1.09E+01	1.02E+00	1.25E+00	1.38E+00
CPCT02020965T	1.39E+01	8.71E-01	1.42E+01	1.06E+00	1.79E+00	2.09E+00
CPCT02140094TII	1.45E+01	1.38E+00	1.89E+01	1.63E+00	1.11E+01	3.88E+00
CPCT02210083T	3.81E+00	2.56E-01	3.14E+00	8.46E-01	1.55E+00	1.56E+00
CPCT02100200T	2.47E+01	1.08E+00	2.49E+01	1.19E+00	1.54E+00	1.75E+00
CPCT02140106T	7.66E+00	7.27E-01	7.02E+00	9.83E-01	1.46E+00	1.44E+00
CPCT02140059T	2.68E+01	1.17E+00	2.67E+01	1.04E+00	1.81E+00	2.23E+00
WIDE01010156T	2.52E+00	4.42E-01	2.62E+00	7.54E-01	9.71E-01	1.39E+00
CPCT02100174T	9.47E+00	9.98E-01	9.74E+00	1.03E+00	1.73E+00	2.19E+00
CPCT02120200T	5.35E+00	6.27E-01	5.28E+00	5.68E-01	1.15E+00	1.50E+00
CPCT02140070T	4.40E+00	1.09E+00	3.80E+00	1.58E+00	2.08E+00	1.58E+00
CPCT02040248T	9.65E+00	7.24E-01	1.06E+01	1.10E+00	2.19E+00	1.77E+00
CPCT02060149T	6.03E+00	7.48E-01	6.67E+00	9.65E-01	1.86E+00	1.45E+00
CPCT02020718T	1.12E+01	8.62E-01	1.15E+01	1.30E+00	1.60E+00	1.42E+00
CPCT02230096T	2.17E+01	1.46E+00	2.24E+01	2.39E+00	1.85E+00	2.70E+00
CPCT02180064T	1.16E+01	8.50E-01	1.14E+01	8.34E-01	1.76E+00	1.85E+00
CPCT02020764T	1.16E+01	8.91E-01	1.12E+01	2.25E+00	2.69E+00	2.24E+00
CPCT02440012T	1.46E+01	8.78E-01	1.65E+01	1.25E+00	2.02E+00	2.91E+00
CPCT02020752T	9.18E+00	7.98E-01	9.35E+00	1.19E+00	1.17E+00	1.28E+00
CPCT02140071T	1.34E+01	7.75E-01	1.35E+01	1.06E+00	2.23E+00	1.58E+00
CPCT02140074T	1.83E+01	1.07E+00	1.86E+01	1.18E+00	1.53E+00	1.99E+00
CPCT02140017TII	3.40E+01	1.37E+00	3.30E+01	1.81E+00	2.27E+00	2.57E+00
CPCT02120143T	1.25E+01	7.33E-01	1.28E+01	1.13E+00	1.65E+00	1.99E+00
CPCT02030431T	1.08E+01	7.29E-01	1.00E+01	1.13E+00	1.66E+00	8.56E-01
CPCT02180067T	7.32E+00	3.33E-01	7.57E+00	1.23E+00	1.65E+00	1.26E+00
CPCT02160052T	2.02E+01	9.46E-01	2.04E+01	9.25E-01	2.08E+00	2.19E+00
CPCT02140080T	3.62E+00	5.62E-01	3.74E+00	1.15E+00	1.22E+00	6.51E-01
CPCT02170036T	1.64E+00	2.01E+00	1.94E+00	2.54E+00	2.23E+00	8.41E-01
CPCT02290045T	6.09E+00	6.16E-01	6.33E+00	9.27E-01	1.71E+00	1.32E+00
CPCT02060269T	1.25E+01	8.68E-01	1.16E+01	9.76E-01	1.58E+00	1.54E+00
CPCT02230113T	2.22E+00	4.97E-01	1.96E+00	9.95E-01	1.39E+00	1.17E+00
CPCT02050407T	8.41E+00	8.09E-01	8.46E+00	1.23E+00	1.82E+00	1.67E+00
CPCT02030543T	9.07E+00	1.00E+00	1.17E+01	1.52E+00	3.25E+00	4.02E+00
CPCT02190050T	1.80E+01	8.35E-01	1.75E+01	1.30E+00	2.14E+00	1.57E+00
CPCT02140087T	1.37E+01	6.77E-01	1.45E+01	8.85E-01	1.87E+00	2.09E+00
CPCT02100190T	1.12E+01	1.01E+00	1.17E+01	2.06E+00	2.71E+00	2.01E+00
CPCT02140094T	6.96E+00	7.63E-01	7.16E+00	1.04E+00	3.41E+00	1.15E+00
CPCT02130164T	1.28E+01	6.98E-01	1.32E+01	7.53E-01	1.54E+00	1.36E+00
CPCT02140093T	2.93E+01	9.18E-01	2.88E+01	1.18E+00	1.24E+00	1.67E+00
CPCT02020592T	2.89E+00	5.78E-01	2.66E+00	6.67E-01	1.75E+00	1.19E+00
CPCT02180076T	4.97E+00	6.02E-01	5.10E+00	7.26E-01	1.65E+00	1.51E+00
CPCT02020865T	3.13E+01	1.14E+00	3.17E+01	9.83E-01	1.97E+00	2.60E+00
CPCT02230059T	8.97E+00	6.85E-01	8.70E+00	9.78E-01	1.79E+00	1.70E+00
CPCT02180022T	8.79E+00	1.19E+00	8.51E+00	2.04E+00	1.75E+00	1.65E+00
CPCT02120014T	1.71E+01	1.16E+00	1.87E+01	1.12E+00	2.66E+00	2.85E+00
CPCT02180033T	1.78E+00	4.31E+01	6.91E+00	4.20E+01	3.11E+00	6.97E+00
CPCT02140046T	7.78E+00	1.18E+00	7.41E+00	1.41E+00	1.42E+00	1.71E+00
CPCT02080111T	4.53E+00	9.36E-01	1.31E+01	2.23E+00	1.85E+00	1.20E+01
CPCT02120027T	1.24E+01	1.50E+00	1.26E+01	1.74E+00	2.18E+00	2.05E+00
CPCT02140042TII	3.99E+00	6.82E-01	3.72E+00	6.69E-01	1.37E+00	1.34E+00
CPCT02070169T	4.48E+00	6.09E-01	4.55E+00	6.19E-01	1.96E+00	7.83E-01
CPCT02160024T	1.83E+01	1.08E+00	1.89E+01	1.60E+00	1.35E+00	2.35E+00
CPCT02020566T	1.60E-01	1.06E-01	6.19E-01	3.25E-01	7.09E-01	6.95E-01
CPCT02230033T	9.18E+00	6.76E-01	8.61E+00	1.23E+00	1.49E+00	1.57E+00
CPCT02030356T	1.27E+01	9.72E-01	1.37E+01	8.38E-01	1.76E+00	2.09E+00
CPCT02090021T	1.85E+01	9.40E-01	1.83E+01	1.25E+00	2.51E+00	9.61E-01
CPCT02330047T	1.40E+01	7.19E-01	1.35E+01	1.18E+00	2.69E+00	1.84E+00
CPCT02100107T	1.96E+01	1.00E+00	2.00E+01	1.81E+00	2.91E+00	2.24E+00
CPCT02020580T	5.04E+00	8.20E-01	4.90E+00	1.18E+00	2.52E+00	1.74E+00
CPCT02180003T	2.12E+00	4.22E-01	1.61E+00	6.55E-01	1.89E+00	1.50E+00
