MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
2:Del:R:4	1.38E-04	1.49E-04	1.68E-04	1.60E-04	1.46E-04	2.44E-04	2.60E-04	8.43E-05
2:Del:R:5	2.30E-04	1.25E-04	3.67E-04	1.23E-03	1.95E-03	7.73E-04	1.51E-03	7.00E-03
3:Del:R:0	1.70E-04	1.95E-04	2.83E-04	1.08E-03	1.26E-03	8.25E-04	8.86E-04	8.60E-04
3:Del:R:1	5.63E-04	7.13E-04	4.53E-04	2.27E-03	2.63E-03	1.07E-03	2.28E-03	2.46E-03
3:Del:R:2	1.65E-04	2.39E-04	7.91E-05	9.09E-04	9.63E-04	6.60E-04	7.70E-04	5.77E-04
3:Del:R:3	1.04E-04	1.41E-04	3.37E-05	4.40E-04	5.46E-04	3.61E-04	6.23E-04	3.31E-04
3:Del:R:4	2.60E-05	1.33E-04	2.48E-09	4.18E-04	4.92E-04	3.63E-04	5.75E-04	1.07E-03
3:Del:R:5	2.21E-09	1.93E-04	5.21E-05	6.69E-04	7.81E-04	3.54E-04	9.40E-04	1.86E-03
4:Del:R:0	2.08E-04	1.65E-04	4.14E-04	7.34E-04	5.71E-04	7.45E-04	7.95E-04	7.62E-04
4:Del:R:1	2.92E-04	4.14E-04	2.64E-04	2.23E-03	2.11E-03	1.14E-03	1.89E-03	2.19E-03
4:Del:R:2	2.56E-04	3.72E-05	2.00E-04	8.23E-04	9.62E-04	6.08E-04	9.27E-04	5.24E-04
4:Del:R:3	3.05E-04	2.41E-04	2.22E-05	4.75E-04	7.18E-04	4.45E-04	7.32E-04	9.30E-04
4:Del:R:4	2.05E-05	1.51E-05	9.40E-05	5.98E-04	5.75E-04	2.07E-04	5.22E-04	1.17E-03
4:Del:R:5	4.58E-05	2.42E-05	9.34E-05	1.83E-04	1.60E-04	1.20E-04	2.56E-04	3.40E-04
5:Del:R:0	1.29E-03	5.92E-04	1.89E-03	3.26E-03	3.25E-03	3.56E-03	3.59E-03	2.27E-03
5:Del:R:1	1.73E-04	4.49E-04	2.58E-04	6.35E-04	1.33E-03	9.57E-04	1.27E-03	9.23E-04
5:Del:R:2	1.52E-04	7.33E-05	1.51E-04	2.00E-04	3.38E-04	2.43E-04	3.33E-04	6.30E-04
5:Del:R:3	3.66E-05	4.91E-09	6.63E-05	7.38E-05	5.50E-05	5.52E-05	8.19E-05	1.59E-04
5:Del:R:4	4.77E-09	5.12E-09	6.36E-09	3.27E-08	3.12E-08	2.70E-08	3.34E-08	5.47E-08
5:Del:R:5	1.38E-09	2.77E-08	2.72E-05	9.56E-05	1.54E-04	1.75E-05	1.11E-04	2.74E-04
2:Ins:R:0	4.55E-04	6.03E-04	5.27E-04	6.67E-04	8.28E-04	1.02E-03	1.03E-03	8.08E-04
2:Ins:R:1	2.82E-04	2.45E-04	2.03E-04	7.58E-04	7.33E-04	6.66E-04	6.83E-04	8.85E-04
2:Ins:R:2	1.18E-04	3.97E-05	2.01E-04	4.75E-04	6.09E-04	2.51E-04	5.70E-04	8.13E-04
2:Ins:R:3	9.22E-05	1.11E-04	9.13E-05	8.86E-05	8.03E-05	2.00E-04	1.41E-04	8.01E-05
2:Ins:R:4	1.55E-04	2.25E-04	3.02E-04	3.22E-06	6.54E-08	3.02E-04	1.23E-04	7.63E-05
2:Ins:R:5	8.44E-04	1.48E-03	6.16E-04	2.56E-04	4.16E-04	2.06E-03	5.68E-04	7.63E-04
3:Ins:R:0	2.42E-04	1.79E-04	5.65E-04	3.63E-04	4.87E-04	6.59E-04	7.08E-04	1.61E-04
3:Ins:R:1	6.67E-05	2.47E-04	2.13E-05	4.36E-04	8.59E-04	4.89E-04	7.59E-04	6.83E-04
3:Ins:R:2	3.71E-05	6.17E-06	4.10E-05	8.71E-05	1.13E-04	8.52E-05	1.28E-04	5.07E-05
3:Ins:R:3	4.77E-09	5.12E-09	6.36E-09	3.27E-08	3.12E-08	2.70E-08	3.34E-08	5.47E-08
3:Ins:R:4	3.73E-09	8.25E-05	4.37E-09	3.95E-08	4.13E-08	2.56E-05	3.29E-05	7.26E-08
3:Ins:R:5	8.72E-05	2.16E-04	1.93E-04	2.03E-05	4.26E-05	2.12E-04	3.68E-05	4.60E-05
4:Ins:R:0	2.65E-04	3.86E-04	5.95E-04	1.77E-04	2.16E-04	6.37E-04	6.68E-04	4.53E-09
4:Ins:R:1	6.91E-04	3.51E-04	2.70E-04	8.51E-04	7.90E-04	8.21E-04	9.28E-04	4.12E-04
4:Ins:R:2	3.94E-05	1.62E-04	2.40E-05	2.83E-05	8.53E-05	1.52E-04	1.74E-04	1.61E-04
4:Ins:R:3	7.75E-05	8.41E-05	6.55E-10	1.44E-05	1.14E-05	1.05E-04	1.14E-04	3.34E-05
4:Ins:R:4	8.14E-05	4.71E-09	2.38E-09	3.83E-08	3.90E-08	6.80E-05	2.64E-08	5.97E-08
4:Ins:R:5	1.95E-04	2.58E-04	1.49E-04	7.39E-05	9.49E-05	4.01E-04	7.27E-05	1.59E-05
5:Ins:R:0	6.77E-04	7.43E-04	3.57E-03	3.86E-08	9.32E-07	4.10E-03	3.27E-03	1.01E-07
5:Ins:R:1	2.81E-04	5.01E-04	3.54E-04	1.60E-03	1.54E-03	1.45E-03	1.89E-03	1.49E-03
5:Ins:R:2	5.29E-05	1.81E-04	0.00E+00	1.91E-04	1.90E-04	1.74E-04	2.34E-04	2.61E-04
5:Ins:R:3	2.35E-05	3.83E-05	1.05E-04	6.92E-05	1.36E-04	1.00E-04	2.13E-04	3.42E-05
5:Ins:R:4	2.38E-05	4.56E-09	7.42E-09	7.38E-05	9.14E-05	4.12E-05	6.20E-05	2.60E-04
5:Ins:R:5	2.45E-05	8.61E-05	2.62E-09	7.91E-05	8.75E-05	1.15E-04	1.12E-04	3.26E-04
2:Del:M:1	1.14E-03	5.56E-04	7.52E-04	1.49E-03	2.21E-03	1.59E-03	2.37E-03	1.68E-03
3:Del:M:1	3.33E-04	1.25E-04	3.11E-04	5.41E-04	5.86E-04	5.93E-04	6.37E-04	5.26E-04
3:Del:M:2	1.68E-04	4.05E-04	4.00E-04	1.66E-03	1.79E-03	1.17E-03	1.57E-03	1.50E-03
4:Del:M:1	1.99E-04	1.79E-04	2.25E-04	6.86E-04	9.65E-04	5.37E-04	9.95E-04	7.06E-04
4:Del:M:2	2.54E-04	3.28E-04	3.73E-04	1.55E-03	1.80E-03	7.59E-04	1.25E-03	1.11E-03
4:Del:M:3	4.40E-04	2.73E-04	3.70E-05	2.50E-03	3.35E-03	9.72E-04	1.87E-03	2.28E-03
5:Del:M:1	5.73E-04	5.53E-04	1.10E-03	2.74E-03	2.57E-03	2.32E-03	3.00E-03	2.25E-03
5:Del:M:2	1.05E-03	5.59E-04	9.55E-04	2.24E-03	2.30E-03	1.84E-03	3.06E-03	2.04E-03
5:Del:M:3	6.76E-04	3.70E-04	6.05E-04	1.70E-03	1.11E-03	8.62E-04	1.27E-03	1.11E-03
5:Del:M:4	1.68E-04	1.88E-04	8.11E-05	7.67E-04	7.11E-04	7.70E-04	1.11E-03	8.75E-04
5:Del:M:5	4.29E-04	5.18E-04	4.67E-04	9.08E-04	1.04E-03	8.77E-04	9.31E-04	1.30E-03
