NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	158.775	28.469	36.295	17.305	14.819	0.963	1000000.0
2	136.361	28.52	29.1	17.139	17.253	0.964	1000000.0
3	132.405	28.305	26.859	17.221	2.627	0.964	1000000.0
4	137.752	28.21	28.82	17.053	12.356	0.965	1000000.0
5	132.301	28.149	27.458	16.944	48.936	0.964	1000000.0
6	130.474	28.466	26.569	17.152	22.127	0.964	1000000.0
7	130.319	28.39	26.11	17.063	48.931	0.964	1000000.0
8	134.283	28.416	27.789	17.142	12.391	0.964	1000000.0
9	133.087	28.528	27.215	17.234	7.479	0.964	1000000.0
10	128.085	28.545	25.273	17.192	7.505	0.965	1000000.0
11	130.92	28.741	26.112	17.432	12.375	0.962	1000000.0
12	132.505	28.549	27.047	17.257	7.492	0.963	1000000.0
13	130.284	28.54	26.269	17.24	17.277	0.965	1000000.0
14	142.014	28.408	31.162	17.25	22.109	0.964	1000000.0
15	134.171	28.515	28.237	17.417	14.798	0.964	1000000.0
16	130.796	28.356	26.215	17.037	7.495	0.966	1000000.0
17	136.888	28.383	29.814	17.099	19.7	0.965	1000000.0
18	133.985	28.354	27.711	17.065	22.102	0.965	1000000.0
19	126.967	28.539	24.796	17.211	9.975	0.964	1000000.0
20	140.833	28.242	30.98	16.896	12.371	0.966	1000000.0
21	130.326	28.365	26.262	17.241	9.935	0.962	1000000.0
22	130.216	28.465	25.707	17.132	22.112	0.965	1000000.0
23	141.525	28.349	31.805	17.04	22.123	0.964	1000000.0
24	135.112	28.371	28.058	17.079	29.426	0.964	1000000.0
25	133.534	28.595	27.635	17.206	24.563	0.964	1000000.0
26	153.559	28.475	36.797	17.194	34.294	0.963	1000000.0
27	134.513	28.309	27.225	16.902	44.102	0.965	1000000.0
28	126.841	28.339	24.654	17.094	12.398	0.963	1000000.0
29	127.454	28.414	26.026	17.293	29.499	0.962	1000000.0
30	129.293	28.447	25.729	17.167	19.671	0.964	1000000.0
31	131.471	28.314	26.732	16.976	12.437	0.965	1000000.0
32	142.925	28.549	30.63	17.254	9.916	0.964	1000000.0
33	130.038	28.54	25.893	17.228	19.687	0.963	1000000.0
34	136.704	28.537	28.643	17.142	22.12	0.964	1000000.0
35	135.136	28.212	27.343	17.035	29.51	0.964	1000000.0
36	132.784	28.399	26.984	17.155	9.914	0.963	1000000.0
37	133.706	28.376	27.84	17.088	17.256	0.965	1000000.0
38	131.341	28.228	26.395	16.975	14.795	0.965	1000000.0
39	128.923	28.479	25.579	16.969	14.801	0.964	1000000.0
40	134.394	28.522	26.758	17.127	19.672	0.965	1000000.0
41	133.827	28.365	27.802	17.128	19.766	0.964	1000000.0
42	133.676	28.391	27.141	17.089	22.107	0.964	1000000.0
43	132.391	28.609	27.261	17.219	22.113	0.963	1000000.0
44	159.936	28.624	39.044	17.149	9.915	0.964	1000000.0
45	129.0	28.185	25.758	16.915	51.369	0.966	1000000.0
46	142.869	28.436	31.161	17.04	36.743	0.966	1000000.0
47	136.048	28.444	29.451	17.105	22.111	0.965	1000000.0
48	131.914	28.156	27.617	17.038	24.544	0.964	1000000.0
49	133.426	28.513	26.896	17.162	14.789	0.963	1000000.0
50	158.116	28.437	36.002	17.056	7.513	0.965	1000000.0
51	131.105	28.457	26.684	17.16	9.924	0.964	1000000.0
52	133.19	28.621	28.206	17.391	39.2	0.962	1000000.0
53	144.014	28.241	31.411	16.811	19.666	0.966	1000000.0
54	132.779	28.415	27.065	17.044	7.488	0.965	1000000.0
55	132.157	28.341	27.24	17.185	17.231	0.965	1000000.0
56	135.396	28.315	29.142	16.978	9.926	0.965	1000000.0
57	133.295	28.084	27.452	16.789	29.449	0.966	1000000.0
58	152.416	28.234	33.589	16.861	5.081	0.966	1000000.0
59	142.496	28.383	31.935	17.131	29.452	0.965	1000000.0
60	134.416	28.265	28.622	16.975	7.475	0.965	1000000.0
61	133.953	28.159	27.765	16.971	9.92	0.965	1000000.0
62	131.669	28.398	26.641	17.362	31.862	0.963	1000000.0
63	131.895	28.237	26.297	16.935	14.793	0.965	1000000.0
64	132.303	28.388	26.951	17.043	19.687	0.965	1000000.0
65	135.016	28.283	27.843	16.853	12.35	0.967	1000000.0
66	133.505	28.39	27.5	17.133	29.503	0.964	1000000.0
67	131.398	28.368	27.415	17.222	46.489	0.964	1000000.0
68	133.679	28.429	27.138	17.386	9.954	0.964	1000000.0
69	133.084	28.403	26.771	17.157	9.935	0.965	1000000.0
70	140.36	28.239	31.117	17.074	14.792	0.965	1000000.0
71	134.383	28.248	26.991	17.017	19.669	0.965	1000000.0
72	131.048	28.19	25.776	16.854	7.493	0.965	1000000.0
73	133.447	28.269	27.004	17.103	5.066	0.966	1000000.0
74	131.339	28.301	26.395	16.876	36.747	0.965	1000000.0
75	135.329	28.454	27.852	17.233	12.347	0.965	1000000.0
76	131.857	28.453	27.38	17.369	41.611	0.964	1000000.0
77	133.479	28.439	27.143	17.126	14.806	0.964	1000000.0
78	131.128	28.521	26.226	17.263	14.817	0.964	1000000.0
79	135.558	28.312	28.041	16.961	7.503	0.965	1000000.0
80	132.704	28.412	26.923	17.225	24.576	0.963	1000000.0
81	129.423	28.236	25.797	17.065	44.082	0.965	1000000.0
82	159.581	28.442	38.823	16.946	24.546	0.965	1000000.0
83	133.248	28.519	27.319	17.187	7.49	0.964	1000000.0
84	131.35	28.306	26.389	17.122	36.753	0.965	1000000.0
85	142.36	28.245	32.078	17.028	31.859	0.965	1000000.0
86	155.077	28.094	37.449	17.08	7.482	0.965	1000000.0
87	130.672	28.313	26.743	17.142	22.118	0.964	1000000.0
88	128.377	28.121	25.942	17.016	27.009	0.965	1000000.0
89	130.405	28.446	25.518	17.092	7.484	0.965	1000000.0
90	131.058	28.331	26.777	17.1	12.466	0.965	1000000.0
91	135.648	28.493	27.047	17.126	17.245	0.964	1000000.0
92	156.246	28.274	35.483	17.005	7.501	0.965	1000000.0
93	137.859	28.447	29.202	17.043	17.229	0.965	1000000.0
94	135.567	28.564	28.92	17.311	7.486	0.964	1000000.0
95	138.994	28.489	29.926	17.086	12.383	0.964	1000000.0
96	134.791	28.125	27.418	17.06	12.368	0.964	1000000.0
97	132.03	28.463	26.264	17.144	2.608	0.964	1000000.0
